"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P37","Reducir la inflación",0.391,0.487,0.493,0.244,0.311,0.304
"P37","Implementar reformas fiscales",0.094,0.092,0.131,0.205,0.024,0.019
"P37","Establecer políticas de control de precios",0.282,0.19,0.051,0.216,0,0.194
"P37","Reducir el gasto público",0.176,0.19,0.278,0.315,0.57,0.441
"P37","Estimular la inversión extranjera",0.025,0.037,0.047,0.02,0.095,0
"P37","Aumentar los subsidios a los servicios públicos",0.032,0.004,0,0,0,0.042
"P38","Muy positiva",0.307,0.157,0.108,0.389,0.177,0.126
"P38","Positiva",0.255,0.396,0.086,0.18,0.096,0.03
"P38","Neutral",0.233,0.249,0.623,0.081,0.258,0.1
"P38","Algo negativa",0.009,0.014,0.033,0.284,0.072,0
"P38","Negativa",0.05,0.059,0.016,0.009,0.087,0
"P38","No sabe",0.146,0.125,0.134,0.057,0.31,0.744
"P39","Muy positiva",0.592,0.358,0.112,0.318,0,0.5
"P39","Positiva",0.169,0.365,0.359,0.048,0.024,0.117
"P39","Neutral",0.099,0.185,0.404,0.111,0.223,0.35
"P39","Algo negativa",0.026,0.067,0.018,0.403,0.071,0.022
"P39","Negativa",0.07,0.025,0.097,0.109,0.482,0
"P39","No sabe",0.044,0,0.01,0.011,0.2,0.011
"P40","Muy positiva",0.506,0.1,0.007,0.149,0.177,0.073
"P40","Positiva",0.212,0.442,0.09,0.048,0.007,0
"P40","Neutral",0.091,0.194,0.542,0.161,0.029,0.078
"P40","Algo negativa",0.058,0.13,0.11,0.278,0.128,0
"P40","Negativa",0.091,0.083,0.144,0.181,0.564,0
"P40","No sabe",0.042,0.051,0.107,0.183,0.095,0.849
"P42","Muy positiva",0.656,0.31,0.174,0.548,0.173,0.1
"P42","Positiva",0.188,0.368,0.239,0.117,0.013,0.17
"P42","Neutral",0.082,0.255,0.46,0.203,0.111,0.014
"P42","Algo negativa",0.011,0.03,0.01,0.093,0.19,0.301
"P42","Negativa",0.051,0.005,0.117,0.039,0.311,0
"P42","No sabe",0.012,0.032,0,0,0.202,0.415
"P43","Lo votaría",0.647,0.53,0.22,0.29,0.304,0.502
"P43","Puede que lo vote",0.113,0.05,0.033,0.023,0,0
"P43","Nunca lo votaría",0.207,0.416,0.735,0.687,0.509,0.101
"P43","No sabe",0.033,0.004,0.012,0,0.187,0.397
"P44","Lo votaría",0.06,0.07,0.25,0.217,0.336,0.055
"P44","Puede que lo vote",0.118,0.11,0.223,0.476,0,0
"P44","Nunca lo votaría",0.76,0.777,0.399,0.307,0.444,0.549
"P44","No sabe",0.062,0.043,0.128,0,0.22,0.396
"P45","Lo votaría",0.035,0.1,0.052,0.132,0.224,0
"P45","Puede que lo vote",0.184,0.079,0.173,0.366,0.197,0.092
"P45","Nunca lo votaría",0.626,0.653,0.558,0.344,0.317,0.506
"P45","No sabe",0.155,0.168,0.217,0.158,0.262,0.402
"P46","Lo votaría",0.209,0.341,0.262,0.409,0.719,0
"P46","Puede que lo vote",0.094,0.079,0.089,0.225,0,0.078
"P46","Nunca lo votaría",0.687,0.552,0.433,0.366,0.099,0.922
"P46","No sabe",0.01,0.028,0.216,0,0.182,0
"P47","Lo votaría",0.016,0.106,0.038,0.105,0.207,0
"P47","Puede que lo vote",0.232,0.129,0.06,0.145,0.021,0.078
"P47","Nunca lo votaría",0.592,0.659,0.653,0.484,0.501,0.519
"P47","No sabe",0.16,0.106,0.249,0.266,0.271,0.403
"P48","Si",0.398,0.569,0.352,0.299,0.304,0.39
"P48","No",0.602,0.431,0.648,0.701,0.696,0.61
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.652,0.544,0.285,0.347,0.244,0.859
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.043,0.075,0.275,0.276,0.299,0.03
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.28,0.326,0.311,0.301,0.391,0.1
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.01,0.004,0,0,0,0.011
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.002,0.036,0.01,0.065,0.027,0
"PRESIDENTE","En blanco",0.003,0.008,0.014,0,0.015,0
"PRESIDENTE","No sabe",0.01,0.007,0.105,0.011,0.024,0
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.59,0.467,0.232,0.301,0.401,0.434
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.11,0.059,0.234,0.33,0.176,0.042
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.042,0.178,0.172,0.291,0.012,0.083
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.174,0.188,0.229,0.022,0.072,0
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.014,0.004,0,0,0,0
"DIPUTADOS","En blanco",0.052,0.029,0.102,0,0.221,0
"DIPUTADOS","No sabe",0.018,0.075,0.031,0.056,0.118,0.441
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.642,0.464,0.292,0.347,0.244,0.775
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.043,0.065,0.373,0.215,0.299,0.03
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.022,0.127,0.014,0.116,0,0.084
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.281,0.326,0.311,0.281,0.415,0.1
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.01,0.004,0,0,0,0.011
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.002,0.014,0.01,0.041,0.027,0
"P14_imputada","En blanco",0,0,0,0,0.015,0
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.661,0.55,0.292,0.347,0.244,0.859
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.043,0.075,0.373,0.287,0.299,0.03
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.281,0.326,0.311,0.301,0.415,0.1
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.01,0.004,0,0,0,0.011
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.002,0.036,0.01,0.065,0.027,0
"PRESIDENTE_imputada","En blanco",0.003,0.009,0.014,0,0.015,0
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.593,0.474,0.245,0.309,0.401,0.797
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.117,0.061,0.234,0.341,0.273,0.042
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.042,0.178,0.179,0.312,0.012,0.083
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.182,0.254,0.24,0.038,0.093,0.078
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.014,0.004,0,0,0,0
"DIPUTADOS_imputada","En blanco",0.052,0.029,0.102,0,0.221,0
