"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P41","Positiva",0.146,0.363,0.202,0.091,0.285,0.166
"P41","Neutral",0.055,0.044,0.28,0.123,0.042,0.099
"P41","Algo negativa",0.095,0.043,0.017,0.496,0.011,0.02
"P41","Negativa",0.053,0.028,0.067,0.153,0.134,0.131
"P41","No sabe",0.018,0.004,0.013,0,0,0.154
"P42","Muy positiva",0.686,0.594,0.383,0,0.1,0.216
"P42","Positiva",0.13,0.244,0.266,0.221,0.44,0.159
"P42","Neutral",0.094,0.075,0.275,0.389,0.012,0.253
"P42","Algo negativa",0.074,0.031,0,0.211,0.062,0.069
"P42","Negativa",0.016,0.056,0.059,0.179,0.287,0.098
"P42","No sabe",0,0,0.017,0,0.099,0.205
"P43","Lo votaría",0.686,0.7,0.433,0.068,0.098,0.334
"P43","Puede que lo vote",0.077,0.109,0.045,0,0.009,0.075
"P43","Nunca lo votaría",0.237,0.188,0.464,0.932,0.893,0.42
"P43","No sabe",0,0.003,0.058,0,0,0.171
"P44","Lo votaría",0.154,0.044,0.155,0.243,0.068,0.095
"P44","Puede que lo vote",0.184,0.108,0.151,0.268,0.113,0.079
"P44","Nunca lo votaría",0.645,0.822,0.589,0.489,0.819,0.564
"P44","No sabe",0.017,0.026,0.105,0,0,0.262
"P45","Lo votaría",0.122,0.131,0.036,0,0.027,0.006
"P45","Puede que lo vote",0.243,0.149,0.173,0.309,0.013,0.098
"P45","Nunca lo votaría",0.578,0.55,0.628,0.558,0.945,0.456
"P45","No sabe",0.057,0.17,0.163,0.133,0.015,0.44
"P46","Lo votaría",0.235,0.106,0.391,0.562,0.735,0.313
"P46","Puede que lo vote",0.091,0.182,0.048,0.29,0.026,0.012
"P46","Nunca lo votaría",0.662,0.698,0.504,0.148,0.239,0.504
"P46","No sabe",0.012,0.014,0.057,0,0,0.171
"P47","Lo votaría",0.096,0.02,0.051,0.267,0,0.055
"P47","Puede que lo vote",0.231,0.234,0.076,0.201,0,0.123
"P47","Nunca lo votaría",0.511,0.58,0.731,0.532,1,0.45
"P47","No sabe",0.162,0.166,0.142,0,0,0.372
"P48","Si",0.414,0.357,0.478,0.279,0.5,0.405
"P48","No",0.586,0.643,0.522,0.721,0.5,0.595
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.62,0.7,0.407,0.349,0.349,0.555
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.11,0.087,0.11,0.388,0.091,0.076
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.248,0.145,0.408,0.212,0.534,0.354
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.014,0.006,0.003,0,0,0.002
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.029,0.017,0.051,0.026,0
"PRESIDENTE","En blanco",0.006,0.015,0.002,0,0,0.002
"PRESIDENTE","No sabe",0.002,0.018,0.053,0,0,0.011
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.657,0.593,0.391,0.271,0.076,0.397
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.08,0.107,0.135,0.432,0.361,0.087
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.114,0.171,0.057,0.07,0.026,0.091
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.116,0.058,0.251,0.097,0.207,0.2
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.019,0.003,0.003,0,0,0.012
"DIPUTADOS","En blanco",0.003,0.046,0.108,0.089,0.024,0.098
"DIPUTADOS","No sabe",0.011,0.022,0.055,0.041,0.306,0.115
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.577,0.636,0.406,0.349,0.349,0.552
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.104,0.068,0.155,0.388,0.091,0.064
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.062,0.14,0.004,0,0,0.025
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.243,0.145,0.413,0.212,0.534,0.355
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.014,0.006,0.003,0,0,0.002
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.005,0.017,0.051,0.026,0
"P14_imputada","En blanco",0,0,0.002,0,0,0.002
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.62,0.718,0.41,0.349,0.349,0.565
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.112,0.087,0.155,0.388,0.091,0.076
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.248,0.145,0.413,0.212,0.534,0.355
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.014,0.006,0.003,0,0,0.002
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.029,0.017,0.051,0.026,0
"PRESIDENTE_imputada","En blanco",0.006,0.015,0.002,0,0,0.002
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.657,0.593,0.394,0.271,0.102,0.482
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.083,0.122,0.16,0.433,0.361,0.087
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.122,0.171,0.057,0.07,0.026,0.091
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.116,0.065,0.278,0.137,0.487,0.227
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.019,0.003,0.003,0,0,0.012
"DIPUTADOS_imputada","En blanco",0.003,0.046,0.108,0.089,0.024,0.101
