"var","categoria","Si","No"
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.156,0.102
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.009,0
"DIPUTADOS","En blanco",0.071,0.002
"DIPUTADOS","No sabe",0.066,0.107
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.526,0.475
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.086,0.208
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.054,0.024
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.319,0.283
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.007,0
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.007,0.01
"P14_imputada","En blanco",0.001,0
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.56,0.486
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.095,0.208
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.319,0.286
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.007,0
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.012,0.011
"PRESIDENTE_imputada","En blanco",0.007,0.009
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.49,0.533
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.12,0.216
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.106,0.141
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.204,0.106
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.009,0
"DIPUTADOS_imputada","En blanco",0.071,0.004
