"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P34","Se mantiene igual",0.251,0.282,0.493,0.381,0.089
"P34","Ha disminuido ligeramente",0.129,0.229,0.09,0.276,0.435
"P34","Ha disminuido significativamente",0.159,0.151,0.179,0.096,0
"P35","No, ninguna dificultad",0.485,0.399,0.209,0.34,0.566
"P35","Alguna dificultad ocasional",0.326,0.294,0.412,0.192,0.434
"P35","Sí, dificultades frecuentes",0.189,0.307,0.379,0.468,0
"P36","Sí, absolutamente",0.542,0.55,0.598,0.676,1
"P36","Sí, en cierta medida",0.281,0.309,0.232,0.324,0
"P36","No, en absoluto",0.177,0.141,0.17,0,0
"P37","Reducir la inflación",0.374,0.448,0.33,0.575,1
"P37","Implementar reformas fiscales",0.125,0.03,0.163,0.022,0
"P37","Establecer políticas de control de precios",0.226,0.163,0.183,0.098,0
"P37","Reducir el gasto público",0.218,0.209,0.299,0.305,0
"P37","Estimular la inversión extranjera",0.039,0.104,0.025,0,0
"P37","Aumentar los subsidios a los servicios públicos",0.018,0.046,0,0,0
"P38","Muy positiva",0.281,0.146,0.25,0.18,0.08
"P38","Positiva",0.281,0.367,0.047,0,0.442
"P38","Neutral",0.231,0.286,0.419,0.162,0.478
"P38","Algo negativa",0.053,0,0.032,0.058,0
"P38","Negativa",0.008,0.119,0.073,0.1,0
"P38","No sabe",0.146,0.082,0.179,0.5,0
"P39","Muy positiva",0.475,0.376,0.31,0.41,0.522
"P39","Positiva",0.162,0.222,0.301,0,0.478
"P39","Neutral",0.153,0.241,0.271,0.181,0
"P39","Algo negativa",0.037,0.094,0.084,0.098,0
"P39","Negativa",0.149,0.058,0.023,0,0
"P39","No sabe",0.024,0.009,0.011,0.311,0
"P40","Muy positiva",0.372,0.238,0.211,0.045,0
"P40","Positiva",0.228,0.251,0.188,0,0.082
"P40","Neutral",0.114,0.155,0.275,0.182,0.434
"P40","Algo negativa",0.114,0.122,0.11,0.035,0
"P40","Negativa",0.125,0.16,0.097,0.461,0.484
"P40","No sabe",0.047,0.074,0.119,0.277,0
"P41","Muy positiva",0.597,0.36,0.39,0.449,0.082
"P41","Positiva",0.184,0.368,0.248,0,0.434
"P41","Neutral",0.072,0.153,0.112,0,0.484
"P41","Algo negativa",0.036,0.079,0.163,0,0
"P41","Negativa",0.094,0.04,0.02,0.206,0
"P41","No sabe",0.017,0,0.067,0.345,0
"P42","Muy positiva",0.566,0.464,0.421,0.039,0
"P42","Positiva",0.145,0.282,0.204,0.35,1
"P42","Neutral",0.166,0.122,0.186,0.028,0
"P42","Algo negativa",0.046,0.029,0.066,0.03,0
"P42","Negativa",0.066,0.103,0.085,0,0
"P42","No sabe",0.011,0,0.038,0.553,0
"P43","Lo votaría",0.561,0.493,0.462,0.414,1
"P43","Puede que lo vote",0.101,0.038,0.079,0,0
"P43","Nunca lo votaría",0.332,0.469,0.378,0.119,0
"P43","No sabe",0.006,0,0.081,0.467,0
"P44","Lo votaría",0.122,0.077,0.261,0.028,0
"P44","Puede que lo vote",0.097,0.213,0.206,0.108,0
"P44","Nunca lo votaría",0.74,0.664,0.421,0.397,1
"P44","No sabe",0.041,0.046,0.112,0.467,0
"P45","Lo votaría",0.075,0.156,0.035,0.029,0
"P45","Puede que lo vote",0.178,0.1,0.162,0.064,0
"P45","Nunca lo votaría",0.628,0.482,0.526,0.686,1
"P45","No sabe",0.119,0.262,0.277,0.221,0
"P46","Lo votaría",0.319,0.261,0.369,0.029,0
"P46","Puede que lo vote",0.088,0.182,0.03,0.088,0
"P46","Nunca lo votaría",0.577,0.47,0.574,0.685,0.906
"P46","No sabe",0.016,0.087,0.027,0.198,0.094
"P47","Lo votaría",0.076,0.043,0.041,0,0
"P47","Puede que lo vote",0.25,0.109,0.19,0.088,0
"P47","Nunca lo votaría",0.544,0.708,0.633,0.271,0.906
"P47","No sabe",0.13,0.14,0.136,0.641,0.094
"P48","Si",0.412,0.515,0.498,0.028,0.096
"P48","No",0.588,0.485,0.502,0.972,0.904
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.373,0.366,0.379,0.307,0.271
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.201,0.257,0.237,0.205,0
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.298,0.236,0.283,0.269,0.109
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.046,0.021,0.009,0.018,0.029
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.016,0.046,0.012,0.003,0.022
"PRESIDENTE","En blanco",0.016,0.009,0.026,0.016,0.082
"PRESIDENTE","No sabe",0.05,0.065,0.054,0.182,0.487
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.476,0.382,0.387,0.294,0.68
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.102,0.127,0.155,0.17,0
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.197,0.22,0.134,0.088,0.32
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.121,0.133,0.2,0.158,0
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.011,0.005,0,0.016,0
"DIPUTADOS","En blanco",0.058,0.034,0.079,0.028,0
"DIPUTADOS","No sabe",0.035,0.099,0.045,0.246,0
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.346,0.348,0.391,0.431,0.359
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.198,0.266,0.234,0.185,0.012
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.099,0.094,0.036,0.043,0.104
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.301,0.236,0.292,0.317,0.466
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.042,0.021,0.009,0.018,0.059
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.011,0.032,0.012,0.003,0
"P14_imputada","En blanco",0.003,0.003,0.026,0.003,0
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.39,0.395,0.41,0.431,0.361
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.206,0.287,0.238,0.214,0.013
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.318,0.236,0.305,0.317,0.463
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.046,0.021,0.009,0.018,0.059
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.024,0.049,0.012,0.003,0.022
"PRESIDENTE_imputada","En blanco",0.016,0.012,0.026,0.017,0.082
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.479,0.384,0.4,0.426,0.681
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.116,0.135,0.166,0.17,0
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.203,0.234,0.133,0.088,0.319
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.133,0.208,0.216,0.187,0
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.011,0.005,0,0.016,0
"DIPUTADOS_imputada","En blanco",0.058,0.034,0.085,0.113,0
