"var","categoria","Si","No","No sabe"
"P25","Regular",0.415,0.368,0.316
"P25","Mala",0.275,0.214,0.172
"P25","No sabe",0.139,0.193,0.243
"P26","La capacitación para atender a la gente",0.213,0.179,0.268
"P26","La infraestructura y equipamiento de la fuerza",0.15,0.207,0.221
"P26","La formación técnica y profesional",0.344,0.282,0.181
"P26","La cantidad y distribución de los efectivos",0.107,0.168,0.055
"P26","La velocidad de respuesta ante las denuncias",0.097,0.081,0.091
"P26","Otros",0.075,0.064,0.034
"P26","No sabe",0.014,0.019,0.15
"P27","Alto",0.174,0.19,0.168
"P27","Regular",0.477,0.454,0.509
"P27","Bajo",0.312,0.34,0.214
"P27","No sabe",0.037,0.016,0.109
"P28","El gobierno de Javier Milei",0.248,0.288,0.345
"P28","El gobierno de Alberto Fernández",0.582,0.596,0.355
"P28","Ambos",0.144,0.105,0.227
"P28","No sabe",0.026,0.011,0.073
"P29","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.145,0.219,0.158
"P29","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.374,0.297,0.279
"P29","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.173,0.14,0.148
"P29","Retirarla y no presentar nada",0.206,0.269,0.252
"P29","Volverla a presentar igual",0.076,0.035,0.03
"P29","No sabe",0.026,0.04,0.133
"P30","Javier Milei",0.48,0.473,0.445
"P30","Los gobernadores",0.418,0.427,0.477
"P30","No sabe",0.102,0.1,0.078
"P31","Muy buena",0.262,0.156,0.227
"P31","Buena",0.313,0.272,0.362
"P31","Ni buena ni mala",0.312,0.368,0.254
"P31","Mala",0.084,0.133,0.141
"P31","Muy mala",0.029,0.044,0.006
"P31","No sabe",0,0.027,0.01
"P32","Muy buena",0.15,0.049,0.171
"P32","Buena",0.184,0.187,0.246
"P32","Ni buena ni mala",0.338,0.394,0.278
"P32","Mala",0.236,0.212,0.142
"P32","Muy mala",0.067,0.098,0.076
"P32","No sabe",0.025,0.06,0.087
"P33","Muy buena",0.111,0.028,0.109
"P33","Buena",0.111,0.154,0.155
"P33","Ni buena ni mala",0.26,0.271,0.266
"P33","Mala",0.335,0.349,0.271
"P33","Muy mala",0.163,0.146,0.15
"P33","No sabe",0.02,0.052,0.049
"P34","Muy buena",0.083,0.043,0.092
"P34","Buena",0.162,0.137,0.153
"P34","Ni buena ni mala",0.411,0.445,0.43
"P34","Mala",0.207,0.208,0.179
"P34","Muy mala",0.098,0.085,0.073
"P34","No sabe",0.039,0.082,0.073
"P35","Muy buena",0.166,0.116,0.232
"P35","Buena",0.153,0.188,0.157
"P35","Ni buena ni mala",0.301,0.304,0.301
"P35","Mala",0.254,0.209,0.137
"P35","Muy mala",0.11,0.13,0.092
"P35","No sabe",0.016,0.053,0.081
"P36","Muy buena",0.191,0.173,0.273
"P36","Buena",0.127,0.114,0.163
"P36","Ni buena ni mala",0.104,0.112,0.095
"P36","Mala",0.294,0.263,0.095
"P36","Muy mala",0.283,0.327,0.366
"P36","No sabe",0.001,0.011,0.008
"P37","Muy buena",0.145,0.101,0.142
"P37","Buena",0.14,0.199,0.194
"P37","Ni buena ni mala",0.249,0.202,0.179
"P37","Mala",0.269,0.27,0.2
"P37","Muy mala",0.196,0.218,0.277
"P37","No sabe",0.001,0.01,0.008
"P38","Muy buena",0.096,0.091,0.1
"P38","Buena",0.159,0.15,0.276
"P38","Ni buena ni mala",0.165,0.203,0.251
"P38","Mala",0.285,0.26,0.14
"P38","Muy mala",0.295,0.274,0.225
"P38","No sabe",0,0.022,0.008
"P39","Muy buena",0.375,0.401,0.224
"P39","Buena",0.141,0.125,0.236
"P39","Ni buena ni mala",0.136,0.107,0.089
"P39","Mala",0.161,0.156,0.247
"P39","Muy mala",0.173,0.211,0.193
"P39","No sabe",0.014,0,0.011
"P40","Muy buena",0.301,0.292,0.187
"P40","Buena",0.196,0.225,0.207
"P40","Ni buena ni mala",0.127,0.111,0.212
"P40","Mala",0.185,0.138,0.165
"P40","Muy mala",0.191,0.234,0.218
"P40","No sabe",0,0,0.011
"P41","Muy buena",0.177,0.181,0.139
"P41","Buena",0.168,0.143,0.156
"P41","Ni buena ni mala",0.266,0.313,0.324
"P41","Mala",0.189,0.143,0.145
"P41","Muy mala",0.16,0.195,0.167
"P41","No sabe",0.04,0.025,0.069
"P42","Muy buena",0.365,0.36,0.283
"P42","Buena",0.149,0.148,0.082
"P42","Ni buena ni mala",0.157,0.17,0.215
"P42","Mala",0.127,0.1,0.089
"P42","Muy mala",0.186,0.202,0.251
"P42","No sabe",0.016,0.02,0.08
"P43","Muy buena",0.115,0.096,0.004
"P43","Buena",0.171,0.205,0.183
"P43","Ni buena ni mala",0.408,0.396,0.456
"P43","Mala",0.191,0.151,0.119
"P43","Muy mala",0.099,0.091,0.151
"P43","No sabe",0.016,0.061,0.087
"P44","Muy buena",0.16,0.146,0.097
"P44","Buena",0.166,0.222,0.191
"P44","Ni buena ni mala",0.259,0.256,0.242
"P44","Mala",0.169,0.137,0.107
"P44","Muy mala",0.223,0.221,0.3
"P44","No sabe",0.023,0.018,0.063
"P45","Muy buena",0.118,0.145,0.151
"P45","Buena",0.149,0.106,0.104
"P45","Ni buena ni mala",0.358,0.343,0.27
"P45","Mala",0.175,0.18,0.097
"P45","Muy mala",0.126,0.156,0.213
"P45","No sabe",0.074,0.07,0.165
