"var","categoria","Si","No","No sabe"
"P36","Ni buena ni mala",0.084,0.126,0.229
"P36","Mala",0.297,0.027,0.251
"P36","Muy mala",0.376,0.084,0.182
"P36","No sabe",0.015,0,0
"P37","Muy buena",0.166,0.093,0.012
"P37","Buena",0.17,0.089,0.012
"P37","Ni buena ni mala",0.257,0.136,0.213
"P37","Mala",0.256,0.314,0.44
"P37","Muy mala",0.138,0.368,0.323
"P37","No sabe",0.013,0,0
"P38","Muy buena",0.082,0.166,0.053
"P38","Buena",0.105,0.39,0.205
"P38","Ni buena ni mala",0.139,0.364,0.264
"P38","Mala",0.276,0.029,0.373
"P38","Muy mala",0.378,0.051,0.105
"P38","No sabe",0.02,0,0
"P39","Muy buena",0.484,0.142,0.129
"P39","Buena",0.167,0.11,0.177
"P39","Ni buena ni mala",0.119,0.075,0.12
"P39","Mala",0.103,0.297,0.314
"P39","Muy mala",0.108,0.354,0.26
"P39","No sabe",0.019,0.022,0
"P40","Muy buena",0.371,0.067,0.129
"P40","Buena",0.278,0.117,0.141
"P40","Ni buena ni mala",0.138,0.078,0.082
"P40","Mala",0.086,0.298,0.329
"P40","Muy mala",0.126,0.44,0.319
"P40","No sabe",0.001,0,0
"P41","Muy buena",0.235,0.036,0.066
"P41","Buena",0.16,0.123,0.036
"P41","Ni buena ni mala",0.353,0.111,0.394
"P41","Mala",0.119,0.371,0.174
"P41","Muy mala",0.074,0.347,0.293
"P41","No sabe",0.059,0.012,0.037
"P42","Muy buena",0.48,0.082,0.13
"P42","Buena",0.185,0.111,0.084
"P42","Ni buena ni mala",0.138,0.162,0.229
"P42","Mala",0.073,0.285,0.157
"P42","Muy mala",0.121,0.36,0.297
"P42","No sabe",0.003,0,0.103
"P43","Muy buena",0.17,0.045,0
"P43","Buena",0.183,0.136,0.039
"P43","Ni buena ni mala",0.404,0.307,0.693
"P43","Mala",0.144,0.372,0.099
"P43","Muy mala",0.064,0.134,0.075
"P43","No sabe",0.035,0.006,0.094
"P44","Muy buena",0.195,0.04,0.02
"P44","Buena",0.219,0.051,0.009
"P44","Ni buena ni mala",0.302,0.179,0.41
"P44","Mala",0.116,0.314,0.147
"P44","Muy mala",0.158,0.416,0.361
"P44","No sabe",0.01,0,0.053
"P45","Muy buena",0.187,0.036,0.007
"P45","Buena",0.153,0.041,0.021
"P45","Ni buena ni mala",0.368,0.283,0.419
"P45","Mala",0.121,0.273,0.202
"P45","Muy mala",0.082,0.303,0.232
"P45","No sabe",0.089,0.064,0.119
