"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P29","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.32,0.412,0.333,0.183
"P29","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.111,0.162,0.147,0.256
"P29","Retirarla y no presentar nada",0.24,0.214,0.21,0.306
"P29","Volverla a presentar igual",0.023,0.058,0.086,0.053
"P29","No sabe",0.023,0.018,0.049,0.125
"P30","Javier Milei",0.421,0.485,0.551,0.374
"P30","Los gobernadores",0.507,0.441,0.358,0.406
"P30","No sabe",0.072,0.074,0.091,0.22
"P31","Muy buena",0.323,0.204,0.162,0.243
"P31","Buena",0.341,0.297,0.346,0.194
"P31","Ni buena ni mala",0.24,0.36,0.317,0.367
"P31","Mala",0.06,0.11,0.116,0.146
"P31","Muy mala",0.035,0.022,0.038,0.038
"P31","No sabe",0.001,0.007,0.021,0.012
"P32","Muy buena",0.234,0.093,0.07,0.106
"P32","Buena",0.234,0.194,0.173,0.161
"P32","Ni buena ni mala",0.287,0.393,0.366,0.299
"P32","Mala",0.145,0.199,0.275,0.267
"P32","Muy mala",0.069,0.084,0.084,0.066
"P32","No sabe",0.031,0.037,0.032,0.101
"P33","Muy buena",0.165,0.054,0.063,0.075
"P33","Buena",0.231,0.117,0.079,0.107
"P33","Ni buena ni mala",0.195,0.294,0.29,0.242
"P33","Mala",0.268,0.325,0.394,0.333
"P33","Muy mala",0.136,0.185,0.148,0.127
"P33","No sabe",0.005,0.025,0.026,0.116
"P34","Muy buena",0.135,0.043,0.082,0.023
"P34","Buena",0.186,0.144,0.119,0.188
"P34","Ni buena ni mala",0.367,0.457,0.414,0.447
"P34","Mala",0.198,0.212,0.215,0.173
"P34","Muy mala",0.084,0.091,0.102,0.079
"P34","No sabe",0.03,0.053,0.068,0.09
"P35","Muy buena",0.266,0.125,0.143,0.097
"P35","Buena",0.165,0.17,0.196,0.094
"P35","Ni buena ni mala",0.272,0.342,0.243,0.355
"P35","Mala",0.186,0.193,0.261,0.307
"P35","Muy mala",0.078,0.145,0.112,0.097
"P35","No sabe",0.033,0.025,0.045,0.05
"P36","Muy buena",0.283,0.179,0.153,0.18
"P36","Buena",0.184,0.136,0.088,0.088
"P36","Ni buena ni mala",0.074,0.108,0.125,0.109
"P36","Mala",0.214,0.238,0.268,0.385
"P36","Muy mala",0.245,0.335,0.366,0.215
"P36","No sabe",0,0.004,0,0.023
"P37","Muy buena",0.197,0.126,0.108,0.079
"P37","Buena",0.182,0.197,0.156,0.078
"P37","Ni buena ni mala",0.159,0.22,0.213,0.366
"P37","Mala",0.229,0.246,0.299,0.28
"P37","Muy mala",0.233,0.208,0.224,0.174
"P37","No sabe",0,0.003,0,0.023
"P38","Muy buena",0.185,0.095,0.031,0.076
"P38","Buena",0.212,0.201,0.114,0.121
"P38","Ni buena ni mala",0.161,0.164,0.247,0.174
"P38","Mala",0.238,0.214,0.252,0.44
"P38","Muy mala",0.194,0.323,0.349,0.165
"P38","No sabe",0.01,0.003,0.007,0.024
"P39","Muy buena",0.329,0.342,0.43,0.372
"P39","Buena",0.116,0.197,0.116,0.113
"P39","Ni buena ni mala",0.113,0.094,0.156,0.14
"P39","Mala",0.263,0.161,0.09,0.196
"P39","Muy mala",0.179,0.187,0.202,0.179
"P39","No sabe",0,0.019,0.006,0
"P40","Muy buena",0.236,0.315,0.323,0.208
"P40","Buena",0.209,0.194,0.219,0.214
"P40","Ni buena ni mala",0.116,0.127,0.143,0.141
"P40","Mala",0.225,0.15,0.092,0.274
"P40","Muy mala",0.214,0.211,0.223,0.163
"P40","No sabe",0,0.003,0,0
"P41","Muy buena",0.156,0.167,0.2,0.173
"P41","Buena",0.119,0.206,0.15,0.11
"P41","Ni buena ni mala",0.292,0.281,0.288,0.301
"P41","Mala",0.22,0.157,0.108,0.244
"P41","Muy mala",0.175,0.155,0.195,0.17
"P41","No sabe",0.038,0.034,0.059,0.002
"P42","Muy buena",0.264,0.392,0.381,0.347
"P42","Buena",0.121,0.156,0.151,0.114
"P42","Ni buena ni mala",0.236,0.138,0.172,0.125
"P42","Mala",0.148,0.106,0.072,0.168
"P42","Muy mala",0.209,0.192,0.206,0.183
"P42","No sabe",0.022,0.016,0.018,0.063
"P43","Muy buena",0.104,0.089,0.11,0.08
"P43","Buena",0.213,0.215,0.106,0.211
"P43","Ni buena ni mala",0.362,0.405,0.504,0.3
"P43","Mala",0.189,0.164,0.125,0.246
"P43","Muy mala",0.112,0.104,0.104,0.075
"P43","No sabe",0.02,0.023,0.051,0.088
"P44","Muy buena",0.168,0.142,0.138,0.16
"P44","Buena",0.11,0.245,0.183,0.168
"P44","Ni buena ni mala",0.237,0.245,0.298,0.234
"P44","Mala",0.217,0.137,0.086,0.218
"P44","Muy mala",0.237,0.213,0.28,0.162
"P44","No sabe",0.031,0.018,0.015,0.058
"P45","Muy buena",0.165,0.113,0.136,0.109
"P45","Buena",0.076,0.181,0.121,0.105
"P45","Ni buena ni mala",0.348,0.368,0.326,0.309
"P45","Mala",0.171,0.155,0.125,0.285
"P45","Muy mala",0.184,0.107,0.189,0.091
"P45","No sabe",0.056,0.076,0.103,0.101
