"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P59","Muy buena",0.278,0.113,0.069,0.072,0.074,0.036
"P59","Buena",0.419,0.402,0.287,0.139,0.194,0.247
"P59","Regular",0.205,0.355,0.419,0.464,0.424,0.483
"P59","Mala",0.06,0.092,0.168,0.216,0.157,0.117
"P59","Muy mala",0.038,0.038,0.057,0.109,0.151,0.117
"P60","Ha aumentado significativamente",0.213,0.101,0.059,0.025,0.034,0.051
"P60","Ha aumentado ligeramente",0.279,0.322,0.226,0.08,0.128,0.174
"P60","Se mantiene igual",0.274,0.299,0.283,0.32,0.248,0.318
"P60","Ha disminuido ligeramente",0.154,0.17,0.225,0.286,0.203,0.205
"P60","Ha disminuido significativamente",0.08,0.108,0.207,0.289,0.387,0.252
"P61","Muy baja",0.064,0.079,0.022,0.025,0.017,0.056
"P61","Baja",0.086,0.112,0.059,0.049,0.029,0.089
"P61","Moderada",0.152,0.158,0.071,0.1,0.041,0.094
"P61","Alta",0.457,0.317,0.252,0.199,0.083,0.191
"P61","Muy alta",0.241,0.334,0.596,0.627,0.83,0.57
"P62","Muy bajas",0.053,0.036,0.04,0.049,0.067,0.034
"P62","Bajas",0.074,0.112,0.12,0.124,0.109,0.109
"P62","Adecuadas",0.377,0.276,0.224,0.22,0.227,0.249
"P62","Altas",0.309,0.379,0.341,0.311,0.226,0.308
"P62","Muy altas",0.187,0.197,0.275,0.296,0.371,0.3
"P63","No, ninguna dificultad",0.453,0.318,0.29,0.266,0.235,0.182
"P63","Alguna dificultad ocasional",0.251,0.324,0.365,0.317,0.267,0.412
"P63","Sí, dificultades frecuentes",0.296,0.358,0.345,0.417,0.498,0.406
"P64","Sí, absolutamente",0.756,0.588,0.373,0.272,0.216,0.347
"P64","Sí, en cierta medida",0.174,0.329,0.376,0.358,0.229,0.379
"P64","No, en absoluto",0.07,0.083,0.251,0.37,0.555,0.274
"P65","Reducir la inflación",0.52,0.451,0.43,0.383,0.314,0.411
"P65","Implementar reformas fiscales",0.113,0.167,0.111,0.098,0.108,0.061
"P65","Establecer políticas de control de precios",0.265,0.224,0.086,0.1,0.094,0.214
"P65","Reducir el gasto público",0.044,0.096,0.318,0.351,0.439,0.25
"P65","Estimular la inversión extranjera",0.035,0.044,0.046,0.055,0.024,0.027
"P65","Aumentar los subsidios a los servicios públicos",0.023,0.018,0.009,0.013,0.021,0.037
"P66","Fomentar la competencia entre proveedores",0.322,0.271,0.359,0.433,0.554,0.297
"P66","Incrementar la inversión en infraestructura",0.194,0.233,0.21,0.28,0.187,0.191
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.242,0.213,0.109,0.085,0.039,0.198
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.242,0.283,0.322,0.202,0.22,0.314
"P67","Muy positiva",0.619,0.242,0.151,0.126,0.104,0.102
"P67","Positiva",0.159,0.381,0.244,0.115,0.072,0.111
"P67","Neutral",0.127,0.211,0.352,0.364,0.178,0.23
"P67","Algo negativa",0.055,0.091,0.106,0.19,0.121,0.125
"P67","Negativa",0.016,0.03,0.081,0.14,0.416,0.052
"P67","No sabe",0.024,0.045,0.066,0.065,0.109,0.38
"P68","Muy positivo",0.582,0.165,0.076,0.039,0.026,0.044
"P68","Positivo",0.207,0.47,0.198,0.148,0.045,0.103
"P68","Neutral",0.129,0.253,0.444,0.304,0.2,0.214
"P68","Algo negativo",0.031,0.029,0.113,0.249,0.124,0.112
"P68","Negativo",0.005,0.02,0.094,0.183,0.476,0.045
"P68","No sabe",0.046,0.063,0.075,0.077,0.129,0.482
"P69","Muy positivo",0.471,0.094,0.032,0.05,0.007,0.043
"P69","Positivo",0.194,0.433,0.094,0.066,0.037,0.092
"P69","Neutral",0.22,0.358,0.687,0.374,0.318,0.174
"P69","Algo negativo",0.03,0.039,0.065,0.259,0.11,0.108
"P69","Negativo",0.015,0.009,0.047,0.119,0.411,0.051
"P69","No sabe",0.07,0.067,0.075,0.132,0.117,0.532
"P70","Muy positiva",0.805,0.441,0.241,0.098,0.046,0.225
"P70","Positiva",0.092,0.386,0.22,0.143,0.086,0.245
"P70","Neutral",0.056,0.132,0.39,0.241,0.257,0.144
"P70","Algo negativa",0.016,0.02,0.08,0.306,0.095,0.073
"P70","Negativa",0.006,0.011,0.057,0.164,0.473,0.075
"P70","No sabe",0.025,0.01,0.012,0.048,0.043,0.238
"P71","Muy positivo",0.855,0.463,0.216,0.096,0.049,0.178
"P71","Positivo",0.054,0.403,0.229,0.168,0.096,0.264
"P71","Neutral",0.041,0.069,0.36,0.268,0.263,0.21
"P71","Algo negativo",0.013,0.035,0.105,0.291,0.093,0.064
"P71","Negativo",0.026,0.013,0.071,0.155,0.472,0.067
"P71","No sabe",0.011,0.017,0.019,0.022,0.027,0.217
"P72","Muy positivo",0.833,0.408,0.166,0.082,0.052,0.165
"P72","Positivo",0.089,0.441,0.253,0.172,0.096,0.236
"P72","Neutral",0.043,0.118,0.464,0.338,0.315,0.245
"P72","Algo negativo",0.01,0.014,0.043,0.266,0.078,0.031
"P72","Negativo",0.012,0.009,0.065,0.12,0.425,0.056
"P72","No sabe",0.013,0.01,0.009,0.022,0.034,0.267
"P73","Muy positiva",0.816,0.226,0.109,0.026,0.02,0.05
"P73","Positiva",0.106,0.613,0.208,0.101,0.055,0.087
"P73","Neutral",0.029,0.092,0.493,0.261,0.066,0.185
"P73","Algo negativa",0.013,0.034,0.087,0.408,0.084,0.06
"P73","Negativa",0.017,0.016,0.067,0.178,0.736,0.057
"P73","No sabe",0.019,0.019,0.036,0.026,0.039,0.561
"P74","Muy positivo",0.874,0.139,0.068,0.002,0.006,0.028
"P74","Positivo",0.089,0.719,0.162,0.079,0.005,0.047
"P74","Neutral",0.009,0.089,0.603,0.152,0.053,0.099
"P74","Algo negativo",0.014,0.017,0.091,0.669,0.049,0.069
"P74","Negativo",0.014,0.018,0.051,0.087,0.859,0.072
"P74","No sabe",0,0.018,0.025,0.011,0.028,0.685
"P76","Muy positiva",0.867,0.423,0.238,0.193,0.172,0.135
"P76","Positiva",0.053,0.444,0.228,0.148,0.099,0.179
"P76","Neutral",0.063,0.087,0.381,0.147,0.096,0.151
"P76","Algo negativa",0.013,0.025,0.062,0.342,0.066,0.046
"P76","Negativa",0.001,0.01,0.06,0.134,0.556,0.059
"P76","No sabe",0.003,0.011,0.031,0.036,0.011,0.43
"P77","Muy positivo",0.816,0.428,0.231,0.196,0.177,0.181
"P77","Positivo",0.092,0.404,0.247,0.206,0.116,0.205
"P77","Neutral",0.055,0.098,0.322,0.169,0.122,0.124
"P77","Algo negativo",0.013,0.035,0.094,0.253,0.107,0.105
"P77","Negativo",0.01,0.01,0.082,0.141,0.462,0.065
"P77","No sabe",0.014,0.025,0.024,0.035,0.016,0.32
"P78","Muy positivo",0.743,0.394,0.169,0.197,0.112,0.198
"P78","Positivo",0.099,0.379,0.204,0.187,0.119,0.185
"P78","Neutral",0.131,0.174,0.489,0.231,0.225,0.171
"P78","Algo negativo",0.007,0.029,0.059,0.223,0.086,0.022
"P78","Negativo",0.001,0.009,0.044,0.129,0.421,0.048
"P78","No sabe",0.019,0.015,0.035,0.033,0.037,0.376
"P79","Si",0.639,0.589,0.493,0.449,0.504,0.617
"P79","No",0.361,0.411,0.507,0.551,0.496,0.383
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.753,0.6,0.292,0.151,0.092,0.295
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.083,0.118,0.349,0.503,0.472,0.314
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.109,0.19,0.248,0.301,0.376,0.264
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.036,0.041,0.036,0.014,0.018,0.034
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.005,0.025,0.017,0.006,0.006,0.007
"PRESIDENTE","En blanco",0.01,0.014,0.035,0.022,0.018,0.029
"PRESIDENTE","No sabe",0.004,0.012,0.023,0.003,0.018,0.057
