"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P69","Neutral",0.396,0.448,0.427,0.426
"P69","Algo negativo",0.089,0.092,0.067,0.084
"P69","Negativo",0.099,0.081,0.097,0.083
"P69","No sabe",0.104,0.125,0.12,0.211
"P70","Muy positiva",0.348,0.291,0.274,0.259
"P70","Positiva",0.199,0.214,0.232,0.175
"P70","Neutral",0.225,0.265,0.268,0.201
"P70","Algo negativa",0.078,0.091,0.082,0.111
"P70","Negativa",0.113,0.101,0.101,0.151
"P70","No sabe",0.037,0.038,0.043,0.103
"P71","Muy positivo",0.36,0.293,0.269,0.248
"P71","Positivo",0.194,0.237,0.225,0.199
"P71","Neutral",0.204,0.227,0.256,0.217
"P71","Algo negativo",0.088,0.091,0.095,0.105
"P71","Negativo",0.118,0.119,0.121,0.137
"P71","No sabe",0.036,0.033,0.034,0.094
"P72","Muy positivo",0.343,0.273,0.23,0.264
"P72","Positivo",0.206,0.26,0.249,0.214
"P72","Neutral",0.25,0.288,0.343,0.263
"P72","Algo negativo",0.062,0.051,0.064,0.047
"P72","Negativo",0.111,0.09,0.083,0.143
"P72","No sabe",0.028,0.038,0.031,0.069
"P73","Muy positiva",0.258,0.204,0.182,0.133
"P73","Positiva",0.216,0.254,0.209,0.234
"P73","Neutral",0.223,0.23,0.284,0.236
"P73","Algo negativa",0.092,0.094,0.115,0.091
"P73","Negativa",0.147,0.141,0.153,0.202
"P73","No sabe",0.064,0.077,0.057,0.104
"P74","Muy positivo",0.254,0.174,0.156,0.099
"P74","Positivo",0.203,0.246,0.202,0.143
"P74","Neutral",0.232,0.239,0.278,0.334
"P74","Algo negativo",0.11,0.117,0.12,0.11
"P74","Negativo",0.144,0.157,0.181,0.19
"P74","No sabe",0.057,0.067,0.063,0.124
"P75","Muy positivo",0.21,0.146,0.125,0.099
"P75","Positivo",0.188,0.213,0.187,0.179
"P75","Neutral",0.329,0.339,0.353,0.351
"P75","Algo negativo",0.083,0.097,0.102,0.071
"P75","Negativo",0.127,0.129,0.154,0.167
"P75","No sabe",0.063,0.076,0.079,0.133
"P76","Muy positiva",0.362,0.363,0.293,0.315
"P76","Positiva",0.201,0.215,0.22,0.212
"P76","Neutral",0.189,0.192,0.247,0.167
"P76","Algo negativa",0.075,0.079,0.077,0.07
"P76","Negativa",0.123,0.113,0.118,0.14
"P76","No sabe",0.05,0.038,0.045,0.096
"P77","Muy positivo",0.384,0.345,0.312,0.256
"P77","Positivo",0.21,0.228,0.232,0.253
"P77","Neutral",0.173,0.174,0.207,0.183
"P77","Algo negativo",0.073,0.104,0.092,0.052
"P77","Negativo",0.118,0.117,0.119,0.139
"P77","No sabe",0.042,0.032,0.038,0.117
"P78","Muy positivo",0.346,0.282,0.295,0.243
"P78","Positivo",0.184,0.216,0.205,0.215
"P78","Neutral",0.265,0.307,0.304,0.276
"P78","Algo negativo",0.052,0.077,0.056,0.075
"P78","Negativo",0.096,0.082,0.101,0.089
"P78","No sabe",0.057,0.036,0.039,0.102
"P79","Si",0.695,0.552,0.339,0.277
"P79","No",0.305,0.448,0.661,0.723
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.366,0.379,0.317,0.26
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.296,0.303,0.262,0.23
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.243,0.215,0.278,0.304
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.025,0.026,0.034,0.016
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.013,0.021,0.032,0.039
"PRESIDENTE","En blanco",0.031,0.027,0.037,0.065
"PRESIDENTE","No sabe",0.026,0.029,0.04,0.086
