"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.359,0.38,0.399,0.468,0.319
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.187,0.229,0.187,0.191,0.117
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.265,0.236,0.166,0.083,0.177
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.094,0.064,0.101,0.127,0.268
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.06,0.04,0.047,0.002,0.047
"P36","No sabe",0.035,0.051,0.1,0.129,0.072
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.436,0.354,0.356,0.3,0.461
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.387,0.475,0.402,0.317,0.213
"P37","En blanco",0.117,0.088,0.122,0.181,0.045
"P37","No sabe",0.06,0.083,0.12,0.202,0.281
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.362,0.394,0.41,0.251,0.302
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.243,0.254,0.291,0.398,0.15
"P38","En blanco",0.282,0.213,0.165,0.167,0.185
"P38","No sabe",0.113,0.139,0.134,0.184,0.363
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.45,0.379,0.329,0.298,0.391
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.321,0.363,0.391,0.426,0.228
"P39","En blanco",0.14,0.15,0.147,0.113,0.025
"P39","No sabe",0.089,0.108,0.133,0.163,0.356
"P40","Lo votaría",0.423,0.36,0.309,0.216,0.333
"P40","Puede que lo vote",0.097,0.087,0.151,0.18,0.084
"P40","Nunca lo votaría",0.446,0.506,0.471,0.458,0.251
"P40","No sabe",0.034,0.047,0.069,0.146,0.332
"P41","Lo votaría",0.329,0.373,0.332,0.207,0.211
"P41","Puede que lo vote",0.112,0.16,0.189,0.224,0.109
"P41","Nunca lo votaría",0.519,0.416,0.405,0.416,0.28
"P41","No sabe",0.04,0.051,0.074,0.153,0.4
"P42","Lo votaría",0.249,0.251,0.293,0.345,0.17
"P42","Puede que lo vote",0.134,0.183,0.186,0.146,0.189
"P42","Nunca lo votaría",0.571,0.496,0.459,0.412,0.252
"P42","No sabe",0.046,0.07,0.062,0.097,0.389
"P43","Lo votaría",0.115,0.085,0.123,0.064,0.189
"P43","Puede que lo vote",0.246,0.237,0.198,0.192,0.062
"P43","Nunca lo votaría",0.582,0.603,0.591,0.593,0.475
"P43","No sabe",0.057,0.075,0.088,0.151,0.274
"P44","Lo votaría",0.096,0.094,0.095,0.114,0.092
"P44","Puede que lo vote",0.247,0.291,0.247,0.205,0.202
"P44","Nunca lo votaría",0.585,0.523,0.557,0.515,0.314
"P44","No sabe",0.072,0.092,0.101,0.166,0.392
"P53","Sergio Massa y Javier Milei",0.465,0.4,0.357,0.473,0.506
"P53","Patricia Bullrich y Javier Milei",0.401,0.484,0.437,0.358,0.345
"P53","Sergio Massa y Patricia Bullrich",0.134,0.116,0.206,0.169,0.149
"P54","Muy buena",0.063,0.042,0.13,0.023,0.036
"P54","Buena",0.126,0.091,0.142,0.054,0.135
"P54","Regular",0.207,0.19,0.163,0.189,0.226
"P54","Mala",0.225,0.268,0.248,0.248,0.466
"P54","Muy mala",0.379,0.409,0.317,0.486,0.137
"P55","Muy buena",0.054,0.034,0.035,0.008,0.016
"P55","Buena",0.158,0.115,0.057,0.037,0.077
"P55","Regular",0.175,0.185,0.177,0.158,0.337
"P55","Mala",0.194,0.225,0.284,0.313,0.298
"P55","Muy mala",0.419,0.441,0.447,0.484,0.272
"P56","Muy buena",0.136,0.083,0.067,0.042,0.026
"P56","Buena",0.257,0.24,0.176,0.197,0.105
"P56","Regular",0.315,0.393,0.334,0.337,0.671
"P56","Mala",0.163,0.201,0.233,0.225,0.068
"P56","Muy mala",0.129,0.083,0.19,0.199,0.13
"P57","Muy buena",0.072,0.028,0.042,0.007,0
"P57","Buena",0.241,0.216,0.168,0.149,0.026
"P57","Regular",0.444,0.482,0.391,0.354,0.474
"P57","Mala",0.146,0.209,0.271,0.264,0.35
"P57","Muy mala",0.097,0.065,0.128,0.226,0.15
"P58","Muy buena",0.094,0.047,0.038,0.026,0.029
"P58","Buena",0.218,0.209,0.132,0.154,0.111
"P58","Regular",0.304,0.325,0.354,0.267,0.304
"P58","Mala",0.226,0.26,0.303,0.268,0.39
"P58","Muy mala",0.158,0.159,0.173,0.285,0.166
"P59","Muy buena",0.14,0.086,0.065,0.095,0.019
"P59","Buena",0.321,0.309,0.244,0.245,0.053
"P59","Regular",0.368,0.415,0.41,0.285,0.653
"P59","Mala",0.116,0.143,0.197,0.198,0.244
"P59","Muy mala",0.055,0.047,0.084,0.177,0.031
"P60","Ha aumentado significativamente",0.093,0.059,0.068,0.101,0.01
"P60","Ha aumentado ligeramente",0.233,0.202,0.186,0.164,0.056
"P60","Se mantiene igual",0.289,0.299,0.3,0.256,0.447
"P60","Ha disminuido ligeramente",0.201,0.228,0.224,0.252,0.427
"P60","Ha disminuido significativamente",0.184,0.212,0.222,0.227,0.06
"P61","Muy baja",0.051,0.035,0.044,0.076,0.156
"P61","Baja",0.057,0.054,0.083,0.134,0.144
"P61","Moderada",0.104,0.079,0.111,0.089,0.247
"P61","Alta",0.258,0.265,0.277,0.206,0.136
"P61","Muy alta",0.53,0.567,0.485,0.495,0.317
"P62","Muy bajas",0.064,0.044,0.06,0.064,0.012
"P62","Bajas",0.113,0.122,0.075,0.105,0.108
"P62","Adecuadas",0.296,0.268,0.203,0.131,0.074
"P62","Altas",0.297,0.316,0.345,0.368,0.356
"P62","Muy altas",0.23,0.25,0.317,0.332,0.45
"P63","No, ninguna dificultad",0.367,0.322,0.239,0.196,0.151
"P63","Alguna dificultad ocasional",0.333,0.336,0.3,0.228,0.262
"P63","Sí, dificultades frecuentes",0.3,0.342,0.461,0.576,0.587
"P64","Sí, absolutamente",0.446,0.401,0.373,0.607,0.418
"P64","Sí, en cierta medida",0.32,0.377,0.31,0.241,0.194
"P64","No, en absoluto",0.234,0.222,0.317,0.152,0.388
"P65","Reducir la inflación",0.442,0.414,0.415,0.391,0.296
"P65","Implementar reformas fiscales",0.118,0.102,0.139,0.14,0.044
"P65","Establecer políticas de control de precios",0.155,0.125,0.144,0.176,0.185
"P65","Reducir el gasto público",0.232,0.314,0.245,0.248,0.317
"P65","Estimular la inversión extranjera",0.044,0.035,0.043,0.04,0.022
"P65","Aumentar los subsidios a los servicios públicos",0.009,0.01,0.014,0.005,0.136
"P66","Fomentar la competencia entre proveedores",0.368,0.351,0.394,0.35,0.241
"P66","Incrementar la inversión en infraestructura",0.226,0.235,0.191,0.259,0.16
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.145,0.114,0.138,0.144,0.27
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.261,0.3,0.277,0.247,0.329
"P67","Muy positiva",0.276,0.181,0.198,0.217,0.055
"P67","Positiva",0.22,0.231,0.172,0.131,0.062
"P67","Neutral",0.221,0.273,0.273,0.336,0.478
"P67","Algo negativa",0.102,0.12,0.144,0.079,0.041
"P67","Negativa",0.121,0.096,0.108,0.081,0.23
"P67","No sabe",0.06,0.099,0.105,0.156,0.134
"P68","Muy positivo",0.212,0.103,0.103,0.122,0.057
"P68","Positivo",0.221,0.229,0.188,0.19,0.088
"P68","Neutral",0.269,0.341,0.299,0.353,0.257
"P68","Algo negativo",0.092,0.108,0.128,0.112,0.33
"P68","Negativo",0.129,0.106,0.145,0.072,0.102
"P68","No sabe",0.077,0.113,0.137,0.151,0.166
"P69","Muy positivo",0.144,0.079,0.07,0.086,0.019
"P69","Positivo",0.179,0.172,0.151,0.18,0.075
"P69","Neutral",0.423,0.447,0.416,0.411,0.307
"P69","Algo negativo",0.073,0.094,0.09,0.083,0.302
"P69","Negativo",0.089,0.071,0.117,0.061,0.109
"P69","No sabe",0.092,0.137,0.156,0.179,0.188
"P70","Muy positiva",0.356,0.296,0.21,0.332,0.096
"P70","Positiva",0.193,0.256,0.202,0.15,0.209
"P70","Neutral",0.23,0.241,0.295,0.284,0.264
"P70","Algo negativa",0.078,0.095,0.091,0.029,0.223
"P70","Negativa",0.114,0.079,0.136,0.062,0.044
"P70","No sabe",0.029,0.033,0.066,0.143,0.164
"P71","Muy positivo",0.362,0.279,0.23,0.305,0.073
"P71","Positivo",0.199,0.247,0.224,0.198,0.301
"P71","Neutral",0.209,0.231,0.253,0.284,0.147
"P71","Algo negativo",0.081,0.107,0.095,0.038,0.249
"P71","Negativo",0.123,0.097,0.156,0.035,0.025
"P71","No sabe",0.026,0.039,0.042,0.14,0.205
"P72","Muy positivo",0.341,0.25,0.222,0.249,0.066
"P72","Positivo",0.218,0.278,0.23,0.264,0.316
"P72","Neutral",0.273,0.306,0.3,0.298,0.192
"P72","Algo negativo",0.049,0.057,0.068,0.044,0.226
"P72","Negativo",0.097,0.084,0.121,0.034,0.033
"P72","No sabe",0.022,0.025,0.059,0.111,0.167
"P73","Muy positiva",0.271,0.162,0.167,0.114,0.054
"P73","Positiva",0.22,0.265,0.217,0.205,0.221
"P73","Neutral",0.21,0.262,0.274,0.252,0.257
"P73","Algo negativa",0.086,0.11,0.105,0.094,0.185
"P73","Negativa",0.164,0.122,0.155,0.159,0.035
"P73","No sabe",0.049,0.079,0.082,0.176,0.248
"P74","Muy positivo",0.244,0.144,0.147,0.116,0.03
"P74","Positivo",0.215,0.255,0.188,0.114,0.29
"P74","Neutral",0.225,0.257,0.286,0.317,0.333
"P74","Algo negativo",0.108,0.133,0.109,0.097,0.114
"P74","Negativo",0.164,0.139,0.178,0.234,0.024
"P74","No sabe",0.044,0.072,0.092,0.122,0.209
"P75","Muy positivo",0.205,0.124,0.116,0.105,0.044
"P75","Positivo",0.188,0.22,0.2,0.111,0.258
"P75","Neutral",0.329,0.363,0.335,0.335,0.332
"P75","Algo negativo",0.084,0.102,0.095,0.134,0.02
"P75","Negativo",0.142,0.113,0.156,0.129,0.036
"P75","No sabe",0.052,0.078,0.098,0.186,0.31
"P76","Muy positiva",0.409,0.317,0.266,0.285,0.11
"P76","Positiva",0.189,0.255,0.212,0.169,0.141
"P76","Neutral",0.175,0.203,0.236,0.319,0.36
"P76","Algo negativa",0.076,0.081,0.072,0.094,0.065
"P76","Negativa",0.12,0.101,0.146,0.024,0.137
"P76","No sabe",0.031,0.043,0.068,0.109,0.187
"P77","Muy positivo",0.399,0.304,0.3,0.286,0.162
"P77","Positivo",0.198,0.278,0.218,0.202,0.183
"P77","Neutral",0.17,0.183,0.197,0.253,0.039
"P77","Algo negativo",0.086,0.082,0.099,0.104,0.177
"P77","Negativo",0.12,0.117,0.127,0.033,0.12
"P77","No sabe",0.027,0.036,0.059,0.122,0.319
"P78","Muy positivo",0.334,0.276,0.279,0.263,0.083
"P78","Positivo",0.179,0.235,0.215,0.205,0.222
"P78","Neutral",0.301,0.315,0.267,0.184,0.052
"P78","Algo negativo",0.07,0.047,0.07,0.071,0.258
"P78","Negativo",0.094,0.073,0.111,0.035,0.135
"P78","No sabe",0.022,0.054,0.058,0.242,0.25
"P79","Si",0.557,0.537,0.466,0.485,0.536
"P79","No",0.443,0.463,0.534,0.515,0.464
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.402,0.341,0.288,0.209,0.422
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.28,0.312,0.276,0.221,0.148
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.23,0.257,0.263,0.259,0.135
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.027,0.022,0.031,0.041,0.01
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.02,0.015,0.037,0.013,0.104
"PRESIDENTE","En blanco",0.02,0.021,0.06,0.085,0.129
"PRESIDENTE","No sabe",0.021,0.032,0.045,0.172,0.052
