"var","categoria","Si","No","No sabe"
"P42","Buena",0.141,0.077,0.01
"P42","Ni buena ni mala",0.179,0.151,0.26
"P42","Mala",0.116,0.122,0.106
"P42","Muy mala",0.132,0.524,0.355
"P42","No sabe",0.024,0.032,0.099
"P43","Muy buena",0.087,0.006,0.004
"P43","Buena",0.251,0.11,0.203
"P43","Ni buena ni mala",0.367,0.309,0.418
"P43","Mala",0.149,0.356,0.137
"P43","Muy mala",0.118,0.158,0.113
"P43","No sabe",0.028,0.061,0.125
"P44","Muy buena",0.17,0.059,0.037
"P44","Buena",0.22,0.066,0.325
"P44","Ni buena ni mala",0.264,0.102,0.07
"P44","Mala",0.15,0.25,0.147
"P44","Muy mala",0.168,0.494,0.308
"P44","No sabe",0.028,0.029,0.113
"P45","Muy buena",0.131,0.036,0.142
"P45","Buena",0.169,0.061,0.028
"P45","Ni buena ni mala",0.342,0.195,0.28
"P45","Mala",0.181,0.333,0.163
"P45","Muy mala",0.123,0.296,0.157
"P45","No sabe",0.054,0.079,0.23
