"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P35","Aún no lo tengo decidido",0.044,0.062,0.077,0.1
"P36","Sergio Massa por el Frente de Todos",0.273,0.232,0.244,0.206
"P36","Mauricio Macri por Juntos por el Cambio",0.337,0.312,0.306,0.296
"P36","Javier Milei por los liberales libertarios",0.193,0.22,0.225,0.234
"P36","Nicolás del Caño por la izquierda",0.03,0.025,0.011,0.016
"P36","Otro candidato",0.11,0.124,0.134,0.118
"P36","Aún no lo tengo decidido",0.057,0.087,0.08,0.13
"P37","Wado de Pedro por el Frente de Todos",0.284,0.239,0.22,0.155
"P37","Mauricio Macri por Juntos por el Cambio",0.37,0.317,0.309,0.28
"P37","Javier Milei por los liberales libertarios",0.171,0.224,0.228,0.257
"P37","Nicolás del Caño por la izquierda",0.029,0.024,0.01,0.027
"P37","Otro candidato",0.076,0.107,0.149,0.128
"P37","Aún no lo tengo decidido",0.07,0.089,0.084,0.153
"P38","Wado de Pedro por el Frente de Todos",0.281,0.242,0.219,0.176
"P38","Patricia Bullrich por Juntos por el Cambio",0.391,0.367,0.384,0.329
"P38","Javier Milei por los liberales libertarios",0.152,0.184,0.184,0.258
"P38","Nicolás del Caño por la izquierda",0.025,0.024,0.008,0.024
"P38","Otro candidato",0.083,0.099,0.11,0.103
"P38","Aún no lo tengo decidido",0.068,0.084,0.095,0.11
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.324,0.282,0.262,0.234
"P39","Patricia Bullrich por Juntos por el Cambio",0.403,0.367,0.378,0.358
"P39","Javier Milei por los liberales libertarios",0.157,0.185,0.188,0.254
"P39","Nicolás del Caño por la izquierda",0.016,0.026,0.017,0.014
"P39","Otro candidato",0.054,0.084,0.078,0.052
"P39","Aún no lo tengo decidido",0.046,0.056,0.077,0.088
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.371,0.337,0.298,0.255
"P40","Mauricio Macri por Juntos por el Cambio",0.462,0.455,0.473,0.492
"P40","No sabe",0.167,0.208,0.229,0.253
"P41","Wado de Pedro por el Frente de Todos",0.318,0.28,0.239,0.193
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.426,0.432,0.446,0.512
"P41","No sabe",0.256,0.288,0.315,0.295
"P42","Sergio Massa por el Frente de Todos",0.31,0.282,0.262,0.218
"P42","Patricia Bullrich por Juntos por el Cambio",0.504,0.506,0.489,0.525
"P42","No sabe",0.186,0.212,0.249,0.257
"P43","Sergio Massa por el Frente de Todos",0.323,0.284,0.274,0.231
"P43","Mauricio Macri por Juntos por el Cambio",0.496,0.486,0.477,0.5
"P43","No sabe",0.181,0.23,0.249,0.269
"P44","Sergio Massa por el Frente de Todos",0.303,0.28,0.269,0.252
"P44","Javier Milei por los liberales libertarios",0.397,0.417,0.409,0.48
"P44","No sabe",0.3,0.303,0.322,0.268
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.309,0.301,0.275,0.267
"P45","Javier Milei por los liberales libertarios",0.299,0.341,0.371,0.432
"P45","No sabe",0.392,0.358,0.354,0.301
"P46","Patricia Bullrich por Juntos por el Cambio",0.496,0.513,0.471,0.419
"P46","Wado de Pedro por el Frente de Todos",0.29,0.283,0.262,0.259
"P46","No sabe",0.214,0.204,0.267,0.322
"P47","Patricia Bullrich por Juntos por el Cambio",0.545,0.54,0.536,0.521
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.337,0.317,0.283,0.268
"P47","No sabe",0.118,0.143,0.181,0.211
"P48","Muy buena",0.148,0.091,0.105,0.134
"P48","Buena",0.15,0.139,0.142,0.104
"P48","Ni buena ni mala",0.118,0.149,0.164,0.188
"P48","Mala",0.079,0.11,0.111,0.082
"P48","Muy mala",0.5,0.504,0.466,0.491
"P48","No sabe",0.005,0.007,0.012,0.001
"P49","Muy buena",0.086,0.043,0.055,0.047
"P49","Buena",0.132,0.124,0.101,0.097
"P49","Ni buena ni mala",0.131,0.159,0.173,0.15
"P49","Mala",0.115,0.129,0.136,0.126
"P49","Muy mala",0.532,0.535,0.527,0.566
"P49","No sabe",0.004,0.01,0.008,0.014
"P50","Muy buena",0.293,0.21,0.197,0.153
"P50","Buena",0.052,0.074,0.072,0.095
"P50","Ni buena ni mala",0.036,0.07,0.069,0.059
"P50","Mala",0.047,0.041,0.074,0.088
"P50","Muy mala",0.568,0.6,0.587,0.602
"P50","No sabe",0.004,0.005,0.001,0.003
"P51","Muy buena",0.25,0.18,0.139,0.162
"P51","Buena",0.164,0.182,0.21,0.171
"P51","Ni buena ni mala",0.105,0.151,0.156,0.214
"P51","Mala",0.106,0.14,0.131,0.186
"P51","Muy mala",0.365,0.344,0.353,0.252
"P51","No sabe",0.01,0.003,0.011,0.015
"P52","Muy buena",0.206,0.113,0.133,0.149
"P52","Buena",0.176,0.239,0.2,0.196
"P52","Ni buena ni mala",0.16,0.201,0.246,0.273
"P52","Mala",0.107,0.145,0.146,0.151
"P52","Muy mala",0.327,0.28,0.253,0.199
"P52","No sabe",0.024,0.022,0.022,0.032
"P53","Muy buena",0.143,0.048,0.076,0.078
"P53","Buena",0.128,0.172,0.116,0.164
"P53","Ni buena ni mala",0.157,0.167,0.174,0.153
"P53","Mala",0.111,0.16,0.192,0.124
"P53","Muy mala",0.449,0.44,0.428,0.449
"P53","No sabe",0.012,0.013,0.014,0.032
"P54","Muy buena",0.327,0.249,0.249,0.224
"P54","Buena",0.145,0.2,0.165,0.232
"P54","Ni buena ni mala",0.094,0.124,0.154,0.197
"P54","Mala",0.071,0.089,0.101,0.117
"P54","Muy mala",0.348,0.327,0.31,0.207
"P54","No sabe",0.015,0.011,0.021,0.023
"P55","Muy buena",0.203,0.17,0.175,0.191
"P55","Buena",0.164,0.171,0.151,0.174
"P55","Ni buena ni mala",0.198,0.228,0.254,0.248
"P55","Mala",0.095,0.112,0.115,0.146
"P55","Muy mala",0.324,0.298,0.269,0.179
"P55","No sabe",0.016,0.021,0.036,0.062
"P56","Muy buena",0.222,0.166,0.179,0.166
"P56","Buena",0.202,0.206,0.18,0.213
"P56","Ni buena ni mala",0.125,0.167,0.222,0.177
"P56","Mala",0.09,0.132,0.13,0.18
"P56","Muy mala",0.342,0.312,0.266,0.242
"P56","No sabe",0.019,0.017,0.023,0.022
"P57","Muy buena",0.195,0.124,0.124,0.106
"P57","Buena",0.127,0.126,0.123,0.134
"P57","Ni buena ni mala",0.143,0.19,0.225,0.17
"P57","Mala",0.102,0.149,0.162,0.15
"P57","Muy mala",0.378,0.362,0.284,0.332
"P57","No sabe",0.055,0.049,0.082,0.108
"P58","Muy buena",0.11,0.081,0.078,0.078
"P58","Buena",0.147,0.156,0.137,0.112
"P58","Ni buena ni mala",0.281,0.365,0.372,0.289
"P58","Mala",0.17,0.162,0.174,0.204
"P58","Muy mala",0.223,0.195,0.172,0.185
"P58","No sabe",0.069,0.041,0.067,0.132
"P59","Muy buena",0.104,0.046,0.036,0.048
"P59","Buena",0.129,0.154,0.107,0.081
"P59","Ni buena ni mala",0.237,0.303,0.396,0.198
"P59","Mala",0.13,0.131,0.125,0.306
"P59","Muy mala",0.329,0.279,0.23,0.172
"P59","No sabe",0.071,0.087,0.106,0.195
"P61","Si",0.781,0.577,0.377,0.376
"P61","No",0.219,0.423,0.623,0.624
