"var","categoria","Si","No"
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.287,0.309
"P33","Javier Milei por los liberales libertarios",0.228,0.245
"P33","Nicolás del Caño por la izquierda",0.024,0.025
"P33","Otro candidato",0.118,0.126
"P33","Aún no lo tengo decidido",0.091,0.093
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.325,0.261
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.274,0.301
"P35","Javier Milei por los liberales libertarios",0.237,0.25
"P35","Nicolás del Caño por la izquierda",0.019,0.016
"P35","Otro candidato",0.097,0.087
"P35","Aún no lo tengo decidido",0.048,0.085
"P36","Sergio Massa por el Frente de Todos",0.263,0.216
"P36","Mauricio Macri por Juntos por el Cambio",0.308,0.321
"P36","Javier Milei por los liberales libertarios",0.211,0.226
"P36","Nicolás del Caño por la izquierda",0.025,0.02
"P36","Otro candidato",0.119,0.125
"P36","Aún no lo tengo decidido",0.074,0.092
"P37","Wado de Pedro por el Frente de Todos",0.262,0.204
"P37","Mauricio Macri por Juntos por el Cambio",0.318,0.33
"P37","Javier Milei por los liberales libertarios",0.212,0.224
"P37","Nicolás del Caño por la izquierda",0.024,0.022
"P37","Otro candidato",0.097,0.128
"P37","Aún no lo tengo decidido",0.087,0.092
"P38","Wado de Pedro por el Frente de Todos",0.268,0.204
"P38","Patricia Bullrich por Juntos por el Cambio",0.352,0.39
"P38","Javier Milei por los liberales libertarios",0.181,0.191
"P38","Nicolás del Caño por la izquierda",0.023,0.019
"P38","Otro candidato",0.096,0.103
"P38","Aún no lo tengo decidido",0.08,0.093
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.315,0.245
"P39","Patricia Bullrich por Juntos por el Cambio",0.359,0.393
"P39","Javier Milei por los liberales libertarios",0.183,0.195
"P39","Nicolás del Caño por la izquierda",0.023,0.017
"P39","Otro candidato",0.068,0.076
"P39","Aún no lo tengo decidido",0.052,0.074
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.365,0.282
"P40","Mauricio Macri por Juntos por el Cambio",0.458,0.474
"P40","No sabe",0.177,0.244
"P41","Wado de Pedro por el Frente de Todos",0.294,0.244
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.425,0.456
"P41","No sabe",0.281,0.3
"P42","Sergio Massa por el Frente de Todos",0.309,0.241
"P42","Patricia Bullrich por Juntos por el Cambio",0.491,0.517
"P42","No sabe",0.2,0.242
"P43","Sergio Massa por el Frente de Todos",0.315,0.254
"P43","Mauricio Macri por Juntos por el Cambio",0.483,0.489
"P43","No sabe",0.202,0.257
"P44","Sergio Massa por el Frente de Todos",0.304,0.254
"P44","Javier Milei por los liberales libertarios",0.42,0.42
"P44","No sabe",0.276,0.326
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.296,0.29
"P45","Javier Milei por los liberales libertarios",0.332,0.373
"P45","No sabe",0.372,0.337
"P46","Patricia Bullrich por Juntos por el Cambio",0.488,0.484
"P46","Wado de Pedro por el Frente de Todos",0.291,0.26
"P46","No sabe",0.221,0.256
"P47","Patricia Bullrich por Juntos por el Cambio",0.532,0.542
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.338,0.275
"P47","No sabe",0.13,0.183
"P48","Muy buena",0.111,0.119
"P48","Buena",0.15,0.126
"P48","Ni buena ni mala",0.154,0.146
"P48","Mala",0.097,0.101
"P48","Muy mala",0.478,0.504
"P48","No sabe",0.01,0.004
"P49","Muy buena",0.065,0.05
"P49","Buena",0.134,0.102
"P49","Ni buena ni mala",0.161,0.147
"P49","Mala",0.116,0.14
"P49","Muy mala",0.513,0.556
"P49","No sabe",0.011,0.005
"P50","Muy buena",0.255,0.185
"P50","Buena",0.069,0.074
"P50","Ni buena ni mala",0.064,0.057
"P50","Mala",0.043,0.069
"P50","Muy mala",0.567,0.609
"P50","No sabe",0.002,0.006
"P51","Muy buena",0.199,0.172
"P51","Buena",0.18,0.188
"P51","Ni buena ni mala",0.142,0.148
"P51","Mala",0.131,0.14
"P51","Muy mala",0.34,0.345
"P51","No sabe",0.008,0.007
"P52","Muy buena",0.14,0.153
"P52","Buena",0.213,0.205
"P52","Ni buena ni mala",0.195,0.223
"P52","Mala",0.141,0.128
"P52","Muy mala",0.282,0.274
"P52","No sabe",0.029,0.017
"P53","Muy buena",0.095,0.069
"P53","Buena",0.155,0.138
"P53","Ni buena ni mala",0.168,0.16
"P53","Mala",0.135,0.165
"P53","Muy mala",0.432,0.453
"P53","No sabe",0.015,0.015
"P54","Muy buena",0.269,0.262
"P54","Buena",0.169,0.198
"P54","Ni buena ni mala",0.135,0.125
"P54","Mala",0.081,0.099
"P54","Muy mala",0.326,0.304
"P54","No sabe",0.02,0.012
"P55","Muy buena",0.198,0.168
"P55","Buena",0.164,0.171
"P55","Ni buena ni mala",0.205,0.253
"P55","Mala",0.106,0.112
"P55","Muy mala",0.306,0.26
"P55","No sabe",0.021,0.036
"P56","Muy buena",0.195,0.171
"P56","Buena",0.183,0.226
"P56","Ni buena ni mala",0.152,0.181
"P56","Mala",0.127,0.126
"P56","Muy mala",0.323,0.275
"P56","No sabe",0.02,0.021
"P57","Muy buena",0.15,0.129
"P57","Buena",0.127,0.126
"P57","Ni buena ni mala",0.187,0.183
"P57","Mala",0.13,0.148
"P57","Muy mala",0.339,0.348
"P57","No sabe",0.067,0.066
"P58","Muy buena",0.095,0.08
"P58","Buena",0.133,0.155
"P58","Ni buena ni mala",0.346,0.327
"P58","Mala",0.162,0.179
"P58","Muy mala",0.188,0.203
"P58","No sabe",0.076,0.056
"P59","Muy buena",0.066,0.051
"P59","Buena",0.125,0.125
"P59","Ni buena ni mala",0.28,0.323
"P59","Mala",0.144,0.15
"P59","Muy mala",0.283,0.25
"P59","No sabe",0.102,0.101
"P60","Siempre",0.386,0.142
"P60","Casi siempre",0.392,0.376
"P60","Casi nunca",0.152,0.33
"P60","Nunca, pero esta es una excepción",0.07,0.152
