"var","categoria","Si","No"
"P36","Patricia Bullrich por Juntos por el Cambio",0.377,0.338
"P36","Javier Milei por los liberales libertarios",0.226,0.254
"P36","Al candidato del Frente de Izquierda",0.041,0.042
"P36","No sabe",0.104,0.126
"P37","Daniel Scioli por el Frente de Todos",0.261,0.235
"P37","Patricia Bullrich por Juntos por el Cambio",0.376,0.335
"P37","Javier Milei por los liberales libertarios",0.229,0.258
"P37","Al candidato del Frente de Izquierda",0.044,0.052
"P37","No sabe",0.09,0.12
"P38","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.245,0.224
"P38","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.269,0.235
"P38","Javier Milei presidente y su candidato a vice",0.291,0.303
"P38","A los candidatos de la izquierda",0.042,0.066
"P38","No sabe",0.153,0.172
"P39","Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.349,0.288
"P39","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.252,0.213
"P39","Javier Milei presidente y su candidato a vice",0.238,0.272
"P39","A los candidatos de la izquierda",0.044,0.063
"P39","No sabe",0.117,0.164
"P40","Sergio Massa por el Frente de Todos",0.309,0.274
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.382,0.378
"P40","No sabe",0.309,0.348
"P41","Alberto Fernández por el Frente de Todos",0.273,0.286
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.411,0.396
"P41","No sabe",0.316,0.318
"P42","Sergio Massa por el Frente de Todos",0.304,0.284
"P42","Patricia Bullrich por Juntos por el Cambio",0.507,0.479
"P42","No sabe",0.189,0.237
"P43","Alberto Fernández por el Frente de Todos",0.283,0.278
"P43","Patricia Bullrich por Juntos por el Cambio",0.518,0.492
"P43","No sabe",0.199,0.23
"P44","Wado de Pedro por el Frente de Todos",0.284,0.274
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.425,0.422
"P44","No sabe",0.291,0.304
"P45","Daniel Scioli por el Frente de Todos",0.296,0.287
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.412,0.406
"P45","No sabe",0.292,0.307
"P46","Wado de Pedro por el Frente de Todos",0.29,0.281
"P46","Patricia Bullrich por Juntos por el Cambio",0.509,0.481
"P46","No sabe",0.201,0.238
"P47","Daniel Scioli por el Frente de Todos",0.29,0.284
"P47","Patricia Bullrich por Juntos por el Cambio",0.517,0.499
"P47","No sabe",0.193,0.217
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.315,0.299
"P48","Javier Milei por los liberales libertarios",0.338,0.33
"P48","No sabe",0.347,0.371
"P49","Patricia Bullrich por Juntos por el Cambio",0.374,0.339
"P49","Javier Milei por los liberales libertarios",0.267,0.268
"P49","No sabe",0.359,0.393
"P50","Alberto Fernández por el Frente de Todos",0.299,0.297
"P50","Javier Milei por los liberales libertarios",0.423,0.39
"P50","No sabe",0.278,0.313
"P51","Sergio Massa por el Frente de Todos",0.306,0.288
"P51","Javier Milei por los liberales libertarios",0.452,0.425
"P51","No sabe",0.242,0.287
"P52","Muy buena",0.073,0.071
"P52","Buena",0.144,0.144
"P52","Ni buena ni mala",0.147,0.172
"P52","Mala",0.114,0.092
"P52","Muy mala",0.516,0.509
"P52","No sabe",0.006,0.012
"P53","Muy buena",0.238,0.206
"P53","Buena",0.07,0.062
"P53","Ni buena ni mala",0.049,0.067
"P53","Mala",0.06,0.051
"P53","Muy mala",0.579,0.604
"P53","No sabe",0.004,0.01
"P54","Muy buena",0.198,0.178
"P54","Buena",0.16,0.149
"P54","Ni buena ni mala",0.156,0.152
"P54","Mala",0.123,0.114
"P54","Muy mala",0.358,0.396
"P54","No sabe",0.005,0.011
"P55","Muy buena",0.112,0.12
"P55","Buena",0.2,0.161
"P55","Ni buena ni mala",0.205,0.205
"P55","Mala",0.16,0.151
"P55","Muy mala",0.314,0.35
"P55","No sabe",0.009,0.013
"P56","Muy buena",0.079,0.064
"P56","Buena",0.154,0.13
"P56","Ni buena ni mala",0.165,0.182
"P56","Mala",0.139,0.131
"P56","Muy mala",0.458,0.477
"P56","No sabe",0.005,0.016
"P57","Muy buena",0.288,0.231
"P57","Buena",0.159,0.143
"P57","Ni buena ni mala",0.125,0.162
"P57","Mala",0.091,0.075
"P57","Muy mala",0.327,0.376
"P57","No sabe",0.01,0.013
"P58","Muy buena",0.214,0.216
"P58","Buena",0.138,0.148
"P58","Ni buena ni mala",0.188,0.186
"P58","Mala",0.122,0.101
"P58","Muy mala",0.317,0.329
"P58","No sabe",0.021,0.02
"P59","Muy buena",0.159,0.14
"P59","Buena",0.115,0.131
"P59","Ni buena ni mala",0.167,0.156
"P59","Mala",0.127,0.121
"P59","Muy mala",0.381,0.383
"P59","No sabe",0.051,0.069
"P60","Muy buena",0.104,0.076
"P60","Buena",0.134,0.135
"P60","Ni buena ni mala",0.163,0.169
"P60","Mala",0.147,0.141
"P60","Muy mala",0.438,0.456
"P60","No sabe",0.014,0.023
"P61","Muy buena",0.155,0.135
"P61","Buena",0.192,0.143
"P61","Ni buena ni mala",0.176,0.19
"P61","Mala",0.124,0.124
"P61","Muy mala",0.345,0.389
"P61","No sabe",0.008,0.019
"P62","Muy buena",0.108,0.091
"P62","Buena",0.152,0.154
"P62","Ni buena ni mala",0.346,0.331
"P62","Mala",0.167,0.136
"P62","Muy mala",0.176,0.232
"P62","No sabe",0.051,0.056
"P63","Siempre",0.402,0.133
"P63","Casi siempre",0.36,0.412
"P63","Casi nunca",0.164,0.311
"P63","Nunca, pero esta es una excepción",0.074,0.144
