"var","categoria","Si","No"
"P38","Patricia Bullrich por Juntos por el Cambio",0.51,0.489
"P38","No sabe",0.184,0.196
"P39","Cristina Fernandez de Kirchner por el Frente de Todos",0.338,0.346
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.475,0.452
"P39","No sabe",0.187,0.202
"P40","Sergio Massa presidente por el Frente de Todos",0.314,0.334
"P40","Javier Milei por los liberales libertarios",0.393,0.359
"P40","No sabe",0.293,0.307
"P41","Sergio Massa por el Frente de Todos",0.305,0.32
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.455,0.424
"P41","No sabe",0.24,0.256
"P42","Sergio Massa por el Frente de Todos",0.325,0.346
"P42","Mauricio Macri por Juntos por el Cambio",0.493,0.449
"P42","No sabe",0.182,0.205
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.329,0.306
"P43","Javier Milei por los liberales libertarios",0.299,0.291
"P43","No sabe",0.372,0.403
"P44","Muy buena",0.067,0.06
"P44","Buena",0.179,0.179
"P44","Ni buena ni mala",0.164,0.177
"P44","Mala",0.085,0.123
"P44","Muy mala",0.498,0.448
"P44","No sabe",0.007,0.013
"P45","Muy buena",0.059,0.055
"P45","Buena",0.132,0.119
"P45","Ni buena ni mala",0.144,0.175
"P45","Mala",0.13,0.143
"P45","Muy mala",0.532,0.503
"P45","No sabe",0.003,0.005
"P46","Muy buena",0.25,0.241
"P46","Buena",0.056,0.067
"P46","Ni buena ni mala",0.05,0.067
"P46","Mala",0.041,0.052
"P46","Muy mala",0.596,0.561
"P46","No sabe",0.007,0.012
"P47","Muy buena",0.198,0.141
"P47","Buena",0.18,0.198
"P47","Ni buena ni mala",0.133,0.145
"P47","Mala",0.118,0.106
"P47","Muy mala",0.365,0.402
"P47","No sabe",0.006,0.008
"P48","Muy buena",0.164,0.139
"P48","Buena",0.203,0.194
"P48","Ni buena ni mala",0.186,0.212
"P48","Mala",0.13,0.138
"P48","Muy mala",0.297,0.302
"P48","No sabe",0.02,0.015
"P49","Muy buena",0.084,0.069
"P49","Buena",0.141,0.155
"P49","Ni buena ni mala",0.157,0.192
"P49","Mala",0.14,0.14
"P49","Muy mala",0.472,0.44
"P49","No sabe",0.006,0.004
"P50","Muy buena",0.304,0.26
"P50","Buena",0.171,0.159
"P50","Ni buena ni mala",0.111,0.142
"P50","Mala",0.073,0.093
"P50","Muy mala",0.331,0.332
"P50","No sabe",0.01,0.014
"P51","Muy buena",0.207,0.139
"P51","Buena",0.135,0.139
"P51","Ni buena ni mala",0.208,0.247
"P51","Mala",0.111,0.102
"P51","Muy mala",0.325,0.356
"P51","No sabe",0.014,0.017
"P52","Muy buena",0.213,0.167
"P52","Buena",0.179,0.178
"P52","Ni buena ni mala",0.157,0.182
"P52","Mala",0.099,0.09
"P52","Muy mala",0.333,0.371
"P52","No sabe",0.019,0.012
"P53","Muy buena",0.089,0.087
"P53","Buena",0.145,0.169
"P53","Ni buena ni mala",0.172,0.168
"P53","Mala",0.144,0.157
"P53","Muy mala",0.437,0.398
"P53","No sabe",0.013,0.021
"P54","Muy buena",0.074,0.06
"P54","Buena",0.148,0.136
"P54","Ni buena ni mala",0.298,0.364
"P54","Mala",0.197,0.151
"P54","Muy mala",0.224,0.229
"P54","No sabe",0.059,0.06
"P55","Muy buena",0.047,0.053
"P55","Buena",0.106,0.115
"P55","Ni buena ni mala",0.308,0.308
"P55","Mala",0.164,0.148
"P55","Muy mala",0.279,0.287
"P55","No sabe",0.096,0.089
"P56","Siempre",0.411,0.181
"P56","Casi siempre",0.378,0.426
"P56","Casi nunca",0.127,0.236
"P56","Nunca, pero esta es una excepción",0.084,0.157
