"var","categoria","Si","No"
"P70","Negativa",0.092,0.145
"P70","No sabe",0.033,0.022
"P71","Muy positivo",0.396,0.297
"P71","Positivo",0.16,0.226
"P71","Neutral",0.205,0.191
"P71","Algo negativo",0.114,0.099
"P71","Negativo",0.097,0.167
"P71","No sabe",0.028,0.02
"P72","Muy positivo",0.344,0.238
"P72","Positivo",0.21,0.251
"P72","Neutral",0.299,0.287
"P72","Algo negativo",0.043,0.079
"P72","Negativo",0.083,0.122
"P72","No sabe",0.021,0.023
"P73","Muy positiva",0.336,0.174
"P73","Positiva",0.166,0.267
"P73","Neutral",0.188,0.226
"P73","Algo negativa",0.103,0.104
"P73","Negativa",0.157,0.169
"P73","No sabe",0.05,0.06
"P74","Muy positivo",0.309,0.146
"P74","Positivo",0.156,0.237
"P74","Neutral",0.191,0.259
"P74","Algo negativo",0.1,0.118
"P74","Negativo",0.188,0.182
"P74","No sabe",0.056,0.058
"P75","Muy positivo",0.21,0.115
"P75","Positivo",0.167,0.211
"P75","Neutral",0.32,0.359
"P75","Algo negativo",0.081,0.112
"P75","Negativo",0.164,0.15
"P75","No sabe",0.058,0.053
"P76","Muy positiva",0.456,0.295
"P76","Positiva",0.164,0.227
"P76","Neutral",0.192,0.201
"P76","Algo negativa",0.058,0.118
"P76","Negativa",0.105,0.125
"P76","No sabe",0.025,0.034
"P77","Muy positivo",0.428,0.265
"P77","Positivo",0.189,0.24
"P77","Neutral",0.162,0.204
"P77","Algo negativo",0.067,0.104
"P77","Negativo",0.125,0.15
"P77","No sabe",0.029,0.037
"P78","Muy positivo",0.398,0.206
"P78","Positivo",0.168,0.213
"P78","Neutral",0.265,0.353
"P78","Algo negativo",0.054,0.087
"P78","Negativo",0.085,0.1
"P78","No sabe",0.03,0.041
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.411,0.347
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.287,0.373
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.212,0.168
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.028,0.036
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.021,0.032
"PRESIDENTE","En blanco",0.031,0.021
"PRESIDENTE","No sabe",0.01,0.023
