"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P14","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.66,0.399,0.176,0.097,0.074,0.126
"P14","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.125,0.278,0.491,0.577,0.605,0.352
"P14","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.108,0.229,0.232,0.272,0.276,0.19
"P14","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.034,0.047,0.014,0.004,0.016,0.015
"P14","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.038,0.025,0.045,0,0.005,0
"P14","En blanco",0.026,0.008,0.019,0.039,0.003,0.165
"P14","No sabe",0.009,0.014,0.023,0.011,0.021,0.152
"P17","Totalmente seguro",0.756,0.653,0.706,0.677,0.71,0.518
"P17","Bastante seguro",0.081,0.181,0.168,0.112,0.14,0.223
"P17","Algo seguro",0.104,0.081,0.097,0.13,0.111,0.194
"P17","Para nada seguro",0.059,0.085,0.029,0.081,0.039,0.065
"P22","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.054,0.118,0.327,0.078,0.22,0.094
"P22","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.027,0.084,0.294,0.43,0,0
"P22","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.235,0.181,0.086,0.373,0.28,0
"P22","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.369,0.321,0.108,0.043,0.409,0.568
"P22","En blanco",0.23,0.198,0,0.076,0,0.338
"P22","No sabe",0.085,0.098,0.185,0,0.091,0
"P25","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.203,0.087,0.085,0.065,0.102,0.21
"P25","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.434,0.38,0.37,0.334,0.357,0.174
"P25","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.166,0.161,0.224,0.105,0.081,0.216
"P25","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.084,0.005,0.008,0.007,0.077,0
"P25","En blanco",0.075,0.281,0.197,0.337,0.285,0.175
"P25","No sabe",0.038,0.086,0.116,0.152,0.098,0.225
"P28","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.35,0.067,0.219,0.151,0.035,0
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.368,0.336,0.466,0.415,0.538,0.629
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.078,0.248,0.114,0.251,0.19,0.371
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.012,0.054,0.039,0.035,0.047,0
"P28","En blanco",0.113,0.295,0.119,0.093,0.174,0
"P28","No sabe",0.079,0,0.043,0.055,0.016,0
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.173,0.285,0.48,0.42,0.458,0.298
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.079,0.233,0.266,0.383,0.26,0.257
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.45,0.308,0.151,0.118,0.138,0.218
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.188,0.087,0.023,0.025,0.039,0.034
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.09,0.038,0.054,0.009,0.067,0.07
"P36","No sabe",0.02,0.049,0.026,0.045,0.038,0.123
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.675,0.414,0.213,0.062,0.108,0.35
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.136,0.37,0.605,0.806,0.684,0.454
"P37","En blanco",0.136,0.113,0.131,0.09,0.164,0.027
"P37","No sabe",0.053,0.103,0.051,0.042,0.044,0.169
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.231,0.342,0.509,0.643,0.549,0.404
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.098,0.21,0.315,0.276,0.297,0.06
"P38","En blanco",0.514,0.32,0.096,0.022,0.074,0.242
"P38","No sabe",0.157,0.128,0.08,0.059,0.08,0.294
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.694,0.433,0.181,0.11,0.183,0.417
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.106,0.314,0.459,0.606,0.501,0.131
"P39","En blanco",0.124,0.139,0.235,0.171,0.222,0.204
"P39","No sabe",0.076,0.114,0.125,0.113,0.094,0.248
"P40","Lo votaría",0.686,0.377,0.163,0.064,0.166,0.317
"P40","Puede que lo vote",0.128,0.162,0.169,0.09,0.094,0.09
"P40","Nunca lo votaría",0.169,0.402,0.634,0.807,0.712,0.39
"P40","No sabe",0.017,0.059,0.034,0.039,0.028,0.203
"P41","Lo votaría",0.206,0.352,0.519,0.529,0.577,0.412
"P41","Puede que lo vote",0.054,0.075,0.132,0.25,0.097,0.217
"P41","Nunca lo votaría",0.703,0.49,0.32,0.151,0.288,0.209
"P41","No sabe",0.037,0.083,0.029,0.07,0.038,0.162
"P42","Lo votaría",0.11,0.226,0.362,0.318,0.381,0.023
"P42","Puede que lo vote",0.058,0.128,0.162,0.318,0.222,0.357
"P42","Nunca lo votaría",0.804,0.557,0.43,0.311,0.34,0.579
"P42","No sabe",0.028,0.089,0.046,0.053,0.057,0.041
"P43","Lo votaría",0.146,0.153,0.076,0.032,0.09,0.078
"P43","Puede que lo vote",0.391,0.213,0.081,0.106,0.099,0.269
"P43","Nunca lo votaría",0.393,0.558,0.82,0.776,0.802,0.491
"P43","No sabe",0.07,0.076,0.023,0.086,0.009,0.162
"P44","Lo votaría",0.099,0.08,0.074,0.054,0.076,0
"P44","Puede que lo vote",0.292,0.246,0.218,0.224,0.219,0.298
"P44","Nunca lo votaría",0.536,0.596,0.677,0.637,0.675,0.429
"P44","No sabe",0.073,0.078,0.031,0.085,0.03,0.273
"P53","Sergio Massa y Javier Milei",0.648,0.479,0.219,0.29,0.173,0.274
"P53","Patricia Bullrich y Javier Milei",0.142,0.324,0.608,0.601,0.658,0.367
"P53","Sergio Massa y Patricia Bullrich",0.21,0.197,0.173,0.109,0.169,0.359
"P54","Muy buena",0.143,0.078,0.031,0.036,0.076,0.027
"P54","Buena",0.124,0.112,0.173,0.059,0.175,0
"P54","Regular",0.376,0.207,0.084,0.03,0.023,0.25
"P54","Mala",0.231,0.217,0.189,0.228,0.134,0.419
"P54","Muy mala",0.126,0.386,0.523,0.647,0.592,0.304
"P55","Muy buena",0.097,0.021,0.018,0.02,0.008,0
"P55","Buena",0.248,0.098,0.034,0.012,0.004,0.034
"P55","Regular",0.367,0.24,0.082,0.051,0.038,0.314
"P55","Mala",0.148,0.242,0.195,0.274,0.164,0.314
"P55","Muy mala",0.14,0.399,0.671,0.643,0.786,0.338
"P56","Muy buena",0.239,0.027,0.054,0.057,0.039,0.027
"P56","Buena",0.338,0.228,0.096,0.116,0.15,0.096
"P56","Regular",0.266,0.381,0.381,0.364,0.3,0.558
"P56","Mala",0.094,0.195,0.253,0.269,0.21,0.212
"P56","Muy mala",0.063,0.169,0.216,0.194,0.301,0.107
"P57","Muy buena",0.134,0.048,0.048,0.044,0.041,0.008
"P57","Buena",0.313,0.311,0.185,0.21,0.172,0.172
"P57","Regular",0.443,0.372,0.48,0.538,0.395,0.61
"P57","Mala",0.079,0.185,0.21,0.168,0.18,0.113
"P57","Muy mala",0.031,0.084,0.077,0.04,0.212,0.097
"P58","Muy buena",0.209,0.104,0.052,0.038,0.028,0.008
"P58","Buena",0.353,0.253,0.144,0.07,0.129,0.152
"P58","Regular",0.286,0.355,0.36,0.367,0.258,0.425
"P58","Mala",0.099,0.195,0.227,0.313,0.22,0.288
"P58","Muy mala",0.053,0.093,0.217,0.212,0.365,0.127
"P59","Muy buena",0.195,0.05,0.115,0.124,0.068,0.056
"P59","Buena",0.427,0.382,0.203,0.155,0.245,0.206
"P59","Regular",0.28,0.377,0.488,0.446,0.358,0.502
"P59","Mala",0.072,0.126,0.118,0.156,0.14,0.209
"P59","Muy mala",0.026,0.065,0.076,0.119,0.189,0.027
"P60","Ha aumentado significativamente",0.184,0.113,0.084,0.056,0.01,0
"P60","Ha aumentado ligeramente",0.305,0.268,0.195,0.126,0.132,0.162
"P60","Se mantiene igual",0.299,0.296,0.293,0.222,0.182,0.502
"P60","Ha disminuido ligeramente",0.139,0.172,0.194,0.346,0.266,0.158
"P60","Ha disminuido significativamente",0.073,0.151,0.234,0.25,0.41,0.178
"P61","Muy baja",0.073,0.039,0.045,0.008,0.014,0
"P61","Baja",0.084,0.09,0.054,0.07,0.02,0.084
"P61","Moderada",0.128,0.1,0.085,0.028,0.01,0.191
"P61","Alta",0.376,0.295,0.145,0.171,0.121,0.144
"P61","Muy alta",0.339,0.476,0.671,0.723,0.835,0.581
"P62","Muy bajas",0.088,0.036,0.064,0.085,0.088,0.074
"P62","Bajas",0.095,0.206,0.172,0.243,0.164,0.105
"P62","Adecuadas",0.386,0.345,0.238,0.328,0.14,0.179
"P62","Altas",0.306,0.236,0.252,0.201,0.194,0.277
"P62","Muy altas",0.125,0.177,0.274,0.143,0.414,0.365
"P63","No, ninguna dificultad",0.507,0.401,0.349,0.522,0.305,0.449
"P63","Alguna dificultad ocasional",0.252,0.342,0.445,0.295,0.282,0.402
"P63","Sí, dificultades frecuentes",0.241,0.257,0.206,0.183,0.413,0.149
"P64","Sí, absolutamente",0.681,0.334,0.277,0.175,0.301,0.38
"P64","Sí, en cierta medida",0.246,0.449,0.431,0.486,0.253,0.522
"P64","No, en absoluto",0.073,0.217,0.292,0.339,0.446,0.098
"P65","Reducir la inflación",0.471,0.429,0.409,0.276,0.288,0.52
"P65","Implementar reformas fiscales",0.137,0.187,0.124,0.141,0.12,0.064
"P65","Establecer políticas de control de precios",0.282,0.138,0.068,0.067,0.089,0.119
"P65","Reducir el gasto público",0.065,0.218,0.368,0.456,0.432,0.228
"P65","Estimular la inversión extranjera",0.025,0.018,0.031,0.043,0.054,0.069
"P65","Aumentar los subsidios a los servicios públicos",0.02,0.01,0,0.017,0.017,0
"P66","Fomentar la competencia entre proveedores",0.255,0.287,0.542,0.478,0.423,0.179
"P66","Incrementar la inversión en infraestructura",0.283,0.309,0.194,0.255,0.228,0.349
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.203,0.098,0.04,0.091,0.113,0.192
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.259,0.306,0.224,0.176,0.236,0.28
"P67","Muy positiva",0.432,0.17,0.068,0.077,0.125,0.023
"P67","Positiva",0.311,0.374,0.165,0.073,0.08,0.099
"P67","Neutral",0.14,0.268,0.385,0.308,0.178,0.184
"P67","Algo negativa",0.089,0.087,0.197,0.379,0.152,0.127
"P67","Negativa",0.011,0.038,0.13,0.122,0.425,0.064
"P67","No sabe",0.017,0.063,0.055,0.041,0.04,0.503
"P68","Muy positivo",0.389,0.099,0.05,0.013,0.036,0.023
"P68","Positivo",0.35,0.375,0.111,0.03,0.047,0.022
"P68","Neutral",0.162,0.34,0.489,0.325,0.171,0.154
"P68","Algo negativo",0.037,0.072,0.143,0.36,0.184,0.034
"P68","Negativo",0.025,0.042,0.151,0.193,0.515,0.047
"P68","No sabe",0.037,0.072,0.056,0.079,0.047,0.72
"P69","Muy positivo",0.243,0.041,0.049,0.041,0,0
"P69","Positivo",0.298,0.28,0.062,0.009,0.036,0.034
"P69","Neutral",0.362,0.524,0.625,0.592,0.385,0.198
"P69","Algo negativo",0.041,0.036,0.112,0.165,0.125,0.026
"P69","Negativo",0.022,0.019,0.076,0.095,0.421,0
"P69","No sabe",0.034,0.1,0.076,0.098,0.033,0.742
"P70","Muy positiva",0.846,0.19,0.027,0.044,0.045,0.084
"P70","Positiva",0.068,0.577,0.107,0.052,0.019,0.18
"P70","Neutral",0.05,0.177,0.727,0.171,0.129,0.044
"P70","Algo negativa",0.017,0.011,0.053,0.655,0.064,0.054
"P70","Negativa",0.012,0.002,0.071,0.063,0.736,0.034
"P70","No sabe",0.007,0.043,0.015,0.015,0.007,0.604
"P72","Muy positivo",0.736,0.044,0.047,0.058,0.07,0
"P72","Positivo",0.186,0.671,0.06,0.142,0.033,0.187
"P72","Neutral",0.046,0.25,0.797,0.35,0.16,0.114
"P72","Algo negativo",0.019,0.003,0.061,0.352,0.049,0
"P72","Negativo",0.01,0.02,0.031,0.067,0.663,0.084
"P72","No sabe",0.003,0.012,0.004,0.031,0.025,0.615
"P73","Muy positiva",0.565,0.096,0.05,0.04,0.1,0.02
"P73","Positiva",0.264,0.459,0.09,0.054,0.015,0.148
"P73","Neutral",0.083,0.224,0.49,0.179,0.167,0.159
"P73","Algo negativa",0.024,0.047,0.14,0.421,0.126,0.031
"P73","Negativa",0.025,0.084,0.159,0.212,0.578,0.061
"P73","No sabe",0.039,0.09,0.071,0.094,0.014,0.581
"P74","Muy positivo",0.527,0.041,0.067,0.018,0.068,0
"P74","Positivo",0.262,0.469,0.057,0.011,0.027,0.102
"P74","Neutral",0.109,0.305,0.444,0.143,0.142,0.171
"P74","Algo negativo",0.029,0.054,0.173,0.457,0.117,0.017
"P74","Negativo",0.035,0.074,0.179,0.268,0.623,0.09
"P74","No sabe",0.038,0.057,0.08,0.103,0.023,0.62
"P75","Muy positivo",0.404,0.016,0.021,0,0.078,0
"P75","Positivo",0.254,0.379,0.068,0.083,0.011,0.083
"P75","Neutral",0.238,0.445,0.507,0.229,0.244,0.135
"P75","Algo negativo",0.024,0.051,0.174,0.368,0.101,0
"P75","Negativo",0.037,0.055,0.159,0.198,0.539,0.135
"P75","No sabe",0.043,0.054,0.071,0.122,0.027,0.647
"P76","Muy positiva",0.69,0.317,0.14,0.111,0.177,0.059
"P76","Positiva",0.163,0.394,0.204,0.176,0.07,0.051
"P76","Neutral",0.097,0.163,0.392,0.14,0.185,0.174
"P76","Algo negativa",0.035,0.062,0.097,0.364,0.113,0.018
"P76","Negativa",0.004,0.028,0.128,0.181,0.455,0.072
"P76","No sabe",0.011,0.036,0.039,0.028,0,0.626
"P77","Muy positivo",0.685,0.26,0.125,0.044,0.153,0.034
"P77","Positivo",0.204,0.394,0.242,0.105,0.075,0.107
"P77","Neutral",0.056,0.208,0.382,0.18,0.135,0.06
"P77","Algo negativo",0.04,0.078,0.062,0.371,0.074,0.024
"P77","Negativo",0.005,0.021,0.141,0.282,0.563,0.098
"P77","No sabe",0.01,0.039,0.048,0.018,0,0.677
"P78","Muy positivo",0.606,0.208,0.169,0.087,0.057,0.038
"P78","Positivo",0.126,0.325,0.165,0.13,0.24,0.196
"P78","Neutral",0.237,0.346,0.479,0.356,0.187,0.027
"P78","Algo negativo",0.008,0.085,0.061,0.24,0.12,0
"P78","Negativo",0,0.023,0.089,0.158,0.396,0.08
"P78","No sabe",0.023,0.013,0.037,0.029,0,0.659
"P79","Si",0.577,0.42,0.524,0.539,0.372,0.592
"P79","No",0.423,0.58,0.476,0.461,0.628,0.408
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.66,0.399,0.176,0.097,0.074,0.126
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.125,0.278,0.491,0.577,0.605,0.352
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.108,0.229,0.232,0.272,0.276,0.19
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.034,0.047,0.014,0.004,0.016,0.015
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.038,0.025,0.045,0,0.005,0
"PRESIDENTE","En blanco",0.026,0.008,0.019,0.039,0.003,0.165
"PRESIDENTE","No sabe",0.009,0.014,0.023,0.011,0.021,0.152
