"var","categoria","Si","No"
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.448,0.395
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.235,0.104
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.015,0.011
"P33","En blanco",0.099,0.259
"P33","No sabe",0.075,0.139
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.192,0.156
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.48,0.383
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.108,0.177
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.043,0.014
"P34","En blanco",0.126,0.224
"P34","No sabe",0.051,0.046
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.445,0.324
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.191,0.186
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.17,0.29
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.093,0.086
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.049,0.061
"P36","No sabe",0.052,0.053
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.276,0.482
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.389,0.385
"P37","En blanco",0.202,0.084
"P37","No sabe",0.133,0.049
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.321,0.362
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.334,0.191
"P38","En blanco",0.195,0.305
"P38","No sabe",0.15,0.142
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.277,0.492
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.411,0.282
"P39","En blanco",0.164,0.136
"P39","No sabe",0.148,0.09
"P45","Lo votaría",0.25,0.486
"P45","Puede que lo vote",0.103,0.083
"P45","Nunca lo votaría",0.544,0.405
"P45","No sabe",0.103,0.026
"P46","Lo votaría",0.326,0.314
"P46","Puede que lo vote",0.207,0.101
"P46","Nunca lo votaría",0.395,0.54
"P46","No sabe",0.072,0.045
"P47","Lo votaría",0.316,0.172
"P47","Puede que lo vote",0.175,0.141
"P47","Nunca lo votaría",0.412,0.64
"P47","No sabe",0.097,0.047
"P48","Lo votaría",0.184,0.112
"P48","Puede que lo vote",0.246,0.317
"P48","Nunca lo votaría",0.508,0.505
"P48","No sabe",0.062,0.066
"P49","Lo votaría",0.117,0.078
"P49","Puede que lo vote",0.281,0.273
"P49","Nunca lo votaría",0.487,0.57
"P49","No sabe",0.115,0.079
"P50","Si",1,0.261
"P50","No",0,0.739
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.165,0.462
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.125,0.192
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.475,0.294
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.149,0.03
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.033,0.004
"P51","En blanco",0.026,0.001
"P51","No sabe",0.027,0.017
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.408,0.501
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.28,0.408
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.067,0.058
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.124,0.022
"P52","En blanco",0.036,0.001
"P52","No sabe",0.085,0.01
"P53","Sergio Massa y Javier Milei",0.605,0.468
"P53","Patricia Bullrich y Javier Milei",0.333,0.439
"P53","Sergio Massa y Patricia Bullrich",0.062,0.093
"P54","Muy buena",0.055,0.048
"P54","Buena",0.058,0.117
"P54","Regular",0.128,0.26
"P54","Mala",0.252,0.234
"P54","Muy mala",0.507,0.341
"P55","Muy buena",0.06,0.06
"P55","Buena",0.059,0.168
"P55","Regular",0.167,0.205
"P55","Mala",0.207,0.175
"P55","Muy mala",0.507,0.392
"P56","Muy buena",0.097,0.142
"P56","Buena",0.176,0.274
"P56","Regular",0.342,0.347
"P56","Mala",0.244,0.151
"P56","Muy mala",0.141,0.086
"P57","Muy buena",0.058,0.041
"P57","Buena",0.138,0.216
"P57","Regular",0.408,0.45
"P57","Mala",0.247,0.198
"P57","Muy mala",0.149,0.095
"P58","Muy buena",0.074,0.068
"P58","Buena",0.12,0.211
"P58","Regular",0.323,0.326
"P58","Mala",0.26,0.233
"P58","Muy mala",0.223,0.162
"P59","Muy buena",0.09,0.115
"P59","Buena",0.222,0.328
"P59","Regular",0.426,0.381
"P59","Mala",0.176,0.115
"P59","Muy mala",0.086,0.061
"P60","Ha aumentado significativamente",0.074,0.074
"P60","Ha aumentado ligeramente",0.157,0.214
"P60","Se mantiene igual",0.245,0.31
"P60","Ha disminuido ligeramente",0.227,0.191
"P60","Ha disminuido significativamente",0.297,0.211
"P61","Muy baja",0.071,0.039
"P61","Baja",0.02,0.077
"P61","Moderada",0.071,0.108
"P61","Alta",0.205,0.29
"P61","Muy alta",0.633,0.486
"P62","Muy bajas",0.068,0.039
"P62","Bajas",0.08,0.097
"P62","Adecuadas",0.223,0.288
"P62","Altas",0.288,0.34
"P62","Muy altas",0.341,0.236
"P63","No, ninguna dificultad",0.252,0.318
"P63","Alguna dificultad ocasional",0.309,0.327
"P63","Sí, dificultades frecuentes",0.439,0.355
"P64","Sí, absolutamente",0.403,0.483
"P64","Sí, en cierta medida",0.373,0.289
"P64","No, en absoluto",0.224,0.228
"P65","Reducir la inflación",0.45,0.442
"P65","Implementar reformas fiscales",0.1,0.109
"P65","Establecer políticas de control de precios",0.097,0.161
"P65","Reducir el gasto público",0.272,0.221
"P65","Estimular la inversión extranjera",0.057,0.055
"P65","Aumentar los subsidios a los servicios públicos",0.024,0.012
"P66","Fomentar la competencia entre proveedores",0.388,0.304
"P66","Incrementar la inversión en infraestructura",0.175,0.206
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.105,0.185
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.332,0.305
"P67","Muy positiva",0.169,0.29
"P67","Positiva",0.217,0.216
"P67","Neutral",0.283,0.246
"P67","Algo negativa",0.134,0.082
"P67","Negativa",0.085,0.096
"P67","No sabe",0.112,0.07
"P68","Muy positivo",0.111,0.206
"P68","Positivo",0.204,0.228
"P68","Neutral",0.318,0.294
"P68","Algo negativo",0.127,0.072
"P68","Negativo",0.085,0.105
"P68","No sabe",0.155,0.095
"P69","Muy positivo",0.047,0.16
"P69","Positivo",0.114,0.191
"P69","Neutral",0.502,0.4
"P69","Algo negativo",0.084,0.062
"P69","Negativo",0.069,0.08
"P69","No sabe",0.184,0.107
"P70","Muy positiva",0.261,0.399
"P70","Positiva",0.235,0.214
"P70","Neutral",0.264,0.186
"P70","Algo negativa",0.106,0.081
"P70","Negativa",0.081,0.091
"P70","No sabe",0.053,0.029
"P71","Muy positivo",0.262,0.381
"P71","Positivo",0.2,0.217
"P71","Neutral",0.285,0.185
"P71","Algo negativo",0.101,0.091
"P71","Negativo",0.088,0.104
"P71","No sabe",0.064,0.022
"P72","Muy positivo",0.222,0.368
"P72","Positivo",0.278,0.22
"P72","Neutral",0.329,0.244
"P72","Algo negativo",0.057,0.051
"P72","Negativo",0.065,0.091
"P72","No sabe",0.049,0.026
"P73","Muy positiva",0.143,0.29
"P73","Positiva",0.211,0.244
"P73","Neutral",0.309,0.193
"P73","Algo negativa",0.117,0.09
"P73","Negativa",0.134,0.131
"P73","No sabe",0.086,0.052
"P74","Muy positivo",0.123,0.249
"P74","Positivo",0.212,0.261
"P74","Neutral",0.325,0.209
"P74","Algo negativo",0.111,0.099
"P74","Negativo",0.115,0.131
"P74","No sabe",0.114,0.051
"P75","Muy positivo",0.12,0.214
"P75","Positivo",0.157,0.241
"P75","Neutral",0.433,0.288
"P75","Algo negativo",0.087,0.075
"P75","Negativo",0.095,0.115
"P75","No sabe",0.108,0.067
"P76","Muy positiva",0.327,0.422
"P76","Positiva",0.259,0.193
"P76","Neutral",0.198,0.177
"P76","Algo negativa",0.084,0.049
"P76","Negativa",0.063,0.121
"P76","No sabe",0.069,0.038
"P77","Muy positivo",0.308,0.413
"P77","Positivo",0.306,0.206
"P77","Neutral",0.166,0.171
"P77","Algo negativo",0.101,0.073
"P77","Negativo",0.066,0.107
"P77","No sabe",0.053,0.03
"P78","Muy positivo",0.269,0.359
"P78","Positivo",0.292,0.191
"P78","Neutral",0.293,0.262
"P78","Algo negativo",0.064,0.045
"P78","Negativo",0.04,0.095
"P78","No sabe",0.042,0.048
"P79","Si",0.525,0.586
"P79","No",0.475,0.414
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.166,0.458
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.126,0.281
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.475,0.215
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.147,0.011
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.028,0.011
"PRESIDENTE","En blanco",0.028,0.011
"PRESIDENTE","No sabe",0.03,0.013
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.411,0.47
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.281,0.334
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.07,0.155
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.12,0.015
"GOBERNADOR","En blanco",0.032,0.014
"GOBERNADOR","No sabe",0.086,0.012
"CORTA_PRESIDENTE","Si",0.691,0.07
"CORTA_PRESIDENTE","No",0.309,0.93
