"var","categoria","Totalmente seguro","Bastante seguro","Algo seguro","Para nada seguro"
"P60","Ha disminuido significativamente",0.226,0.227,0.215,0.445
"P61","Muy baja",0.049,0.028,0.06,0.026
"P61","Baja",0.053,0.119,0.103,0.011
"P61","Moderada",0.097,0.095,0.124,0.079
"P61","Alta",0.281,0.218,0.231,0.204
"P61","Muy alta",0.52,0.54,0.482,0.68
"P62","Muy bajas",0.045,0.04,0.091,0.018
"P62","Bajas",0.109,0.06,0.061,0.028
"P62","Adecuadas",0.29,0.252,0.247,0.191
"P62","Altas",0.324,0.34,0.299,0.363
"P62","Muy altas",0.232,0.308,0.302,0.4
"P63","No, ninguna dificultad",0.323,0.257,0.241,0.23
"P63","Alguna dificultad ocasional",0.327,0.286,0.32,0.294
"P63","Sí, dificultades frecuentes",0.35,0.457,0.439,0.476
"P64","Sí, absolutamente",0.496,0.354,0.336,0.396
"P64","Sí, en cierta medida",0.293,0.368,0.353,0.434
"P64","No, en absoluto",0.211,0.278,0.311,0.17
"P65","Reducir la inflación",0.457,0.45,0.343,0.45
"P65","Implementar reformas fiscales",0.112,0.098,0.1,0.058
"P65","Establecer políticas de control de precios",0.146,0.101,0.167,0.147
"P65","Reducir el gasto público",0.234,0.264,0.217,0.286
"P65","Estimular la inversión extranjera",0.04,0.073,0.13,0.059
"P65","Aumentar los subsidios a los servicios públicos",0.011,0.014,0.043,0
"P66","Fomentar la competencia entre proveedores",0.315,0.316,0.435,0.319
"P66","Incrementar la inversión en infraestructura",0.208,0.231,0.127,0.184
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.159,0.187,0.155,0.115
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.318,0.266,0.283,0.382
"P67","Muy positiva",0.281,0.111,0.321,0.145
"P67","Positiva",0.211,0.251,0.176,0.248
"P67","Neutral",0.241,0.315,0.257,0.274
"P67","Algo negativa",0.092,0.097,0.139,0.059
"P67","Negativa",0.108,0.096,0.045,0.07
"P67","No sabe",0.067,0.13,0.062,0.204
"P68","Muy positivo",0.195,0.057,0.202,0.19
"P68","Positivo",0.228,0.297,0.165,0.066
"P68","Neutral",0.276,0.323,0.365,0.437
"P68","Algo negativo",0.092,0.082,0.089,0.03
"P68","Negativo",0.11,0.093,0.074,0.087
"P68","No sabe",0.099,0.148,0.105,0.19
"P69","Muy positivo",0.148,0.052,0.127,0.085
"P69","Positivo",0.175,0.186,0.2,0.017
"P69","Neutral",0.407,0.48,0.386,0.673
"P69","Algo negativo",0.069,0.06,0.087,0.015
"P69","Negativo",0.086,0.053,0.076,0.045
"P69","No sabe",0.115,0.169,0.124,0.165
"P70","Muy positiva",0.416,0.264,0.21,0.178
"P70","Positiva",0.204,0.276,0.276,0.233
"P70","Neutral",0.178,0.245,0.242,0.378
"P70","Algo negativa",0.086,0.09,0.113,0.028
"P70","Negativa",0.094,0.059,0.088,0.132
"P70","No sabe",0.022,0.066,0.071,0.051
"P71","Muy positivo",0.379,0.337,0.219,0.168
"P71","Positivo",0.21,0.238,0.237,0.167
"P71","Neutral",0.184,0.237,0.263,0.39
"P71","Algo negativo",0.089,0.106,0.137,0.062
"P71","Negativo",0.112,0.063,0.076,0.123
"P71","No sabe",0.026,0.019,0.068,0.09
"P72","Muy positivo",0.359,0.278,0.241,0.164
"P72","Positivo",0.222,0.315,0.219,0.279
"P72","Neutral",0.249,0.303,0.304,0.32
"P72","Algo negativo",0.051,0.029,0.098,0.04
"P72","Negativo",0.085,0.069,0.122,0.111
"P72","No sabe",0.034,0.006,0.016,0.086
"P73","Muy positiva",0.283,0.156,0.19,0.108
"P73","Positiva",0.239,0.353,0.202,0.078
"P73","Neutral",0.191,0.239,0.287,0.437
"P73","Algo negativa",0.093,0.063,0.139,0.121
"P73","Negativa",0.141,0.108,0.105,0.157
"P73","No sabe",0.053,0.081,0.077,0.099
"P74","Muy positivo",0.248,0.082,0.19,0.112
"P74","Positivo",0.242,0.43,0.164,0.107
"P74","Neutral",0.21,0.218,0.329,0.457
"P74","Algo negativo",0.104,0.062,0.117,0.168
"P74","Negativo",0.143,0.115,0.089,0.063
"P74","No sabe",0.053,0.093,0.111,0.093
"P75","Muy positivo",0.213,0.077,0.174,0.134
"P75","Positivo",0.223,0.277,0.173,0.16
"P75","Neutral",0.306,0.363,0.32,0.443
"P75","Algo negativo",0.073,0.068,0.12,0.12
"P75","Negativo",0.119,0.106,0.08,0.101
"P75","No sabe",0.066,0.109,0.133,0.042
"P76","Muy positiva",0.415,0.331,0.331,0.392
"P76","Positiva",0.205,0.289,0.169,0.147
"P76","Neutral",0.161,0.21,0.225,0.296
"P76","Algo negativa",0.065,0.049,0.064,0.01
"P76","Negativa",0.114,0.083,0.115,0.083
"P76","No sabe",0.04,0.038,0.096,0.072
"P77","Muy positivo",0.401,0.289,0.372,0.413
"P77","Positivo",0.215,0.303,0.276,0.178
"P77","Neutral",0.156,0.238,0.184,0.145
"P77","Algo negativo",0.08,0.071,0.083,0.113
"P77","Negativo",0.112,0.082,0.048,0.077
"P77","No sabe",0.036,0.017,0.037,0.074
"P78","Muy positivo",0.349,0.226,0.311,0.382
"P78","Positivo",0.193,0.323,0.245,0.198
"P78","Neutral",0.28,0.265,0.238,0.279
"P78","Algo negativo",0.05,0.052,0.061,0.024
"P78","Negativo",0.094,0.066,0.046,0.037
"P78","No sabe",0.034,0.068,0.099,0.08
"P79","Si",0.575,0.538,0.532,0.594
"P79","No",0.425,0.462,0.468,0.406
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.453,0.347,0.35,0.145
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.252,0.297,0.251,0.155
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.238,0.276,0.308,0.162
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.03,0.023,0.033,0.08
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.01,0.018,0.017,0.086
"PRESIDENTE","En blanco",0.008,0.024,0.019,0.212
"PRESIDENTE","No sabe",0.009,0.015,0.022,0.16
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.472,0.381,0.423,0.194
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.313,0.372,0.325,0.181
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.161,0.169,0.169,0.099
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.025,0.027,0.036,0.133
"GOBERNADOR","En blanco",0.01,0.031,0.019,0.214
"GOBERNADOR","No sabe",0.019,0.02,0.028,0.179
"CORTA_PRESIDENTE","Si",0.172,0.23,0.327,0.514
"CORTA_PRESIDENTE","No",0.828,0.77,0.673,0.486
"CORTA_GOBERNADOR","Si",0.177,0.272,0.285,0.566
"CORTA_GOBERNADOR","No",0.823,0.728,0.715,0.434
