"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.001,0.025,0.03,0.007,0.007,0
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.042,0.019,0.016,0.008,0.011,0.025
"P18","En blanco",0.011,0.005,0.058,0.008,0.044,0.03
"P18","No sabe",0.013,0.019,0.013,0.033,0.004,0.063
"P21","Totalmente seguro",0.816,0.651,0.62,0.707,0.738,0.452
"P21","Bastante seguro",0.098,0.167,0.162,0.14,0.087,0.26
"P21","Algo seguro",0.061,0.129,0.124,0.136,0.101,0.213
"P21","Para nada seguro",0.025,0.053,0.094,0.017,0.074,0.075
"P32","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.059,0.059,0.192,0.251,0.078,0.064
"P32","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.038,0.148,0.191,0.026,0.416,0.18
"P32","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.255,0.24,0.165,0.132,0.506,0.125
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.29,0.173,0.224,0.051,0,0.084
"P32","En blanco",0.246,0.25,0.126,0.096,0,0
"P32","No sabe",0.112,0.13,0.102,0.444,0,0.547
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.206,0.103,0.05,0.149,0.024,0.153
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.194,0.476,0.467,0.315,0.326,0.206
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.227,0.181,0.121,0.137,0.15,0.099
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.037,0.005,0.024,0.004,0,0
"P33","En blanco",0.232,0.099,0.234,0.293,0.377,0.066
"P33","No sabe",0.104,0.136,0.104,0.102,0.123,0.476
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.195,0.233,0.057,0.071,0.035,0.466
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.312,0.28,0.475,0.576,0.361,0.474
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.324,0.297,0.063,0.046,0.296,0
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.015,0.01,0.006,0,0.01,0
"P34","En blanco",0.147,0.168,0.262,0.273,0.124,0.06
"P34","No sabe",0.007,0.012,0.137,0.034,0.174,0
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.179,0.333,0.421,0.55,0.566,0.481
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.099,0.174,0.285,0.254,0.219,0.156
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.477,0.293,0.103,0.07,0.049,0.175
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.112,0.087,0.08,0.069,0.052,0.067
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.095,0.046,0.057,0.025,0.076,0.009
"P36","No sabe",0.038,0.067,0.054,0.032,0.038,0.112
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.762,0.43,0.182,0.073,0.093,0.225
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.099,0.39,0.616,0.721,0.673,0.51
"P37","En blanco",0.074,0.121,0.136,0.072,0.191,0.173
"P37","No sabe",0.065,0.059,0.066,0.134,0.043,0.092
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.168,0.356,0.478,0.573,0.48,0.462
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.097,0.235,0.304,0.24,0.416,0.371
"P38","En blanco",0.51,0.291,0.128,0.054,0.075,0.05
"P38","No sabe",0.225,0.118,0.09,0.133,0.029,0.117
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.755,0.459,0.154,0.154,0.156,0.362
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.104,0.335,0.5,0.453,0.568,0.446
"P39","En blanco",0.056,0.094,0.223,0.243,0.212,0.054
"P39","No sabe",0.085,0.112,0.123,0.15,0.064,0.138
"P45","Lo votaría",0.773,0.439,0.13,0.12,0.087,0.229
"P45","Puede que lo vote",0.036,0.107,0.144,0.088,0.147,0.128
"P45","Nunca lo votaría",0.162,0.421,0.676,0.778,0.748,0.55
"P45","No sabe",0.029,0.033,0.05,0.014,0.018,0.093
"P46","Lo votaría",0.114,0.308,0.486,0.562,0.528,0.27
"P46","Puede que lo vote",0.047,0.147,0.141,0.174,0.153,0.367
"P46","Nunca lo votaría",0.801,0.518,0.291,0.264,0.304,0.352
"P46","No sabe",0.038,0.027,0.082,0,0.015,0.011
"P47","Lo votaría",0.077,0.201,0.322,0.327,0.337,0.248
"P47","Puede que lo vote",0.041,0.205,0.215,0.174,0.14,0.364
"P47","Nunca lo votaría",0.858,0.524,0.366,0.44,0.459,0.367
"P47","No sabe",0.024,0.07,0.097,0.059,0.064,0.021
"P48","Lo votaría",0.208,0.096,0.097,0.034,0.068,0.114
"P48","Puede que lo vote",0.336,0.334,0.211,0.322,0.157,0.292
"P48","Nunca lo votaría",0.4,0.515,0.63,0.623,0.706,0.485
"P48","No sabe",0.056,0.055,0.062,0.021,0.069,0.109
"P49","Lo votaría",0.088,0.082,0.084,0.068,0.062,0.011
"P49","Puede que lo vote",0.24,0.334,0.249,0.283,0.183,0.432
"P49","Nunca lo votaría",0.619,0.504,0.534,0.55,0.668,0.43
"P49","No sabe",0.053,0.08,0.133,0.099,0.087,0.127
"P50","Si",0.361,0.533,0.509,0.468,0.383,0.606
"P50","No",0.639,0.467,0.491,0.532,0.617,0.394
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.496,0.413,0.181,0.154,0.109,0.007
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.04,0.142,0.275,0.233,0.226,0.369
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.229,0.351,0.385,0.558,0.611,0.477
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.111,0.085,0.076,0.04,0.023,0.058
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.053,0.009,0.003,0.015,0.031,0
"P51","En blanco",0.022,0,0.063,0,0,0
"P51","No sabe",0.049,0,0.017,0,0,0.089
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.627,0.535,0.321,0.318,0.317,0.21
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.167,0.32,0.455,0.527,0.479,0.594
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.022,0.04,0.08,0.106,0.163,0.042
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.113,0.08,0.054,0.009,0.023,0.058
"P52","En blanco",0.038,0.004,0.005,0.004,0.018,0.089
"P52","No sabe",0.033,0.021,0.085,0.036,0,0.007
"P53","Sergio Massa y Javier Milei",0.688,0.497,0.355,0.219,0.263,0.469
"P53","Patricia Bullrich y Javier Milei",0.201,0.387,0.559,0.707,0.718,0.481
"P53","Sergio Massa y Patricia Bullrich",0.111,0.116,0.086,0.074,0.019,0.05
"P54","Muy buena",0.046,0.045,0.073,0.002,0.056,0.14
"P54","Buena",0.172,0.091,0.061,0.049,0.05,0.024
"P54","Regular",0.433,0.223,0.066,0.052,0.045,0.193
"P54","Mala",0.189,0.311,0.199,0.205,0.277,0.215
"P54","Muy mala",0.16,0.33,0.601,0.692,0.572,0.428
"P55","Muy buena",0.128,0.034,0.036,0,0.036,0.013
"P55","Buena",0.298,0.141,0.022,0.041,0,0.063
"P55","Regular",0.314,0.258,0.072,0.016,0.049,0.268
"P55","Mala",0.136,0.223,0.175,0.12,0.136,0.22
"P55","Muy mala",0.124,0.344,0.695,0.823,0.779,0.436
"P56","Muy buena",0.232,0.115,0.037,0.02,0.111,0.013
"P56","Buena",0.404,0.279,0.128,0.096,0.104,0.164
"P56","Regular",0.26,0.349,0.419,0.429,0.312,0.434
"P56","Mala",0.069,0.183,0.262,0.227,0.219,0.325
"P56","Muy mala",0.035,0.074,0.154,0.228,0.254,0.064
"P57","Muy buena",0.083,0.042,0.027,0.008,0.042,0.013
"P57","Buena",0.304,0.197,0.118,0.136,0.085,0.146
"P57","Regular",0.407,0.437,0.499,0.387,0.402,0.625
"P57","Mala",0.155,0.257,0.197,0.326,0.25,0.181
"P57","Muy mala",0.051,0.067,0.159,0.143,0.221,0.035
"P58","Muy buena",0.155,0.044,0.056,0.006,0.008,0.006
"P58","Buena",0.304,0.185,0.061,0.126,0.046,0.232
"P58","Regular",0.336,0.355,0.363,0.159,0.215,0.433
"P58","Mala",0.125,0.232,0.291,0.463,0.348,0.151
"P58","Muy mala",0.08,0.184,0.229,0.246,0.383,0.178
"P59","Muy buena",0.201,0.086,0.054,0.02,0.086,0.094
"P59","Buena",0.448,0.33,0.165,0.163,0.155,0.113
"P59","Regular",0.261,0.414,0.53,0.433,0.366,0.573
"P59","Mala",0.053,0.116,0.19,0.243,0.219,0.166
"P59","Muy mala",0.037,0.054,0.061,0.141,0.174,0.054
"P60","Ha aumentado significativamente",0.154,0.046,0.016,0.031,0.044,0
"P60","Ha aumentado ligeramente",0.263,0.279,0.135,0.084,0.134,0.152
"P60","Se mantiene igual",0.338,0.273,0.37,0.191,0.185,0.272
"P60","Ha disminuido ligeramente",0.132,0.186,0.219,0.364,0.237,0.318
"P60","Ha disminuido significativamente",0.113,0.216,0.26,0.33,0.4,0.258
"P61","Muy baja",0.056,0.053,0.017,0.002,0.024,0.006
"P61","Baja",0.091,0.044,0.04,0.016,0.099,0.107
"P61","Moderada",0.127,0.115,0.061,0.062,0.096,0.043
"P61","Alta",0.419,0.246,0.187,0.051,0.109,0.22
"P61","Muy alta",0.307,0.542,0.695,0.869,0.672,0.624
"P62","Muy bajas",0.024,0.024,0.071,0.064,0.083,0.077
"P62","Bajas",0.081,0.137,0.089,0.14,0.107,0.048
"P62","Adecuadas",0.365,0.256,0.182,0.215,0.257,0.257
"P62","Altas",0.357,0.325,0.305,0.318,0.229,0.181
"P62","Muy altas",0.173,0.258,0.353,0.263,0.324,0.437
"P63","No, ninguna dificultad",0.397,0.267,0.25,0.275,0.192,0.28
"P63","Alguna dificultad ocasional",0.301,0.312,0.413,0.38,0.274,0.327
"P63","Sí, dificultades frecuentes",0.302,0.421,0.337,0.345,0.534,0.393
"P64","Sí, absolutamente",0.759,0.389,0.195,0.201,0.175,0.413
"P64","Sí, en cierta medida",0.18,0.413,0.425,0.365,0.26,0.279
"P64","No, en absoluto",0.061,0.198,0.38,0.434,0.565,0.308
"P65","Reducir la inflación",0.545,0.435,0.374,0.425,0.269,0.202
"P65","Implementar reformas fiscales",0.114,0.131,0.091,0.042,0.128,0.117
"P65","Establecer políticas de control de precios",0.206,0.125,0.071,0.121,0.107,0.353
"P65","Reducir el gasto público",0.067,0.242,0.403,0.327,0.427,0.274
"P65","Estimular la inversión extranjera",0.049,0.057,0.055,0.045,0.054,0.041
"P65","Aumentar los subsidios a los servicios públicos",0.019,0.01,0.006,0.04,0.015,0.013
"P66","Fomentar la competencia entre proveedores",0.281,0.267,0.471,0.432,0.408,0.254
"P66","Incrementar la inversión en infraestructura",0.181,0.189,0.202,0.186,0.208,0.392
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.199,0.21,0.092,0.14,0.08,0.267
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.339,0.334,0.235,0.242,0.304,0.087
"P67","Muy positiva",0.435,0.204,0.157,0.112,0.072,0.071
"P67","Positiva",0.266,0.245,0.146,0.094,0.143,0.271
"P67","Neutral",0.149,0.334,0.436,0.261,0.194,0.243
"P67","Algo negativa",0.069,0.066,0.098,0.275,0.088,0.013
"P67","Negativa",0.015,0.059,0.095,0.201,0.417,0.106
"P67","No sabe",0.066,0.092,0.068,0.057,0.086,0.296
"P68","Muy positivo",0.413,0.092,0.037,0.006,0.041,0.016
"P68","Positivo",0.3,0.335,0.093,0.016,0.054,0.174
"P68","Neutral",0.171,0.377,0.524,0.347,0.158,0.197
"P68","Algo negativo",0.018,0.079,0.129,0.346,0.092,0.006
"P68","Negativo",0.014,0.027,0.132,0.181,0.528,0.024
"P68","No sabe",0.084,0.09,0.085,0.104,0.127,0.583
"P69","Muy positivo",0.334,0.038,0.001,0.012,0.034,0.006
"P69","Positivo",0.23,0.325,0.04,0.014,0.02,0.063
"P69","Neutral",0.294,0.477,0.76,0.391,0.242,0.127
"P69","Algo negativo",0.014,0.038,0.074,0.365,0.127,0.006
"P69","Negativo",0.015,0.023,0.06,0.13,0.457,0.009
"P69","No sabe",0.113,0.099,0.065,0.088,0.12,0.789
"P71","Muy positivo",0.83,0.1,0.053,0.003,0.062,0.129
"P71","Positivo",0.116,0.669,0.091,0.042,0.01,0.055
"P71","Neutral",0.025,0.158,0.702,0.112,0.086,0.098
"P71","Algo negativo",0.007,0.055,0.069,0.712,0.041,0.059
"P71","Negativo",0.012,0.009,0.061,0.12,0.776,0.111
"P71","No sabe",0.01,0.009,0.024,0.011,0.025,0.548
"P72","Muy positivo",0.763,0.119,0.057,0.016,0.014,0.301
"P72","Positivo",0.158,0.59,0.137,0.076,0.066,0.083
"P72","Neutral",0.066,0.219,0.686,0.346,0.2,0.186
"P72","Algo negativo",0.004,0.032,0.042,0.405,0.034,0.011
"P72","Negativo",0.003,0.015,0.069,0.136,0.587,0.116
"P72","No sabe",0.006,0.025,0.009,0.021,0.099,0.303
"P73","Muy positiva",0.538,0.141,0.056,0.016,0.051,0.054
"P73","Positiva",0.288,0.417,0.151,0.031,0.009,0.147
"P73","Neutral",0.109,0.213,0.496,0.282,0.121,0.11
"P73","Algo negativa",0.006,0.106,0.119,0.38,0.088,0.18
"P73","Negativa",0.032,0.049,0.137,0.215,0.658,0.176
"P73","No sabe",0.027,0.074,0.041,0.076,0.073,0.333
"P74","Muy positivo",0.478,0.1,0.039,0.048,0.03,0.019
"P74","Positivo",0.319,0.405,0.119,0.042,0.002,0.185
"P74","Neutral",0.116,0.255,0.497,0.299,0.202,0.092
"P74","Algo negativo",0.023,0.124,0.132,0.337,0.084,0.162
"P74","Negativo",0.027,0.037,0.16,0.219,0.606,0.192
"P74","No sabe",0.037,0.079,0.053,0.055,0.076,0.35
"P75","Muy positivo",0.415,0.089,0.035,0.048,0.014,0.122
"P75","Positivo",0.283,0.401,0.068,0.051,0.008,0.091
"P75","Neutral",0.235,0.281,0.642,0.336,0.186,0.101
"P75","Algo negativo",0.006,0.063,0.075,0.343,0.134,0.228
"P75","Negativo",0.018,0.037,0.151,0.161,0.562,0.095
"P75","No sabe",0.043,0.129,0.029,0.061,0.096,0.363
"P76","Muy positiva",0.686,0.25,0.226,0.15,0.132,0.328
"P76","Positiva",0.152,0.422,0.189,0.169,0.093,0.036
"P76","Neutral",0.109,0.156,0.399,0.222,0.113,0.171
"P76","Algo negativa",0.006,0.06,0.072,0.231,0.088,0.101
"P76","Negativa",0.015,0.067,0.111,0.212,0.451,0.083
"P76","No sabe",0.032,0.045,0.003,0.016,0.123,0.281
"P77","Muy positivo",0.657,0.287,0.225,0.137,0.136,0.207
"P77","Positivo",0.183,0.396,0.199,0.17,0.132,0.306
"P77","Neutral",0.098,0.133,0.385,0.196,0.104,0.164
"P77","Algo negativo",0.017,0.104,0.079,0.275,0.153,0.02
"P77","Negativo",0.023,0.057,0.104,0.216,0.347,0.113
"P77","No sabe",0.022,0.023,0.008,0.006,0.128,0.19
"P78","Muy positivo",0.567,0.23,0.184,0.145,0.144,0.263
"P78","Positivo",0.197,0.36,0.16,0.164,0.115,0.252
"P78","Neutral",0.182,0.292,0.471,0.304,0.2,0.126
"P78","Algo negativo",0.004,0.042,0.066,0.206,0.107,0.012
"P78","Negativo",0.026,0.033,0.081,0.159,0.335,0.008
"P78","No sabe",0.024,0.043,0.038,0.022,0.099,0.339
"P79","Si",0.599,0.578,0.525,0.466,0.565,0.634
"P79","No",0.401,0.422,0.475,0.534,0.435,0.366
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.732,0.461,0.151,0.124,0.068,0.071
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.064,0.205,0.424,0.456,0.449,0.472
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.119,0.277,0.318,0.358,0.417,0.371
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.035,0.046,0.042,0.024,0.015,0.026
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.019,0.011,0.002,0.011,0.012,0
"PRESIDENTE","En blanco",0.011,0,0.038,0.004,0.035,0.006
"PRESIDENTE","No sabe",0.02,0,0.025,0.023,0.004,0.054
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.757,0.496,0.222,0.194,0.14,0.168
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.115,0.318,0.521,0.61,0.536,0.615
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.057,0.127,0.179,0.138,0.265,0.126
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.04,0.046,0.02,0.008,0.008,0.025
"GOBERNADOR","En blanco",0.016,0.004,0.017,0.012,0.051,0.061
"GOBERNADOR","No sabe",0.015,0.009,0.041,0.038,0,0.005
"CORTA_PRESIDENTE","Si",0.146,0.249,0.319,0.228,0.158,0.328
"CORTA_PRESIDENTE","No",0.854,0.751,0.681,0.772,0.842,0.672
"CORTA_GOBERNADOR","Si",0.157,0.238,0.288,0.273,0.204,0.346
"CORTA_GOBERNADOR","No",0.843,0.762,0.712,0.727,0.796,0.654
