"var","categoria","Si","No"
"P72","Neutral",0.289,0.256
"P72","Algo negativo",0.068,0.048
"P72","Negativo",0.063,0.092
"P72","No sabe",0.037,0.029
"P73","Muy positiva",0.171,0.281
"P73","Positiva",0.263,0.23
"P73","Neutral",0.256,0.208
"P73","Algo negativa",0.099,0.095
"P73","Negativa",0.144,0.128
"P73","No sabe",0.067,0.058
"P74","Muy positivo",0.138,0.244
"P74","Positivo",0.259,0.249
"P74","Neutral",0.259,0.227
"P74","Algo negativo",0.127,0.095
"P74","Negativo",0.119,0.129
"P74","No sabe",0.098,0.056
"P75","Muy positivo",0.162,0.202
"P75","Positivo",0.174,0.236
"P75","Neutral",0.38,0.303
"P75","Algo negativo",0.106,0.069
"P75","Negativo",0.079,0.12
"P75","No sabe",0.099,0.07
"P76","Muy positiva",0.316,0.424
"P76","Positiva",0.26,0.192
"P76","Neutral",0.207,0.175
"P76","Algo negativa",0.079,0.051
"P76","Negativa",0.082,0.116
"P76","No sabe",0.056,0.042
"P77","Muy positivo",0.291,0.417
"P77","Positivo",0.311,0.205
"P77","Neutral",0.177,0.168
"P77","Algo negativo",0.098,0.074
"P77","Negativo",0.098,0.098
"P77","No sabe",0.025,0.038
"P78","Muy positivo",0.277,0.356
"P78","Positivo",0.303,0.188
"P78","Neutral",0.271,0.269
"P78","Algo negativo",0.059,0.046
"P78","Negativo",0.054,0.091
"P78","No sabe",0.036,0.05
"P79","Si",0.515,0.588
"P79","No",0.485,0.412
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.227,0.453
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.117,0.299
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.43,0.208
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.161,0.003
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.02,0.012
"PRESIDENTE","En blanco",0.016,0.013
"PRESIDENTE","No sabe",0.029,0.012
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.332,0.461
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.361,0.33
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.089,0.16
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.143,0.01
"GOBERNADOR","En blanco",0.023,0.017
"GOBERNADOR","No sabe",0.052,0.022
"CORTA_GOBERNADOR","Si",0.72,0.08
"CORTA_GOBERNADOR","No",0.28,0.92
