"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P33","No sabe",0.029,0.057,0.125,0.106,0.166,0.39
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.278,0.213,0.177,0.105,0.057,0.033
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.186,0.379,0.367,0.441,0.378,0.585
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.103,0.18,0.191,0.181,0.305,0.066
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.01,0,0,0.043,0.009,0.025
"P34","En blanco",0.373,0.194,0.196,0.202,0.246,0.188
"P34","No sabe",0.05,0.034,0.069,0.028,0.005,0.103
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.225,0.252,0.426,0.388,0.598,0.443
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.142,0.161,0.215,0.277,0.22,0.117
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.427,0.344,0.195,0.119,0.072,0.162
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.113,0.13,0.053,0.103,0.006,0.096
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.059,0.089,0.055,0.079,0.059,0.025
"P36","No sabe",0.034,0.024,0.056,0.034,0.045,0.157
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.667,0.542,0.292,0.224,0.122,0.341
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.168,0.245,0.521,0.587,0.718,0.5
"P37","En blanco",0.112,0.125,0.123,0.085,0.128,0.045
"P37","No sabe",0.053,0.088,0.064,0.104,0.032,0.114
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.225,0.23,0.424,0.544,0.606,0.38
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.181,0.167,0.287,0.174,0.307,0.221
"P38","En blanco",0.414,0.428,0.161,0.153,0.05,0.211
"P38","No sabe",0.18,0.175,0.128,0.129,0.037,0.188
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.69,0.577,0.283,0.281,0.113,0.386
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.178,0.25,0.446,0.361,0.501,0.326
"P39","En blanco",0.086,0.09,0.156,0.177,0.293,0.107
"P39","No sabe",0.046,0.083,0.115,0.181,0.093,0.181
"P45","Lo votaría",0.692,0.568,0.27,0.303,0.087,0.278
"P45","Puede que lo vote",0.108,0.096,0.066,0.094,0.063,0.072
"P45","Nunca lo votaría",0.188,0.306,0.621,0.571,0.827,0.575
"P45","No sabe",0.012,0.03,0.043,0.032,0.023,0.075
"P46","Lo votaría",0.181,0.2,0.373,0.522,0.653,0.281
"P46","Puede que lo vote",0.047,0.136,0.177,0.103,0.104,0.215
"P46","Nunca lo votaría",0.74,0.631,0.42,0.335,0.239,0.395
"P46","No sabe",0.032,0.033,0.03,0.04,0.004,0.109
"P47","Lo votaría",0.136,0.154,0.282,0.228,0.313,0.236
"P47","Puede que lo vote",0.087,0.129,0.2,0.199,0.172,0.133
"P47","Nunca lo votaría",0.745,0.686,0.47,0.498,0.455,0.468
"P47","No sabe",0.032,0.031,0.048,0.075,0.06,0.163
"P48","Lo votaría",0.183,0.198,0.095,0.095,0.068,0.049
"P48","Puede que lo vote",0.335,0.321,0.266,0.277,0.146,0.325
"P48","Nunca lo votaría",0.427,0.427,0.59,0.596,0.73,0.55
"P48","No sabe",0.055,0.054,0.049,0.032,0.056,0.076
"P49","Lo votaría",0.084,0.082,0.069,0.104,0.065,0.07
"P49","Puede que lo vote",0.243,0.318,0.273,0.32,0.196,0.312
"P49","Nunca lo votaría",0.607,0.504,0.585,0.481,0.663,0.464
"P49","No sabe",0.066,0.096,0.073,0.095,0.076,0.154
"P50","Si",0.33,0.434,0.509,0.584,0.457,0.542
"P50","No",0.67,0.566,0.491,0.416,0.543,0.458
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.513,0.328,0.314,0.281,0.198,0.243
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.132,0.128,0.184,0.13,0.278,0.228
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.266,0.319,0.338,0.466,0.482,0.333
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.068,0.088,0.123,0.064,0.033,0.103
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.008,0.011,0.039,0.014,0.009,0.03
"P51","En blanco",0.002,0.063,0.002,0.022,0,0.026
"P51","No sabe",0.011,0.063,0,0.023,0,0.037
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.624,0.466,0.473,0.479,0.284,0.342
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.205,0.261,0.371,0.289,0.616,0.417
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.043,0.049,0.04,0.136,0.019,0.054
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.06,0.112,0.097,0.037,0.023,0.114
"P52","En blanco",0.032,0.05,0.004,0.014,0,0.041
"P52","No sabe",0.036,0.062,0.015,0.045,0.058,0.032
"P53","Sergio Massa y Javier Milei",0.68,0.601,0.387,0.351,0.211,0.388
"P53","Patricia Bullrich y Javier Milei",0.237,0.263,0.534,0.555,0.711,0.542
"P53","Sergio Massa y Patricia Bullrich",0.083,0.136,0.079,0.094,0.078,0.07
"P54","Muy buena",0.079,0.053,0.028,0.05,0.046,0.013
"P54","Buena",0.178,0.121,0.059,0.086,0.03,0.072
"P54","Regular",0.337,0.332,0.141,0.164,0.013,0.19
"P54","Mala",0.202,0.223,0.258,0.199,0.182,0.313
"P54","Muy mala",0.204,0.271,0.514,0.501,0.729,0.412
"P55","Muy buena",0.15,0.07,0.023,0.031,0.019,0.01
"P55","Buena",0.25,0.224,0.037,0.084,0.006,0.107
"P55","Regular",0.262,0.269,0.163,0.119,0.009,0.19
"P55","Mala",0.139,0.162,0.214,0.211,0.088,0.249
"P55","Muy mala",0.199,0.275,0.563,0.555,0.878,0.444
"P56","Muy buena",0.293,0.118,0.049,0.084,0.092,0.016
"P56","Buena",0.312,0.352,0.176,0.187,0.109,0.231
"P56","Regular",0.232,0.281,0.453,0.395,0.335,0.405
"P56","Mala",0.077,0.178,0.193,0.175,0.264,0.244
"P56","Muy mala",0.086,0.071,0.129,0.159,0.2,0.104
"P57","Muy buena",0.111,0.037,0.018,0.047,0.022,0.029
"P57","Buena",0.305,0.264,0.125,0.134,0.095,0.142
"P57","Regular",0.405,0.41,0.462,0.454,0.417,0.491
"P57","Mala",0.117,0.185,0.247,0.225,0.232,0.313
"P57","Muy mala",0.062,0.104,0.148,0.14,0.234,0.025
"P58","Muy buena",0.203,0.058,0.034,0.01,0.024,0.009
"P58","Buena",0.258,0.282,0.112,0.139,0.064,0.174
"P58","Regular",0.313,0.355,0.339,0.332,0.169,0.325
"P58","Mala",0.12,0.206,0.283,0.329,0.296,0.358
"P58","Muy mala",0.106,0.099,0.232,0.19,0.447,0.134
"P59","Muy buena",0.252,0.1,0.07,0.057,0.038,0.041
"P59","Buena",0.374,0.416,0.242,0.182,0.152,0.153
"P59","Regular",0.253,0.297,0.45,0.557,0.469,0.592
"P59","Mala",0.063,0.101,0.185,0.139,0.234,0.165
"P59","Muy mala",0.058,0.086,0.053,0.065,0.107,0.049
"P60","Ha aumentado significativamente",0.18,0.06,0.035,0.07,0.019,0.018
"P60","Ha aumentado ligeramente",0.295,0.296,0.147,0.152,0.085,0.151
"P60","Se mantiene igual",0.297,0.278,0.344,0.227,0.258,0.247
"P60","Ha disminuido ligeramente",0.098,0.188,0.24,0.258,0.196,0.319
"P60","Ha disminuido significativamente",0.13,0.178,0.234,0.293,0.442,0.265
"P61","Muy baja",0.077,0.013,0.038,0.079,0.01,0.039
"P61","Baja",0.078,0.1,0.058,0.063,0.019,0.007
"P61","Moderada",0.108,0.153,0.074,0.088,0.047,0.055
"P61","Alta",0.41,0.312,0.208,0.117,0.055,0.269
"P61","Muy alta",0.327,0.422,0.622,0.653,0.869,0.63
"P62","Muy bajas",0.08,0.036,0.024,0.051,0.09,0.021
"P62","Bajas",0.105,0.085,0.083,0.17,0.097,0.055
"P62","Adecuadas",0.324,0.324,0.231,0.229,0.199,0.331
"P62","Altas",0.35,0.378,0.319,0.247,0.235,0.346
"P62","Muy altas",0.141,0.177,0.343,0.303,0.379,0.247
"P63","No, ninguna dificultad",0.443,0.339,0.242,0.252,0.264,0.21
"P63","Alguna dificultad ocasional",0.29,0.337,0.324,0.432,0.188,0.405
"P63","Sí, dificultades frecuentes",0.267,0.324,0.434,0.316,0.548,0.385
"P64","Sí, absolutamente",0.658,0.487,0.335,0.268,0.286,0.386
"P64","Sí, en cierta medida",0.171,0.396,0.356,0.5,0.195,0.339
"P64","No, en absoluto",0.171,0.117,0.309,0.232,0.519,0.275
"P65","Reducir la inflación",0.48,0.501,0.435,0.346,0.386,0.344
"P65","Implementar reformas fiscales",0.115,0.168,0.087,0.095,0.036,0.074
"P65","Establecer políticas de control de precios",0.239,0.167,0.072,0.102,0.058,0.196
"P65","Reducir el gasto público",0.116,0.107,0.317,0.358,0.467,0.335
"P65","Estimular la inversión extranjera",0.045,0.043,0.07,0.086,0.037,0.029
"P65","Aumentar los subsidios a los servicios públicos",0.005,0.014,0.019,0.013,0.016,0.022
"P66","Fomentar la competencia entre proveedores",0.429,0.229,0.335,0.29,0.445,0.243
"P66","Incrementar la inversión en infraestructura",0.113,0.327,0.222,0.139,0.215,0.169
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.2,0.168,0.191,0.07,0.042,0.16
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.258,0.276,0.252,0.501,0.298,0.428
"P68","Muy positivo",0.592,0.054,0.03,0.068,0.002,0.038
"P68","Positivo",0.19,0.618,0.089,0.113,0.015,0.018
"P68","Neutral",0.098,0.237,0.735,0.242,0.07,0.068
"P68","Algo negativo",0.058,0.02,0.064,0.428,0.105,0.037
"P68","Negativo",0.037,0.026,0.028,0.086,0.747,0
"P68","No sabe",0.025,0.045,0.054,0.063,0.061,0.839
"P69","Muy positivo",0.36,0.105,0.044,0.064,0.012,0.043
"P69","Positivo",0.27,0.305,0.07,0.108,0.034,0.021
"P69","Neutral",0.26,0.445,0.705,0.329,0.262,0.258
"P69","Algo negativo",0.032,0.037,0.074,0.307,0.097,0.012
"P69","Negativo",0.029,0.022,0.021,0.077,0.533,0.008
"P69","No sabe",0.049,0.086,0.086,0.115,0.062,0.658
"P70","Muy positiva",0.628,0.462,0.206,0.277,0.056,0.298
"P70","Positiva",0.171,0.248,0.269,0.154,0.13,0.242
"P70","Neutral",0.128,0.144,0.341,0.222,0.203,0.173
"P70","Algo negativa",0.037,0.038,0.083,0.253,0.176,0.059
"P70","Negativa",0.026,0.062,0.068,0.089,0.396,0.097
"P70","No sabe",0.01,0.046,0.033,0.005,0.039,0.131
"P71","Muy positivo",0.63,0.421,0.18,0.28,0.068,0.26
"P71","Positivo",0.165,0.295,0.247,0.148,0.086,0.215
"P71","Neutral",0.121,0.153,0.343,0.231,0.219,0.168
"P71","Algo negativo",0.049,0.041,0.106,0.219,0.144,0.116
"P71","Negativo",0.033,0.072,0.068,0.116,0.477,0.082
"P71","No sabe",0.002,0.018,0.056,0.006,0.006,0.159
"P72","Muy positivo",0.625,0.34,0.186,0.257,0.088,0.272
"P72","Positivo",0.166,0.337,0.25,0.179,0.126,0.254
"P72","Neutral",0.148,0.232,0.411,0.3,0.268,0.196
"P72","Algo negativo",0.028,0.015,0.052,0.137,0.104,0.065
"P72","Negativo",0.029,0.041,0.067,0.121,0.386,0.086
"P72","No sabe",0.004,0.035,0.034,0.006,0.028,0.127
"P73","Muy positiva",0.554,0.212,0.123,0.215,0.007,0.158
"P73","Positiva",0.207,0.431,0.206,0.16,0.113,0.144
"P73","Neutral",0.119,0.191,0.416,0.197,0.133,0.141
"P73","Algo negativa",0.039,0.048,0.126,0.187,0.146,0.104
"P73","Negativa",0.072,0.062,0.092,0.189,0.556,0.149
"P73","No sabe",0.009,0.056,0.037,0.052,0.045,0.304
"P74","Muy positivo",0.525,0.173,0.099,0.109,0.026,0.124
"P74","Positivo",0.218,0.444,0.185,0.263,0.036,0.165
"P74","Neutral",0.123,0.231,0.396,0.203,0.188,0.243
"P74","Algo negativo",0.044,0.04,0.193,0.19,0.119,0.025
"P74","Negativo",0.067,0.055,0.085,0.192,0.585,0.109
"P74","No sabe",0.023,0.057,0.042,0.043,0.046,0.334
"P75","Muy positivo",0.47,0.125,0.092,0.095,0.068,0.089
"P75","Positivo",0.199,0.356,0.177,0.272,0.021,0.17
"P75","Neutral",0.208,0.372,0.466,0.28,0.198,0.278
"P75","Algo negativo",0.024,0.033,0.133,0.163,0.112,0.058
"P75","Negativo",0.062,0.046,0.076,0.126,0.56,0.076
"P75","No sabe",0.037,0.068,0.056,0.064,0.041,0.329
"P76","Muy positiva",0.647,0.491,0.223,0.291,0.16,0.287
"P76","Positiva",0.111,0.283,0.293,0.215,0.075,0.197
"P76","Neutral",0.15,0.119,0.298,0.182,0.15,0.166
"P76","Algo negativa",0.026,0.024,0.072,0.13,0.125,0.059
"P76","Negativa",0.041,0.043,0.09,0.151,0.469,0.054
"P76","No sabe",0.025,0.04,0.024,0.031,0.021,0.237
"P77","Muy positivo",0.65,0.497,0.212,0.25,0.14,0.24
"P77","Positivo",0.147,0.292,0.27,0.211,0.086,0.378
"P77","Neutral",0.127,0.112,0.28,0.244,0.119,0.108
"P77","Algo negativo",0.034,0.037,0.128,0.123,0.149,0.077
"P77","Negativo",0.033,0.033,0.063,0.155,0.495,0.068
"P77","No sabe",0.009,0.029,0.047,0.017,0.011,0.129
"P78","Muy positivo",0.567,0.401,0.191,0.237,0.127,0.218
"P78","Positivo",0.147,0.282,0.245,0.235,0.105,0.269
"P78","Neutral",0.229,0.221,0.366,0.285,0.252,0.242
"P78","Algo negativo",0.014,0.023,0.081,0.08,0.135,0.014
"P78","Negativo",0.022,0.033,0.066,0.136,0.367,0.031
"P78","No sabe",0.021,0.04,0.051,0.027,0.014,0.226
"P79","Si",0.589,0.626,0.531,0.456,0.597,0.553
"P79","No",0.411,0.374,0.469,0.544,0.403,0.447
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.665,0.529,0.268,0.263,0.089,0.322
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.141,0.144,0.322,0.326,0.473,0.29
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.154,0.217,0.3,0.306,0.368,0.291
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.022,0.038,0.054,0.042,0.023,0.04
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.006,0.005,0.021,0.01,0.037,0.023
"PRESIDENTE","En blanco",0.004,0.026,0.021,0.017,0.007,0.015
"PRESIDENTE","No sabe",0.008,0.041,0.014,0.036,0.003,0.019
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.695,0.571,0.329,0.353,0.126,0.343
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.165,0.207,0.436,0.428,0.617,0.432
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.09,0.111,0.159,0.128,0.183,0.134
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.024,0.045,0.044,0.027,0.038,0.054
"GOBERNADOR","En blanco",0.011,0.026,0.024,0.017,0.015,0.022
"GOBERNADOR","No sabe",0.015,0.04,0.008,0.047,0.021,0.015
"CORTA_PRESIDENTE","Si",0.16,0.226,0.259,0.347,0.235,0.209
"CORTA_PRESIDENTE","No",0.84,0.774,0.741,0.653,0.765,0.791
"CORTA_GOBERNADOR","Si",0.15,0.234,0.259,0.331,0.212,0.329
"CORTA_GOBERNADOR","No",0.85,0.766,0.741,0.669,0.788,0.671
