"var","categoria","Si","No"
"P32","No sabe",0.072,0.153
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.085,0.102
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.465,0.362
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.161,0.103
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.018,0.005
"P33","En blanco",0.151,0.299
"P33","No sabe",0.12,0.129
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.165,0.168
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.443,0.394
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.129,0.16
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.042,0.011
"P34","En blanco",0.175,0.218
"P34","No sabe",0.046,0.049
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.398,0.334
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.219,0.161
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.202,0.3
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.074,0.093
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.05,0.063
"P36","No sabe",0.057,0.049
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.337,0.492
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.455,0.363
"P37","En blanco",0.128,0.093
"P37","No sabe",0.08,0.052
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.421,0.331
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.247,0.199
"P38","En blanco",0.192,0.333
"P38","No sabe",0.14,0.137
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.368,0.485
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.376,0.279
"P39","En blanco",0.137,0.149
"P39","No sabe",0.119,0.087
"P45","Lo votaría",0.333,0.492
"P45","Puede que lo vote",0.104,0.068
"P45","Nunca lo votaría",0.502,0.416
"P45","No sabe",0.061,0.024
"P46","Lo votaría",0.386,0.289
"P46","Puede que lo vote",0.159,0.091
"P46","Nunca lo votaría",0.397,0.578
"P46","No sabe",0.058,0.042
"P47","Lo votaría",0.215,0.199
"P47","Puede que lo vote",0.215,0.108
"P47","Nunca lo votaría",0.49,0.653
"P47","No sabe",0.08,0.04
"P48","Lo votaría",0.147,0.104
"P48","Puede que lo vote",0.268,0.324
"P48","Nunca lo votaría",0.525,0.505
"P48","No sabe",0.06,0.067
"P49","Lo votaría",0.136,0.051
"P49","Puede que lo vote",0.264,0.283
"P49","Nunca lo votaría",0.503,0.587
"P49","No sabe",0.097,0.079
"P53","Sergio Massa y Javier Milei",0.547,0.439
"P53","Patricia Bullrich y Javier Milei",0.368,0.477
"P53","Sergio Massa y Patricia Bullrich",0.085,0.084
"P54","Muy buena",0.036,0.057
"P54","Buena",0.067,0.13
"P54","Regular",0.164,0.274
"P54","Mala",0.285,0.206
"P54","Muy mala",0.448,0.333
"P55","Muy buena",0.049,0.067
"P55","Buena",0.088,0.183
"P55","Regular",0.157,0.214
"P55","Mala",0.214,0.161
"P55","Muy mala",0.492,0.375
"P56","Muy buena",0.092,0.16
"P56","Buena",0.185,0.297
"P56","Regular",0.361,0.332
"P56","Mala",0.243,0.122
"P56","Muy mala",0.119,0.089
"P57","Muy buena",0.037,0.05
"P57","Buena",0.173,0.218
"P57","Regular",0.444,0.438
"P57","Mala",0.231,0.193
"P57","Muy mala",0.115,0.101
"P58","Muy buena",0.057,0.076
"P58","Buena",0.149,0.224
"P58","Regular",0.325,0.317
"P58","Mala",0.254,0.233
"P58","Muy mala",0.215,0.15
"P59","Muy buena",0.083,0.125
"P59","Buena",0.234,0.356
"P59","Regular",0.436,0.36
"P59","Mala",0.162,0.108
"P59","Muy mala",0.085,0.051
"P60","Ha aumentado significativamente",0.061,0.08
"P60","Ha aumentado ligeramente",0.17,0.221
"P60","Se mantiene igual",0.286,0.302
"P60","Ha disminuido ligeramente",0.196,0.204
"P60","Ha disminuido significativamente",0.287,0.193
"P61","Muy baja",0.061,0.034
"P61","Baja",0.05,0.077
"P61","Moderada",0.087,0.108
"P61","Alta",0.202,0.316
"P61","Muy alta",0.6,0.465
"P62","Muy bajas",0.059,0.038
"P62","Bajas",0.083,0.103
"P62","Adecuadas",0.258,0.29
"P62","Altas",0.32,0.331
"P62","Muy altas",0.28,0.238
"P63","No, ninguna dificultad",0.281,0.319
"P63","Alguna dificultad ocasional",0.313,0.325
"P63","Sí, dificultades frecuentes",0.406,0.356
"P64","Sí, absolutamente",0.411,0.494
"P64","Sí, en cierta medida",0.378,0.264
"P64","No, en absoluto",0.211,0.242
"P65","Reducir la inflación",0.441,0.448
"P65","Implementar reformas fiscales",0.105,0.107
"P65","Establecer políticas de control de precios",0.09,0.186
"P65","Reducir el gasto público",0.274,0.209
"P65","Estimular la inversión extranjera",0.065,0.046
"P65","Aumentar los subsidios a los servicios públicos",0.025,0.004
"P66","Fomentar la competencia entre proveedores",0.366,0.296
"P66","Incrementar la inversión en infraestructura",0.172,0.226
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.129,0.185
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.333,0.293
"P67","Muy positiva",0.186,0.312
"P67","Positiva",0.206,0.221
"P67","Neutral",0.287,0.228
"P67","Algo negativa",0.123,0.073
"P67","Negativa",0.099,0.097
"P67","No sabe",0.099,0.069
"P68","Muy positivo",0.125,0.22
"P68","Positivo",0.191,0.248
"P68","Neutral",0.35,0.259
"P68","Algo negativo",0.105,0.072
"P68","Negativo",0.091,0.113
"P68","No sabe",0.138,0.088
"P69","Muy positivo",0.069,0.18
"P69","Positivo",0.127,0.206
"P69","Neutral",0.51,0.361
"P69","Algo negativo",0.069,0.066
"P69","Negativo",0.067,0.088
"P69","No sabe",0.158,0.099
"P70","Muy positiva",0.29,0.419
"P70","Positiva",0.265,0.189
"P70","Neutral",0.231,0.181
"P70","Algo negativa",0.09,0.084
"P70","Negativa",0.077,0.102
"P70","No sabe",0.047,0.025
"P71","Muy positivo",0.267,0.411
"P71","Positivo",0.229,0.202
"P71","Neutral",0.261,0.167
"P71","Algo negativo",0.101,0.09
"P71","Negativo",0.094,0.11
"P71","No sabe",0.048,0.02
"P72","Muy positivo",0.244,0.393
"P72","Positivo",0.287,0.197
"P72","Neutral",0.302,0.236
"P72","Algo negativo",0.057,0.048
"P72","Negativo",0.071,0.101
"P72","No sabe",0.039,0.025
"P73","Muy positiva",0.163,0.315
"P73","Positiva",0.281,0.212
"P73","Neutral",0.236,0.206
"P73","Algo negativa",0.109,0.084
"P73","Negativa",0.14,0.129
"P73","No sabe",0.071,0.054
"P74","Muy positivo",0.15,0.264
"P74","Positivo",0.261,0.246
"P74","Neutral",0.277,0.203
"P74","Algo negativo",0.101,0.103
"P74","Negativo",0.126,0.133
"P74","No sabe",0.085,0.051
"P75","Muy positivo",0.141,0.224
"P75","Positivo",0.232,0.214
"P75","Neutral",0.351,0.298
"P75","Algo negativo",0.079,0.08
"P75","Negativo",0.105,0.118
"P75","No sabe",0.092,0.066
"P76","Muy positiva",0.348,0.43
"P76","Positiva",0.255,0.175
"P76","Neutral",0.195,0.17
"P76","Algo negativa",0.067,0.054
"P76","Negativa",0.073,0.136
"P76","No sabe",0.062,0.035
"P77","Muy positivo",0.317,0.435
"P77","Positivo",0.298,0.18
"P77","Neutral",0.165,0.174
"P77","Algo negativo",0.094,0.07
"P77","Negativo",0.083,0.113
"P77","No sabe",0.043,0.028
"P78","Muy positivo",0.259,0.386
"P78","Positivo",0.272,0.173
"P78","Neutral",0.308,0.246
"P78","Algo negativo",0.058,0.044
"P78","Negativo",0.055,0.104
"P78","No sabe",0.048,0.047
"P79","Si",0.498,0.621
"P79","No",0.502,0.379
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.332,0.459
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.196,0.307
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.342,0.191
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.081,0.004
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.015,0.013
"PRESIDENTE","En blanco",0.014,0.014
"PRESIDENTE","No sabe",0.02,0.012
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.42,0.457
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.382,0.307
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.073,0.193
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.065,0.012
"GOBERNADOR","En blanco",0.016,0.019
"GOBERNADOR","No sabe",0.044,0.012
"CORTA_PRESIDENTE","Si",0.503,0
"CORTA_PRESIDENTE","No",0.497,1
"CORTA_GOBERNADOR","Si",0.521,0
"CORTA_GOBERNADOR","No",0.479,1
