"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.248,0.218,0.218,0.042,0.322
"P32","En blanco",0.232,0.198,0.142,0.135,0.041
"P32","No sabe",0.107,0.143,0.172,0.357,0.577
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.136,0.067,0.061,0.011,0.193
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.391,0.376,0.336,0.597,0.093
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.16,0.166,0.145,0.18,0.435
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.005,0.009,0.036,0.163,0
"P33","En blanco",0.204,0.22,0.232,0.049,0
"P33","No sabe",0.104,0.162,0.19,0,0.279
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.229,0.106,0.281,0.01,0
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.355,0.492,0.407,0.533,0.294
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.172,0.104,0.08,0.142,0
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.009,0.042,0.015,0.194,0
"P34","En blanco",0.189,0.17,0.127,0.098,0.147
"P34","No sabe",0.046,0.086,0.09,0.023,0.559
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.351,0.364,0.432,0.489,0.306
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.184,0.228,0.173,0.203,0.065
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.264,0.234,0.181,0.063,0.181
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.103,0.072,0.083,0.093,0.415
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.061,0.05,0.027,0.004,0
"P36","No sabe",0.037,0.052,0.104,0.148,0.033
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.466,0.372,0.294,0.29,0.504
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.364,0.46,0.457,0.357,0.345
"P37","En blanco",0.12,0.087,0.127,0.196,0.019
"P37","No sabe",0.05,0.081,0.122,0.157,0.132
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.353,0.393,0.49,0.274,0.514
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.231,0.227,0.224,0.368,0.038
"P38","En blanco",0.299,0.221,0.144,0.174,0.154
"P38","No sabe",0.117,0.159,0.142,0.184,0.294
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.475,0.398,0.287,0.285,0.314
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.306,0.344,0.368,0.499,0.333
"P39","En blanco",0.135,0.141,0.173,0.093,0
"P39","No sabe",0.084,0.117,0.172,0.123,0.353
"P45","Lo votaría",0.451,0.398,0.29,0.189,0.093
"P45","Puede que lo vote",0.083,0.081,0.079,0.21,0.18
"P45","Nunca lo votaría",0.435,0.48,0.549,0.439,0.377
"P45","No sabe",0.031,0.041,0.082,0.162,0.35
"P46","Lo votaría",0.339,0.366,0.372,0.243,0.232
"P46","Puede que lo vote",0.096,0.145,0.19,0.247,0.28
"P46","Nunca lo votaría",0.519,0.446,0.361,0.365,0.133
"P46","No sabe",0.046,0.043,0.077,0.145,0.355
"P47","Lo votaría",0.221,0.228,0.193,0.36,0.115
"P47","Puede que lo vote",0.133,0.179,0.18,0.173,0.259
"P47","Nunca lo votaría",0.589,0.522,0.572,0.405,0.45
"P47","No sabe",0.057,0.071,0.055,0.062,0.176
"P48","Lo votaría",0.118,0.122,0.11,0.088,0
"P48","Puede que lo vote",0.309,0.27,0.327,0.281,0.075
"P48","Nunca lo votaría",0.51,0.553,0.496,0.509,0.473
"P48","No sabe",0.063,0.055,0.067,0.122,0.452
"P49","Lo votaría",0.078,0.085,0.116,0.062,0
"P49","Puede que lo vote",0.268,0.303,0.255,0.309,0.279
"P49","Nunca lo votaría",0.576,0.523,0.516,0.528,0.248
"P49","No sabe",0.078,0.089,0.113,0.101,0.473
"P50","Si",0.41,0.493,0.572,0.448,0.405
"P50","No",0.59,0.507,0.428,0.552,0.595
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.332,0.335,0.264,0.185,0
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.197,0.207,0.179,0.149,0.508
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.356,0.362,0.363,0.486,0.492
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.095,0.034,0.081,0.144,0
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.013,0.025,0.025,0,0
"P51","En blanco",0.006,0.02,0.021,0,0
"P51","No sabe",0.001,0.017,0.067,0.036,0
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.482,0.439,0.417,0.291,0
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.353,0.364,0.31,0.409,0.703
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.056,0.07,0.094,0.051,0
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.062,0.044,0.09,0.19,0
"P52","En blanco",0.013,0.017,0.037,0,0
"P52","No sabe",0.034,0.066,0.052,0.059,0.297
"P53","Sergio Massa y Javier Milei",0.51,0.43,0.369,0.423,0.155
"P53","Patricia Bullrich y Javier Milei",0.407,0.487,0.529,0.444,0.619
"P53","Sergio Massa y Patricia Bullrich",0.083,0.083,0.102,0.133,0.226
"P54","Muy buena",0.054,0.038,0.055,0.015,0.045
"P54","Buena",0.117,0.101,0.054,0.062,0.305
"P54","Regular",0.226,0.208,0.146,0.18,0.319
"P54","Mala",0.219,0.235,0.317,0.317,0.256
"P54","Muy mala",0.384,0.418,0.428,0.426,0.075
"P55","Muy buena",0.062,0.039,0.047,0.017,0.014
"P55","Buena",0.162,0.126,0.064,0.018,0
"P55","Regular",0.184,0.181,0.168,0.225,0.219
"P55","Mala",0.18,0.197,0.221,0.266,0.292
"P55","Muy mala",0.412,0.457,0.5,0.474,0.475
"P56","Muy buena",0.144,0.095,0.084,0.026,0.014
"P56","Buena",0.265,0.248,0.157,0.17,0.125
"P56","Regular",0.308,0.391,0.345,0.472,0.46
"P56","Mala",0.157,0.183,0.278,0.17,0.154
"P56","Muy mala",0.126,0.083,0.136,0.162,0.247
"P57","Muy buena",0.071,0.027,0.01,0,0
"P57","Buena",0.227,0.212,0.133,0.111,0.061
"P57","Regular",0.444,0.496,0.367,0.469,0.516
"P57","Mala",0.152,0.206,0.336,0.241,0.149
"P57","Muy mala",0.106,0.059,0.154,0.179,0.274
"P58","Muy buena",0.096,0.044,0.035,0.017,0.016
"P58","Buena",0.223,0.203,0.118,0.114,0.054
"P58","Regular",0.299,0.349,0.293,0.237,0.428
"P58","Mala",0.209,0.244,0.324,0.302,0.189
"P58","Muy mala",0.173,0.16,0.23,0.33,0.313
"P59","Muy buena",0.143,0.062,0.031,0.052,0.015
"P59","Buena",0.317,0.315,0.267,0.137,0.053
"P59","Regular",0.384,0.421,0.382,0.409,0.541
"P59","Mala",0.106,0.147,0.202,0.18,0.391
"P59","Muy mala",0.05,0.055,0.118,0.222,0
"P60","Ha aumentado significativamente",0.08,0.052,0.041,0.052,0
"P60","Ha aumentado ligeramente",0.232,0.214,0.133,0.133,0.058
"P60","Se mantiene igual",0.296,0.309,0.284,0.272,0.319
"P60","Ha disminuido ligeramente",0.197,0.214,0.197,0.318,0.56
"P60","Ha disminuido significativamente",0.195,0.211,0.345,0.225,0.063
"P61","Muy baja",0.045,0.031,0.035,0.089,0.024
"P61","Baja",0.06,0.064,0.062,0.086,0.016
"P61","Moderada",0.102,0.104,0.053,0.066,0.379
"P61","Alta",0.257,0.254,0.274,0.208,0.025
"P61","Muy alta",0.536,0.547,0.576,0.551,0.556
"P62","Muy bajas",0.056,0.042,0.055,0.13,0
"P62","Bajas",0.1,0.128,0.047,0.055,0.025
"P62","Adecuadas",0.317,0.27,0.249,0.219,0.055
"P62","Altas",0.289,0.313,0.387,0.322,0.378
"P62","Muy altas",0.238,0.247,0.262,0.274,0.542
"P63","No, ninguna dificultad",0.36,0.322,0.232,0.211,0.197
"P63","Alguna dificultad ocasional",0.32,0.363,0.277,0.267,0.247
"P63","Sí, dificultades frecuentes",0.32,0.315,0.491,0.522,0.556
"P64","Sí, absolutamente",0.445,0.387,0.428,0.463,0.302
"P64","Sí, en cierta medida",0.3,0.381,0.342,0.314,0.199
"P64","No, en absoluto",0.255,0.232,0.23,0.223,0.499
"P65","Reducir la inflación",0.451,0.404,0.467,0.402,0.186
"P65","Implementar reformas fiscales",0.122,0.097,0.103,0.17,0.049
"P65","Establecer políticas de control de precios",0.146,0.137,0.13,0.07,0.176
"P65","Reducir el gasto público",0.214,0.306,0.248,0.329,0.568
"P65","Estimular la inversión extranjera",0.055,0.044,0.047,0.017,0.021
"P65","Aumentar los subsidios a los servicios públicos",0.012,0.012,0.005,0.012,0
"P66","Fomentar la competencia entre proveedores",0.358,0.333,0.369,0.41,0.171
"P66","Incrementar la inversión en infraestructura",0.21,0.229,0.15,0.314,0.365
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.161,0.109,0.169,0.068,0
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.271,0.329,0.312,0.208,0.464
"P67","Muy positiva",0.303,0.203,0.226,0.193,0.078
"P67","Positiva",0.215,0.219,0.173,0.205,0.027
"P67","Neutral",0.222,0.265,0.296,0.34,0.5
"P67","Algo negativa",0.091,0.136,0.089,0.061,0.067
"P67","Negativa",0.105,0.095,0.085,0.097,0.135
"P67","No sabe",0.064,0.082,0.131,0.104,0.193
"P68","Muy positivo",0.239,0.108,0.101,0.15,0.019
"P68","Positivo",0.206,0.232,0.177,0.054,0.096
"P68","Neutral",0.279,0.326,0.317,0.427,0.353
"P68","Algo negativo",0.077,0.116,0.1,0.148,0.473
"P68","Negativo",0.115,0.107,0.092,0.098,0.031
"P68","No sabe",0.084,0.111,0.213,0.123,0.028
"P69","Muy positivo",0.165,0.088,0.067,0.075,0.019
"P69","Positivo",0.177,0.169,0.106,0.083,0.111
"P69","Neutral",0.415,0.466,0.447,0.48,0.331
"P69","Algo negativo",0.071,0.074,0.1,0.135,0.257
"P69","Negativo",0.081,0.076,0.075,0.091,0.254
"P69","No sabe",0.091,0.127,0.205,0.136,0.028
"P70","Muy positiva",0.381,0.302,0.207,0.353,0.129
"P70","Positiva",0.194,0.255,0.255,0.173,0.474
"P70","Neutral",0.204,0.226,0.264,0.212,0.076
"P70","Algo negativa",0.085,0.108,0.088,0.062,0.262
"P70","Negativa",0.104,0.075,0.134,0.068,0.031
"P70","No sabe",0.032,0.034,0.052,0.132,0.028
"P71","Muy positivo",0.372,0.274,0.19,0.316,0.019
"P71","Positivo",0.205,0.217,0.237,0.286,0.441
"P71","Neutral",0.206,0.235,0.325,0.134,0.253
"P71","Algo negativo",0.082,0.13,0.07,0.086,0.256
"P71","Negativo",0.115,0.102,0.146,0.051,0.031
"P71","No sabe",0.02,0.042,0.032,0.127,0
"P72","Muy positivo",0.349,0.25,0.225,0.31,0.021
"P72","Positivo",0.221,0.268,0.179,0.347,0.276
"P72","Neutral",0.267,0.306,0.378,0.181,0.334
"P72","Algo negativo",0.047,0.065,0.035,0.062,0.304
"P72","Negativo",0.096,0.086,0.102,0.05,0.033
"P72","No sabe",0.02,0.025,0.081,0.05,0.032
"P73","Muy positiva",0.293,0.168,0.126,0.179,0.021
"P73","Positiva",0.208,0.278,0.238,0.133,0.162
"P73","Neutral",0.216,0.24,0.311,0.272,0.555
"P73","Algo negativa",0.077,0.112,0.104,0.092,0.197
"P73","Negativa",0.16,0.123,0.158,0.153,0.033
"P73","No sabe",0.046,0.079,0.063,0.171,0.032
"P74","Muy positivo",0.265,0.154,0.099,0.14,0
"P74","Positivo",0.206,0.281,0.215,0.145,0.519
"P74","Neutral",0.228,0.223,0.337,0.368,0.394
"P74","Algo negativo",0.089,0.139,0.094,0.116,0.044
"P74","Negativo",0.159,0.13,0.178,0.167,0
"P74","No sabe",0.053,0.073,0.077,0.064,0.043
"P75","Muy positivo",0.24,0.136,0.042,0.135,0
"P75","Positivo",0.181,0.224,0.253,0.054,0.413
"P75","Neutral",0.31,0.341,0.362,0.482,0.501
"P75","Algo negativo",0.074,0.11,0.046,0.138,0
"P75","Negativo",0.139,0.108,0.158,0.069,0.043
"P75","No sabe",0.056,0.081,0.139,0.122,0.043
"P76","Muy positiva",0.432,0.334,0.275,0.31,0.028
"P76","Positiva",0.176,0.252,0.244,0.169,0.11
"P76","Neutral",0.175,0.207,0.195,0.294,0.818
"P76","Algo negativa",0.063,0.072,0.07,0.142,0
"P76","Negativa",0.123,0.096,0.144,0.025,0
"P76","No sabe",0.031,0.039,0.072,0.06,0.044
"P77","Muy positivo",0.426,0.324,0.267,0.277,0.041
"P77","Positivo",0.188,0.283,0.273,0.189,0.324
"P77","Neutral",0.175,0.174,0.212,0.28,0
"P77","Algo negativo",0.079,0.076,0.09,0.143,0.571
"P77","Negativo",0.111,0.115,0.097,0.041,0
"P77","No sabe",0.021,0.028,0.061,0.07,0.064
"P78","Muy positivo",0.349,0.316,0.247,0.199,0.041
"P78","Positivo",0.172,0.258,0.257,0.253,0.32
"P78","Neutral",0.299,0.269,0.27,0.257,0
"P78","Algo negativo",0.06,0.044,0.042,0.126,0.576
"P78","Negativo",0.088,0.069,0.131,0.044,0
"P78","No sabe",0.032,0.044,0.053,0.121,0.063
"P79","Si",0.552,0.539,0.459,0.528,0.096
"P79","No",0.448,0.461,0.541,0.472,0.904
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.43,0.363,0.282,0.267,0.444
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.25,0.276,0.265,0.152,0.122
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.246,0.265,0.269,0.284,0.221
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.032,0.016,0.042,0.06,0.009
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.017,0.016,0.049,0.008,0.119
"PRESIDENTE","En blanco",0.012,0.031,0.042,0.074,0.057
"PRESIDENTE","No sabe",0.013,0.033,0.051,0.155,0.028
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.472,0.388,0.329,0.285,0.498
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.306,0.344,0.323,0.22,0.205
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.156,0.17,0.192,0.256,0.045
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.031,0.022,0.066,0.034,0.13
"GOBERNADOR","En blanco",0.016,0.032,0.039,0.079,0.063
"GOBERNADOR","No sabe",0.019,0.044,0.051,0.126,0.059
"CORTA_PRESIDENTE","Si",0.201,0.244,0.29,0.273,0.112
"CORTA_PRESIDENTE","No",0.799,0.756,0.71,0.727,0.888
"CORTA_GOBERNADOR","Si",0.199,0.261,0.286,0.276,0.127
"CORTA_GOBERNADOR","No",0.801,0.739,0.714,0.724,0.873
