"var","categoria","Si","No"
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.117,0.058
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.092,0.06
"P36","No sabe",0.045,0.055
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.474,0.403
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.34,0.432
"P37","En blanco",0.128,0.096
"P37","No sabe",0.058,0.069
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.318,0.384
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.223,0.218
"P38","En blanco",0.324,0.246
"P38","No sabe",0.135,0.152
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.489,0.417
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.314,0.319
"P39","En blanco",0.119,0.131
"P39","No sabe",0.078,0.133
"P45","Lo votaría",0.469,0.398
"P45","Puede que lo vote",0.096,0.097
"P45","Nunca lo votaría",0.41,0.467
"P45","No sabe",0.025,0.038
"P46","Lo votaría",0.298,0.315
"P46","Puede que lo vote",0.105,0.133
"P46","Nunca lo votaría",0.573,0.495
"P46","No sabe",0.024,0.057
"P47","Lo votaría",0.198,0.235
"P47","Puede que lo vote",0.124,0.147
"P47","Nunca lo votaría",0.639,0.554
"P47","No sabe",0.039,0.064
"P48","Lo votaría",0.127,0.132
"P48","Puede que lo vote",0.313,0.291
"P48","Nunca lo votaría",0.501,0.537
"P48","No sabe",0.059,0.04
"P49","Lo votaría",0.079,0.059
"P49","Puede que lo vote",0.241,0.291
"P49","Nunca lo votaría",0.591,0.583
"P49","No sabe",0.089,0.067
"P50","Si",0.393,0.517
"P50","No",0.607,0.483
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.352,0.276
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.131,0.173
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.398,0.354
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.061,0.131
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.009,0.04
"P51","En blanco",0.034,0.014
"P51","No sabe",0.015,0.012
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.52,0.41
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.337,0.356
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.059,0.064
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.037,0.106
"P52","En blanco",0.005,0.03
"P52","No sabe",0.042,0.034
"P53","Sergio Massa y Javier Milei",0.513,0.486
"P53","Patricia Bullrich y Javier Milei",0.382,0.432
"P53","Sergio Massa y Patricia Bullrich",0.105,0.082
"P54","Muy buena",0.061,0.045
"P54","Buena",0.094,0.112
"P54","Regular",0.244,0.209
"P54","Mala",0.259,0.238
"P54","Muy mala",0.342,0.396
"P55","Muy buena",0.054,0.055
"P55","Buena",0.166,0.144
"P55","Regular",0.236,0.18
"P55","Mala",0.152,0.182
"P55","Muy mala",0.392,0.439
"P56","Muy buena",0.151,0.109
"P56","Buena",0.259,0.251
"P56","Regular",0.329,0.352
"P56","Mala",0.15,0.179
"P56","Muy mala",0.111,0.109
"P57","Muy buena",0.048,0.05
"P57","Buena",0.214,0.205
"P57","Regular",0.415,0.472
"P57","Mala",0.207,0.208
"P57","Muy mala",0.116,0.065
"P58","Muy buena",0.079,0.073
"P58","Buena",0.211,0.181
"P58","Regular",0.283,0.357
"P58","Mala",0.22,0.255
"P58","Muy mala",0.207,0.134
"P59","Muy buena",0.136,0.105
"P59","Buena",0.305,0.299
"P59","Regular",0.356,0.411
"P59","Mala",0.122,0.136
"P59","Muy mala",0.081,0.049
"P60","Ha aumentado significativamente",0.1,0.06
"P60","Ha aumentado ligeramente",0.207,0.222
"P60","Se mantiene igual",0.262,0.353
"P60","Ha disminuido ligeramente",0.21,0.175
"P60","Ha disminuido significativamente",0.221,0.19
"P61","Muy baja",0.038,0.035
"P61","Baja",0.064,0.076
"P61","Moderada",0.132,0.072
"P61","Alta",0.279,0.236
"P61","Muy alta",0.487,0.581
"P62","Muy bajas",0.036,0.046
"P62","Bajas",0.093,0.097
"P62","Adecuadas",0.273,0.311
"P62","Altas",0.325,0.31
"P62","Muy altas",0.273,0.236
"P63","No, ninguna dificultad",0.285,0.301
"P63","Alguna dificultad ocasional",0.31,0.362
"P63","Sí, dificultades frecuentes",0.405,0.337
"P64","Sí, absolutamente",0.48,0.426
"P64","Sí, en cierta medida",0.29,0.308
"P64","No, en absoluto",0.23,0.266
"P65","Reducir la inflación",0.467,0.401
"P65","Implementar reformas fiscales",0.117,0.109
"P65","Establecer políticas de control de precios",0.154,0.163
"P65","Reducir el gasto público",0.211,0.259
"P65","Estimular la inversión extranjera",0.043,0.043
"P65","Aumentar los subsidios a los servicios públicos",0.008,0.025
"P66","Fomentar la competencia entre proveedores",0.327,0.355
"P66","Incrementar la inversión en infraestructura",0.219,0.192
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.185,0.13
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.269,0.323
"P67","Muy positiva",0.263,0.241
"P67","Positiva",0.245,0.192
"P67","Neutral",0.254,0.295
"P67","Algo negativa",0.069,0.109
"P67","Negativa",0.095,0.084
"P67","No sabe",0.074,0.079
"P68","Muy positivo",0.199,0.182
"P68","Positivo",0.253,0.194
"P68","Neutral",0.272,0.324
"P68","Algo negativo",0.071,0.089
"P68","Negativo",0.104,0.106
"P68","No sabe",0.101,0.105
"P69","Muy positivo",0.157,0.126
"P69","Positivo",0.19,0.147
"P69","Neutral",0.386,0.488
"P69","Algo negativo",0.068,0.067
"P69","Negativo",0.078,0.069
"P69","No sabe",0.121,0.103
"P70","Muy positiva",0.4,0.351
"P70","Positiva",0.223,0.215
"P70","Neutral",0.18,0.213
"P70","Algo negativa",0.062,0.094
"P70","Negativa",0.095,0.097
"P70","No sabe",0.04,0.03
"P71","Muy positivo",0.409,0.311
"P71","Positivo",0.209,0.206
"P71","Neutral",0.178,0.242
"P71","Algo negativo",0.079,0.095
"P71","Negativo",0.102,0.097
"P71","No sabe",0.023,0.049
"P72","Muy positivo",0.372,0.283
"P72","Positivo",0.237,0.228
"P72","Neutral",0.232,0.324
"P72","Algo negativo",0.043,0.053
"P72","Negativo",0.096,0.071
"P72","No sabe",0.02,0.041
"P73","Muy positiva",0.291,0.222
"P73","Positiva",0.239,0.242
"P73","Neutral",0.215,0.245
"P73","Algo negativa",0.063,0.116
"P73","Negativa",0.136,0.13
"P73","No sabe",0.056,0.045
"P74","Muy positivo",0.261,0.179
"P74","Positivo",0.221,0.243
"P74","Neutral",0.231,0.276
"P74","Algo negativo",0.087,0.125
"P74","Negativo",0.132,0.124
"P74","No sabe",0.068,0.053
"P75","Muy positivo",0.221,0.17
"P75","Positivo",0.213,0.192
"P75","Neutral",0.312,0.357
"P75","Algo negativo",0.068,0.099
"P75","Negativo",0.105,0.116
"P75","No sabe",0.081,0.066
"P76","Muy positiva",0.455,0.332
"P76","Positiva",0.185,0.254
"P76","Neutral",0.176,0.185
"P76","Algo negativa",0.041,0.078
"P76","Negativa",0.092,0.11
"P76","No sabe",0.051,0.041
"P77","Muy positivo",0.451,0.318
"P77","Positivo",0.193,0.276
"P77","Neutral",0.17,0.174
"P77","Algo negativo",0.069,0.089
"P77","Negativo",0.095,0.094
"P77","No sabe",0.022,0.049
"P78","Muy positivo",0.425,0.227
"P78","Positivo",0.172,0.281
"P78","Neutral",0.248,0.303
"P78","Algo negativo",0.034,0.063
"P78","Negativo",0.072,0.079
"P78","No sabe",0.049,0.047
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.46,0.38
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.229,0.26
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.246,0.246
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.022,0.068
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.006,0.022
"PRESIDENTE","En blanco",0.025,0.012
"PRESIDENTE","No sabe",0.012,0.012
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.509,0.414
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.321,0.366
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.127,0.122
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.014,0.051
"GOBERNADOR","En blanco",0.014,0.027
"GOBERNADOR","No sabe",0.015,0.02
"CORTA_PRESIDENTE","Si",0.202,0.254
"CORTA_PRESIDENTE","No",0.798,0.746
"CORTA_GOBERNADOR","Si",0.208,0.251
"CORTA_GOBERNADOR","No",0.792,0.749
