"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P70","Neutral",0.035,0.096,0.401,0.255,0.236,0.159
"P70","Algo negativa",0.017,0.013,0.094,0.254,0.126,0.064
"P70","Negativa",0.014,0.001,0.082,0.082,0.45,0.114
"P70","No sabe",0.003,0.026,0.013,0.054,0.049,0.182
"P71","Muy positivo",0.876,0.454,0.185,0.022,0.048,0.174
"P71","Positivo",0.073,0.411,0.181,0.253,0.071,0.228
"P71","Neutral",0.028,0.092,0.443,0.268,0.25,0.17
"P71","Algo negativo",0.016,0.029,0.115,0.297,0.087,0.064
"P71","Negativo",0.005,0.006,0.049,0.111,0.529,0.111
"P71","No sabe",0.002,0.008,0.027,0.049,0.015,0.253
"P72","Muy positivo",0.818,0.405,0.145,0.05,0.074,0.226
"P72","Positivo",0.096,0.424,0.232,0.219,0.098,0.23
"P72","Neutral",0.058,0.121,0.523,0.421,0.288,0.179
"P72","Algo negativo",0.018,0.017,0.054,0.195,0.071,0
"P72","Negativo",0.002,0.026,0.039,0.085,0.436,0.108
"P72","No sabe",0.008,0.007,0.007,0.03,0.033,0.257
"P73","Muy positiva",0.879,0.182,0.066,0.002,0.006,0.05
"P73","Positiva",0.073,0.714,0.143,0.041,0.065,0.082
"P73","Neutral",0.016,0.044,0.685,0.25,0.057,0.107
"P73","Algo negativa",0.026,0.022,0.056,0.573,0.049,0.017
"P73","Negativa",0.003,0.019,0.041,0.118,0.802,0.059
"P73","No sabe",0.003,0.019,0.009,0.016,0.021,0.685
"P75","Muy positivo",0.782,0.062,0.008,0,0.027,0
"P75","Positivo",0.114,0.663,0.105,0.011,0.024,0.017
"P75","Neutral",0.082,0.248,0.785,0.304,0.128,0.125
"P75","Algo negativo",0.001,0.023,0.038,0.556,0.044,0.018
"P75","Negativo",0.008,0.001,0.034,0.05,0.731,0.053
"P75","No sabe",0.013,0.003,0.03,0.079,0.046,0.787
"P76","Muy positiva",0.851,0.421,0.277,0.135,0.116,0.144
"P76","Positiva",0.07,0.404,0.224,0.15,0.105,0.215
"P76","Neutral",0.074,0.129,0.342,0.251,0.167,0.144
"P76","Algo negativa",0.002,0.027,0.045,0.254,0.104,0.026
"P76","Negativa",0.002,0.008,0.079,0.171,0.481,0.046
"P76","No sabe",0.001,0.011,0.033,0.039,0.027,0.425
"P77","Muy positivo",0.829,0.415,0.23,0.205,0.09,0.212
"P77","Positivo",0.102,0.42,0.237,0.132,0.141,0.305
"P77","Neutral",0.043,0.115,0.342,0.225,0.159,0.125
"P77","Algo negativo",0.021,0.028,0.093,0.251,0.142,0.044
"P77","Negativo",0.003,0.019,0.065,0.148,0.437,0.047
"P77","No sabe",0.002,0.003,0.033,0.039,0.031,0.267
"P78","Muy positivo",0.737,0.345,0.175,0.195,0.105,0.204
"P78","Positivo",0.097,0.383,0.22,0.205,0.115,0.239
"P78","Neutral",0.141,0.215,0.464,0.269,0.308,0.115
"P78","Algo negativo",0.003,0.029,0.064,0.146,0.089,0.005
"P78","Negativo",0.008,0.007,0.039,0.141,0.369,0.038
"P78","No sabe",0.014,0.021,0.038,0.044,0.014,0.399
"P79","Si",0.657,0.545,0.524,0.478,0.583,0.63
"P79","No",0.343,0.455,0.476,0.522,0.417,0.37
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.811,0.652,0.251,0.108,0.063,0.255
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.043,0.11,0.327,0.469,0.423,0.345
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.102,0.154,0.315,0.339,0.458,0.291
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.031,0.059,0.024,0.016,0.035,0.089
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.004,0.009,0.023,0.008,0.01,0.013
"PRESIDENTE","En blanco",0.005,0.01,0.031,0.048,0.011,0
"PRESIDENTE","No sabe",0.004,0.006,0.029,0.012,0,0.007
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.851,0.651,0.311,0.177,0.142,0.312
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.086,0.184,0.465,0.572,0.538,0.461
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.039,0.085,0.148,0.173,0.279,0.141
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.014,0.047,0.023,0.023,0.001,0.082
"GOBERNADOR","En blanco",0.005,0.021,0.013,0.046,0.026,0.004
"GOBERNADOR","No sabe",0.005,0.012,0.04,0.009,0.014,0
"CORTA_PRESIDENTE","Si",0.133,0.219,0.235,0.266,0.2,0.32
"CORTA_PRESIDENTE","No",0.867,0.781,0.765,0.734,0.8,0.68
"CORTA_GOBERNADOR","Si",0.121,0.184,0.303,0.237,0.197,0.384
"CORTA_GOBERNADOR","No",0.879,0.816,0.697,0.763,0.803,0.616
