"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P47","Puede que lo vote",0.055,0.153,0.162,0.147,0.197,0.153
"P47","Nunca lo votaría",0.87,0.655,0.437,0.49,0.373,0.508
"P47","No sabe",0.028,0.021,0.091,0.078,0.049,0.092
"P48","Lo votaría",0.159,0.166,0.114,0.102,0.043,0.057
"P48","Puede que lo vote",0.327,0.371,0.283,0.207,0.198,0.247
"P48","Nunca lo votaría",0.45,0.397,0.572,0.621,0.722,0.642
"P48","No sabe",0.064,0.066,0.031,0.07,0.037,0.054
"P49","Lo votaría",0.08,0.102,0.048,0.029,0.026,0.093
"P49","Puede que lo vote",0.194,0.345,0.241,0.351,0.222,0.263
"P49","Nunca lo votaría",0.668,0.468,0.63,0.486,0.674,0.568
"P49","No sabe",0.058,0.085,0.081,0.134,0.078,0.076
"P50","Si",0.292,0.513,0.478,0.51,0.465,0.508
"P50","No",0.708,0.487,0.522,0.49,0.535,0.492
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.472,0.487,0.227,0.226,0.15,0.305
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.062,0.133,0.114,0.306,0.237,0.291
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.267,0.251,0.445,0.393,0.502,0.358
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.14,0.113,0.075,0.033,0.067,0.032
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.013,0.009,0.058,0,0.019,0.014
"P51","En blanco",0.023,0.002,0.054,0,0.025,0
"P51","No sabe",0.023,0.005,0.027,0.042,0,0
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.676,0.537,0.436,0.328,0.318,0.44
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.168,0.271,0.367,0.487,0.495,0.462
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.027,0.049,0.064,0.104,0.073,0.019
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.088,0.095,0.049,0.033,0.046,0.049
"P52","En blanco",0.01,0.035,0.013,0.042,0.01,0
"P52","No sabe",0.031,0.013,0.071,0.006,0.058,0.03
"P53","Sergio Massa y Javier Milei",0.72,0.602,0.364,0.309,0.257,0.327
"P53","Patricia Bullrich y Javier Milei",0.191,0.271,0.57,0.534,0.689,0.603
"P53","Sergio Massa y Patricia Bullrich",0.089,0.127,0.066,0.157,0.054,0.07
"P54","Muy buena",0.077,0.054,0.04,0.045,0.032,0.012
"P54","Buena",0.175,0.145,0.084,0.047,0.061,0.013
"P54","Regular",0.451,0.335,0.12,0.073,0.011,0.091
"P54","Mala",0.186,0.241,0.265,0.182,0.195,0.401
"P54","Muy mala",0.111,0.225,0.491,0.653,0.701,0.483
"P55","Muy buena",0.122,0.062,0.04,0.002,0.018,0.066
"P55","Buena",0.342,0.241,0.03,0.011,0.008,0.039
"P55","Regular",0.36,0.269,0.152,0.104,0.027,0.093
"P55","Mala",0.101,0.147,0.243,0.163,0.136,0.256
"P55","Muy mala",0.075,0.281,0.535,0.72,0.811,0.546
"P56","Muy buena",0.291,0.145,0.036,0.039,0.092,0.055
"P56","Buena",0.407,0.395,0.122,0.119,0.131,0.093
"P56","Regular",0.218,0.274,0.478,0.44,0.314,0.407
"P56","Mala",0.068,0.104,0.217,0.225,0.254,0.32
"P56","Muy mala",0.016,0.082,0.147,0.177,0.209,0.125
"P57","Muy buena",0.135,0.044,0.011,0.004,0.028,0
"P57","Buena",0.33,0.273,0.13,0.154,0.103,0.085
"P57","Regular",0.387,0.445,0.519,0.391,0.411,0.48
"P57","Mala",0.117,0.166,0.219,0.267,0.273,0.343
"P57","Muy mala",0.031,0.072,0.121,0.184,0.185,0.092
"P58","Muy buena",0.201,0.059,0.027,0.007,0.033,0.004
"P58","Buena",0.28,0.331,0.089,0.104,0.038,0.147
"P58","Regular",0.353,0.316,0.407,0.257,0.204,0.27
"P58","Mala",0.108,0.179,0.273,0.352,0.377,0.341
"P58","Muy mala",0.058,0.115,0.204,0.28,0.348,0.238
"P59","Muy buena",0.265,0.121,0.046,0.056,0.089,0.008
"P59","Buena",0.407,0.437,0.188,0.098,0.189,0.18
"P59","Regular",0.269,0.296,0.54,0.463,0.379,0.529
"P59","Mala",0.041,0.109,0.155,0.218,0.216,0.167
"P59","Muy mala",0.018,0.037,0.071,0.165,0.127,0.116
"P60","Ha aumentado significativamente",0.201,0.06,0.013,0.044,0.049,0.034
"P60","Ha aumentado ligeramente",0.306,0.338,0.124,0.054,0.102,0.134
"P60","Se mantiene igual",0.27,0.305,0.371,0.254,0.247,0.214
"P60","Ha disminuido ligeramente",0.139,0.169,0.238,0.286,0.202,0.299
"P60","Ha disminuido significativamente",0.084,0.128,0.254,0.362,0.4,0.319
"P61","Muy baja",0.077,0.011,0.027,0.032,0.032,0.066
"P61","Baja",0.109,0.084,0.057,0.006,0.004,0.139
"P61","Moderada",0.128,0.127,0.093,0.034,0.061,0.072
"P61","Alta",0.4,0.329,0.247,0.096,0.11,0.172
"P61","Muy alta",0.286,0.449,0.576,0.832,0.793,0.551
"P62","Muy bajas",0.032,0.017,0.036,0.066,0.095,0.072
"P62","Bajas",0.107,0.096,0.078,0.14,0.138,0.043
"P62","Adecuadas",0.345,0.316,0.23,0.157,0.244,0.27
"P62","Altas",0.307,0.35,0.374,0.362,0.238,0.205
"P62","Muy altas",0.209,0.221,0.282,0.275,0.285,0.41
"P63","No, ninguna dificultad",0.429,0.349,0.22,0.203,0.227,0.263
"P63","Alguna dificultad ocasional",0.247,0.322,0.41,0.339,0.326,0.343
"P63","Sí, dificultades frecuentes",0.324,0.329,0.37,0.458,0.447,0.394
"P64","Sí, absolutamente",0.806,0.592,0.245,0.159,0.146,0.349
"P64","Sí, en cierta medida",0.15,0.31,0.44,0.341,0.316,0.281
"P64","No, en absoluto",0.044,0.098,0.315,0.5,0.538,0.37
"P65","Reducir la inflación",0.6,0.469,0.396,0.228,0.29,0.341
"P65","Implementar reformas fiscales",0.085,0.158,0.113,0.092,0.087,0.109
"P65","Establecer políticas de control de precios",0.232,0.155,0.087,0.226,0.103,0.175
"P65","Reducir el gasto público",0.018,0.15,0.348,0.365,0.467,0.327
"P65","Estimular la inversión extranjera",0.053,0.064,0.042,0.008,0.042,0.048
"P65","Aumentar los subsidios a los servicios públicos",0.012,0.004,0.014,0.081,0.011,0
"P66","Fomentar la competencia entre proveedores",0.246,0.251,0.433,0.4,0.504,0.241
"P66","Incrementar la inversión en infraestructura",0.155,0.205,0.245,0.237,0.218,0.178
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.241,0.224,0.069,0.178,0.056,0.129
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.358,0.32,0.253,0.185,0.222,0.452
"P67","Muy positiva",0.555,0.219,0.134,0.106,0.132,0.038
"P67","Positiva",0.184,0.395,0.186,0.112,0.098,0.208
"P67","Neutral",0.129,0.23,0.492,0.36,0.176,0.167
"P67","Algo negativa",0.076,0.06,0.078,0.179,0.122,0.079
"P67","Negativa",0.003,0.045,0.056,0.148,0.38,0.071
"P67","No sabe",0.053,0.051,0.054,0.095,0.092,0.437
"P68","Muy positivo",0.511,0.157,0.044,0.015,0.049,0.021
"P68","Positivo",0.24,0.464,0.127,0.086,0.052,0.131
"P68","Neutral",0.143,0.258,0.544,0.441,0.213,0.109
"P68","Algo negativo",0.022,0.032,0.114,0.211,0.139,0.085
"P68","Negativo",0.003,0.043,0.081,0.188,0.428,0.036
"P68","No sabe",0.081,0.046,0.09,0.059,0.119,0.618
"P69","Muy positivo",0.382,0.121,0.041,0.01,0.034,0
"P69","Positivo",0.22,0.333,0.082,0.054,0.047,0.078
"P69","Neutral",0.275,0.445,0.65,0.516,0.326,0.163
"P69","Algo negativo",0.017,0.022,0.081,0.188,0.125,0.129
"P69","Negativo",0.004,0.017,0.042,0.151,0.343,0.043
"P69","No sabe",0.102,0.062,0.104,0.081,0.125,0.587
"P70","Muy positiva",0.801,0.454,0.182,0.024,0.087,0.169
"P70","Positiva",0.122,0.383,0.208,0.248,0.078,0.272
"P70","Neutral",0.044,0.128,0.444,0.257,0.199,0.14
"P70","Algo negativa",0.005,0.01,0.095,0.309,0.118,0.096
"P70","Negativa",0.02,0.003,0.053,0.093,0.472,0.122
"P70","No sabe",0.008,0.022,0.018,0.069,0.046,0.201
"P71","Muy positivo",0.864,0.405,0.116,0.032,0.062,0.132
"P71","Positivo",0.079,0.437,0.209,0.183,0.064,0.263
"P71","Neutral",0.043,0.119,0.478,0.271,0.211,0.174
"P71","Algo negativo",0.001,0.028,0.102,0.354,0.121,0.081
"P71","Negativo",0.007,0.01,0.057,0.096,0.519,0.1
"P71","No sabe",0.006,0.001,0.038,0.064,0.023,0.25
"P72","Muy positivo",0.835,0.34,0.092,0.042,0.066,0.189
"P72","Positivo",0.076,0.5,0.209,0.207,0.104,0.213
"P72","Neutral",0.079,0.134,0.601,0.383,0.241,0.164
"P72","Algo negativo",0.001,0.001,0.059,0.267,0.074,0.017
"P72","Negativo",0.004,0.023,0.034,0.047,0.474,0.114
"P72","No sabe",0.005,0.002,0.005,0.054,0.041,0.303
"P74","Muy positivo",0.75,0.066,0.016,0.063,0.005,0.013
"P74","Positivo",0.171,0.716,0.048,0.06,0.033,0.084
"P74","Neutral",0.062,0.144,0.755,0.152,0.072,0.037
"P74","Algo negativo",0.001,0.017,0.115,0.641,0.087,0.028
"P74","Negativo",0.003,0.035,0.034,0.072,0.775,0.049
"P74","No sabe",0.013,0.022,0.032,0.012,0.028,0.789
"P75","Muy positivo",0.619,0.082,0.017,0.045,0.033,0.006
"P75","Positivo",0.201,0.548,0.082,0.081,0.02,0.073
"P75","Neutral",0.152,0.273,0.746,0.309,0.154,0.112
"P75","Algo negativo",0.001,0.032,0.065,0.416,0.121,0.028
"P75","Negativo",0.005,0.046,0.027,0.101,0.617,0.059
"P75","No sabe",0.022,0.019,0.063,0.048,0.055,0.722
"P76","Muy positiva",0.746,0.447,0.235,0.099,0.152,0.214
"P76","Positiva",0.113,0.419,0.172,0.245,0.064,0.204
"P76","Neutral",0.115,0.091,0.387,0.185,0.187,0.136
"P76","Algo negativa",0.001,0.017,0.067,0.239,0.111,0.059
"P76","Negativa",0.002,0.013,0.105,0.195,0.432,0.044
"P76","No sabe",0.023,0.013,0.034,0.037,0.054,0.343
"P77","Muy positivo",0.735,0.432,0.215,0.15,0.119,0.251
"P77","Positivo",0.149,0.404,0.171,0.253,0.116,0.332
"P77","Neutral",0.092,0.103,0.372,0.16,0.172,0.064
"P77","Algo negativo",0.018,0.029,0.13,0.196,0.147,0.066
"P77","Negativo",0.003,0.023,0.074,0.199,0.395,0.054
"P77","No sabe",0.003,0.009,0.038,0.042,0.051,0.233
"P78","Muy positivo",0.637,0.349,0.175,0.149,0.16,0.227
"P78","Positivo",0.125,0.377,0.226,0.155,0.103,0.281
"P78","Neutral",0.212,0.201,0.423,0.331,0.287,0.091
"P78","Algo negativo",0.002,0.027,0.076,0.162,0.088,0.006
"P78","Negativo",0.008,0.015,0.053,0.154,0.327,0.052
"P78","No sabe",0.016,0.031,0.047,0.049,0.035,0.343
"P79","Si",0.633,0.564,0.535,0.418,0.579,0.623
"P79","No",0.367,0.436,0.465,0.582,0.421,0.377
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.779,0.594,0.21,0.152,0.076,0.294
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.043,0.151,0.333,0.526,0.404,0.362
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.119,0.182,0.327,0.274,0.432,0.31
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.039,0.057,0.029,0.016,0.044,0.012
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.005,0.008,0.029,0.004,0.008,0.011
"PRESIDENTE","En blanco",0.009,0.004,0.039,0,0.036,0.004
"PRESIDENTE","No sabe",0.006,0.004,0.033,0.028,0,0.007
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.825,0.581,0.292,0.196,0.158,0.333
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.075,0.24,0.465,0.61,0.528,0.492
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.059,0.1,0.163,0.146,0.234,0.137
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.026,0.047,0.024,0.02,0.015,0.021
"GOBERNADOR","En blanco",0.006,0.026,0.016,0.021,0.045,0.004
"GOBERNADOR","No sabe",0.009,0.006,0.04,0.007,0.02,0.013
"CORTA_PRESIDENTE","Si",0.14,0.234,0.247,0.219,0.231,0.236
"CORTA_PRESIDENTE","No",0.86,0.766,0.753,0.781,0.769,0.764
"CORTA_GOBERNADOR","Si",0.121,0.195,0.31,0.267,0.223,0.316
"CORTA_GOBERNADOR","No",0.879,0.805,0.69,0.733,0.777,0.684
