"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.08,0.254,0.258,0.447,0.428,0.092
"P29","No sabe",0.03,0.013,0,0,0,0.121
"P30","Si",0.801,0.723,0.789,0.87,0.878,0.779
"P30","No",0.199,0.277,0.211,0.13,0.122,0.221
"P31","Sergio Massa",0.678,0.342,0.275,0.06,0.134,0.357
"P31","Patria Bullrich",0.097,0.27,0.446,0.33,0.344,0.25
"P31","Javier Milei",0.109,0.25,0.162,0.356,0.43,0.091
"P31","Myriam Bregman",0.086,0.078,0.059,0.059,0.052,0.089
"P31","Juan Schiaretti",0.03,0.06,0.058,0.195,0.04,0.213
"P32","Ha aumentado significativamente",0.191,0.087,0.023,0.019,0.044,0.13
"P32","Ha aumentado ligeramente",0.196,0.21,0.183,0.223,0.08,0.3
"P32","Se mantiene igual",0.302,0.362,0.274,0.101,0.105,0.27
"P32","Ha disminuido ligeramente",0.145,0.127,0.275,0.35,0.269,0.171
"P32","Ha disminuido significativamente",0.166,0.214,0.245,0.307,0.502,0.129
"P33","No, ninguna dificultad",0.502,0.301,0.165,0.068,0.081,0.197
"P33","Alguna dificultad ocasional",0.248,0.299,0.39,0.392,0.347,0.675
"P33","Sí, dificultades frecuentes",0.25,0.4,0.445,0.54,0.572,0.128
"P34","Sí, absolutamente",0.714,0.496,0.211,0.208,0.264,0.284
"P34","Sí, en cierta medida",0.2,0.411,0.485,0.319,0.25,0.52
"P34","No, en absoluto",0.086,0.093,0.304,0.473,0.486,0.196
"P35","Reducir la inflación",0.487,0.485,0.346,0.188,0.284,0.376
"P35","Implementar reformas fiscales",0.088,0.088,0.118,0.113,0.191,0.241
"P35","Establecer políticas de control de precios",0.26,0.098,0.146,0.109,0,0.063
"P35","Reducir el gasto público",0.105,0.283,0.329,0.578,0.495,0.296
"P35","Estimular la inversión extranjera",0.028,0.046,0.061,0.012,0.004,0
"P35","Aumentar los subsidios a los servicios públicos",0.032,0,0,0,0.026,0.024
"P36","Muy positiva",0.506,0.123,0.042,0.008,0.129,0.086
"P36","Positiva",0.192,0.376,0.085,0.154,0.026,0.05
"P36","Neutral",0.133,0.191,0.662,0.279,0.079,0.071
"P36","Algo negativa",0.019,0.119,0.119,0.343,0.093,0.099
"P36","Negativa",0.017,0.096,0.053,0.216,0.399,0
"P36","No sabe",0.133,0.095,0.039,0,0.274,0.694
"P38","Muy positiva",0.538,0.102,0.045,0.015,0.058,0.026
"P38","Positiva",0.248,0.352,0.083,0.106,0.011,0
"P38","Neutral",0.121,0.321,0.581,0.308,0.095,0.271
"P38","Algo negativa",0.02,0.032,0.135,0.308,0.047,0.054
"P38","Negativa",0.024,0.125,0.124,0.26,0.63,0.101
"P38","No sabe",0.049,0.068,0.032,0.003,0.159,0.548
"P39","Muy positiva",0.703,0.253,0.203,0.184,0.425,0.322
"P39","Positiva",0.176,0.351,0.157,0.188,0.102,0.235
"P39","Neutral",0.072,0.198,0.382,0.345,0.083,0.049
"P39","Algo negativa",0.028,0.107,0.146,0.174,0.111,0.002
"P39","Negativa",0.007,0.081,0.096,0.109,0.271,0.054
"P39","No sabe",0.014,0.01,0.016,0,0.008,0.338
"P40","Muy positiva",0.617,0.298,0.162,0.098,0.11,0.128
"P40","Positiva",0.18,0.266,0.219,0.276,0.107,0.203
"P40","Neutral",0.12,0.191,0.462,0.151,0.259,0.212
"P40","Algo negativa",0.029,0.091,0.06,0.39,0.124,0.014
"P40","Negativa",0.011,0.088,0.076,0.021,0.264,0.028
"P40","No sabe",0.043,0.066,0.021,0.064,0.136,0.415
"P41","Lo votaría",0.751,0.377,0.046,0.069,0.112,0.313
"P41","Puede que lo vote",0.064,0.087,0.1,0.081,0.003,0.098
"P41","Nunca lo votaría",0.168,0.502,0.843,0.806,0.772,0.54
"P41","No sabe",0.017,0.034,0.011,0.044,0.113,0.049
"P42","Lo votaría",0.153,0.292,0.404,0.561,0.513,0.399
"P42","Puede que lo vote",0.076,0.198,0.252,0.04,0.045,0.046
"P42","Nunca lo votaría",0.748,0.496,0.335,0.374,0.32,0.276
"P42","No sabe",0.023,0.014,0.009,0.025,0.122,0.279
"P43","Lo votaría",0.136,0.276,0.297,0.384,0.348,0.214
"P43","Puede que lo vote",0.035,0.129,0.245,0.233,0.193,0.025
"P43","Nunca lo votaría",0.822,0.566,0.439,0.377,0.426,0.477
"P43","No sabe",0.007,0.029,0.019,0.006,0.033,0.284
"P44","Si",0.449,0.465,0.302,0.434,0.296,0.238
"P44","No",0.551,0.535,0.698,0.566,0.704,0.762
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.583,0.34,0.229,0.111,0.11,0.196
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.09,0.253,0.458,0.478,0.32,0.29
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.271,0.298,0.288,0.269,0.366,0.314
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.033,0.007,0.002,0.093,0.006,0
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.007,0.072,0.002,0,0.041,0.176
"PRESIDENTE","En blanco",0.006,0.011,0.009,0,0,0
"PRESIDENTE","No sabe",0.01,0.019,0.012,0.049,0.157,0.024
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.564,0.412,0.187,0.113,0.144,0.103
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.094,0.263,0.499,0.557,0.299,0.295
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.264,0.248,0.267,0.182,0.359,0.287
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.037,0.01,0.001,0.094,0.007,0.066
"GOBERNADOR","En blanco",0.02,0.039,0.007,0.005,0.034,0.224
"GOBERNADOR","No sabe",0.021,0.028,0.039,0.049,0.157,0.025
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.585,0.363,0.215,0.103,0.133,0.169
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.1,0.279,0.531,0.57,0.33,0.339
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.232,0.246,0.238,0.169,0.246,0.292
"INTENDENTE","El candidato del Frente de Izquierda",0.041,0.04,0.001,0.093,0,0
"INTENDENTE","En blanco",0.017,0.051,0.002,0.016,0.034,0.176
"INTENDENTE","No sabe",0.025,0.021,0.013,0.049,0.257,0.024
"CORTA_PRESIDENTE","Si",0.113,0.156,0.238,0.118,0.127,0.186
"CORTA_PRESIDENTE","No",0.887,0.844,0.762,0.882,0.873,0.814
"CORTA_GOBERNADOR","Si",0.111,0.121,0.276,0.039,0.164,0.298
"CORTA_GOBERNADOR","No",0.889,0.879,0.724,0.961,0.836,0.702
"CORTA_INTENDENTE","Si",0.16,0.271,0.264,0.042,0.225,0.252
"CORTA_INTENDENTE","No",0.84,0.729,0.736,0.958,0.775,0.748
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.545,0.395,0.243,0.167,0.231,0.251
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.109,0.246,0.451,0.573,0.384,0.236
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.303,0.308,0.286,0.166,0.345,0.337
"P13_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.033,0.008,0.001,0.094,0.006,0
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.03,0.005,0,0.034,0.176
"P13_imputada","En blanco",0.007,0.013,0.014,0,0,0
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.553,0.25,0.213,0.037,0,0.304
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.107,0.404,0.399,0.582,0.493,0.312
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.22,0.191,0.367,0.381,0.482,0.384
"P17_imputada","Los candidatos a presidente de la Izquierda",0.106,0.003,0.005,0,0.015,0
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.014,0.149,0.003,0,0.01,0
"P17_imputada","En blanco",0,0.003,0.013,0,0,0
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.516,0.432,0.097,0.043,0.105,0.143
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.146,0.427,0.594,0.899,0.417,0.286
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.165,0.124,0.301,0.046,0.468,0.211
"P20_imputada","El candidato a gobernador de la Izquierda",0.118,0.007,0,0,0.01,0.267
"P20_imputada","En blanco",0.055,0.01,0.008,0.012,0,0.093
"P23_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.634,0.365,0.163,0.021,0.045,0.369
"P23_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.205,0.296,0.62,0.923,0.489,0.343
"P23_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.013,0.166,0.212,0.019,0.466,0.288
"P23_imputada","El candidato del Frente de Izquierda",0.12,0.148,0,0,0,0
"P23_imputada","En blanco",0.028,0.025,0.005,0.037,0,0
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.584,0.342,0.232,0.157,0.168,0.196
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.09,0.263,0.465,0.481,0.419,0.314
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.28,0.302,0.288,0.269,0.366,0.314
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.033,0.007,0.004,0.093,0.006,0
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.007,0.075,0.002,0,0.041,0.176
"PRESIDENTE_imputada","En blanco",0.006,0.011,0.009,0,0,0
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.564,0.414,0.195,0.16,0.202,0.127
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.103,0.285,0.52,0.56,0.398,0.296
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.276,0.247,0.277,0.182,0.359,0.287
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.037,0.01,0.001,0.093,0.007,0.066
"GOBERNADOR_imputada","En blanco",0.02,0.044,0.007,0.005,0.034,0.224
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.592,0.365,0.218,0.15,0.191,0.193
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.109,0.297,0.538,0.572,0.429,0.339
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.241,0.247,0.241,0.169,0.346,0.292
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.041,0.04,0.001,0.093,0,0
"INTENDENTE_imputada","En blanco",0.017,0.051,0.002,0.016,0.034,0.176
