"var","categoria","Si","No"
"P36","Algo negativa",0.07,0.105
"P36","Negativa",0.072,0.086
"P36","No sabe",0.108,0.131
"P37","Muy positiva",0.297,0.42
"P37","Positiva",0.157,0.202
"P37","Neutral",0.358,0.167
"P37","Algo negativa",0.024,0.103
"P37","Negativa",0.079,0.072
"P37","No sabe",0.085,0.036
"P38","Muy positiva",0.25,0.257
"P38","Positiva",0.071,0.218
"P38","Neutral",0.34,0.256
"P38","Algo negativa",0.109,0.068
"P38","Negativa",0.128,0.132
"P38","No sabe",0.102,0.069
"P39","Muy positiva",0.385,0.448
"P39","Positiva",0.185,0.207
"P39","Neutral",0.181,0.18
"P39","Algo negativa",0.092,0.083
"P39","Negativa",0.131,0.058
"P39","No sabe",0.026,0.024
"P40","Muy positiva",0.346,0.369
"P40","Positiva",0.175,0.214
"P40","Neutral",0.215,0.215
"P40","Algo negativa",0.064,0.091
"P40","Negativa",0.139,0.044
"P40","No sabe",0.061,0.067
"P41","Lo votaría",0.265,0.445
"P41","Puede que lo vote",0.096,0.07
"P41","Nunca lo votaría",0.599,0.457
"P41","No sabe",0.04,0.028
"P42","Lo votaría",0.347,0.289
"P42","Puede que lo vote",0.17,0.12
"P42","Nunca lo votaría",0.457,0.554
"P42","No sabe",0.026,0.037
"P43","Lo votaría",0.259,0.228
"P43","Puede que lo vote",0.235,0.102
"P43","Nunca lo votaría",0.477,0.644
"P43","No sabe",0.029,0.026
"P44","Si",0.455,0.396
"P44","No",0.545,0.604
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.311,0.398
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.351,0.222
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.259,0.281
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.038,0.03
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.01,0.032
"PRESIDENTE","En blanco",0.018,0.006
"PRESIDENTE","No sabe",0.013,0.031
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.304,0.399
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.267,0.236
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.28,0.271
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.029,0.035
"GOBERNADOR","En blanco",0.042,0.022
"GOBERNADOR","No sabe",0.078,0.037
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.361,0.387
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.441,0.24
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.088,0.256
"INTENDENTE","El candidato del Frente de Izquierda",0.009,0.048
"INTENDENTE","En blanco",0.014,0.025
"INTENDENTE","No sabe",0.087,0.044
"CORTA_PRESIDENTE","Si",0.661,0.055
"CORTA_PRESIDENTE","No",0.339,0.945
"CORTA_INTENDENTE","Si",0.771,0.106
"CORTA_INTENDENTE","No",0.229,0.894
