"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P23","Puede que lo vote",0.224,0.464,0.049,0.068
"P23","Nunca lo votaría",0.194,0.321,0.827,0.215
"P23","No sabe",0.171,0.082,0.078,0.682
"P24","Lo votaría",0.233,0.101,0.045,0.056
"P24","Puede que lo vote",0.298,0.401,0.061,0.065
"P24","Nunca lo votaría",0.259,0.348,0.835,0.261
"P24","No sabe",0.21,0.15,0.059,0.618
"P25","Lo votaría",0.089,0.049,0.097,0.077
"P25","Puede que lo vote",0.104,0.406,0.152,0.118
"P25","Nunca lo votaría",0.669,0.405,0.71,0.166
"P25","No sabe",0.138,0.14,0.041,0.639
"P26","Lo votaría",0.115,0.019,0.031,0.007
"P26","Puede que la vote",0.055,0.347,0.071,0.045
"P26","Nunca la votaría",0.526,0.392,0.766,0.102
"P26","No sabe",0.304,0.242,0.132,0.846
"P27","La votaría",0.072,0.074,0.055,0.019
"P27","Puede que la vote",0.074,0.36,0.089,0.096
"P27","Nunca la votaría",0.573,0.369,0.763,0.111
"P27","No sabe",0.281,0.197,0.093,0.774
"P28","Lo votaría",0.059,0.036,0.027,0.014
"P28","Puede que la vote",0.148,0.468,0.029,0.022
"P28","Nunca la votaría",0.575,0.305,0.84,0.061
"P28","No sabe",0.218,0.191,0.104,0.903
"P30","Lo votaría",0.179,0.027,0.027,0.029
"P30","Puede que la vote",0.092,0.428,0.042,0.017
"P30","Nunca la votaría",0.401,0.314,0.835,0.061
"P30","No sabe",0.328,0.231,0.096,0.893
"P31","La votaría",0.34,0.063,0.037,0.032
"P31","Puede que la vote",0.341,0.495,0.048,0.094
"P31","Nunca la votaría",0.192,0.304,0.865,0.207
"P31","No sabe",0.127,0.138,0.05,0.667
"P32","La votaría",0.239,0.093,0.028,0.004
"P32","Puede que la vote",0.115,0.33,0.033,0.037
"P32","Nunca la votaría",0.342,0.326,0.852,0.133
"P32","No sabe",0.304,0.251,0.087,0.826
"P33","Lo votaría",0.119,0.01,0.027,0.009
"P33","Puede que la vote",0.168,0.435,0.048,0.036
"P33","Nunca la votaría",0.43,0.343,0.789,0.118
"P33","No sabe",0.283,0.212,0.136,0.837
"P34","La votaría",0.088,0.038,0.017,0.01
"P34","Puede que la vote",0.058,0.416,0.037,0.033
"P34","Nunca la votaría",0.517,0.285,0.822,0.058
"P34","No sabe",0.337,0.261,0.124,0.899
"P35","Si",0.512,0.441,0.405,0.413
"P35","No",0.488,0.559,0.595,0.587
