"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P71","Positivo",0.117,0.664,0.138,0.034,0.029,0.061
"P71","Neutral",0.022,0.15,0.641,0.172,0.085,0.133
"P71","Algo negativo",0.008,0.046,0.079,0.627,0.055,0.045
"P71","Negativo",0.009,0.01,0.056,0.107,0.781,0.085
"P71","No sabe",0.008,0.016,0.018,0.024,0.014,0.596
"P72","Muy positivo",0.729,0.139,0.084,0.044,0.02,0.184
"P72","Positivo",0.174,0.585,0.158,0.077,0.063,0.116
"P72","Neutral",0.079,0.204,0.635,0.382,0.198,0.167
"P72","Algo negativo",0.004,0.027,0.048,0.342,0.083,0.008
"P72","Negativo",0.004,0.022,0.064,0.133,0.582,0.075
"P72","No sabe",0.01,0.023,0.011,0.022,0.054,0.45
"P73","Muy positiva",0.515,0.114,0.067,0.012,0.034,0.073
"P73","Positiva",0.283,0.44,0.156,0.073,0.028,0.121
"P73","Neutral",0.113,0.239,0.462,0.305,0.131,0.115
"P73","Algo negativa",0.022,0.079,0.115,0.338,0.113,0.09
"P73","Negativa",0.019,0.052,0.148,0.203,0.639,0.15
"P73","No sabe",0.048,0.076,0.052,0.069,0.055,0.451
"P74","Muy positivo",0.465,0.084,0.06,0.021,0.03,0.057
"P74","Positivo",0.307,0.399,0.139,0.051,0.008,0.097
"P74","Neutral",0.13,0.276,0.457,0.336,0.161,0.114
"P74","Algo negativo",0.028,0.113,0.134,0.346,0.1,0.116
"P74","Negativo",0.021,0.064,0.154,0.186,0.647,0.142
"P74","No sabe",0.049,0.064,0.056,0.06,0.054,0.474
"P75","Muy positivo",0.392,0.071,0.039,0.034,0.011,0.107
"P75","Positivo",0.269,0.374,0.116,0.051,0.023,0.055
"P75","Neutral",0.244,0.354,0.571,0.35,0.191,0.102
"P75","Algo negativo",0.025,0.059,0.09,0.34,0.141,0.108
"P75","Negativo",0.017,0.05,0.135,0.15,0.575,0.137
"P75","No sabe",0.053,0.092,0.049,0.075,0.059,0.491
"P76","Muy positiva",0.657,0.28,0.204,0.103,0.125,0.252
"P76","Positiva",0.173,0.401,0.204,0.168,0.114,0.036
"P76","Neutral",0.101,0.172,0.381,0.227,0.117,0.16
"P76","Algo negativa",0.03,0.059,0.069,0.249,0.083,0.086
"P76","Negativa",0.01,0.042,0.113,0.192,0.499,0.094
"P76","No sabe",0.029,0.046,0.029,0.061,0.062,0.372
"P77","Muy positivo",0.618,0.317,0.219,0.107,0.119,0.21
"P77","Positivo",0.212,0.376,0.198,0.18,0.133,0.138
"P77","Neutral",0.089,0.136,0.362,0.235,0.125,0.131
"P77","Algo negativo",0.04,0.089,0.084,0.251,0.106,0.06
"P77","Negativo",0.014,0.048,0.105,0.197,0.461,0.135
"P77","No sabe",0.027,0.034,0.032,0.03,0.056,0.326
"P78","Muy positivo",0.555,0.267,0.162,0.101,0.095,0.237
"P78","Positivo",0.182,0.339,0.177,0.178,0.151,0.131
"P78","Neutral",0.202,0.27,0.454,0.381,0.225,0.11
"P78","Algo negativo",0.017,0.05,0.08,0.196,0.084,0.022
"P78","Negativo",0.014,0.023,0.09,0.127,0.387,0.111
"P78","No sabe",0.03,0.051,0.037,0.017,0.058,0.389
"P79","Si",0.592,0.555,0.502,0.454,0.486,0.641
"P79","No",0.408,0.445,0.498,0.546,0.514,0.359
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.685,0.422,0.186,0.116,0.088,0.207
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.108,0.248,0.403,0.512,0.481,0.368
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.12,0.261,0.302,0.291,0.362,0.274
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.034,0.028,0.037,0.025,0.013,0.024
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.015,0.02,0.018,0.005,0.006,0
"PRESIDENTE","En blanco",0.019,0.006,0.035,0.023,0.039,0.015
"PRESIDENTE","No sabe",0.019,0.015,0.019,0.028,0.011,0.112
