"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P14","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.169,0.228,0.24,0.191,0.266,0.161
"P14","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.012,0.041,0.028,0.013,0.018,0.005
"P14","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.024,0.02,0.02,0.013,0.001,0.005
"P14","En blanco",0.019,0.024,0.029,0.039,0.01,0.041
"P14","No sabe",0.009,0.021,0.014,0.03,0.025,0.07
"P17","Totalmente seguro",0.741,0.659,0.651,0.734,0.77,0.535
"P17","Bastante seguro",0.114,0.175,0.166,0.1,0.088,0.106
"P17","Algo seguro",0.086,0.11,0.115,0.108,0.088,0.242
"P17","Para nada seguro",0.059,0.056,0.068,0.058,0.054,0.117
"P22","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.075,0.075,0.279,0.289,0.205,0.272
"P22","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.074,0.08,0.176,0.218,0.498,0.132
"P22","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.261,0.274,0.153,0.3,0.241,0.308
"P22","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.25,0.304,0.164,0.111,0.017,0.052
"P22","En blanco",0.23,0.178,0.182,0.068,0.021,0.102
"P22","No sabe",0.11,0.089,0.046,0.014,0.018,0.134
"P25","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.255,0.193,0.109,0.07,0.084,0.032
"P25","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.305,0.383,0.414,0.377,0.319,0.446
"P25","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.196,0.174,0.168,0.198,0.15,0.085
"P25","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.038,0.011,0.039,0.005,0.005,0
"P25","En blanco",0.093,0.182,0.178,0.234,0.331,0.147
"P25","No sabe",0.113,0.057,0.092,0.116,0.111,0.29
"P28","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.246,0.113,0.132,0.079,0.15,0.084
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.379,0.468,0.518,0.534,0.423,0.57
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.14,0.118,0.162,0.247,0.224,0.055
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.025,0.01,0.005,0.01,0.027,0
"P28","En blanco",0.179,0.246,0.105,0.062,0.173,0.042
"P28","No sabe",0.031,0.045,0.078,0.068,0.003,0.249
"P31","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.791,0.359,0.05,0.064,0.008,0.108
"P31","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.09,0.037,0.815,0.064,0.966,0.784
"P31","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.006,0.147,0.058,0,0.009,0
"P31","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.006,0.004,0.038,0.872,0,0
"P31","En blanco",0.085,0.232,0.013,0,0.017,0
"P31","No sabe",0.022,0.221,0.026,0,0,0.108
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.223,0.344,0.482,0.437,0.527,0.434
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.131,0.187,0.206,0.281,0.255,0.199
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.411,0.302,0.153,0.141,0.073,0.058
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.131,0.085,0.061,0.068,0.035,0.093
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.082,0.046,0.044,0.034,0.054,0.051
"P36","No sabe",0.022,0.036,0.054,0.039,0.056,0.165
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.662,0.421,0.289,0.19,0.117,0.292
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.177,0.372,0.495,0.643,0.674,0.515
"P37","En blanco",0.114,0.149,0.121,0.122,0.136,0.02
"P37","No sabe",0.047,0.058,0.095,0.045,0.073,0.173
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.214,0.337,0.415,0.588,0.598,0.497
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.198,0.239,0.322,0.249,0.319,0.162
"P38","En blanco",0.435,0.285,0.155,0.113,0.041,0.094
"P38","No sabe",0.153,0.139,0.108,0.05,0.042,0.247
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.654,0.443,0.267,0.209,0.117,0.331
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.215,0.358,0.436,0.465,0.472,0.336
"P39","En blanco",0.073,0.117,0.184,0.221,0.282,0.08
"P39","No sabe",0.058,0.082,0.113,0.105,0.129,0.253
"P40","Lo votaría",0.668,0.432,0.244,0.182,0.084,0.213
"P40","Puede que lo vote",0.061,0.08,0.162,0.123,0.099,0.123
"P40","Nunca lo votaría",0.233,0.441,0.541,0.682,0.775,0.506
"P40","No sabe",0.038,0.047,0.053,0.013,0.042,0.158
"P41","Lo votaría",0.176,0.299,0.396,0.518,0.526,0.357
"P41","Puede que lo vote",0.102,0.155,0.154,0.143,0.085,0.246
"P41","Nunca lo votaría",0.696,0.503,0.378,0.249,0.372,0.285
"P41","No sabe",0.026,0.043,0.072,0.09,0.017,0.112
"P42","Lo votaría",0.172,0.242,0.33,0.318,0.355,0.235
"P42","Puede que lo vote",0.094,0.167,0.162,0.155,0.198,0.231
"P42","Nunca lo votaría",0.713,0.548,0.442,0.436,0.392,0.423
"P42","No sabe",0.021,0.043,0.066,0.091,0.055,0.111
"P43","Lo votaría",0.146,0.092,0.076,0.05,0.058,0.094
"P43","Puede que lo vote",0.313,0.293,0.197,0.128,0.149,0.224
"P43","Nunca lo votaría",0.482,0.531,0.675,0.758,0.774,0.482
"P43","No sabe",0.059,0.084,0.052,0.064,0.019,0.2
"P44","Lo votaría",0.107,0.107,0.053,0.077,0.037,0.036
"P44","Puede que lo vote",0.241,0.323,0.24,0.267,0.235,0.2
"P44","Nunca lo votaría",0.592,0.479,0.627,0.565,0.689,0.522
"P44","No sabe",0.06,0.091,0.08,0.091,0.039,0.242
"P53","Sergio Massa y Javier Milei",0.659,0.45,0.339,0.248,0.162,0.262
"P53","Patricia Bullrich y Javier Milei",0.212,0.374,0.528,0.594,0.66,0.511
"P53","Sergio Massa y Patricia Bullrich",0.129,0.176,0.133,0.158,0.178,0.227
"P54","Muy buena",0.086,0.069,0.085,0.046,0.068,0.027
"P54","Buena",0.138,0.097,0.108,0.087,0.103,0.088
"P54","Regular",0.357,0.225,0.124,0.076,0.022,0.158
"P54","Mala",0.206,0.28,0.209,0.299,0.127,0.403
"P54","Muy mala",0.213,0.329,0.474,0.492,0.68,0.324
"P55","Muy buena",0.083,0.019,0.034,0.007,0.012,0.042
"P55","Buena",0.236,0.145,0.043,0.015,0.015,0.076
"P55","Regular",0.307,0.224,0.131,0.125,0.031,0.18
"P55","Mala",0.154,0.235,0.242,0.284,0.135,0.346
"P55","Muy mala",0.22,0.377,0.55,0.569,0.807,0.356
"P56","Muy buena",0.229,0.067,0.041,0.023,0.072,0.048
"P56","Buena",0.337,0.252,0.134,0.153,0.105,0.201
"P56","Regular",0.25,0.391,0.441,0.416,0.335,0.396
"P56","Mala",0.12,0.18,0.224,0.246,0.227,0.196
"P56","Muy mala",0.064,0.11,0.16,0.162,0.261,0.159
"P57","Muy buena",0.092,0.031,0.033,0.01,0.019,0.001
"P57","Buena",0.318,0.227,0.125,0.17,0.094,0.094
"P57","Regular",0.38,0.472,0.5,0.467,0.421,0.508
"P57","Mala",0.136,0.177,0.221,0.294,0.241,0.304
"P57","Muy mala",0.074,0.093,0.121,0.059,0.225,0.093
"P58","Muy buena",0.139,0.04,0.052,0.018,0.012,0.001
"P58","Buena",0.316,0.223,0.098,0.102,0.078,0.163
"P58","Regular",0.295,0.369,0.343,0.343,0.226,0.334
"P58","Mala",0.159,0.214,0.296,0.343,0.289,0.4
"P58","Muy mala",0.091,0.154,0.211,0.194,0.395,0.102
"P59","Muy buena",0.209,0.062,0.055,0.06,0.049,0.028
"P59","Buena",0.417,0.316,0.215,0.217,0.169,0.21
"P59","Regular",0.272,0.389,0.472,0.462,0.457,0.482
"P59","Mala",0.066,0.147,0.182,0.192,0.185,0.188
"P59","Muy mala",0.036,0.086,0.076,0.069,0.14,0.092
"P60","Ha aumentado significativamente",0.143,0.072,0.054,0.022,0.025,0.051
"P60","Ha aumentado ligeramente",0.294,0.237,0.197,0.151,0.109,0.16
"P60","Se mantiene igual",0.28,0.305,0.318,0.275,0.228,0.309
"P60","Ha disminuido ligeramente",0.153,0.222,0.238,0.241,0.233,0.24
"P60","Ha disminuido significativamente",0.13,0.164,0.193,0.311,0.405,0.24
"P61","Muy baja",0.069,0.035,0.029,0.017,0.011,0.045
"P61","Baja",0.071,0.067,0.093,0.027,0.047,0.139
"P61","Moderada",0.131,0.115,0.086,0.05,0.064,0.079
"P61","Alta",0.357,0.254,0.202,0.214,0.123,0.319
"P61","Muy alta",0.372,0.529,0.59,0.692,0.755,0.418
"P62","Muy bajas",0.045,0.028,0.048,0.057,0.08,0.008
"P62","Bajas",0.093,0.107,0.117,0.158,0.134,0.07
"P62","Adecuadas",0.314,0.282,0.197,0.17,0.22,0.288
"P62","Altas",0.35,0.338,0.309,0.36,0.229,0.277
"P62","Muy altas",0.198,0.245,0.329,0.255,0.337,0.357
"P63","No, ninguna dificultad",0.399,0.319,0.227,0.24,0.204,0.191
"P63","Alguna dificultad ocasional",0.284,0.343,0.354,0.356,0.316,0.382
"P63","Sí, dificultades frecuentes",0.317,0.338,0.419,0.404,0.48,0.427
"P64","Sí, absolutamente",0.67,0.421,0.328,0.263,0.157,0.364
"P64","Sí, en cierta medida",0.206,0.413,0.356,0.4,0.27,0.442
"P64","No, en absoluto",0.124,0.166,0.316,0.337,0.573,0.194
"P65","Reducir la inflación",0.489,0.425,0.43,0.328,0.308,0.428
"P65","Implementar reformas fiscales",0.105,0.172,0.1,0.13,0.104,0.071
"P65","Establecer políticas de control de precios",0.22,0.134,0.094,0.074,0.109,0.229
"P65","Reducir el gasto público",0.126,0.227,0.326,0.376,0.425,0.222
"P65","Estimular la inversión extranjera",0.045,0.03,0.032,0.076,0.035,0.021
"P65","Aumentar los subsidios a los servicios públicos",0.015,0.012,0.018,0.016,0.019,0.029
"P66","Fomentar la competencia entre proveedores",0.336,0.349,0.39,0.375,0.481,0.203
"P66","Incrementar la inversión en infraestructura",0.198,0.245,0.194,0.244,0.217,0.212
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.177,0.156,0.126,0.113,0.063,0.251
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.289,0.25,0.29,0.268,0.239,0.334
"P67","Muy positiva",0.426,0.144,0.133,0.12,0.08,0.144
"P67","Positiva",0.259,0.307,0.181,0.107,0.064,0.087
"P67","Neutral",0.148,0.326,0.418,0.34,0.169,0.199
"P67","Algo negativa",0.063,0.094,0.12,0.209,0.188,0.078
"P67","Negativa",0.045,0.05,0.084,0.152,0.447,0.044
"P67","No sabe",0.059,0.079,0.064,0.072,0.052,0.448
"P68","Muy positivo",0.363,0.094,0.062,0.012,0.006,0.028
"P68","Positivo",0.286,0.34,0.166,0.075,0.038,0.14
"P68","Neutral",0.191,0.336,0.498,0.356,0.181,0.175
"P68","Algo negativo",0.041,0.075,0.121,0.287,0.157,0.079
"P68","Negativo",0.038,0.052,0.08,0.207,0.538,0.048
"P68","No sabe",0.081,0.103,0.073,0.063,0.08,0.53
"P69","Muy positivo",0.262,0.065,0.033,0.009,0.007,0.004
"P69","Positivo",0.23,0.256,0.106,0.062,0.034,0.078
"P69","Neutral",0.34,0.486,0.638,0.433,0.359,0.187
"P69","Algo negativo",0.035,0.054,0.089,0.288,0.113,0.111
"P69","Negativo",0.024,0.047,0.056,0.13,0.404,0.048
"P69","No sabe",0.109,0.092,0.078,0.078,0.083,0.572
"P70","Muy positiva",0.619,0.27,0.176,0.144,0.03,0.189
"P70","Positiva",0.165,0.391,0.185,0.178,0.082,0.188
"P70","Neutral",0.132,0.218,0.454,0.23,0.244,0.131
"P70","Algo negativa",0.022,0.061,0.092,0.281,0.14,0.092
"P70","Negativa",0.035,0.053,0.061,0.12,0.47,0.121
"P70","No sabe",0.027,0.007,0.032,0.047,0.034,0.279
"P71","Muy positivo",0.646,0.255,0.163,0.113,0.029,0.153
"P71","Positivo",0.144,0.42,0.208,0.198,0.083,0.186
"P71","Neutral",0.106,0.17,0.423,0.211,0.275,0.276
"P71","Algo negativo",0.037,0.094,0.114,0.264,0.11,0.013
"P71","Negativo",0.048,0.05,0.063,0.179,0.483,0.08
"P71","No sabe",0.019,0.011,0.029,0.035,0.02,0.292
"P72","Muy positivo",0.583,0.213,0.148,0.102,0.038,0.19
"P72","Positivo",0.194,0.417,0.232,0.187,0.076,0.166
"P72","Neutral",0.152,0.273,0.45,0.337,0.388,0.219
"P72","Algo negativo",0.014,0.029,0.09,0.194,0.096,0.042
"P72","Negativo",0.046,0.052,0.047,0.144,0.387,0.073
"P72","No sabe",0.011,0.016,0.033,0.036,0.015,0.31
"P73","Muy positiva",0.483,0.126,0.099,0.048,0.009,0.058
"P73","Positiva",0.26,0.43,0.169,0.078,0.037,0.127
"P73","Neutral",0.133,0.246,0.451,0.288,0.195,0.163
"P73","Algo negativa",0.03,0.067,0.126,0.323,0.128,0.063
"P73","Negativa",0.067,0.071,0.096,0.161,0.606,0.094
"P73","No sabe",0.027,0.06,0.059,0.102,0.025,0.495
"P74","Muy positivo",0.453,0.08,0.083,0.035,0.003,0.004
"P74","Positivo",0.253,0.44,0.135,0.086,0.019,0.132
"P74","Neutral",0.151,0.264,0.501,0.281,0.164,0.141
"P74","Algo negativo",0.049,0.07,0.14,0.397,0.118,0.118
"P74","Negativo",0.062,0.083,0.09,0.156,0.655,0.067
"P74","No sabe",0.032,0.063,0.051,0.045,0.041,0.538
"P75","Muy positivo",0.398,0.04,0.053,0.031,0.002,0.011
"P75","Positivo",0.241,0.42,0.092,0.074,0.019,0.042
"P75","Neutral",0.226,0.36,0.668,0.302,0.19,0.205
"P75","Algo negativo",0.046,0.059,0.065,0.424,0.108,0.06
"P75","Negativo",0.059,0.056,0.061,0.117,0.637,0.026
"P75","No sabe",0.03,0.065,0.061,0.052,0.044,0.656
"P77","Muy positivo",0.848,0.107,0.064,0.028,0.031,0.145
"P77","Positivo",0.097,0.727,0.114,0.068,0.029,0.096
"P77","Neutral",0.028,0.106,0.671,0.111,0.062,0.07
"P77","Algo negativo",0.008,0.036,0.106,0.602,0.081,0.044
"P77","Negativo",0.012,0.011,0.037,0.107,0.79,0.004
"P77","No sabe",0.007,0.013,0.008,0.084,0.007,0.641
"P78","Muy positivo",0.692,0.126,0.077,0.029,0.041,0.141
"P78","Positivo",0.129,0.531,0.15,0.09,0.049,0.085
"P78","Neutral",0.155,0.297,0.622,0.296,0.185,0.144
"P78","Algo negativo",0.004,0.02,0.069,0.396,0.109,0.021
"P78","Negativo",0.003,0.007,0.055,0.081,0.603,0.003
"P78","No sabe",0.017,0.019,0.027,0.108,0.013,0.606
"P79","Si",0.613,0.468,0.522,0.469,0.534,0.573
"P79","No",0.387,0.532,0.478,0.531,0.466,0.427
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.628,0.372,0.253,0.168,0.109,0.281
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.126,0.247,0.372,0.487,0.548,0.369
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.182,0.251,0.283,0.234,0.302,0.229
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.023,0.061,0.038,0.016,0.012,0.028
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.014,0.022,0.012,0.012,0.006,0.005
"PRESIDENTE","En blanco",0.018,0.028,0.025,0.055,0.007,0.024
"PRESIDENTE","No sabe",0.009,0.019,0.017,0.028,0.016,0.064
