"var","categoria","Si","No"
"P44","Nunca lo votaría",0.578,0.579
"P44","No sabe",0.081,0.073
"P53","Sergio Massa y Javier Milei",0.476,0.42
"P53","Patricia Bullrich y Javier Milei",0.363,0.432
"P53","Sergio Massa y Patricia Bullrich",0.161,0.148
"P54","Muy buena",0.093,0.059
"P54","Buena",0.108,0.112
"P54","Regular",0.215,0.218
"P54","Mala",0.237,0.236
"P54","Muy mala",0.347,0.375
"P55","Muy buena",0.049,0.039
"P55","Buena",0.142,0.119
"P55","Regular",0.225,0.187
"P55","Mala",0.2,0.213
"P55","Muy mala",0.384,0.442
"P56","Muy buena",0.13,0.099
"P56","Buena",0.249,0.21
"P56","Regular",0.32,0.376
"P56","Mala",0.171,0.193
"P56","Muy mala",0.13,0.122
"P57","Muy buena",0.05,0.046
"P57","Buena",0.232,0.203
"P57","Regular",0.424,0.442
"P57","Mala",0.199,0.198
"P57","Muy mala",0.095,0.111
"P58","Muy buena",0.081,0.06
"P58","Buena",0.224,0.195
"P58","Regular",0.31,0.324
"P58","Mala",0.215,0.257
"P58","Muy mala",0.17,0.164
"P59","Muy buena",0.128,0.09
"P59","Buena",0.318,0.307
"P59","Regular",0.362,0.391
"P59","Mala",0.113,0.154
"P59","Muy mala",0.079,0.058
"P60","Ha aumentado significativamente",0.101,0.072
"P60","Ha aumentado ligeramente",0.243,0.225
"P60","Se mantiene igual",0.263,0.301
"P60","Ha disminuido ligeramente",0.205,0.199
"P60","Ha disminuido significativamente",0.188,0.203
"P61","Muy baja",0.05,0.037
"P61","Baja",0.076,0.069
"P61","Moderada",0.112,0.097
"P61","Alta",0.293,0.235
"P61","Muy alta",0.469,0.562
"P62","Muy bajas",0.047,0.043
"P62","Bajas",0.105,0.101
"P62","Adecuadas",0.266,0.276
"P62","Altas",0.313,0.322
"P62","Muy altas",0.269,0.258
"P63","No, ninguna dificultad",0.3,0.312
"P63","Alguna dificultad ocasional",0.301,0.347
"P63","Sí, dificultades frecuentes",0.399,0.341
"P64","Sí, absolutamente",0.479,0.427
"P64","Sí, en cierta medida",0.294,0.33
"P64","No, en absoluto",0.227,0.243
"P65","Reducir la inflación",0.442,0.415
"P65","Implementar reformas fiscales",0.131,0.113
"P65","Establecer políticas de control de precios",0.158,0.158
"P65","Reducir el gasto público",0.217,0.262
"P65","Estimular la inversión extranjera",0.041,0.033
"P65","Aumentar los subsidios a los servicios públicos",0.011,0.019
"P66","Fomentar la competencia entre proveedores",0.347,0.38
"P66","Incrementar la inversión en infraestructura",0.224,0.202
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.172,0.127
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.257,0.291
"P67","Muy positiva",0.266,0.206
"P67","Positiva",0.231,0.205
"P67","Neutral",0.236,0.276
"P67","Algo negativa",0.103,0.108
"P67","Negativa",0.09,0.123
"P67","No sabe",0.074,0.082
"P68","Muy positivo",0.195,0.136
"P68","Positivo",0.247,0.209
"P68","Neutral",0.26,0.319
"P68","Algo negativo",0.093,0.095
"P68","Negativo",0.105,0.133
"P68","No sabe",0.1,0.108
"P69","Muy positivo",0.136,0.09
"P69","Positivo",0.189,0.155
"P69","Neutral",0.402,0.467
"P69","Algo negativo",0.079,0.079
"P69","Negativo",0.071,0.097
"P69","No sabe",0.123,0.112
"P70","Muy positiva",0.367,0.303
"P70","Positiva",0.218,0.209
"P70","Neutral",0.212,0.25
"P70","Algo negativa",0.065,0.093
"P70","Negativa",0.089,0.112
"P70","No sabe",0.049,0.033
"P71","Muy positivo",0.393,0.287
"P71","Positivo",0.203,0.217
"P71","Neutral",0.193,0.239
"P71","Algo negativo",0.079,0.1
"P71","Negativo",0.097,0.123
"P71","No sabe",0.035,0.034
"P72","Muy positivo",0.353,0.252
"P72","Positivo",0.225,0.237
"P72","Neutral",0.255,0.316
"P72","Algo negativo",0.047,0.054
"P72","Negativo",0.085,0.106
"P72","No sabe",0.035,0.035
"P73","Muy positiva",0.258,0.192
"P73","Positiva",0.251,0.229
"P73","Neutral",0.212,0.278
"P73","Algo negativa",0.072,0.099
"P73","Negativa",0.131,0.15
"P73","No sabe",0.076,0.052
"P74","Muy positivo",0.24,0.165
"P74","Positivo",0.226,0.218
"P74","Neutral",0.225,0.294
"P74","Algo negativo",0.094,0.119
"P74","Negativo",0.137,0.148
"P74","No sabe",0.078,0.056
"P75","Muy positivo",0.2,0.135
"P75","Positivo",0.219,0.182
"P75","Neutral",0.314,0.386
"P75","Algo negativo",0.069,0.101
"P75","Negativo",0.114,0.134
"P75","No sabe",0.084,0.062
"P76","Muy positiva",0.418,0.315
"P76","Positiva",0.188,0.254
"P76","Neutral",0.18,0.197
"P76","Algo negativa",0.059,0.08
"P76","Negativa",0.104,0.109
"P76","No sabe",0.051,0.045
"P77","Muy positivo",0.423,0.302
"P77","Positivo",0.189,0.268
"P77","Neutral",0.172,0.185
"P77","Algo negativo",0.071,0.094
"P77","Negativo",0.107,0.103
"P77","No sabe",0.038,0.048
"P78","Muy positivo",0.401,0.207
"P78","Positivo",0.161,0.267
"P78","Neutral",0.252,0.327
"P78","Algo negativo",0.049,0.066
"P78","Negativo",0.083,0.081
"P78","No sabe",0.054,0.052
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.429,0.357
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.259,0.296
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.228,0.243
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.024,0.047
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.012,0.018
"PRESIDENTE","En blanco",0.031,0.02
"PRESIDENTE","No sabe",0.017,0.019
