"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P33","De acuerdo",0.247,0.318,0.255,0.271,0.132,0.232,0.123,0.288,0.148,0.121
"P33","Ni de acuerdo ni en desacuerdo",0.156,0.126,0.165,0.22,0.17,0.28,0.083,0.16,0.082,0.17
"P33","En desacuerdo",0.188,0.209,0.514,0.315,0.409,0.35,0.475,0.383,0.319,0.282
"P33","Muy en desacuerdo",0.027,0.131,0,0.099,0.094,0.029,0.086,0.085,0.067,0.06
"P33","No sabe",0,0.055,0,0,0.007,0,0,0,0,0.19
"P34","Si",0.779,0.467,0.782,0.645,0.752,0.557,0.702,0.82,0.814,0.469
"P34","No",0.221,0.533,0.218,0.355,0.248,0.443,0.298,0.18,0.186,0.531
"P35","Muy de acuerdo",0.401,0.092,0.072,0.201,0.223,0.142,0.326,0.142,0.34,0.194
"P35","De acuerdo",0.316,0.399,0.202,0.229,0.143,0.133,0.093,0.098,0.1,0.318
"P35","Ni de acuerdo ni en desacuerdo",0.127,0.139,0.151,0.14,0.214,0.271,0.111,0.221,0.104,0.095
"P35","En desacuerdo",0.136,0.257,0.346,0.316,0.269,0.29,0.379,0.419,0.304,0.153
"P35","Muy en desacuerdo",0.02,0.106,0.229,0.114,0.146,0.164,0.091,0.12,0.146,0.154
"P35","No sabe",0,0.007,0,0,0.005,0,0,0,0.006,0.086
"P36","1-Excelente",0.82,0.19,0.185,0.052,0.036,0.036,0.007,0.116,0.031,0.153
"P36","2",0.064,0.549,0.141,0.109,0.045,0.149,0.027,0.031,0.023,0.003
"P36","3",0.043,0.08,0.201,0.158,0.069,0.088,0,0.045,0.006,0
"P36","4",0.001,0.062,0.09,0.215,0.068,0.131,0.006,0.034,0.004,0.006
"P36","5",0.029,0.043,0.24,0.238,0.491,0.223,0.373,0.322,0.017,0.015
"P36","6",0,0,0.025,0.048,0.05,0.147,0.103,0.052,0.005,0
"P36","7",0.011,0.005,0,0.03,0.058,0.065,0.206,0.083,0.017,0.003
"P36","8",0,0.001,0.058,0,0.078,0.089,0.072,0.069,0.01,0.003
"P36","9-Pésimo",0.019,0.028,0.047,0.012,0.094,0.048,0.175,0.223,0.852,0.052
"P36","No sabe",0.013,0.042,0.013,0.138,0.011,0.024,0.031,0.025,0.035,0.765
"P37","1-Excelente",0.72,0.125,0.04,0.073,0.015,0,0.023,0.042,0.011,0.118
"P37","2",0.152,0.675,0.141,0.038,0.001,0.029,0.014,0.036,0.018,0.003
"P37","3",0.046,0.074,0.344,0.057,0.065,0.018,0,0.005,0.011,0
"P37","4",0.009,0.05,0.094,0.455,0.08,0.192,0.008,0,0.013,0
"P37","5",0.025,0.037,0.191,0.18,0.597,0.314,0.248,0.256,0.008,0.037
"P37","6",0,0.003,0.162,0.159,0.109,0.311,0.199,0.05,0.007,0.007
"P37","7",0.001,0.001,0.01,0.015,0.059,0.034,0.381,0.095,0.036,0.006
"P37","8",0.021,0.007,0,0.017,0.024,0.028,0.06,0.318,0.044,0.025
"P37","9-Pésimo",0.012,0.022,0.018,0.006,0.05,0.074,0.067,0.198,0.848,0.102
"P37","No sabe",0.014,0.006,0,0,0,0,0,0,0.004,0.702
"P39","1-Excelente",0.745,0.135,0.133,0.044,0.02,0.008,0.01,0.018,0.001,0.077
"P39","2",0.126,0.618,0.066,0.067,0.021,0.052,0,0.049,0.039,0.003
"P39","3",0.053,0.106,0.351,0.235,0.065,0.041,0.006,0,0.009,0.003
"P39","4",0.006,0.023,0.175,0.417,0.122,0.146,0.018,0,0,0
"P39","5",0.019,0.09,0.106,0.136,0.528,0.272,0.265,0.205,0.041,0.045
"P39","6",0,0.008,0.036,0.065,0.103,0.21,0.151,0.186,0.014,0.027
"P39","7",0.011,0.002,0.081,0.008,0.065,0.097,0.345,0.028,0.006,0.004
"P39","8",0,0.008,0,0.005,0.031,0.146,0.095,0.389,0.018,0
"P39","9-Pésimo",0.003,0.007,0.03,0,0.03,0.02,0.107,0.125,0.87,0.063
"P39","No sabe",0.037,0.003,0.022,0.023,0.015,0.008,0.003,0,0.002,0.778
"P40","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.615,0.34,0.409,0.365,0.44,0.308,0.422,0.439,0.321,0.257
"P40","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.124,0.373,0.221,0.091,0.194,0.219,0.124,0.27,0.174,0.167
"P40","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.174,0.084,0.151,0.156,0.217,0.289,0.205,0.142,0.239,0.263
"P40","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.076,0.111,0.087,0.295,0.095,0.092,0.249,0.149,0.253,0.095
"P40","No sabe",0.011,0.092,0.132,0.093,0.054,0.092,0,0,0.013,0.218
"P41","Oponerse totalmente y no concurrir a la convocatoria",0.514,0.27,0.317,0.307,0.418,0.254,0.296,0.349,0.252,0.293
"P41","Oponerse parcialmente y concurrir a la convocatoria",0.218,0.335,0.237,0.094,0.129,0.162,0.139,0.117,0.116,0.132
"P41","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.163,0.256,0.261,0.289,0.317,0.424,0.499,0.349,0.303,0.241
"P41","Apoyar totalmente la iniciativa del gobierno nacional",0.08,0.057,0.126,0.298,0.131,0.116,0.066,0.185,0.28,0.11
"P41","No sabe",0.025,0.082,0.059,0.012,0.005,0.044,0,0,0.049,0.224
"P42","Oponerse totalmente",0.52,0.296,0.368,0.242,0.298,0.248,0.25,0.267,0.3,0.234
"P42","Oponerse parcialmente",0.119,0.346,0.165,0.241,0.158,0.138,0.158,0.142,0.042,0.03
"P42","Apoyar parcialmente",0.177,0.237,0.328,0.242,0.335,0.247,0.307,0.284,0.262,0.199
"P42","Apoyar totalmente",0.172,0.096,0.138,0.249,0.192,0.205,0.285,0.307,0.352,0.265
"P42","No sabe",0.012,0.025,0.001,0.026,0.017,0.162,0,0,0.044,0.272
"P43","Inseguridad y narcotráfico",0.575,0.247,0.257,0.306,0.212,0.313,0.32,0.333,0.361,0.182
"P43","Altos impuestos y tarifas",0.244,0.345,0.247,0.306,0.311,0.142,0.269,0.128,0.172,0.23
"P43","Educación y estado de las escuelas",0.084,0.194,0.231,0.13,0.229,0.263,0.185,0.054,0.194,0.154
"P43","Inflación",0.079,0.151,0.165,0.185,0.111,0.219,0.108,0.346,0.108,0.216
"P43","Estado de la salud",0.015,0.038,0.081,0.048,0.095,0.019,0.038,0.113,0.071,0.163
"P43","Corrupción",0.003,0.003,0.014,0.019,0.005,0.034,0.015,0.026,0.042,0.055
"P43","Pobreza",0,0.004,0.005,0.002,0.017,0.01,0.065,0,0,0
"P43","Medio ambiente, incendios y contaminación",0,0,0,0,0,0,0,0,0.014,0
"P43","Falta de trabajo",0,0,0,0,0,0,0,0,0.038,0
"P43","No sabe",0,0.018,0,0.004,0.02,0,0,0,0,0
"P47","Muy buena",0.44,0.091,0.011,0.011,0.035,0.007,0.046,0.05,0.014,0.106
"P47","Buena",0.157,0.432,0.213,0.248,0.355,0.246,0.375,0.436,0.272,0.178
"P47","Ni buena ni mala",0.209,0.303,0.49,0.325,0.416,0.633,0.317,0.218,0.218,0.316
"P47","Mala",0.181,0.122,0.269,0.256,0.139,0.114,0.245,0.169,0.234,0.21
"P47","Muy mala",0.011,0.028,0.017,0.084,0.014,0,0.017,0.127,0.231,0.095
"P47","No sabe",0.002,0.024,0,0.076,0.041,0,0,0,0.031,0.095
"P48","Peor",0.539,0.295,0.224,0.291,0.37,0.141,0.294,0.302,0.583,0.294
"P48","Igual",0.391,0.505,0.542,0.495,0.427,0.511,0.364,0.509,0.284,0.453
"P48","Mejor",0.064,0.15,0.147,0.134,0.177,0.241,0.292,0.135,0.071,0.025
"P48","No sabe",0.006,0.05,0.087,0.08,0.026,0.107,0.05,0.054,0.062,0.228
"P49","Peor",0.513,0.257,0.299,0.127,0.27,0.184,0.205,0.408,0.554,0.231
"P49","Igual",0.23,0.403,0.432,0.522,0.385,0.273,0.248,0.364,0.252,0.301
"P49","Mejor",0.208,0.291,0.186,0.246,0.308,0.493,0.44,0.198,0.118,0.101
"P49","No sabe",0.049,0.049,0.083,0.105,0.037,0.05,0.107,0.03,0.076,0.367
"P50","El gobierno de Javier Milei",0.441,0.361,0.462,0.284,0.337,0.283,0.245,0.31,0.305,0.238
"P50","El gobierno de Alberto Fernández",0.5,0.544,0.446,0.521,0.494,0.597,0.616,0.51,0.606,0.552
"P50","Ambos",0.059,0.095,0.085,0.126,0.164,0.092,0.139,0.15,0.087,0.061
"P50","No sabe",0,0,0.007,0.069,0.005,0.028,0,0.03,0.002,0.149
"P51","Javier Milei",0.697,0.409,0.353,0.52,0.417,0.43,0.5,0.499,0.578,0.477
"P51","Los gobernadores",0.206,0.471,0.466,0.38,0.52,0.438,0.488,0.425,0.358,0.355
"P51","No sabe",0.097,0.12,0.181,0.1,0.063,0.132,0.012,0.076,0.064,0.168
"P52","Muy buena",0.478,0.259,0.153,0.146,0.102,0.117,0.189,0.043,0.144,0.137
"P52","Buena",0.071,0.245,0.123,0.101,0.174,0.042,0.102,0.268,0.096,0.127
"P52","Ni buena ni mala",0.082,0.08,0.217,0.111,0.167,0.129,0.055,0.063,0.062,0.079
"P52","Mala",0.13,0.071,0.096,0.121,0.183,0.179,0.158,0.239,0.141,0.142
"P52","Muy mala",0.239,0.345,0.411,0.509,0.374,0.533,0.496,0.387,0.553,0.424
"P52","No sabe",0,0,0,0.012,0,0,0,0,0.004,0.091
"P53","Muy buena",0.437,0.172,0.059,0.046,0.043,0.038,0.024,0.016,0.112,0.049
"P53","Buena",0.103,0.188,0.178,0.202,0.122,0.111,0.381,0.295,0.108,0.157
"P53","Ni buena ni mala",0.165,0.21,0.207,0.266,0.202,0.221,0.136,0.248,0.323,0.175
"P53","Mala",0.234,0.203,0.311,0.173,0.344,0.292,0.198,0.102,0.164,0.325
"P53","Muy mala",0.061,0.227,0.245,0.3,0.289,0.31,0.252,0.339,0.281,0.12
"P53","No sabe",0,0,0,0.013,0,0.028,0.009,0,0.012,0.174
"P54","Muy buena",0.47,0.218,0.319,0.315,0.149,0.103,0.279,0.197,0.315,0.217
"P54","Buena",0.189,0.322,0.102,0.166,0.234,0.405,0.266,0.255,0.252,0.281
"P54","Ni buena ni mala",0.135,0.185,0.086,0.23,0.177,0.121,0.08,0.107,0.073,0.135
"P54","Mala",0.089,0.082,0.299,0.069,0.192,0.19,0.171,0.203,0.117,0.138
"P54","Muy mala",0.117,0.193,0.194,0.217,0.248,0.15,0.201,0.238,0.243,0.055
"P54","No sabe",0,0,0,0.003,0,0.031,0.003,0,0,0.174
"P55","Muy buena",0.52,0.165,0.068,0.186,0.074,0.157,0.121,0.259,0.215,0.141
"P55","Buena",0.129,0.215,0.141,0.174,0.153,0.201,0.284,0.228,0.122,0.301
"P55","Ni buena ni mala",0.105,0.271,0.314,0.302,0.333,0.229,0.204,0.202,0.26,0.179
"P55","Mala",0.091,0.099,0.167,0.112,0.176,0.273,0.151,0.077,0.095,0.062
"P55","Muy mala",0.083,0.221,0.215,0.214,0.263,0.112,0.237,0.234,0.286,0.08
"P55","No sabe",0.072,0.029,0.095,0.012,0.001,0.028,0.003,0,0.022,0.237
"P56","Muy buena",0.597,0.303,0.349,0.374,0.235,0.292,0.407,0.382,0.494,0.259
"P56","Buena",0.142,0.235,0.056,0.305,0.195,0.174,0.113,0.15,0.059,0.286
"P56","Ni buena ni mala",0.051,0.158,0.118,0.054,0.214,0.245,0.107,0.113,0.104,0.128
"P56","Mala",0.083,0.08,0.162,0.072,0.142,0.122,0.143,0.159,0.092,0.048
"P56","Muy mala",0.092,0.196,0.214,0.192,0.214,0.103,0.227,0.196,0.231,0.066
"P56","No sabe",0.035,0.028,0.101,0.003,0,0.064,0.003,0,0.02,0.213
"P57","Muy buena",0.361,0.172,0.032,0.161,0.023,0.004,0.008,0.139,0.064,0.123
"P57","Buena",0.283,0.221,0.132,0.136,0.161,0.169,0.318,0.207,0.131,0.37
"P57","Ni buena ni mala",0.187,0.273,0.432,0.421,0.545,0.629,0.427,0.251,0.401,0.169
"P57","Mala",0.101,0.182,0.225,0.094,0.165,0.117,0.103,0.315,0.148,0.072
"P57","Muy mala",0.064,0.075,0.136,0.185,0.096,0.045,0.144,0.088,0.23,0.038
"P57","No sabe",0.004,0.077,0.043,0.003,0.01,0.036,0,0,0.026,0.228
"P58","Muy buena",0.435,0.169,0.066,0.186,0.04,0.135,0.276,0.207,0.369,0.215
"P58","Buena",0.15,0.34,0.269,0.181,0.197,0.312,0.14,0.243,0.131,0.23
"P58","Ni buena ni mala",0.196,0.125,0.173,0.24,0.386,0.215,0.212,0.131,0.165,0.22
"P58","Mala",0.079,0.117,0.168,0.192,0.116,0.19,0.068,0.204,0.053,0.064
"P58","Muy mala",0.101,0.188,0.239,0.181,0.261,0.119,0.301,0.215,0.266,0.05
"P58","No sabe",0.039,0.061,0.085,0.02,0,0.029,0.003,0,0.016,0.221
"P59","Muy buena",0.467,0.177,0.16,0.154,0.06,0.079,0.219,0.158,0.191,0.167
"P59","Buena",0.126,0.233,0.211,0.116,0.18,0.322,0.17,0.108,0.172,0.107
"P59","Ni buena ni mala",0.146,0.289,0.209,0.392,0.365,0.233,0.29,0.233,0.267,0.389
"P59","Mala",0.083,0.081,0.142,0.159,0.214,0.217,0.078,0.209,0.078,0.024
"P59","Muy mala",0.096,0.151,0.152,0.162,0.145,0.087,0.222,0.197,0.252,0.043
"P59","No sabe",0.082,0.069,0.126,0.017,0.036,0.062,0.021,0.095,0.04,0.27
