"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P15","Mala",0.129,0.077,0.236,0.248,0.227,0.192,0.106,0.165,0.275,0.163
"P15","Muy mala",0.087,0.169,0.11,0.074,0.06,0.13,0.066,0.229,0.304,0.093
"P15","No sabe",0.06,0.067,0.035,0.005,0.023,0.043,0.005,0.004,0.027,0.209
"P16","Muy buena",0.387,0.175,0.108,0.037,0.142,0.098,0.105,0.087,0.123,0.163
"P16","Buena",0.151,0.326,0.184,0.355,0.154,0.18,0.263,0.113,0.104,0.171
"P16","Ni buena ni mala",0.205,0.219,0.292,0.247,0.331,0.325,0.332,0.392,0.168,0.155
"P16","Mala",0.131,0.098,0.177,0.255,0.266,0.268,0.172,0.221,0.28,0.139
"P16","Muy mala",0.062,0.134,0.154,0.102,0.066,0.129,0.128,0.187,0.32,0.133
"P16","No sabe",0.064,0.048,0.085,0.004,0.041,0,0,0,0.005,0.239
"P17","Muy buena",0.384,0.131,0.073,0.032,0.095,0.04,0.097,0.077,0.091,0.132
"P17","Buena",0.133,0.319,0.107,0.149,0.266,0.343,0.406,0.268,0.14,0.086
"P17","Ni buena ni mala",0.176,0.161,0.153,0.38,0.228,0.266,0.199,0.025,0.137,0.122
"P17","Mala",0.13,0.155,0.203,0.171,0.204,0.213,0.097,0.368,0.197,0.189
"P17","Muy mala",0.14,0.168,0.452,0.256,0.203,0.131,0.196,0.262,0.432,0.374
"P17","No sabe",0.037,0.066,0.012,0.012,0.004,0.007,0.005,0,0.003,0.097
"P18","Muy buena",0.41,0.253,0.335,0.221,0.268,0.187,0.179,0.225,0.3,0.377
"P18","Buena",0.18,0.319,0.34,0.207,0.182,0.201,0.091,0.209,0.076,0.197
"P18","Ni buena ni mala",0.151,0.129,0.106,0.152,0.157,0.094,0.195,0.209,0.135,0.085
"P18","Mala",0.137,0.059,0.082,0.225,0.184,0.288,0.216,0.079,0.165,0.156
"P18","Muy mala",0.113,0.171,0.127,0.195,0.206,0.217,0.319,0.278,0.298,0.07
"P18","No sabe",0.009,0.069,0.01,0,0.003,0.013,0,0,0.026,0.115
"P20","Muy buena",0.308,0.104,0.065,0.089,0.065,0.057,0.042,0.065,0.055,0.091
"P20","Buena",0.108,0.394,0.205,0.132,0.163,0.392,0.313,0.197,0.096,0.162
"P20","Ni buena ni mala",0.178,0.254,0.376,0.475,0.492,0.276,0.348,0.233,0.253,0.205
"P20","Mala",0.165,0.051,0.155,0.213,0.145,0.152,0.227,0.376,0.198,0.104
"P20","Muy mala",0.142,0.113,0.195,0.069,0.079,0.123,0.07,0.076,0.367,0.174
"P20","No sabe",0.099,0.084,0.004,0.022,0.056,0,0,0.053,0.031,0.264
"P21","Si",0.576,0.422,0.597,0.427,0.618,0.607,0.653,0.502,0.264,0.283
"P21","No",0.305,0.358,0.254,0.233,0.186,0.228,0.116,0.447,0.566,0.337
"P21","No sabe",0.119,0.22,0.149,0.34,0.196,0.165,0.231,0.051,0.17,0.38
"P23","Gobierno nacional",0.43,0.251,0.196,0.192,0.287,0.409,0.455,0.495,0.19,0.184
"P23","Gobierno provincial",0.451,0.573,0.759,0.686,0.576,0.441,0.418,0.44,0.726,0.517
"P23","No sabe",0.119,0.176,0.045,0.122,0.137,0.15,0.127,0.065,0.084,0.299
"P24","El gobierno anterior de Omar Gutierrez",0.602,0.157,0.414,0.251,0.55,0.407,0.565,0.541,0.409,0.29
"P24","El actual gobierno de Rolo Figueroa",0.247,0.469,0.251,0.18,0.123,0.14,0.103,0.135,0.274,0.274
"P24","No sabe",0.151,0.374,0.335,0.569,0.327,0.453,0.332,0.324,0.317,0.436
"P25","El gobierno anterior de Alberto Fernández",0.655,0.388,0.476,0.262,0.226,0.314,0.134,0.392,0.399,0.731
"P25","El actual gobierno de Javier Milei",0.311,0.39,0.524,0.313,0.717,0.676,0.778,0.43,0.48,0.173
"P25","No sabe",0.034,0.222,0,0.425,0.057,0.01,0.088,0.178,0.121,0.096
"P26","Si",0.781,0.655,0.855,0.843,0.955,0.948,0.814,0.911,0.896,0.674
"P26","No",0.219,0.345,0.145,0.157,0.045,0.052,0.186,0.089,0.104,0.326
"P27","Si",0.454,0.236,0.26,0.397,0.333,0.429,0.42,0.255,0.222,0.147
"P27","No estoy seguro",0.378,0.444,0.471,0.404,0.452,0.443,0.48,0.386,0.398,0.342
"P27","No",0.111,0.163,0.167,0.164,0.127,0.037,0.053,0.077,0.309,0.272
"P27","No sabe",0.057,0.157,0.102,0.035,0.088,0.091,0.047,0.282,0.071,0.239
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.26,0.173,0.343,0.216,0.297,0.239,0.053,0.043,0.314,0.231
"P28","Investigaciones científicas no declaradas con fines secretos",0.359,0.376,0.308,0.213,0.28,0.239,0.305,0.371,0.224,0.154
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.116,0.091,0.06,0.245,0.143,0.228,0.073,0.161,0.243,0.17
"P28","Otro",0.085,0.127,0.05,0.09,0.064,0.079,0.353,0.294,0.03,0.09
"P28","No sabe",0.18,0.233,0.239,0.236,0.216,0.215,0.216,0.131,0.189,0.355
"P29","Es imposible",0.415,0.122,0.28,0.285,0.317,0.069,0.168,0.167,0.412,0.183
"P29","Es muy difícil",0.217,0.421,0.41,0.301,0.279,0.26,0.292,0.369,0.207,0.35
"P29","Es bastante factible",0.107,0.06,0.098,0.087,0.177,0.313,0.22,0.071,0.126,0.101
"P29","Es posible",0.13,0.263,0.147,0.247,0.142,0.317,0.307,0.393,0.151,0.11
"P29","No sabe",0.131,0.134,0.065,0.08,0.085,0.041,0.013,0,0.104,0.256
"P30","Si",0.596,0.216,0.427,0.298,0.388,0.418,0.372,0.462,0.475,0.383
"P30","Es probable",0.192,0.409,0.178,0.191,0.14,0.187,0.128,0.082,0.176,0.301
"P30","No",0.181,0.186,0.184,0.308,0.37,0.304,0.48,0.4,0.232,0.096
"P30","No sabe",0.031,0.189,0.211,0.203,0.102,0.091,0.02,0.056,0.117,0.22
"P31","De acuerdo",0.64,0.341,0.64,0.402,0.524,0.524,0.339,0.65,0.593,0.592
"P31","Ni de acuerdo ni en desacuerdo",0.186,0.44,0.152,0.203,0.189,0.128,0.217,0.044,0.144,0.172
"P31","En desacuerdo",0.117,0.117,0.196,0.259,0.251,0.34,0.408,0.235,0.225,0.095
"P31","No sabe",0.057,0.102,0.012,0.136,0.036,0.008,0.036,0.071,0.038,0.141
"P32","Si",0.789,0.531,0.69,0.644,0.837,0.81,0.662,0.671,0.567,0.542
"P32","No",0.106,0.346,0.146,0.128,0.077,0.056,0.147,0.183,0.257,0.206
"P32","No sabe",0.105,0.123,0.164,0.228,0.086,0.134,0.191,0.146,0.176,0.252
"P33","Muy de acuerdo",0.334,0.134,0.121,0.155,0.136,0.223,0.055,0.114,0.351,0.169
"P33","De acuerdo",0.218,0.349,0.269,0.189,0.182,0.155,0.078,0.189,0.157,0.227
"P33","Ni de acuerdo ni en desacuerdo",0.135,0.161,0.174,0.178,0.202,0.104,0.124,0.15,0.093,0.217
"P33","En desacuerdo",0.235,0.258,0.31,0.404,0.397,0.451,0.685,0.442,0.325,0.243
"P33","Muy en desacuerdo",0.03,0.094,0.126,0.074,0.083,0.067,0.058,0.071,0.073,0.042
"P33","No sabe",0.048,0.004,0,0,0,0,0,0.034,0.001,0.102
"P34","Si",0.728,0.47,0.722,0.554,0.796,0.696,0.76,0.727,0.756,0.496
"P34","No",0.272,0.53,0.278,0.446,0.204,0.304,0.24,0.273,0.244,0.504
"P35","Muy de acuerdo",0.384,0.091,0.103,0.148,0.208,0.149,0.088,0.31,0.343,0.145
"P35","De acuerdo",0.275,0.414,0.271,0.178,0.154,0.085,0.066,0.066,0.12,0.312
"P35","Ni de acuerdo ni en desacuerdo",0.102,0.162,0.177,0.195,0.147,0.234,0.147,0.293,0.109,0.222
"P35","En desacuerdo",0.146,0.186,0.343,0.388,0.3,0.478,0.554,0.224,0.301,0.139
"P35","Muy en desacuerdo",0.076,0.147,0.106,0.091,0.191,0.054,0.145,0.107,0.122,0.108
"P35","No sabe",0.017,0,0,0,0,0,0,0,0.005,0.074
"P37","1-Excelente",0.681,0.076,0.056,0,0.042,0,0,0,0.013,0.031
"P37","2",0.174,0.633,0.103,0.034,0.005,0.026,0.013,0.005,0.022,0.016
"P37","3",0.014,0.098,0.381,0.083,0.029,0.05,0.029,0.203,0.009,0.002
"P37","4",0.01,0.092,0.313,0.534,0.07,0.039,0.104,0,0,0.009
"P37","5",0.049,0.081,0.064,0.259,0.598,0.135,0.164,0.195,0.031,0.078
"P37","6",0.032,0.004,0.056,0.016,0.142,0.623,0.079,0.285,0.006,0.079
"P37","7",0.001,0.002,0.023,0.007,0.061,0.107,0.337,0.066,0.039,0.075
"P37","8",0.009,0.014,0,0.032,0.025,0.02,0.222,0.228,0.053,0.008
"P37","9-Pésimo",0.019,0,0.004,0.025,0.025,0,0.052,0.018,0.821,0.101
"P37","No sabe",0.011,0,0,0.01,0.003,0,0,0,0.006,0.601
"P38","1-Excelente",0.693,0.102,0.131,0.004,0.033,0,0.06,0,0.019,0.026
"P38","2",0.101,0.552,0.154,0.141,0.031,0,0.018,0.004,0.017,0.054
"P38","3",0.057,0.082,0.223,0.121,0.102,0.058,0,0.141,0.017,0.01
"P38","4",0.019,0.076,0.21,0.342,0.121,0.129,0.071,0,0.005,0.123
"P38","5",0.022,0.05,0.149,0.177,0.404,0.222,0.226,0.365,0.067,0.016
"P38","6",0.01,0.082,0.092,0.165,0.089,0.314,0.122,0.201,0.017,0.017
"P38","7",0.002,0.013,0,0.006,0.126,0.188,0.329,0.139,0.051,0.018
"P38","8",0.018,0.009,0.025,0.023,0.069,0.06,0.085,0.084,0.041,0.009
"P38","9-Pésimo",0.023,0.032,0.016,0.012,0.017,0.029,0.082,0.057,0.744,0.063
"P38","No sabe",0.055,0.002,0,0.009,0.008,0,0.007,0.009,0.022,0.664
"P39","1-Excelente",0.647,0.063,0.121,0.091,0.037,0.006,0.029,0,0.024,0.046
"P39","2",0.167,0.536,0.166,0.04,0.022,0.016,0.106,0,0.006,0.003
"P39","3",0.022,0.1,0.286,0.224,0.082,0.024,0.056,0.105,0.004,0.155
"P39","4",0.032,0.058,0.21,0.343,0.129,0.043,0.133,0.085,0.019,0
"P39","5",0.025,0.124,0.128,0.188,0.468,0.244,0.242,0.117,0.071,0.066
"P39","6",0.002,0.066,0.032,0.032,0.076,0.397,0.108,0.196,0.049,0.001
"P39","7",0.009,0.007,0.008,0.033,0.08,0.147,0.201,0.201,0.032,0.035
"P39","8",0.02,0.031,0.003,0,0.073,0.054,0.061,0.215,0.03,0.008
"P39","9-Pésimo",0.019,0.004,0.017,0.036,0.028,0.013,0.064,0.081,0.744,0.109
"P39","No sabe",0.057,0.011,0.029,0.013,0.005,0.056,0,0,0.021,0.577
"P40","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.575,0.323,0.325,0.466,0.459,0.442,0.628,0.348,0.312,0.21
"P40","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.133,0.322,0.24,0.106,0.221,0.339,0.146,0.184,0.187,0.091
"P40","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.166,0.075,0.308,0.169,0.163,0.202,0.153,0.337,0.216,0.303
"P40","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.088,0.133,0.127,0.175,0.132,0.006,0.073,0.131,0.258,0.157
"P40","No sabe",0.038,0.147,0,0.084,0.025,0.011,0,0,0.027,0.239
"P41","Oponerse totalmente y no concurrir a la convocatoria",0.516,0.298,0.204,0.293,0.396,0.48,0.517,0.169,0.227,0.227
"P41","Oponerse parcialmente y concurrir a la convocatoria",0.194,0.246,0.181,0.22,0.147,0.227,0.263,0.271,0.132,0.061
"P41","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.204,0.218,0.448,0.272,0.358,0.256,0.109,0.394,0.322,0.292
"P41","Apoyar totalmente la iniciativa del gobierno nacional",0.079,0.142,0.166,0.138,0.083,0.037,0.111,0.166,0.258,0.239
"P41","No sabe",0.007,0.096,0.001,0.077,0.016,0,0,0,0.061,0.181
"P42","Oponerse totalmente",0.542,0.265,0.189,0.317,0.318,0.439,0.527,0.122,0.255,0.152
"P42","Oponerse parcialmente",0.101,0.341,0.14,0.084,0.131,0.188,0.161,0.234,0.095,0.142
"P42","Apoyar parcialmente",0.201,0.204,0.344,0.261,0.326,0.179,0.187,0.435,0.281,0.188
"P42","Apoyar totalmente",0.144,0.175,0.221,0.25,0.205,0.192,0.082,0.174,0.335,0.3
"P42","No sabe",0.012,0.015,0.106,0.088,0.02,0.002,0.043,0.035,0.034,0.218
"P43","Inseguridad y narcotráfico",0.504,0.267,0.372,0.218,0.257,0.296,0.289,0.123,0.385,0.202
"P43","Altos impuestos y tarifas",0.307,0.301,0.275,0.253,0.2,0.187,0.252,0.355,0.171,0.278
"P43","Educación y estado de las escuelas",0.079,0.145,0.142,0.23,0.282,0.15,0.266,0.108,0.186,0.173
"P43","Inflación",0.076,0.225,0.131,0.224,0.111,0.286,0.124,0.348,0.105,0.153
"P43","Estado de la salud",0.026,0.032,0.057,0.046,0.104,0.038,0.048,0,0.071,0.14
"P43","Corrupción",0.005,0.006,0.01,0.013,0.019,0.036,0,0,0.036,0.054
"P43","Pobreza",0.003,0.005,0.013,0.01,0.025,0.007,0.021,0,0,0
"P43","Medio ambiente, incendios y contaminación",0,0,0,0,0,0,0,0,0.012,0
"P43","Falta de trabajo",0,0,0,0,0,0,0,0,0.034,0
"P43","No sabe",0,0.019,0,0.006,0.002,0,0,0.066,0,0
"P47","Muy buena",0.399,0.069,0,0.009,0.028,0.014,0.023,0.065,0.016,0.099
"P47","Buena",0.172,0.455,0.181,0.325,0.295,0.45,0.372,0.361,0.248,0.197
"P47","Ni buena ni mala",0.255,0.28,0.566,0.46,0.439,0.468,0.356,0.35,0.182,0.32
"P47","Mala",0.164,0.132,0.217,0.197,0.18,0.042,0.249,0.224,0.302,0.126
"P47","Muy mala",0.008,0.064,0.022,0.009,0.039,0.026,0,0,0.215,0.085
"P47","No sabe",0.002,0,0.014,0,0.019,0,0,0,0.037,0.173
"P48","Peor",0.534,0.319,0.243,0.212,0.317,0.172,0.389,0.242,0.559,0.195
"P48","Igual",0.351,0.567,0.451,0.509,0.489,0.702,0.276,0.352,0.303,0.479
"P48","Mejor",0.107,0.088,0.084,0.199,0.172,0.106,0.298,0.389,0.061,0.113
"P48","No sabe",0.008,0.026,0.222,0.08,0.022,0.02,0.037,0.017,0.077,0.213
"P49","Peor",0.51,0.276,0.15,0.224,0.276,0.175,0.226,0.137,0.552,0.127
"P49","Igual",0.191,0.445,0.379,0.412,0.349,0.571,0.366,0.339,0.225,0.482
"P49","Mejor",0.248,0.262,0.418,0.256,0.3,0.219,0.311,0.507,0.124,0.101
"P49","No sabe",0.051,0.017,0.053,0.108,0.075,0.035,0.097,0.017,0.099,0.29
"P50","El gobierno de Javier Milei",0.449,0.376,0.23,0.341,0.335,0.47,0.474,0.317,0.299,0.14
"P50","El gobierno de Alberto Fernández",0.5,0.529,0.704,0.544,0.487,0.442,0.251,0.462,0.622,0.601
"P50","Ambos",0.051,0.076,0.057,0.065,0.16,0.088,0.275,0.204,0.074,0.133
"P50","No sabe",0,0.019,0.009,0.05,0.018,0,0,0.017,0.005,0.126
"P51","Javier Milei",0.667,0.412,0.542,0.454,0.448,0.398,0.264,0.33,0.561,0.524
"P51","Los gobernadores",0.249,0.479,0.299,0.425,0.483,0.583,0.674,0.485,0.378,0.266
"P51","No sabe",0.084,0.109,0.159,0.121,0.069,0.019,0.062,0.185,0.061,0.21
"P52","Muy buena",0.444,0.21,0.073,0.092,0.156,0.162,0.295,0.076,0.143,0.107
"P52","Buena",0.069,0.242,0.128,0.05,0.164,0.147,0.244,0.074,0.095,0.118
"P52","Ni buena ni mala",0.096,0.096,0.073,0.246,0.147,0.04,0.067,0.08,0.061,0.127
"P52","Mala",0.165,0.145,0.03,0.141,0.113,0.37,0.166,0.133,0.142,0.077
"P52","Muy mala",0.226,0.307,0.696,0.451,0.42,0.281,0.228,0.637,0.555,0.498
"P52","No sabe",0,0,0,0.02,0,0,0,0,0.004,0.073
"P53","Muy buena",0.379,0.161,0.089,0.043,0.026,0.042,0.053,0.029,0.084,0.116
"P53","Buena",0.097,0.219,0.132,0.306,0.158,0.2,0.094,0.129,0.168,0.131
"P53","Ni buena ni mala",0.176,0.203,0.187,0.187,0.198,0.136,0.044,0.392,0.313,0.28
"P53","Mala",0.233,0.195,0.437,0.21,0.237,0.335,0.341,0.108,0.177,0.266
"P53","Muy mala",0.115,0.206,0.155,0.233,0.381,0.274,0.468,0.342,0.247,0.068
"P53","No sabe",0,0.016,0,0.021,0,0.013,0,0,0.011,0.139
"P54","Muy buena",0.427,0.219,0.275,0.293,0.21,0.152,0.101,0.277,0.304,0.242
"P54","Buena",0.152,0.34,0.398,0.196,0.186,0.181,0.163,0.41,0.279,0.246
"P54","Ni buena ni mala",0.153,0.185,0.055,0.103,0.152,0.285,0.038,0.04,0.075,0.218
"P54","Mala",0.13,0.062,0.09,0.252,0.144,0.116,0.315,0.196,0.151,0.115
"P54","Muy mala",0.138,0.178,0.182,0.156,0.305,0.266,0.379,0.077,0.191,0.04
"P54","No sabe",0,0.016,0,0,0.003,0,0.004,0,0,0.139
"P55","Muy buena",0.463,0.181,0.194,0.167,0.078,0.046,0.086,0.046,0.25,0.129
"P55","Buena",0.136,0.256,0.17,0.098,0.202,0.178,0.132,0.16,0.133,0.271
"P55","Ni buena ni mala",0.098,0.222,0.361,0.418,0.233,0.247,0.066,0.508,0.248,0.348
"P55","Mala",0.095,0.071,0.122,0.186,0.131,0.247,0.43,0.11,0.109,0.071
"P55","Muy mala",0.106,0.197,0.153,0.131,0.341,0.282,0.276,0.176,0.244,0.045
"P55","No sabe",0.102,0.073,0,0,0.015,0,0.01,0,0.016,0.136
"P56","Muy buena",0.559,0.244,0.378,0.473,0.338,0.2,0.169,0.123,0.473,0.371
"P56","Buena",0.107,0.378,0.269,0.087,0.104,0.156,0.102,0.376,0.074,0.259
"P56","Ni buena ni mala",0.05,0.111,0.102,0.268,0.192,0.169,0.07,0.216,0.124,0.087
"P56","Mala",0.098,0.066,0.114,0.055,0.101,0.102,0.352,0.096,0.116,0.056
"P56","Muy mala",0.107,0.171,0.137,0.117,0.259,0.373,0.303,0.189,0.202,0.032
"P56","No sabe",0.079,0.03,0,0,0.006,0,0.004,0,0.011,0.195
"P57","Muy buena",0.322,0.16,0.089,0.093,0.042,0.153,0.035,0,0.058,0.097
"P57","Buena",0.231,0.241,0.229,0.123,0.247,0.085,0.089,0.233,0.169,0.237
"P57","Ni buena ni mala",0.249,0.298,0.346,0.561,0.38,0.521,0.407,0.575,0.386,0.386
"P57","Mala",0.098,0.15,0.167,0.174,0.152,0.15,0.272,0.113,0.18,0.059
"P57","Muy mala",0.075,0.094,0.16,0.049,0.161,0.091,0.197,0.051,0.195,0.008
"P57","No sabe",0.025,0.057,0.009,0,0.018,0,0,0.028,0.012,0.213
"P58","Muy buena",0.414,0.116,0.219,0.227,0.108,0.087,0.02,0.059,0.325,0.249
"P58","Buena",0.201,0.313,0.226,0.221,0.244,0.191,0.158,0.262,0.14,0.147
"P58","Ni buena ni mala",0.145,0.245,0.241,0.136,0.211,0.229,0.186,0.395,0.202,0.306
"P58","Mala",0.055,0.126,0.111,0.246,0.126,0.276,0.222,0.096,0.09,0.051
"P58","Muy mala",0.117,0.162,0.203,0.148,0.293,0.217,0.41,0.188,0.235,0.04
"P58","No sabe",0.068,0.038,0,0.022,0.018,0,0.004,0,0.008,0.207
"P59","Muy buena",0.44,0.14,0.106,0.222,0.123,0.04,0.073,0.091,0.211,0.118
"P59","Buena",0.08,0.28,0.341,0.038,0.131,0.285,0.082,0.329,0.233,0.088
"P59","Ni buena ni mala",0.204,0.252,0.227,0.386,0.328,0.195,0.212,0.257,0.225,0.505
"P59","Mala",0.083,0.063,0.153,0.221,0.146,0.252,0.343,0.203,0.093,0.04
"P59","Muy mala",0.101,0.168,0.135,0.105,0.213,0.194,0.257,0.092,0.214,0.009
"P59","No sabe",0.092,0.097,0.038,0.028,0.059,0.034,0.033,0.028,0.024,0.24
