"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P16","Muy mala",0.234,0.155,0.143,0.06,0.174,0
"P16","No sabe",0.01,0.022,0.052,0.074,0.091,0.572
"P17","Muy buena",0.286,0.147,0.037,0.159,0.065,0.084
"P17","Buena",0.052,0.209,0.135,0.287,0.247,0
"P17","Ni buena ni mala",0.08,0.128,0.198,0.257,0.337,0.016
"P17","Mala",0.229,0.182,0.286,0.14,0.125,0.139
"P17","Muy mala",0.347,0.328,0.313,0.109,0.163,0.321
"P17","No sabe",0.006,0.006,0.031,0.048,0.063,0.44
"P18","Muy buena",0.581,0.375,0.334,0.082,0.071,0.28
"P18","Buena",0.081,0.378,0.205,0.155,0.053,0.132
"P18","Ni buena ni mala",0.08,0.127,0.227,0.141,0.158,0.21
"P18","Mala",0.139,0.04,0.133,0.261,0.278,0.015
"P18","Muy mala",0.118,0.078,0.081,0.312,0.345,0.132
"P18","No sabe",0.001,0.002,0.02,0.049,0.095,0.231
"P20","Muy buena",0.239,0.146,0.077,0.082,0.051,0.04
"P20","Buena",0.067,0.29,0.183,0.172,0.191,0.191
"P20","Ni buena ni mala",0.139,0.229,0.378,0.398,0.336,0.019
"P20","Mala",0.239,0.152,0.185,0.144,0.055,0
"P20","Muy mala",0.29,0.174,0.107,0.076,0.261,0.132
"P20","No sabe",0.026,0.009,0.07,0.128,0.106,0.618
"P21","Si",0.471,0.362,0.358,0.564,0.5,0.384
"P21","No",0.406,0.444,0.371,0.225,0.166,0.175
"P21","No sabe",0.123,0.194,0.271,0.211,0.334,0.441
"P23","Gobierno nacional",0.305,0.109,0.156,0.492,0.282,0.177
"P23","Gobierno provincial",0.655,0.8,0.604,0.363,0.479,0.366
"P23","No sabe",0.04,0.091,0.24,0.145,0.239,0.457
"P24","El gobierno anterior de Omar Gutierrez",0.587,0.376,0.459,0.337,0.264,0.151
"P24","El actual gobierno de Rolo Figueroa",0.145,0.413,0.276,0.166,0.117,0.513
"P24","No sabe",0.268,0.211,0.265,0.497,0.619,0.336
"P25","El gobierno anterior de Alberto Fernández",0.798,0.511,0.727,0.258,0.39,1
"P25","El actual gobierno de Javier Milei",0.049,0.41,0.114,0.635,0.586,0
"P25","No sabe",0.153,0.079,0.159,0.107,0.024,0
"P26","Si",0.938,0.728,0.821,0.815,0.756,0.507
"P26","No",0.062,0.272,0.179,0.185,0.244,0.493
"P27","Si",0.345,0.202,0.179,0.402,0.372,0.044
"P27","No estoy seguro",0.389,0.521,0.427,0.383,0.334,0.365
"P27","No",0.209,0.21,0.228,0.082,0.124,0.217
"P27","No sabe",0.057,0.067,0.166,0.133,0.17,0.374
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.418,0.254,0.287,0.163,0.186,0.114
"P28","Investigaciones científicas no declaradas con fines secretos",0.245,0.408,0.19,0.288,0.123,0.017
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.212,0.212,0.176,0.063,0.088,0.009
"P28","Otro",0.018,0.068,0.096,0.156,0.193,0.016
"P28","No sabe",0.107,0.058,0.251,0.33,0.41,0.844
"P29","Es imposible",0.557,0.224,0.235,0.215,0.251,0.176
"P29","Es muy difícil",0.214,0.527,0.434,0.194,0.134,0.007
"P29","Es bastante factible",0.047,0.103,0.139,0.162,0.114,0.177
"P29","Es posible",0.129,0.093,0.106,0.26,0.248,0.056
"P29","No sabe",0.053,0.053,0.086,0.169,0.253,0.584
"P30","Si",0.79,0.493,0.385,0.2,0.158,0.078
"P30","Es probable",0.099,0.329,0.342,0.171,0.104,0.309
"P30","No",0.038,0.133,0.162,0.446,0.44,0.21
"P30","No sabe",0.073,0.045,0.111,0.183,0.298,0.403
"P31","De acuerdo",0.838,0.572,0.684,0.316,0.232,0.387
"P31","Ni de acuerdo ni en desacuerdo",0.071,0.311,0.148,0.211,0.306,0.132
"P31","En desacuerdo",0.071,0.089,0.091,0.372,0.309,0
"P31","No sabe",0.02,0.028,0.077,0.101,0.153,0.481
"P32","Si",0.848,0.529,0.654,0.704,0.551,0.24
"P32","No",0.081,0.354,0.117,0.147,0.115,0.176
"P32","No sabe",0.071,0.117,0.229,0.149,0.334,0.584
"P34","Si",0.922,0.614,0.568,0.638,0.564,0.374
"P34","No",0.078,0.386,0.432,0.362,0.436,0.626
"P35","Muy de acuerdo",0.642,0.16,0.179,0.088,0.046,0
"P35","De acuerdo",0.132,0.535,0.259,0.091,0.087,0.184
"P35","Ni de acuerdo ni en desacuerdo",0.068,0.168,0.319,0.155,0.063,0.163
"P35","En desacuerdo",0.102,0.088,0.144,0.533,0.225,0.216
"P35","Muy en desacuerdo",0.049,0.049,0.096,0.125,0.566,0.208
"P35","No sabe",0.007,0,0.003,0.008,0.013,0.229
"P36","1-Excelente",0.347,0.239,0.206,0.17,0.104,0.501
"P36","2",0.073,0.202,0.13,0.098,0.173,0.021
"P36","3",0.033,0.077,0.069,0.058,0.115,0
"P36","4",0.035,0.045,0.059,0.063,0.056,0
"P36","5",0.097,0.138,0.213,0.198,0.2,0
"P36","6",0.03,0.022,0.02,0.042,0.03,0
"P36","7",0.008,0.013,0.028,0.072,0.029,0
"P36","8",0.014,0.025,0.028,0.039,0.03,0.042
"P36","9-Pésimo",0.292,0.139,0.114,0.189,0.203,0.009
"P36","No sabe",0.071,0.1,0.133,0.071,0.06,0.427
"P37","1-Excelente",0.335,0.159,0.137,0.102,0.13,0.279
"P37","2",0.073,0.237,0.144,0.097,0.117,0.242
"P37","3",0.032,0.035,0.061,0.093,0.058,0
"P37","4",0.025,0.097,0.109,0.075,0.165,0
"P37","5",0.12,0.18,0.201,0.174,0.189,0
"P37","6",0.049,0.045,0.097,0.108,0.033,0.045
"P37","7",0.013,0.055,0.017,0.079,0.015,0
"P37","8",0.018,0.036,0.022,0.053,0.049,0
"P37","9-Pésimo",0.276,0.11,0.144,0.174,0.192,0
"P37","No sabe",0.059,0.046,0.068,0.045,0.052,0.434
"P38","1-Excelente",0.313,0.223,0.193,0.113,0.075,0
"P38","2",0.084,0.182,0.098,0.079,0.232,0.283
"P38","3",0.02,0.085,0.075,0.113,0,0
"P38","4",0.034,0.107,0.119,0.083,0.122,0
"P38","5",0.109,0.085,0.149,0.174,0.189,0.043
"P38","6",0.031,0.072,0.119,0.072,0.028,0
"P38","7",0.056,0.032,0.03,0.083,0.071,0
"P38","8",0.013,0.048,0.037,0.042,0.044,0
"P38","9-Pésimo",0.277,0.118,0.089,0.168,0.166,0
"P38","No sabe",0.063,0.048,0.091,0.073,0.073,0.674
"P39","1-Excelente",0.346,0.17,0.092,0.138,0.125,0
"P39","2",0.046,0.213,0.14,0.081,0.198,0.282
"P39","3",0.011,0.089,0.163,0.097,0.05,0
"P39","4",0.047,0.078,0.102,0.104,0.023,0
"P39","5",0.102,0.159,0.169,0.178,0.215,0
"P39","6",0.036,0.041,0.049,0.082,0.061,0.043
"P39","7",0.014,0.037,0.007,0.094,0.039,0
"P39","8",0.036,0.052,0.062,0.015,0.051,0
"P39","9-Pésimo",0.297,0.109,0.085,0.169,0.184,0
"P39","No sabe",0.065,0.052,0.131,0.042,0.054,0.675
"P40","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.337,0.245,0.155,0.649,0.677,0.061
"P40","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.084,0.259,0.309,0.187,0.1,0.082
"P40","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.253,0.28,0.324,0.078,0.003,0.013
"P40","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.286,0.184,0.132,0.039,0.093,0.273
"P40","No sabe",0.04,0.032,0.08,0.047,0.127,0.571
"P41","Oponerse totalmente y no concurrir a la convocatoria",0.346,0.192,0.044,0.553,0.597,0
"P41","Oponerse parcialmente y concurrir a la convocatoria",0.051,0.219,0.25,0.212,0.107,0.119
"P41","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.305,0.292,0.564,0.165,0.12,0.283
"P41","Apoyar totalmente la iniciativa del gobierno nacional",0.283,0.256,0.133,0.018,0.069,0
"P41","No sabe",0.015,0.041,0.009,0.052,0.107,0.598
"P42","Oponerse totalmente",0.274,0.175,0.134,0.511,0.613,0.062
"P42","Oponerse parcialmente",0.049,0.174,0.212,0.195,0.073,0.027
"P42","Apoyar parcialmente",0.2,0.337,0.371,0.21,0.099,0.319
"P42","Apoyar totalmente",0.462,0.283,0.25,0.043,0.079,0.013
"P42","No sabe",0.015,0.031,0.033,0.041,0.136,0.579
"P43","Inseguridad y narcotráfico",0.582,0.365,0.282,0.213,0.136,0.078
"P43","Altos impuestos y tarifas",0.148,0.34,0.31,0.244,0.12,0.273
"P43","Educación y estado de las escuelas",0.115,0.144,0.217,0.184,0.363,0
"P43","Inflación",0.038,0.099,0.081,0.226,0.243,0.62
"P43","Estado de la salud",0.028,0.028,0.087,0.089,0.126,0.029
"P43","Corrupción",0.039,0.021,0.018,0.014,0,0
"P43","Pobreza",0.007,0.003,0,0.017,0,0
"P43","Medio ambiente, incendios y contaminación",0.012,0,0,0,0,0
"P43","Falta de trabajo",0.03,0,0,0,0.012,0
"P43","No sabe",0.001,0,0.005,0.013,0,0
"P47","Muy buena",0.255,0.12,0.035,0.057,0.048,0.059
"P47","Buena",0.205,0.355,0.199,0.316,0.228,0.351
"P47","Ni buena ni mala",0.222,0.291,0.51,0.356,0.255,0.013
"P47","Mala",0.149,0.176,0.141,0.235,0.291,0.226
"P47","Muy mala",0.148,0.047,0.055,0.02,0.178,0
"P47","No sabe",0.021,0.011,0.06,0.016,0,0.351
"P48","Peor",0.551,0.253,0.31,0.4,0.435,0.064
"P48","Igual",0.323,0.556,0.421,0.42,0.437,0.274
"P48","Mejor",0.099,0.136,0.2,0.12,0.057,0.086
"P48","No sabe",0.027,0.055,0.069,0.06,0.071,0.576
"P49","Peor",0.479,0.205,0.222,0.408,0.405,0.09
"P49","Igual",0.239,0.515,0.377,0.287,0.219,0.013
"P49","Mejor",0.22,0.206,0.317,0.221,0.291,0.347
"P49","No sabe",0.062,0.074,0.084,0.084,0.085,0.55
"P50","El gobierno de Javier Milei",0.293,0.171,0.069,0.58,0.564,0.149
"P50","El gobierno de Alberto Fernández",0.662,0.772,0.758,0.255,0.233,0.527
"P50","Ambos",0.035,0.041,0.149,0.152,0.175,0
"P50","No sabe",0.01,0.016,0.024,0.013,0.028,0.324
"P51","Javier Milei",0.873,0.624,0.642,0.194,0.234,0.337
"P51","Los gobernadores",0.107,0.296,0.172,0.709,0.679,0.059
"P51","No sabe",0.02,0.08,0.186,0.097,0.087,0.604
"P52","Muy buena",0.293,0.167,0.052,0.259,0.23,0.058
"P52","Buena",0.039,0.169,0.045,0.204,0.116,0.062
"P52","Ni buena ni mala",0.017,0.059,0.114,0.162,0.253,0
"P52","Mala",0.114,0.095,0.173,0.176,0.136,0
"P52","Muy mala",0.537,0.51,0.616,0.193,0.265,0.528
"P52","No sabe",0,0,0,0.006,0,0.352
"P53","Muy buena",0.351,0.177,0.115,0.016,0.038,0
"P53","Buena",0.172,0.302,0.128,0.062,0.135,0.228
"P53","Ni buena ni mala",0.213,0.246,0.411,0.149,0.06,0.361
"P53","Mala",0.154,0.174,0.118,0.41,0.211,0
"P53","Muy mala",0.11,0.101,0.204,0.353,0.481,0.06
"P53","No sabe",0,0,0.024,0.01,0.075,0.351
"P54","Muy buena",0.565,0.383,0.262,0.074,0.084,0.271
"P54","Buena",0.234,0.343,0.437,0.109,0.129,0.254
"P54","Ni buena ni mala",0.12,0.147,0.167,0.141,0.071,0.064
"P54","Mala",0.044,0.058,0.058,0.304,0.147,0
"P54","Muy mala",0.037,0.069,0.055,0.37,0.494,0.06
"P54","No sabe",0,0,0.021,0.002,0.075,0.351
"P55","Muy buena",0.489,0.306,0.206,0.028,0.085,0.014
"P55","Buena",0.16,0.307,0.266,0.08,0.038,0.227
"P55","Ni buena ni mala",0.221,0.228,0.373,0.197,0.188,0.321
"P55","Mala",0.047,0.062,0.034,0.277,0.05,0.026
"P55","Muy mala",0.066,0.05,0.108,0.356,0.549,0.06
"P55","No sabe",0.017,0.047,0.013,0.062,0.09,0.352
"P56","Muy buena",0.748,0.491,0.562,0.095,0.035,0.273
"P56","Buena",0.09,0.299,0.138,0.14,0.136,0.293
"P56","Ni buena ni mala",0.079,0.095,0.221,0.118,0.19,0.026
"P56","Mala",0.033,0.077,0.033,0.218,0.025,0.059
"P56","Muy mala",0.035,0.026,0.046,0.357,0.538,0
"P56","No sabe",0.015,0.012,0,0.072,0.076,0.349
"P57","Muy buena",0.302,0.135,0.06,0.073,0.017,0
"P57","Buena",0.171,0.351,0.246,0.107,0.229,0.32
"P57","Ni buena ni mala",0.297,0.374,0.543,0.371,0.159,0.272
"P57","Mala",0.122,0.088,0.088,0.227,0.12,0.059
"P57","Muy mala",0.093,0.048,0.033,0.177,0.349,0
"P57","No sabe",0.015,0.004,0.03,0.045,0.126,0.349
"P58","Muy buena",0.565,0.328,0.162,0.035,0.073,0.014
"P58","Buena",0.166,0.403,0.296,0.065,0.169,0.318
"P58","Ni buena ni mala",0.178,0.166,0.427,0.187,0.093,0.233
"P58","Mala",0.054,0.035,0.043,0.257,0.007,0
"P58","Muy mala",0.024,0.064,0.054,0.385,0.555,0.059
"P58","No sabe",0.013,0.004,0.018,0.071,0.103,0.376
"P59","Muy buena",0.498,0.279,0.136,0.019,0.068,0.275
"P59","Buena",0.197,0.334,0.157,0.095,0.021,0.061
"P59","Ni buena ni mala",0.221,0.265,0.516,0.225,0.198,0.231
"P59","Mala",0.025,0.057,0.067,0.251,0.119,0.058
"P59","Muy mala",0.04,0.057,0.044,0.283,0.478,0
"P59","No sabe",0.019,0.008,0.08,0.127,0.116,0.375
