"var","categoria","Si","No"
"P17","Arabella Carreras por Unidos Bariloche",0.105,0.156
"P17","Pablo Chamátropulos por Podemos Bariloche",0.051,0.098
"P17","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.116,0.113
"P17","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.066,0.059
"P17","No sabe",0.3,0.256
"P18","La votaría",0.195,0.165
"P18","Puede que la vote",0.128,0.204
"P18","Nunca la votaría",0.485,0.408
"P18","No sabe",0.192,0.223
"P19","Lo votaría",0.219,0.179
"P19","Puede que lo vote",0.164,0.188
"P19","Nunca lo votaría",0.505,0.489
"P19","No sabe",0.112,0.144
"P20","La votaría",0.279,0.178
"P20","Puede que la vote",0.137,0.224
"P20","Nunca la votaría",0.567,0.503
"P20","No sabe",0.017,0.095
"P21","Lo votaría",0.252,0.078
"P21","Puede que lo vote",0.157,0.237
"P21","Nunca lo votaría",0.501,0.529
"P21","No sabe",0.09,0.156
"P22","Lo votaría",0.226,0.124
"P22","Puede que lo vote",0.157,0.224
"P22","Nunca lo votaría",0.541,0.559
"P22","No sabe",0.076,0.093
"P23","Lo votaría",0.269,0.134
"P23","Puede que lo vote",0.139,0.161
"P23","Nunca lo votaría",0.515,0.578
"P23","No sabe",0.077,0.127
"P24","La votaría",0.265,0.076
"P24","Puede que la vote",0.085,0.146
"P24","Nunca la votaría",0.569,0.633
"P24","No sabe",0.081,0.145
"P25","Lo votaría",0.244,0.102
"P25","Puede que lo vote",0.123,0.251
"P25","Nunca lo votaría",0.533,0.544
"P25","No sabe",0.1,0.103
"P26","Lo votaría",0.175,0.136
"P26","Puede que lo vote",0.178,0.189
"P26","Nunca lo votaría",0.538,0.548
"P26","No sabe",0.109,0.127
"P27","Lo votaría",0.204,0.136
"P27","Puede que lo vote",0.169,0.194
"P27","Nunca lo votaría",0.529,0.537
"P27","No sabe",0.098,0.133
"P28","Lo votaría",0.226,0.088
"P28","Puede que lo vote",0.095,0.154
"P28","Nunca lo votaría",0.576,0.615
"P28","No sabe",0.103,0.143
"P29","Lo votaría",0.188,0.117
"P29","Puede que lo vote",0.073,0.114
"P29","Nunca lo votaría",0.683,0.67
"P29","No sabe",0.056,0.099
"P30","La votaría",0.157,0.106
"P30","Puede que la vote",0.119,0.179
"P30","Nunca la votaría",0.64,0.599
"P30","No sabe",0.084,0.116
