"var","categoria","Si","No","No sabe"
"P17","Si",0.528,0.239,0.357
"P17","No",0.371,0.666,0.403
"P17","No sabe",0.101,0.095,0.24
"P18","Proteger sus derechos ancestrales",0.425,0.178,0.243
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.253,0.214,0.339
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.178,0.236,0.176
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.126,0.351,0.192
"P18","No sabe",0.018,0.021,0.05
"P19","Muy de acuerdo",0.589,0.469,0.474
"P19","De acuerdo",0.239,0.24,0.254
"P19","Ni de acuerdo ni en desacuerdo",0.033,0.151,0.161
"P19","En desacuerdo",0.08,0.094,0.051
"P19","Muy en desacuerdo",0.045,0.033,0.038
"P19","No sabe",0.014,0.013,0.022
"P20","Si",0.761,0.504,0.579
"P20","No",0.145,0.292,0.066
"P20","No sabe",0.094,0.204,0.355
"P21","Si",0.788,0.275,0.342
"P21","No",0.099,0.429,0.029
"P21","No sabe",0.113,0.296,0.629
"P22","Si",0.955,0.187,0.383
"P22","No",0.027,0.698,0.1
"P22","No sabe",0.018,0.115,0.517
"P24","Muy de acuerdo",0.312,0.457,0.288
"P24","De acuerdo",0.094,0.181,0.164
"P24","Ni de acuerdo ni en desacuerdo",0.136,0.091,0.171
"P24","En desacuerdo",0.246,0.125,0.116
"P24","Muy en desacuerdo",0.206,0.142,0.207
"P24","No sabe",0.006,0.004,0.054
"P25","Muy de acuerdo",0.296,0.461,0.26
"P25","De acuerdo",0.078,0.16,0.187
"P25","Ni de acuerdo ni en desacuerdo",0.153,0.083,0.1
"P25","En desacuerdo",0.248,0.113,0.161
"P25","Muy en desacuerdo",0.218,0.179,0.251
"P25","No sabe",0.007,0.004,0.041
"P26","Muy buena",0.374,0.127,0.156
"P26","Buena",0.299,0.245,0.284
"P26","Ni buena ni mala",0.217,0.364,0.444
"P26","Mala",0.087,0.138,0.045
"P26","Muy mala",0.012,0.12,0.042
"P26","No sabe",0.011,0.006,0.029
"P27","Muy buena",0.568,0.008,0.043
"P27","Buena",0.281,0.085,0.221
"P27","Ni buena ni mala",0.134,0.247,0.615
"P27","Mala",0.017,0.405,0.053
"P27","Muy mala",0,0.255,0.034
"P27","No sabe",0,0,0.034
"P28","Muy buena",0.243,0.002,0.002
"P28","Buena",0.247,0.043,0.107
"P28","Ni buena ni mala",0.254,0.161,0.469
"P28","Mala",0.213,0.392,0.325
"P28","Muy mala",0.037,0.402,0.066
"P28","No sabe",0.006,0,0.031
"P29","Muy buena",0.212,0.032,0.039
"P29","Buena",0.221,0.054,0.076
"P29","Ni buena ni mala",0.418,0.316,0.614
"P29","Mala",0.113,0.256,0.179
"P29","Muy mala",0.019,0.326,0.06
"P29","No sabe",0.017,0.016,0.032
"P30","Muy buena",0.288,0.049,0.055
"P30","Buena",0.248,0.104,0.226
"P30","Ni buena ni mala",0.263,0.277,0.409
"P30","Mala",0.148,0.245,0.186
"P30","Muy mala",0.04,0.306,0.095
"P30","No sabe",0.013,0.019,0.029
"P31","Muy buena",0.48,0.155,0.222
"P31","Buena",0.098,0.048,0.071
"P31","Ni buena ni mala",0.095,0.054,0.116
"P31","Mala",0.233,0.187,0.204
"P31","Muy mala",0.092,0.552,0.34
"P31","No sabe",0.002,0.004,0.047
"P32","Muy buena",0.175,0.167,0.11
"P32","Buena",0.065,0.149,0.112
"P32","Ni buena ni mala",0.117,0.229,0.242
"P32","Mala",0.32,0.18,0.222
"P32","Muy mala",0.323,0.27,0.287
"P32","No sabe",0,0.005,0.027
"P33","Muy buena",0.341,0.063,0.027
"P33","Buena",0.161,0.118,0.162
"P33","Ni buena ni mala",0.091,0.099,0.232
"P33","Mala",0.249,0.233,0.221
"P33","Muy mala",0.158,0.481,0.326
"P33","No sabe",0,0.006,0.032
"P34","Muy buena",0.315,0.438,0.272
"P34","Buena",0.079,0.171,0.209
"P34","Ni buena ni mala",0.085,0.077,0.158
"P34","Mala",0.215,0.067,0.11
"P34","Muy mala",0.306,0.247,0.222
"P34","No sabe",0,0,0.029
"P35","Muy buena",0.283,0.345,0.225
"P35","Buena",0.155,0.258,0.149
"P35","Ni buena ni mala",0.082,0.09,0.197
"P35","Mala",0.201,0.076,0.119
"P35","Muy mala",0.279,0.229,0.281
"P35","No sabe",0,0.002,0.029
"P36","Muy buena",0.239,0.306,0.098
"P36","Buena",0.173,0.139,0.212
"P36","Ni buena ni mala",0.174,0.256,0.313
"P36","Mala",0.167,0.081,0.129
"P36","Muy mala",0.235,0.209,0.198
"P36","No sabe",0.012,0.009,0.05
"P37","Muy buena",0.287,0.511,0.284
"P37","Buena",0.131,0.09,0.15
"P37","Ni buena ni mala",0.141,0.109,0.215
"P37","Mala",0.19,0.081,0.086
"P37","Muy mala",0.248,0.206,0.212
"P37","No sabe",0.003,0.003,0.053
"P38","Muy buena",0.169,0.13,0.062
"P38","Buena",0.188,0.262,0.222
"P38","Ni buena ni mala",0.31,0.351,0.452
"P38","Mala",0.201,0.133,0.121
"P38","Muy mala",0.118,0.11,0.073
"P38","No sabe",0.014,0.014,0.07
"P39","Muy buena",0.181,0.179,0.061
"P39","Buena",0.106,0.197,0.147
"P39","Ni buena ni mala",0.251,0.283,0.383
"P39","Mala",0.195,0.084,0.095
"P39","Muy mala",0.255,0.253,0.26
"P39","No sabe",0.012,0.004,0.054
"P40","Muy buena",0.159,0.128,0.045
"P40","Buena",0.124,0.201,0.134
"P40","Ni buena ni mala",0.348,0.353,0.456
"P40","Mala",0.165,0.072,0.101
"P40","Muy mala",0.149,0.189,0.177
"P40","No sabe",0.055,0.057,0.087
