"var","categoria","Si","No"
"P23","No sabe",0.051,0.053
"P24","Lo votaría",0.044,0.02
"P24","Puede que lo vote",0.166,0.173
"P24","Nunca lo votaría",0.707,0.747
"P24","No sabe",0.083,0.06
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.324,0.318
"P26","Alberto Fernández por el Frente de Todos",0.018,0.043
"P26","Mauricio Macri por Juntos por el cambio",0.166,0.136
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.093,0.099
"P26","Patricia Bullrich por Juntos por el Cambio",0.165,0.19
"P26","Facundo Manes por Juntos por el Cambio",0.032,0.04
"P26","Javier Milei por los liberales libertarios",0.154,0.11
"P26","Nicolás del Caño por la izquierda",0.01,0.011
"P26","Aún no lo tengo decidido",0.038,0.053
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.113,0.118
"P27","Patricia Bullrich por Juntos por el Cambio",0.283,0.288
"P27","Facundo Manes por Juntos por el Cambio",0.042,0.028
"P27","Alberto Fernández por el Frente de Todos",0.091,0.082
"P27","Sergio Massa por el Frente de Todos",0.191,0.199
"P27","Javier Milei por los liberales libertarios",0.164,0.136
"P27","Nicolás del Caño por la izquierda",0.021,0.023
"P27","Otros candidatos",0.051,0.044
"P27","Aún no lo tengo decidido",0.044,0.082
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.343,0.335
"P28","Mauricio Macri por Juntos por el Cambio",0.312,0.291
"P28","Javier Milei por los liberales libertarios",0.214,0.176
"P28","Nicolás del Caño por la izquierda",0.022,0.025
"P28","Otro candidato",0.075,0.107
"P28","Aún no lo tengo decidido",0.034,0.066
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.296,0.248
"P30","Alberto Fernández por el Frente de Todos",0.199,0.203
"P30","Javier Milei por los liberales libertarios",0.248,0.23
"P30","Nicolás del Caño por la izquierda",0.04,0.031
"P30","Otro candidato",0.128,0.144
"P30","Aún no lo tengo decidido",0.089,0.144
"P32","Sergio Massa presidente por el Frente de Todos",0.251,0.275
"P32","Patricia Bullrich por Juntos por el Cambio",0.352,0.328
"P32","Javier Milei por los liberales libertarios",0.19,0.161
"P32","Nicolás del Caño por la izquierda",0.036,0.038
"P32","Otro candidato",0.099,0.102
"P32","Aún no lo tengo decidido",0.072,0.096
"P34","Sergio Massa presidente por el Frente de Todos",0.258,0.299
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.287,0.222
"P34","Javier Milei por los liberales libertarios",0.244,0.22
"P34","Nicolás del Caño por la izquierda",0.029,0.036
"P34","Otro candidato",0.116,0.132
"P34","Aún no lo tengo decidido",0.066,0.091
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.328,0.327
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.298,0.237
"P36","Javier Milei por los liberales libertarios",0.257,0.244
"P36","Nicolás del Caño por la izquierda",0.015,0.025
"P36","Otro candidato",0.06,0.102
"P36","Aún no lo tengo decidido",0.042,0.065
"P37","Sergio Massa presidente por el Frente de Todos",0.251,0.291
"P37","Mauricio Macri por Juntos por el Cambio",0.314,0.29
"P37","Javier Milei por los liberales libertarios",0.221,0.198
"P37","Nicolás del Caño por la izquierda",0.047,0.027
"P37","Otro candidato",0.101,0.115
"P37","Aún no lo tengo decidido",0.066,0.079
"P38","Alberto Fernández por el Frente de Todos",0.24,0.223
"P38","Mauricio Macri por Juntos por el Cambio",0.31,0.303
"P38","Javier Milei por los liberales libertarios",0.216,0.201
"P38","Nicolás del Caño por la izquierda",0.05,0.045
"P38","Otro candidato",0.136,0.144
"P38","Aún no lo tengo decidido",0.048,0.084
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.361,0.366
"P39","Mauricio Macri por Juntos por el Cambio",0.466,0.441
"P39","No sabe",0.173,0.193
"P40","Alberto Fernández por el Frente de Todos",0.271,0.307
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.461,0.401
"P40","No sabe",0.268,0.292
"P41","Sergio Massa presidente por el Frente de Todos",0.303,0.299
"P41","Patricia Bullrich por Juntos por el Cambio",0.523,0.463
"P41","No sabe",0.174,0.238
"P42","Sergio Massa presidente por el Frente de Todos",0.32,0.331
"P42","Mauricio Macri por Juntos por el Cambio",0.503,0.461
"P42","No sabe",0.177,0.208
"P43","Sergio Massa presidente por el Frente de Todos",0.313,0.323
"P43","Javier Milei por los liberales libertarios",0.424,0.366
"P43","No sabe",0.263,0.311
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.288,0.281
"P44","Javier Milei por los liberales libertarios",0.319,0.293
"P44","No sabe",0.393,0.426
"P45","Muy buena",0.044,0.059
"P45","Buena",0.154,0.101
"P45","Ni buena ni mala",0.177,0.226
"P45","Mala",0.113,0.121
"P45","Muy mala",0.502,0.48
"P45","No sabe",0.01,0.013
"P46","Muy buena",0.045,0.047
"P46","Buena",0.126,0.149
"P46","Ni buena ni mala",0.164,0.167
"P46","Mala",0.106,0.121
"P46","Muy mala",0.553,0.512
"P46","No sabe",0.006,0.004
"P47","Muy buena",0.286,0.247
"P47","Buena",0.039,0.077
"P47","Ni buena ni mala",0.048,0.073
"P47","Mala",0.069,0.052
"P47","Muy mala",0.55,0.548
"P47","No sabe",0.008,0.003
"P48","Muy buena",0.195,0.154
"P48","Buena",0.157,0.163
"P48","Ni buena ni mala",0.081,0.203
"P48","Mala",0.168,0.118
"P48","Muy mala",0.398,0.356
"P48","No sabe",0.001,0.006
"P49","Muy buena",0.127,0.109
"P49","Buena",0.224,0.214
"P49","Ni buena ni mala",0.189,0.187
"P49","Mala",0.136,0.173
"P49","Muy mala",0.322,0.313
"P49","No sabe",0.002,0.004
"P50","Muy buena",0.057,0.085
"P50","Buena",0.155,0.148
"P50","Ni buena ni mala",0.205,0.22
"P50","Mala",0.136,0.134
"P50","Muy mala",0.443,0.41
"P50","No sabe",0.004,0.003
"P51","Muy buena",0.275,0.267
"P51","Buena",0.164,0.181
"P51","Ni buena ni mala",0.12,0.129
"P51","Mala",0.088,0.084
"P51","Muy mala",0.351,0.335
"P51","No sabe",0.002,0.004
"P52","Muy buena",0.188,0.167
"P52","Buena",0.13,0.123
"P52","Ni buena ni mala",0.215,0.233
"P52","Mala",0.126,0.119
"P52","Muy mala",0.326,0.349
"P52","No sabe",0.015,0.009
"P53","Muy buena",0.149,0.131
"P53","Buena",0.203,0.184
"P53","Ni buena ni mala",0.175,0.187
"P53","Mala",0.097,0.134
"P53","Muy mala",0.369,0.362
"P53","No sabe",0.007,0.002
"P54","Muy buena",0.093,0.063
"P54","Buena",0.166,0.143
"P54","Ni buena ni mala",0.183,0.243
"P54","Mala",0.123,0.118
"P54","Muy mala",0.434,0.427
"P54","No sabe",0.001,0.006
"P55","Muy buena",0.064,0.049
"P55","Buena",0.119,0.116
"P55","Ni buena ni mala",0.353,0.413
"P55","Mala",0.203,0.145
"P55","Muy mala",0.238,0.252
"P55","No sabe",0.023,0.025
"P57","Siempre",0.411,0.119
"P57","Casi siempre",0.352,0.429
"P57","Casi nunca",0.152,0.323
"P57","Nunca, pero esta es una excepción",0.085,0.129
