"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P62","Mala",0.17,0.134,0.101,0.088
"P62","Muy mala",0.544,0.434,0.192,0.273
"P62","No sabe",0.096,0.177,0.171,0.303
"P63","Muy buena",0.119,0.072,0.022,0.063
"P63","Buena",0.215,0.138,0.045,0.098
"P63","Ni buena ni mala",0.297,0.35,0.179,0.286
"P63","Mala",0.147,0.169,0.237,0.143
"P63","Muy mala",0.178,0.228,0.462,0.21
"P63","No sabe",0.044,0.043,0.055,0.2
"P64","Muy buena",0.116,0.095,0.024,0.059
"P64","Buena",0.239,0.154,0.081,0.143
"P64","Ni buena ni mala",0.332,0.334,0.265,0.3
"P64","Mala",0.136,0.153,0.229,0.087
"P64","Muy mala",0.12,0.17,0.314,0.179
"P64","No sabe",0.057,0.094,0.087,0.232
"P65","Muy buena",0.083,0.058,0.025,0.044
"P65","Buena",0.205,0.123,0.051,0.078
"P65","Ni buena ni mala",0.362,0.388,0.247,0.346
"P65","Mala",0.139,0.097,0.177,0.095
"P65","Muy mala",0.128,0.149,0.339,0.142
"P65","No sabe",0.083,0.185,0.161,0.295
"P66","Muy buena",0.039,0.039,0.032,0.066
"P66","Buena",0.096,0.095,0.069,0.055
"P66","Ni buena ni mala",0.334,0.359,0.282,0.345
"P66","Mala",0.188,0.146,0.193,0.086
"P66","Muy mala",0.241,0.164,0.261,0.162
"P66","No sabe",0.102,0.197,0.163,0.286
"P67","Radio",0.187,0.139,0.15,0.122
"P67","Televisión",0.392,0.293,0.313,0.278
"P67","Diario",0.082,0.075,0.068,0.069
"P67","Medio digital",0.133,0.19,0.178,0.134
"P67","Redes Sociales",0.135,0.207,0.2,0.229
"P67","Ninguno en particular",0.066,0.095,0.086,0.157
"P67","No sabe",0.005,0.001,0.005,0.011
"P68","Muy buena",0.044,0.048,0.068,0.049
"P68","Buena",0.082,0.101,0.149,0.09
"P68","Ni buena ni mala",0.206,0.189,0.314,0.271
"P68","Mala",0.327,0.266,0.218,0.169
"P68","Muy mala",0.309,0.362,0.209,0.298
"P68","No sabe",0.032,0.034,0.042,0.123
"P69","Muy buena",0.056,0.061,0.04,0.039
"P69","Buena",0.156,0.089,0.047,0.09
"P69","Ni buena ni mala",0.314,0.304,0.151,0.24
"P69","Mala",0.249,0.216,0.246,0.183
"P69","Muy mala",0.205,0.29,0.493,0.339
"P69","No sabe",0.02,0.04,0.023,0.109
"P75","Mucho",0.368,0.292,0.435,0.267
"P75","Bastante",0.335,0.369,0.264,0.258
"P75","Poco",0.208,0.218,0.168,0.274
"P75","Nada",0.056,0.072,0.112,0.107
"P75","No sabe",0.033,0.049,0.021,0.094
"P76","Siempre",0.225,0.145,0.169,0.114
"P76","Casi siempre",0.301,0.308,0.267,0.232
"P76","Casi nunca",0.358,0.405,0.384,0.431
"P76","Nunca, pero esta es una excepción",0.116,0.142,0.18,0.223
"P77","Si",0.462,0.441,0.47,0.409
"P77","No",0.538,0.559,0.53,0.591
