"var","categoria","Si","No"
"P20","Muy mala",0.447,0.472
"P20","No sabe",0.02,0.009
"P22","Muy buena",0.037,0.025
"P22","Buena",0.081,0.063
"P22","Ni buena ni mala",0.182,0.158
"P22","Mala",0.219,0.219
"P22","Muy mala",0.457,0.515
"P22","No sabe",0.024,0.02
"P23","Muy buena",0.069,0.032
"P23","Buena",0.118,0.116
"P23","Ni buena ni mala",0.188,0.172
"P23","Mala",0.203,0.201
"P23","Muy mala",0.394,0.453
"P23","No sabe",0.028,0.026
"P24","Muy buena",0.029,0.012
"P24","Buena",0.092,0.074
"P24","Ni buena ni mala",0.154,0.167
"P24","Mala",0.214,0.213
"P24","Muy mala",0.483,0.52
"P24","No sabe",0.028,0.014
"P25","Frente de Todos y el peronismo",0.282,0.222
"P25","Cambiemos",0.243,0.246
"P25","Liberales",0.209,0.236
"P25","Izquierda",0.062,0.061
"P25","No sabe",0.204,0.235
"P28","A Daniel Scioli",0.134,0.112
"P28","A Sergio Massa",0.292,0.262
"P28","A algún candidato del peronismo",0.16,0.137
"P28","A algún candidato del kirchnerismo",0.414,0.489
"P30","A Daniel Scioli",0.113,0.096
"P30","A Sergio Massa",0.169,0.177
"P30","A algún candidato del peronismo",0.147,0.121
"P30","A Cristina Fernández de Kirchner",0.571,0.606
"P31","A Horacio Rodriguez Larreta",0.273,0.3
"P31","A Patricia Bullrich",0.574,0.61
"P31","A Facundo Manes",0.11,0.051
"P31","A Gerardo Morales",0.043,0.039
"P39","La votaría",0.29,0.283
"P39","Puede que la vote",0.155,0.164
"P39","Nunca la votaría",0.441,0.416
"P39","No sabe",0.114,0.137
"P40","Lo votaría",0.165,0.143
"P40","Puede que lo vote",0.192,0.165
"P40","Nunca lo votaría",0.568,0.576
"P40","No sabe",0.075,0.116
"P41","Lo votaría",0.217,0.235
"P41","Puede que lo vote",0.168,0.14
"P41","Nunca lo votaría",0.541,0.536
"P41","No sabe",0.074,0.089
"P42","Lo votaría",0.112,0.12
"P42","Puede que lo vote",0.218,0.203
"P42","Nunca lo votaría",0.585,0.569
"P42","No sabe",0.085,0.108
"P46","Muy buena",0.085,0.055
"P46","Buena",0.115,0.075
"P46","Ni buena ni mala",0.193,0.174
"P46","Mala",0.177,0.188
"P46","Muy mala",0.414,0.496
"P46","No sabe",0.016,0.012
"P47","Muy buena",0.264,0.207
"P47","Buena",0.095,0.069
"P47","Ni buena ni mala",0.097,0.104
"P47","Mala",0.091,0.097
"P47","Muy mala",0.444,0.51
"P47","No sabe",0.009,0.013
"P48","Muy buena",0.148,0.135
"P48","Buena",0.12,0.144
"P48","Ni buena ni mala",0.217,0.219
"P48","Mala",0.165,0.21
"P48","Muy mala",0.339,0.281
"P48","No sabe",0.011,0.011
"P49","Muy buena",0.061,0.072
"P49","Buena",0.16,0.163
"P49","Ni buena ni mala",0.285,0.268
"P49","Mala",0.183,0.237
"P49","Muy mala",0.262,0.235
"P49","No sabe",0.049,0.025
"P50","Muy buena",0.081,0.06
"P50","Buena",0.132,0.13
"P50","Ni buena ni mala",0.22,0.211
"P50","Mala",0.184,0.158
"P50","Muy mala",0.353,0.416
"P50","No sabe",0.03,0.025
"P51","Muy buena",0.115,0.123
"P51","Buena",0.166,0.179
"P51","Ni buena ni mala",0.22,0.217
"P51","Mala",0.189,0.2
"P51","Muy mala",0.28,0.248
"P51","No sabe",0.03,0.033
"P52","Muy buena",0.181,0.142
"P52","Buena",0.11,0.099
"P52","Ni buena ni mala",0.161,0.135
"P52","Mala",0.111,0.114
"P52","Muy mala",0.397,0.486
"P52","No sabe",0.04,0.024
"P54","Muy buena",0.068,0.047
"P54","Buena",0.112,0.101
"P54","Ni buena ni mala",0.288,0.26
"P54","Mala",0.164,0.18
"P54","Muy mala",0.319,0.384
"P54","No sabe",0.049,0.028
"P57","Muy buena",0.186,0.175
"P57","Buena",0.112,0.123
"P57","Ni buena ni mala",0.209,0.232
"P57","Mala",0.147,0.147
"P57","Muy mala",0.303,0.287
"P57","No sabe",0.043,0.036
"P58","Muy buena",0.233,0.211
"P58","Buena",0.139,0.173
"P58","Ni buena ni mala",0.18,0.192
"P58","Mala",0.12,0.131
"P58","Muy mala",0.288,0.269
"P58","No sabe",0.04,0.024
"P59","Muy buena",0.1,0.103
"P59","Buena",0.124,0.167
"P59","Ni buena ni mala",0.367,0.351
"P59","Mala",0.129,0.119
"P59","Muy mala",0.144,0.137
"P59","No sabe",0.136,0.123
"P60","Muy buena",0.162,0.115
"P60","Buena",0.076,0.113
"P60","Ni buena ni mala",0.254,0.226
"P60","Mala",0.132,0.156
"P60","Muy mala",0.252,0.275
"P60","No sabe",0.124,0.115
"P61","Muy buena",0.166,0.085
"P61","Buena",0.082,0.098
"P61","Ni buena ni mala",0.148,0.137
"P61","Mala",0.101,0.133
"P61","Muy mala",0.454,0.509
"P61","No sabe",0.049,0.038
"P62","Muy buena",0.055,0.025
"P62","Buena",0.065,0.089
"P62","Ni buena ni mala",0.263,0.267
"P62","Mala",0.125,0.123
"P62","Muy mala",0.313,0.354
"P62","No sabe",0.179,0.142
"P63","Muy buena",0.068,0.061
"P63","Buena",0.103,0.129
"P63","Ni buena ni mala",0.237,0.272
"P63","Mala",0.186,0.206
"P63","Muy mala",0.335,0.289
"P63","No sabe",0.071,0.043
"P64","Muy buena",0.062,0.06
"P64","Buena",0.134,0.171
"P64","Ni buena ni mala",0.304,0.292
"P64","Mala",0.166,0.196
"P64","Muy mala",0.249,0.193
"P64","No sabe",0.085,0.088
"P65","Muy buena",0.053,0.047
"P65","Buena",0.1,0.122
"P65","Ni buena ni mala",0.314,0.315
"P65","Mala",0.135,0.145
"P65","Muy mala",0.251,0.214
"P65","No sabe",0.147,0.157
"P66","Muy buena",0.054,0.03
"P66","Buena",0.074,0.088
"P66","Ni buena ni mala",0.327,0.314
"P66","Mala",0.173,0.176
"P66","Muy mala",0.209,0.24
"P66","No sabe",0.163,0.152
"P67","Radio",0.144,0.172
"P67","Televisión",0.357,0.325
"P67","Diario",0.059,0.072
"P67","Medio digital",0.16,0.157
"P67","Redes Sociales",0.201,0.17
"P67","Ninguno en particular",0.076,0.099
"P67","No sabe",0.003,0.005
"P68","Muy buena",0.072,0.04
"P68","Buena",0.143,0.109
"P68","Ni buena ni mala",0.255,0.263
"P68","Mala",0.241,0.256
"P68","Muy mala",0.245,0.279
"P68","No sabe",0.044,0.053
"P69","Muy buena",0.055,0.045
"P69","Buena",0.089,0.09
"P69","Ni buena ni mala",0.241,0.232
"P69","Mala",0.225,0.243
"P69","Muy mala",0.358,0.358
"P69","No sabe",0.032,0.032
"P75","Mucho",0.49,0.284
"P75","Bastante",0.259,0.334
"P75","Poco",0.154,0.23
"P75","Nada",0.068,0.106
"P75","No sabe",0.029,0.046
"P76","Siempre",0.24,0.133
"P76","Casi siempre",0.32,0.302
"P76","Casi nunca",0.304,0.435
"P76","Nunca, pero esta es una excepción",0.136,0.13
