"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P25","No, ninguna dificultad",0.551,0.235,0.259,0.119,0.407,0.386
"P25","Alguna dificultad ocasional",0.28,0.458,0.289,0.379,0.157,0.218
"P25","Sí, dificultades frecuentes",0.169,0.307,0.452,0.502,0.436,0.396
"P26","Sí, absolutamente",0.658,0.51,0.344,0.179,0.25,0.638
"P26","Sí, en cierta medida",0.221,0.356,0.33,0.368,0.146,0.231
"P26","No, en absoluto",0.121,0.134,0.326,0.453,0.604,0.131
"P27","Reducir la inflación",0.486,0.473,0.427,0.452,0.443,0.405
"P27","Implementar reformas fiscales",0.108,0.126,0.166,0.119,0.031,0.028
"P27","Establecer políticas de control de precios",0.217,0.102,0.075,0.04,0.045,0.298
"P27","Reducir el gasto público",0.142,0.263,0.288,0.353,0.441,0.269
"P27","Estimular la inversión extranjera",0.04,0.02,0.037,0.036,0.04,0
"P27","Aumentar los subsidios a los servicios públicos",0.007,0.016,0.007,0,0,0
"P28","Muy positiva",0.409,0.188,0.133,0.033,0.166,0.091
"P28","Positiva",0.182,0.395,0.204,0.311,0.036,0.15
"P28","Neutral",0.245,0.257,0.432,0.377,0.153,0.236
"P28","Algo negativa",0.048,0.05,0.11,0.189,0.03,0.061
"P28","Negativa",0.027,0.037,0.048,0.09,0.404,0.19
"P28","No sabe",0.089,0.073,0.073,0,0.211,0.272
"P29","Muy positiva",0.609,0.317,0.174,0.025,0.233,0.169
"P29","Positiva",0.17,0.363,0.191,0.363,0.031,0.234
"P29","Neutral",0.119,0.214,0.364,0.424,0.11,0.176
"P29","Algo negativa",0.021,0.058,0.143,0.076,0.043,0.07
"P29","Negativa",0.058,0.034,0.104,0.097,0.583,0.138
"P29","No sabe",0.023,0.014,0.024,0.015,0,0.213
"P30","Muy positiva",0.441,0.231,0.116,0,0,0.127
"P30","Positiva",0.235,0.396,0.151,0.195,0.088,0.151
"P30","Neutral",0.173,0.193,0.444,0.53,0.086,0.159
"P30","Algo negativa",0.056,0.046,0.102,0.171,0.073,0.151
"P30","Negativa",0.067,0.074,0.133,0.091,0.594,0.137
"P30","No sabe",0.028,0.06,0.054,0.013,0.159,0.275
"P31","Muy positiva",0.769,0.421,0.257,0.097,0.168,0.231
"P31","Positiva",0.101,0.362,0.237,0.066,0.063,0.071
"P31","Neutral",0.065,0.092,0.319,0.452,0.081,0.034
"P31","Algo negativa",0.028,0.059,0.134,0.301,0.046,0.332
"P31","Negativa",0.029,0.045,0.053,0.084,0.609,0.138
"P31","No sabe",0.008,0.021,0,0,0.033,0.194
"P33","Muy buena",0.246,0.168,0.153,0.075,0.061,0.068
"P33","Buena",0.262,0.379,0.12,0.024,0.181,0.221
"P33","Ni buena ni mala",0.367,0.311,0.513,0.469,0.213,0.465
"P33","Mala",0.052,0.114,0.184,0.197,0.073,0.227
"P33","Muy mala",0.051,0.013,0.025,0.2,0.414,0.019
"P33","No sabe",0.022,0.015,0.005,0.035,0.058,0
"P34","Muy buena",0.186,0.131,0.021,0.013,0.025,0.112
"P34","Buena",0.291,0.182,0.213,0.123,0.2,0.209
"P34","Ni buena ni mala",0.344,0.333,0.279,0.424,0.054,0.214
"P34","Mala",0.113,0.244,0.242,0.186,0.093,0.222
"P34","Muy mala",0.059,0.097,0.219,0.248,0.591,0.222
"P34","No sabe",0.007,0.013,0.026,0.006,0.037,0.021
"P35","Muy buena",0.084,0.054,0.087,0,0.155,0.056
"P35","Buena",0.181,0.119,0.104,0.079,0,0.077
"P35","Ni buena ni mala",0.276,0.427,0.223,0.14,0.221,0.324
"P35","Mala",0.248,0.263,0.335,0.313,0.112,0.316
"P35","Muy mala",0.199,0.137,0.235,0.468,0.472,0.227
"P35","No sabe",0.012,0,0.016,0,0.04,0
"P36","Muy buena",0.134,0.093,0.109,0.105,0.082,0
"P36","Buena",0.226,0.177,0.147,0.102,0.142,0.018
"P36","Ni buena ni mala",0.303,0.423,0.302,0.281,0.276,0.484
"P36","Mala",0.186,0.141,0.267,0.28,0.074,0.108
"P36","Muy mala",0.124,0.138,0.159,0.213,0.417,0.306
"P36","No sabe",0.027,0.028,0.016,0.019,0.009,0.084
"P37","Muy buena",0.07,0.009,0.059,0.098,0,0
"P37","Buena",0.098,0.102,0.029,0.005,0.026,0
"P37","Ni buena ni mala",0.374,0.352,0.197,0.273,0.153,0.316
"P37","Mala",0.21,0.302,0.279,0.331,0.085,0.456
"P37","Muy mala",0.2,0.199,0.405,0.278,0.685,0.12
"P37","No sabe",0.048,0.036,0.031,0.015,0.051,0.108
"P38","Muy buena",0.135,0.027,0.009,0.015,0.009,0
"P38","Buena",0.086,0.085,0.042,0.03,0.013,0
"P38","Ni buena ni mala",0.4,0.427,0.262,0.157,0.08,0.518
"P38","Mala",0.167,0.186,0.242,0.453,0.178,0.301
"P38","Muy mala",0.148,0.217,0.388,0.33,0.678,0.073
"P38","No sabe",0.064,0.058,0.057,0.015,0.042,0.108
"P39","Si",0.368,0.38,0.368,0.177,0.193,0.285
"P39","No",0.632,0.62,0.632,0.823,0.807,0.715
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.576,0.316,0.117,0.062,0.158,0.344
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.131,0.246,0.339,0.312,0.246,0.057
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.173,0.288,0.38,0.481,0.473,0.164
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.045,0.079,0.112,0.124,0.005,0.172
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.027,0.014,0.024,0.021,0.042,0
"PRESIDENTE","En blanco",0.006,0.014,0,0,0.009,0.172
"PRESIDENTE","No sabe",0.042,0.043,0.028,0,0.067,0.091
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.413,0.211,0.047,0.038,0.18,0.31
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.114,0.251,0.312,0.141,0.277,0.069
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.152,0.213,0.295,0.516,0.298,0.092
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.169,0.065,0.104,0.044,0.031,0.214
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.061,0.123,0.134,0.161,0.036,0.189
"DIPUTADOS","En blanco",0.049,0.03,0.053,0.1,0.124,0.035
"DIPUTADOS","No sabe",0.042,0.107,0.055,0,0.054,0.091
"CORTA_DIPUTADOS","Si",0.355,0.306,0.292,0.313,0.218,0.196
"CORTA_DIPUTADOS","No",0.645,0.694,0.708,0.687,0.782,0.804
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.575,0.335,0.123,0.062,0.203,0.412
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.147,0.243,0.339,0.312,0.246,0.057
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.173,0.305,0.402,0.476,0.473,0.128
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.016,0.012,0,0.005,0,0.059
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.06,0.086,0.112,0.124,0.005,0.172
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.026,0.014,0.024,0.021,0.042,0
"P11_imputada","En blanco",0.003,0.005,0,0,0.031,0.172
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.185,0.213,0.055,0.107,0.188,0.255
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.128,0.247,0.244,0.113,0.283,0.132
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.125,0.229,0.255,0.531,0.172,0.048
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.359,0.157,0.235,0.077,0.079,0.517
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.109,0.106,0.163,0.08,0.113,0.048
"P19_imputada","En blanco",0.094,0.048,0.048,0.092,0.165,0
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.584,0.335,0.123,0.062,0.203,0.412
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.149,0.246,0.339,0.312,0.246,0.057
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.173,0.305,0.402,0.481,0.473,0.187
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.06,0.086,0.112,0.124,0.005,0.172
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.028,0.014,0.024,0.021,0.042,0
"PRESIDENTE_imputada","En blanco",0.006,0.014,0,0,0.031,0.172
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.418,0.243,0.047,0.038,0.192,0.356
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.117,0.265,0.332,0.141,0.286,0.113
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.155,0.248,0.312,0.516,0.331,0.093
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.174,0.079,0.122,0.044,0.031,0.214
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.082,0.132,0.134,0.161,0.036,0.189
"DIPUTADOS_imputada","En blanco",0.054,0.033,0.053,0.1,0.124,0.035
