"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P22","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.407,0.395,0.563,0.369,0.282
"P22","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.145,0.222,0.159,0.291,0.326
"P22","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.264,0.23,0.108,0.282,0.185
"P22","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.053,0.047,0.115,0,0
"P22","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.06,0.041,0.018,0,0
"P22","No sabe",0.071,0.065,0.037,0.058,0.207
"P23","No estaba enterado del tema",0.169,0.127,0.294,0.2,0.384
"P23","Un tema de la vida privada de él",0.132,0.223,0.235,0.254,0.219
"P23","Un hecho vergonzoso de exclusiva responsabilidad de él",0.345,0.296,0.191,0.373,0.129
"P23","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.084,0.113,0.1,0.049,0
"P23","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.24,0.225,0.143,0.057,0.062
"P23","No sabe",0.03,0.016,0.037,0.067,0.206
"P24","Ha aumentado significativamente",0.135,0.173,0.082,0.127,0.075
"P24","Ha aumentado ligeramente",0.213,0.259,0.126,0.108,0.226
"P24","Se mantiene igual",0.287,0.262,0.394,0.249,0.327
"P24","Ha disminuido ligeramente",0.163,0.144,0.205,0.119,0
"P24","Ha disminuido significativamente",0.202,0.162,0.193,0.397,0.372
"P25","No, ninguna dificultad",0.417,0.336,0.36,0.509,0.53
"P25","Alguna dificultad ocasional",0.305,0.391,0.316,0.061,0.1
"P25","Sí, dificultades frecuentes",0.278,0.273,0.324,0.43,0.37
"P26","Sí, absolutamente",0.55,0.462,0.661,0.43,0.437
"P26","Sí, en cierta medida",0.268,0.295,0.187,0.413,0.396
"P26","No, en absoluto",0.182,0.243,0.152,0.157,0.167
"P27","Reducir la inflación",0.475,0.439,0.511,0.488,0.243
"P27","Implementar reformas fiscales",0.13,0.125,0.029,0.051,0
"P27","Establecer políticas de control de precios",0.16,0.139,0.165,0.006,0.021
"P27","Reducir el gasto público",0.196,0.242,0.216,0.432,0.116
"P27","Estimular la inversión extranjera",0.03,0.051,0.068,0.023,0.422
"P27","Aumentar los subsidios a los servicios públicos",0.009,0.004,0.011,0,0.198
"P28","Muy positiva",0.317,0.2,0.223,0.297,0.025
"P28","Positiva",0.253,0.198,0.209,0.204,0
"P28","Neutral",0.208,0.383,0.286,0.145,0
"P28","Algo negativa",0.048,0.07,0.106,0.069,0.144
"P28","Negativa",0.067,0.088,0.137,0.194,0.686
"P28","No sabe",0.107,0.061,0.039,0.091,0.145
"P29","Muy positiva",0.456,0.307,0.279,0.479,0.174
"P29","Positiva",0.189,0.238,0.327,0.124,0.147
"P29","Neutral",0.167,0.235,0.241,0.031,0.54
"P29","Algo negativa",0.069,0.066,0.045,0.051,0
"P29","Negativa",0.082,0.133,0.089,0.315,0
"P29","No sabe",0.037,0.021,0.019,0,0.139
"P30","Muy positiva",0.327,0.194,0.268,0.406,0.327
"P30","Positiva",0.261,0.171,0.308,0.102,0
"P30","Neutral",0.161,0.349,0.213,0.181,0
"P30","Algo negativa",0.085,0.096,0.085,0.039,0
"P30","Negativa",0.095,0.142,0.094,0.221,0.538
"P30","No sabe",0.071,0.048,0.032,0.051,0.135
"P31","Muy positiva",0.567,0.434,0.414,0.499,0.706
"P31","Positiva",0.162,0.171,0.2,0.102,0
"P31","Neutral",0.11,0.187,0.151,0.046,0
"P31","Algo negativa",0.068,0.097,0.193,0.076,0
"P31","Negativa",0.077,0.1,0.009,0.226,0
"P31","No sabe",0.016,0.011,0.033,0.051,0.294
"P32","Muy positiva",0.518,0.423,0.346,0.435,0.381
"P32","Positiva",0.176,0.237,0.26,0.073,0.318
"P32","Neutral",0.149,0.117,0.187,0.199,0
"P32","Algo negativa",0.057,0.075,0.102,0.045,0
"P32","Negativa",0.071,0.092,0.033,0.012,0
"P32","No sabe",0.029,0.056,0.072,0.236,0.301
"P33","Muy buena",0.21,0.136,0.114,0.417,0
"P33","Buena",0.218,0.26,0.335,0.12,0.319
"P33","Ni buena ni mala",0.366,0.402,0.334,0.415,0.681
"P33","Mala",0.091,0.113,0.183,0,0
"P33","Muy mala",0.09,0.08,0.008,0,0
"P33","No sabe",0.025,0.009,0.026,0.048,0
"P34","Muy buena",0.132,0.13,0.022,0.219,0.295
"P34","Buena",0.282,0.178,0.189,0.216,0.321
"P34","Ni buena ni mala",0.279,0.298,0.445,0.424,0.384
"P34","Mala",0.159,0.197,0.179,0.027,0
"P34","Muy mala",0.14,0.181,0.125,0.114,0
"P34","No sabe",0.008,0.016,0.04,0,0
"P35","Muy buena",0.086,0.057,0.043,0.21,0
"P35","Buena",0.156,0.111,0.086,0.131,0
"P35","Ni buena ni mala",0.225,0.346,0.328,0.452,0.637
"P35","Mala",0.261,0.283,0.291,0.019,0.363
"P35","Muy mala",0.262,0.193,0.23,0.188,0
"P35","No sabe",0.01,0.01,0.022,0,0
"P36","Muy buena",0.121,0.089,0.058,0.277,0
"P36","Buena",0.189,0.175,0.181,0.112,0.064
"P36","Ni buena ni mala",0.293,0.355,0.407,0.361,0.936
"P36","Mala",0.214,0.184,0.098,0.036,0
"P36","Muy mala",0.157,0.168,0.221,0.214,0
"P36","No sabe",0.026,0.029,0.035,0,0
"P37","Muy buena",0.053,0.037,0.021,0.186,0
"P37","Buena",0.065,0.089,0.055,0.031,0.319
"P37","Ni buena ni mala",0.309,0.353,0.244,0.399,0.063
"P37","Mala",0.257,0.229,0.328,0.074,0.618
"P37","Muy mala",0.283,0.257,0.205,0.31,0
"P37","No sabe",0.033,0.035,0.147,0,0
"P38","Muy buena",0.11,0.013,0.021,0.177,0
"P38","Buena",0.071,0.064,0.058,0.041,0
"P38","Ni buena ni mala",0.314,0.425,0.329,0.32,0.382
"P38","Mala",0.197,0.208,0.285,0.111,0.618
"P38","Muy mala",0.256,0.254,0.166,0.231,0
"P38","No sabe",0.052,0.036,0.141,0.12,0
"P39","Si",0.384,0.356,0.185,0.171,0
"P39","No",0.616,0.644,0.815,0.829,1
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.435,0.299,0.201,0.257,0.179
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.155,0.232,0.255,0.073,0.289
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.27,0.32,0.331,0.231,0.277
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.089,0.094,0.045,0.052,0.199
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.016,0.027,0.039,0.003,0
"PRESIDENTE","En blanco",0.009,0.005,0.057,0.1,0.056
"PRESIDENTE","No sabe",0.026,0.023,0.072,0.284,0
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.305,0.231,0.186,0.412,0.111
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.165,0.186,0.157,0.124,0
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.226,0.26,0.322,0.262,0.272
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.111,0.139,0.103,0.051,0.46
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.094,0.096,0.121,0.044,0
"DIPUTADOS","En blanco",0.034,0.04,0.068,0.047,0.089
"DIPUTADOS","No sabe",0.065,0.048,0.043,0.06,0.068
"CORTA_DIPUTADOS","Si",0.348,0.298,0.274,0.327,0.366
"CORTA_DIPUTADOS","No",0.652,0.702,0.726,0.673,0.634
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.435,0.314,0.219,0.33,0.179
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.152,0.222,0.269,0.165,0
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.276,0.314,0.362,0.334,0.277
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.01,0.029,0.004,0.013,0.289
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.101,0.094,0.05,0.054,0.198
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.016,0.026,0.039,0.003,0
"P11_imputada","En blanco",0.01,0.001,0.057,0.101,0.057
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.225,0.236,0.055,0.368,0
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.172,0.17,0.094,0.324,0
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.2,0.173,0.285,0.07,0.338
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.22,0.283,0.284,0.074,0.594
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.121,0.048,0.211,0.033,0
"P19_imputada","En blanco",0.062,0.09,0.071,0.131,0.068
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.44,0.321,0.22,0.344,0.179
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.155,0.232,0.27,0.165,0.289
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.276,0.32,0.364,0.334,0.277
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.102,0.094,0.05,0.054,0.199
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.016,0.028,0.039,0.003,0
"PRESIDENTE_imputada","En blanco",0.011,0.005,0.057,0.1,0.056
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.317,0.248,0.195,0.412,0.111
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.171,0.197,0.165,0.171,0
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.249,0.268,0.335,0.262,0.34
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.118,0.144,0.109,0.051,0.46
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.111,0.096,0.128,0.057,0
"DIPUTADOS_imputada","En blanco",0.034,0.047,0.068,0.047,0.089
