"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P29","Negativa",0.15,0.074,0.057,0.234
"P29","No sabe",0.046,0.032,0.013,0.021
"P30","Muy positiva",0.344,0.266,0.274,0.207
"P30","Positiva",0.232,0.263,0.192,0.198
"P30","Neutral",0.108,0.236,0.336,0.192
"P30","Algo negativa",0.071,0.069,0.097,0.136
"P30","Negativa",0.169,0.097,0.085,0.169
"P30","No sabe",0.076,0.069,0.016,0.098
"P31","Muy positiva",0.523,0.539,0.444,0.516
"P31","Positiva",0.149,0.162,0.185,0.164
"P31","Neutral",0.106,0.124,0.186,0.11
"P31","Algo negativa",0.051,0.082,0.153,0.049
"P31","Negativa",0.144,0.074,0.032,0.108
"P31","No sabe",0.027,0.019,0,0.053
"P32","Muy positiva",0.518,0.482,0.392,0.474
"P32","Positiva",0.152,0.253,0.194,0.17
"P32","Neutral",0.089,0.142,0.217,0.095
"P32","Algo negativa",0.085,0.043,0.093,0.03
"P32","Negativa",0.126,0.053,0.036,0.084
"P32","No sabe",0.03,0.027,0.068,0.147
"P33","Muy buena",0.326,0.172,0.059,0.207
"P33","Buena",0.137,0.359,0.217,0.171
"P33","Ni buena ni mala",0.277,0.35,0.469,0.467
"P33","Mala",0.08,0.058,0.198,0.061
"P33","Muy mala",0.15,0.042,0.048,0.06
"P33","No sabe",0.03,0.019,0.009,0.034
"P34","Muy buena",0.199,0.122,0.06,0.124
"P34","Buena",0.242,0.274,0.183,0.233
"P34","Ni buena ni mala",0.218,0.292,0.387,0.382
"P34","Mala",0.111,0.203,0.192,0.117
"P34","Muy mala",0.225,0.091,0.174,0.096
"P34","No sabe",0.005,0.018,0.004,0.048
"P35","Muy buena",0.187,0.028,0.049,0.042
"P35","Buena",0.197,0.152,0.07,0.074
"P35","Ni buena ni mala",0.163,0.34,0.3,0.379
"P35","Mala",0.14,0.336,0.297,0.221
"P35","Muy mala",0.312,0.13,0.278,0.247
"P35","No sabe",0.001,0.014,0.006,0.037
"P36","Muy buena",0.192,0.08,0.094,0.048
"P36","Buena",0.208,0.202,0.126,0.177
"P36","Ni buena ni mala",0.256,0.36,0.353,0.372
"P36","Mala",0.127,0.186,0.233,0.178
"P36","Muy mala",0.201,0.136,0.189,0.142
"P36","No sabe",0.016,0.036,0.005,0.083
"P37","Muy buena",0.128,0.019,0.036,0
"P37","Buena",0.059,0.117,0.021,0.093
"P37","Ni buena ni mala",0.264,0.366,0.296,0.352
"P37","Mala",0.2,0.214,0.332,0.272
"P37","Muy mala",0.335,0.232,0.263,0.209
"P37","No sabe",0.014,0.052,0.052,0.074
"P38","Muy buena",0.13,0.031,0.061,0.083
"P38","Buena",0.043,0.095,0.061,0.038
"P38","Ni buena ni mala",0.35,0.419,0.272,0.355
"P38","Mala",0.155,0.197,0.277,0.201
"P38","Muy mala",0.306,0.197,0.243,0.237
"P38","No sabe",0.016,0.061,0.086,0.086
"P39","Si",0.428,0.488,0.163,0.127
"P39","No",0.572,0.512,0.837,0.873
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.356,0.4,0.298,0.317
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.146,0.226,0.182,0.201
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.299,0.26,0.315,0.296
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.085,0.07,0.099,0.084
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.038,0.016,0.017,0.014
"PRESIDENTE","En blanco",0.016,0.005,0.043,0.015
"PRESIDENTE","No sabe",0.06,0.023,0.046,0.073
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.287,0.265,0.244,0.285
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.147,0.208,0.141,0.146
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.285,0.239,0.28,0.16
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.18,0.098,0.08,0.169
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.051,0.101,0.102,0.137
"DIPUTADOS","En blanco",0.019,0.045,0.062,0.037
"DIPUTADOS","No sabe",0.031,0.044,0.091,0.066
"CORTA_DIPUTADOS","Si",0.336,0.333,0.324,0.274
"CORTA_DIPUTADOS","No",0.664,0.667,0.676,0.726
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.369,0.41,0.306,0.337
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.167,0.224,0.175,0.167
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.292,0.269,0.33,0.337
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.014,0.012,0.021,0.047
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.106,0.069,0.104,0.084
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.038,0.015,0.017,0.014
"P11_imputada","En blanco",0.014,0.001,0.047,0.014
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.252,0.224,0.173,0.161
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.173,0.187,0.127,0.163
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.132,0.189,0.287,0.187
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.393,0.192,0.156,0.294
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.031,0.13,0.115,0.163
"P19_imputada","En blanco",0.019,0.078,0.142,0.032
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.374,0.411,0.316,0.344
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.167,0.227,0.186,0.205
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.299,0.269,0.33,0.338
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.106,0.071,0.104,0.084
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.038,0.017,0.017,0.014
"PRESIDENTE_imputada","En blanco",0.016,0.005,0.047,0.015
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.287,0.282,0.271,0.285
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.147,0.218,0.155,0.161
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.288,0.248,0.307,0.204
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.187,0.101,0.089,0.169
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.072,0.106,0.11,0.141
"DIPUTADOS_imputada","En blanco",0.019,0.045,0.068,0.04
