"var","categoria","Si","No"
"P35","No sabe",0.02,0.003
"P36","Muy buena",0.143,0.08
"P36","Buena",0.255,0.112
"P36","Ni buena ni mala",0.315,0.348
"P36","Mala",0.148,0.214
"P36","Muy mala",0.119,0.213
"P36","No sabe",0.02,0.033
"P37","Muy buena",0.07,0.033
"P37","Buena",0.064,0.079
"P37","Ni buena ni mala",0.343,0.296
"P37","Mala",0.243,0.257
"P37","Muy mala",0.24,0.287
"P37","No sabe",0.04,0.048
"P38","Muy buena",0.047,0.092
"P38","Buena",0.044,0.084
"P38","Ni buena ni mala",0.394,0.315
"P38","Mala",0.246,0.177
"P38","Muy mala",0.231,0.254
"P38","No sabe",0.038,0.078
"P39","Si",0.357,0.329
"P39","No",0.643,0.671
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.403,0.332
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.168,0.189
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.276,0.328
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.065,0.102
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.017,0.017
"PRESIDENTE","En blanco",0.023,0.007
"PRESIDENTE","No sabe",0.048,0.025
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.19,0.336
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.146,0.182
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.169,0.322
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.241,0.017
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.087,0.1
"DIPUTADOS","En blanco",0.066,0.022
"DIPUTADOS","No sabe",0.101,0.021
"CORTA_DIPUTADOS","Si",0.698,0
"CORTA_DIPUTADOS","No",0.302,1
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.42,0.338
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.181,0.19
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.289,0.331
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.067,0.116
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.017,0.018
"PRESIDENTE_imputada","En blanco",0.026,0.007
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.212,0.341
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.166,0.183
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.203,0.325
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.253,0.017
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.096,0.112
"DIPUTADOS_imputada","En blanco",0.07,0.022
