"var","categoria","Si","No"
"P29","Sí, he sido víctima",0.225,0.146
"P29","No, no he sido víctima",0.691,0.729
"P29","No sabe",0.084,0.125
"P30","Estafa por redes sociales",0.38,0.272
"P30","Estafa telefónica",0.16,0.186
"P30","Correos electrónicos falsos que dirigían a un sitio web fraudulento",0.08,0.157
"P30","Virus",0.009,0.026
"P30","Otros",0.371,0.359
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.212,0.193
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.253,0.286
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.322,0.27
"P31","No sabe",0.213,0.251
"P32","Si, he limitado las operaciones",0.199,0.2
"P32","He limitado parcialmente",0.266,0.229
"P32","No, continúo operando igual que siempre",0.535,0.571
"P33","1",0.262,0.269
"P33","2",0.111,0.111
"P33","3",0.108,0.139
"P33","4",0.055,0.055
"P33","5",0.208,0.171
"P33","6",0.043,0.054
"P33","7",0.03,0.037
"P33","8",0.045,0.032
"P33","9",0.138,0.132
"P34","1",0.299,0.295
"P34","2",0.118,0.112
"P34","3",0.075,0.08
"P34","4",0.084,0.074
"P34","5",0.202,0.206
"P34","6",0.06,0.055
"P34","7",0.028,0.043
"P34","8",0.032,0.027
"P34","9",0.102,0.108
"P35","1",0.248,0.268
"P35","2",0.044,0.085
"P35","3",0.023,0.048
"P35","4",0.046,0.035
"P35","5",0.132,0.155
"P35","6",0.055,0.05
"P35","7",0.033,0.049
"P35","8",0.097,0.062
"P35","9",0.322,0.248
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.277,0.279
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.192,0.224
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.262,0.191
"P36","No sabe",0.269,0.306
"P37","Muy buena",0.075,0.082
"P37","Buena",0.117,0.115
"P37","Ni buena ni mala",0.198,0.175
"P37","Mala",0.221,0.18
"P37","Muy mala",0.345,0.418
"P37","No sabe",0.044,0.03
"P38","Gran excedente habitual",0.003,0.007
"P38","Gran excedente excepcional",0.012,0.01
"P38","Pequeño excedente habitual",0.056,0.054
"P38","Pequeño excedente excepcional",0.048,0.05
"P38","Alcanza gastos familia",0.108,0.117
"P38","No alcanza gastos familia",0.167,0.192
"P38","Solo NBFamiliares",0.253,0.236
"P38","No alcanza NBFamiliares",0.331,0.313
"P38","No sabe",0.022,0.021
"P39","Mejor",0.124,0.1
"P39","Igual",0.238,0.236
"P39","Peor",0.53,0.534
"P39","No sabe",0.108,0.13
