"var","categoria","Si","No"
"P18","Si, las conozco",0.371,0.327
"P18","No, no las conozco",0.629,0.673
"P19","Si",0.581,0.326
"P19","No",0.419,0.674
"P20","MODO",0.186,0.215
"P20","Cuenta DNI",0.158,0.114
"P20","Mercado de Pago",0.441,0.453
"P20","Ualá",0.026,0.024
"P20","Brubank",0.025,0.009
"P20","Naranja X",0.024,0.011
"P20","Otra",0.14,0.174
"P21","Para pagar en comercios con el celular",0.439,0.322
"P21","Para transferir / enviar o recibir dinero de terceros",0.312,0.28
"P21","Para usarla para trabajar / cobrar / vender",0.111,0.239
"P21","Para pagar servicios",0.088,0.099
"P21","Para extraer dinero sin tarjeta",0.014,0.023
"P21","Para recargar el celular / tarjeta de transporte",0.036,0.037
"P22","Usas más efectivo que antes",0.102,0.133
"P22","Usas la misma cantidad de efectivo que antes",0.278,0.334
"P22","Usas menos efectivo que antes",0.62,0.533
"P23","Tener mayor control de tus gastos",0.426,0.351
"P23","Tener igual control de tus gastos",0.459,0.456
"P23","Tener menor control de tus gastos",0.115,0.193
"P24","Muy de acuerdo",0.387,0.327
"P24","De acuerdo",0.228,0.329
"P24","Algo de acuerdo",0.222,0.218
"P24","Poco de acuerdo",0.085,0.058
"P24","Nada de acuerdo",0.078,0.068
"P25","Deberían mantenerse y ampliarse aún mas",0.362,0.261
"P25","Deberían  mantenerse pero garantizando también la calidad de los servicios presenciales",0.462,0.444
"P25","Deberian limitarse a los estrictamente necesarios",0.088,0.105
"P25","Deberian eliminarse y volverse a la situación anterior",0.088,0.19
"P26","Sí, compraría",0.21,0.15
"P26","No, no tengo suficiente información",0.466,0.493
"P26","No, me resulta una inversión riesgosa",0.116,0.097
"P26","No, me parece una inversión poco confiable",0.084,0.085
"P26","No me interesa",0.124,0.175
"P27","Si",0.299,0.145
"P27","No",0.701,0.855
"P28","Muy seguro",0.264,0.142
"P28","Bastante seguro",0.292,0.256
"P28","Seguro",0.212,0.143
"P28","Poco seguro",0.08,0.102
"P28","Nada seguro",0.055,0.075
"P28","No hago operaciones online",0.097,0.282
"P29","Sí, he sido víctima",0.183,0.147
"P29","No, no he sido víctima",0.734,0.682
"P29","No sabe",0.083,0.171
"P30","Estafa por redes sociales",0.289,0.341
"P30","Estafa telefónica",0.189,0.17
"P30","Correos electrónicos falsos que dirigían a un sitio web fraudulento",0.115,0.198
"P30","Virus",0.016,0.033
"P30","Otros",0.391,0.258
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.221,0.156
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.277,0.308
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.301,0.228
"P31","No sabe",0.201,0.308
"P32","Si, he limitado las operaciones",0.201,0.209
"P32","He limitado parcialmente",0.239,0.216
"P32","No, continúo operando igual que siempre",0.56,0.575
"P33","1",0.261,0.298
"P33","2",0.112,0.116
"P33","3",0.122,0.171
"P33","4",0.059,0.043
"P33","5",0.186,0.143
"P33","6",0.052,0.046
"P33","7",0.041,0.026
"P33","8",0.035,0.034
"P33","9",0.132,0.123
"P34","1",0.291,0.332
"P34","2",0.106,0.118
"P34","3",0.081,0.073
"P34","4",0.082,0.058
"P34","5",0.211,0.186
"P34","6",0.06,0.038
"P34","7",0.042,0.042
"P34","8",0.032,0.03
"P34","9",0.095,0.123
"P35","1",0.243,0.315
"P35","2",0.072,0.087
"P35","3",0.04,0.047
"P35","4",0.038,0.039
"P35","5",0.155,0.14
"P35","6",0.052,0.044
"P35","7",0.054,0.043
"P35","8",0.073,0.061
"P35","9",0.273,0.224
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.309,0.236
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.219,0.233
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.199,0.206
"P36","No sabe",0.273,0.325
"P37","Muy buena",0.082,0.094
"P37","Buena",0.114,0.123
"P37","Ni buena ni mala",0.161,0.183
"P37","Mala",0.178,0.202
"P37","Muy mala",0.45,0.364
"P37","No sabe",0.015,0.034
"P38","Gran excedente habitual",0.009,0.003
"P38","Gran excedente excepcional",0.01,0.01
"P38","Pequeño excedente habitual",0.071,0.034
"P38","Pequeño excedente excepcional",0.069,0.031
"P38","Alcanza gastos familia",0.143,0.082
"P38","No alcanza gastos familia",0.174,0.199
"P38","Solo NBFamiliares",0.24,0.25
"P38","No alcanza NBFamiliares",0.271,0.369
"P38","No sabe",0.013,0.022
"P39","Mejor",0.107,0.093
"P39","Igual",0.255,0.224
"P39","Peor",0.544,0.525
"P39","No sabe",0.094,0.158
