"var","categoria","1","2","3","4","5","6","7","8","9"
"P08","Si",0.491,0.519,0.49,0.672,0.528,0.553,0.446,0.545,0.54
"P08","No",0.509,0.481,0.51,0.328,0.472,0.447,0.554,0.455,0.46
"P09","1",0.354,0.296,0.326,0.399,0.344,0.302,0.212,0.366,0.406
"P09","2",0.149,0.219,0.151,0.11,0.156,0.164,0.24,0.143,0.106
"P09","3",0.035,0.079,0.07,0.078,0.035,0.049,0.076,0.045,0.041
"P09","4",0.009,0.025,0.028,0.071,0.028,0.087,0.085,0.042,0.009
"P09","5",0.106,0.185,0.161,0.11,0.154,0.165,0.158,0.109,0.122
"P09","6",0.025,0.02,0.055,0.05,0.04,0.012,0.034,0.032,0.014
"P09","7",0.009,0.006,0.011,0.024,0.043,0.022,0.044,0.039,0.011
"P09","8",0.032,0.026,0.06,0.015,0.03,0.028,0.019,0.104,0.019
"P09","9",0.281,0.144,0.138,0.143,0.17,0.171,0.132,0.12,0.272
"P10","Muy convenientes",0.076,0.091,0.043,0.043,0.055,0.047,0.02,0.041,0.074
"P10","Bastante convenientes",0.044,0.063,0.019,0.034,0.041,0.039,0.03,0.08,0.06
"P10","Algo convenientes",0.105,0.105,0.11,0.094,0.115,0.13,0.158,0.125,0.124
"P10","Poco convenientes",0.186,0.266,0.284,0.326,0.21,0.244,0.227,0.169,0.191
"P10","Nada convenientes",0.43,0.356,0.355,0.407,0.423,0.33,0.377,0.398,0.405
"P10","No sabe",0.159,0.119,0.189,0.096,0.156,0.21,0.188,0.187,0.146
"P11","No intervenir y quien tomó el crédito debe hacerse cargo",0.217,0.266,0.139,0.141,0.173,0.142,0.186,0.166,0.18
"P11","Intervenir para asegurar que quien tomó el crédito pueda afrontar los pagos",0.511,0.507,0.587,0.677,0.62,0.598,0.534,0.582,0.632
"P11","No sabe",0.272,0.227,0.274,0.182,0.207,0.26,0.28,0.252,0.188
"P12","Si",0.585,0.602,0.615,0.639,0.67,0.683,0.697,0.688,0.691
"P12","No",0.415,0.398,0.385,0.361,0.33,0.317,0.303,0.312,0.309
"P13","Banco Publico o cooperativo",0.509,0.577,0.47,0.62,0.544,0.595,0.579,0.59,0.559
"P13","Banco privado",0.427,0.326,0.426,0.374,0.402,0.377,0.29,0.367,0.402
"P13","No sabe",0.064,0.097,0.104,0.006,0.054,0.028,0.131,0.043,0.039
"P14","Banco Nacion",0.386,0.382,0.416,0.252,0.447,0.488,0.488,0.429,0.425
"P14","Banco Provincia",0.232,0.305,0.221,0.299,0.276,0.279,0.197,0.313,0.263
"P14","Banco Ciudad",0.053,0.058,0.051,0.04,0.025,0.018,0.065,0.07,0.016
"P14","Bancor, Banco de Cordoba",0.03,0.038,0.035,0.044,0.05,0.022,0.089,0.022,0.039
"P14","Nuevo Banco de Santa Fe",0.011,0.035,0,0.005,0.011,0,0,0.025,0.012
"P14","Credicoop",0.036,0.043,0.142,0.096,0.057,0.007,0.041,0.013,0.032
"P14","Otro",0.252,0.139,0.135,0.264,0.134,0.186,0.12,0.128,0.213
"P15","Santander",0.164,0.07,0.315,0.154,0.26,0.119,0.101,0.235,0.193
"P15","Galicia",0.249,0.157,0.352,0.219,0.217,0.124,0.266,0.266,0.247
"P15","Macro",0.086,0.052,0.111,0.096,0.066,0.246,0.1,0.112,0.111
"P15","Frances",0.119,0.277,0.098,0.105,0.091,0.124,0.082,0.106,0.124
"P15","ICBC",0.093,0.124,0.008,0.192,0.025,0.151,0.18,0.065,0.033
"P15","Patagonia",0.041,0.043,0.01,0.031,0.048,0.039,0.018,0.039,0.045
"P15","No sabe",0.248,0.277,0.106,0.203,0.293,0.197,0.253,0.177,0.247
"P16","Las billeteras virtuales ofertadas por entidades bancarias como MODO o Cuenta DNI",0.247,0.21,0.191,0.215,0.284,0.249,0.321,0.25,0.3
"P16","Las billeteras virtuales ofertadas por entidades no bancarias como Mercado Pago o Ualá",0.353,0.447,0.336,0.512,0.349,0.405,0.358,0.43,0.385
"P16","No sabe",0.4,0.343,0.473,0.273,0.367,0.346,0.321,0.32,0.315
"P17","Porque son mas seguras",0.191,0.172,0.098,0.215,0.171,0.174,0.206,0.184,0.236
"P17","Porque los costos del servicio son menores",0.189,0.279,0.233,0.218,0.232,0.195,0.244,0.227,0.261
"P17","Porque tienen mas clientes adheridos",0.12,0.116,0.094,0.145,0.209,0.156,0.127,0.168,0.132
"P17","Porque la calidad de la aplicación",0.091,0.087,0.075,0.17,0.079,0.118,0.085,0.078,0.088
"P17","Por la calidad de la atención al cliente",0.027,0.022,0.014,0.025,0.024,0.009,0.053,0.03,0.026
"P17","Por la eficiencia en la solución de reclamos",0.024,0.024,0.015,0.02,0.013,0.008,0.016,0.025,0.027
"P17","No sabe",0.358,0.3,0.471,0.207,0.272,0.34,0.269,0.288,0.23
"P18","Si, las conozco",0.369,0.346,0.312,0.494,0.32,0.232,0.346,0.352,0.396
"P18","No, no las conozco",0.631,0.654,0.688,0.506,0.68,0.768,0.654,0.648,0.604
"P19","Si",0.417,0.499,0.411,0.578,0.52,0.387,0.453,0.531,0.52
"P19","No",0.583,0.501,0.589,0.422,0.48,0.613,0.547,0.469,0.48
"P20","MODO",0.231,0.204,0.273,0.088,0.228,0.156,0.254,0.158,0.221
"P20","Cuenta DNI",0.16,0.105,0.114,0.054,0.162,0.251,0.074,0.165,0.165
"P20","Mercado de Pago",0.404,0.499,0.424,0.633,0.382,0.402,0.439,0.492,0.439
"P20","Ualá",0.024,0.072,0,0.006,0.052,0,0.007,0.033,0.027
"P20","Brubank",0.02,0,0,0.099,0.059,0,0,0,0.01
"P20","Naranja X",0.027,0.005,0,0.04,0.034,0,0.054,0.013,0.004
"P20","Otra",0.134,0.115,0.189,0.08,0.083,0.191,0.172,0.139,0.134
"P21","Para pagar en comercios con el celular",0.444,0.466,0.389,0.324,0.376,0.448,0.274,0.592,0.404
"P21","Para transferir / enviar o recibir dinero de terceros",0.298,0.221,0.275,0.172,0.339,0.288,0.499,0.258,0.294
"P21","Para usarla para trabajar / cobrar / vender",0.147,0.177,0.069,0.32,0.167,0.16,0.089,0.047,0.18
"P21","Para pagar servicios",0.065,0.088,0.217,0.173,0.057,0.066,0.098,0.078,0.075
"P21","Para extraer dinero sin tarjeta",0.015,0.018,0.012,0,0.033,0.038,0.028,0.019,0.009
"P21","Para recargar el celular / tarjeta de transporte",0.031,0.03,0.038,0.011,0.028,0,0.012,0.006,0.038
"P22","Usas más efectivo que antes",0.108,0.11,0.084,0.085,0.114,0.199,0.094,0.114,0.113
"P22","Usas la misma cantidad de efectivo que antes",0.252,0.294,0.37,0.397,0.231,0.238,0.281,0.226,0.273
"P22","Usas menos efectivo que antes",0.64,0.596,0.546,0.518,0.655,0.563,0.625,0.66,0.614
"P23","Tener mayor control de tus gastos",0.439,0.308,0.326,0.294,0.382,0.441,0.482,0.478,0.386
"P23","Tener igual control de tus gastos",0.421,0.505,0.554,0.535,0.523,0.501,0.439,0.477,0.452
"P23","Tener menor control de tus gastos",0.14,0.187,0.12,0.171,0.095,0.058,0.079,0.045,0.162
"P24","Muy de acuerdo",0.402,0.322,0.261,0.213,0.233,0.388,0.452,0.362,0.459
"P24","De acuerdo",0.212,0.236,0.242,0.202,0.359,0.191,0.23,0.282,0.209
"P24","Algo de acuerdo",0.213,0.226,0.254,0.418,0.297,0.209,0.213,0.301,0.175
"P24","Poco de acuerdo",0.107,0.114,0.17,0.087,0.068,0.081,0.058,0.02,0.07
"P24","Nada de acuerdo",0.066,0.102,0.073,0.08,0.043,0.131,0.047,0.035,0.087
"P25","Deberían mantenerse y ampliarse aún mas",0.35,0.248,0.329,0.314,0.33,0.261,0.248,0.311,0.379
"P25","Deberían  mantenerse pero garantizando también la calidad de los servicios presenciales",0.374,0.51,0.446,0.54,0.511,0.515,0.589,0.521,0.442
"P25","Deberian limitarse a los estrictamente necesarios",0.128,0.103,0.092,0.086,0.083,0.086,0.069,0.111,0.072
"P25","Deberian eliminarse y volverse a la situación anterior",0.148,0.139,0.133,0.06,0.076,0.138,0.094,0.057,0.107
"P26","Sí, compraría",0.2,0.165,0.165,0.225,0.17,0.206,0.227,0.143,0.196
"P26","No, no tengo suficiente información",0.447,0.526,0.446,0.56,0.493,0.438,0.432,0.537,0.478
"P26","No, me resulta una inversión riesgosa",0.108,0.106,0.091,0.047,0.135,0.09,0.124,0.121,0.127
"P26","No, me parece una inversión poco confiable",0.076,0.089,0.164,0.097,0.104,0.144,0.094,0.066,0.088
"P26","No me interesa",0.169,0.114,0.134,0.071,0.098,0.122,0.123,0.133,0.111
"P27","Si",0.267,0.253,0.321,0.331,0.248,0.225,0.31,0.178,0.265
"P27","No",0.733,0.747,0.679,0.669,0.752,0.775,0.69,0.822,0.735
"P28","Muy seguro",0.24,0.155,0.196,0.191,0.216,0.161,0.193,0.166,0.317
"P28","Bastante seguro",0.233,0.367,0.308,0.35,0.315,0.343,0.394,0.343,0.258
"P28","Seguro",0.131,0.202,0.247,0.287,0.215,0.225,0.174,0.237,0.179
"P28","Poco seguro",0.078,0.108,0.144,0.089,0.081,0.121,0.095,0.109,0.065
"P28","Nada seguro",0.105,0.059,0.014,0.02,0.028,0.022,0.048,0.021,0.042
"P28","No hago operaciones online",0.213,0.109,0.091,0.063,0.145,0.128,0.096,0.124,0.139
"P29","Sí, he sido víctima",0.181,0.185,0.098,0.171,0.191,0.188,0.148,0.184,0.194
"P29","No, no he sido víctima",0.691,0.726,0.808,0.678,0.708,0.69,0.795,0.712,0.746
"P29","No sabe",0.128,0.089,0.094,0.151,0.101,0.122,0.057,0.104,0.06
"P30","Estafa por redes sociales",0.241,0.295,0.167,0.593,0.314,0.17,0.422,0.411,0.29
"P30","Estafa telefónica",0.297,0.198,0.035,0.061,0.117,0.167,0.126,0.1,0.304
"P30","Correos electrónicos falsos que dirigían a un sitio web fraudulento",0.149,0.154,0.527,0.021,0.265,0.118,0.188,0.152,0.062
"P30","Virus",0.033,0.025,0,0,0.04,0,0,0.012,0.022
"P30","Otros",0.28,0.328,0.271,0.325,0.264,0.545,0.264,0.325,0.322
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.214,0.173,0.157,0.152,0.193,0.125,0.177,0.131,0.241
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.272,0.356,0.26,0.293,0.312,0.278,0.34,0.281,0.287
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.235,0.303,0.335,0.376,0.292,0.325,0.255,0.343,0.304
"P31","No sabe",0.279,0.168,0.248,0.179,0.203,0.272,0.228,0.245,0.168
"P32","Si, he limitado las operaciones",0.251,0.148,0.163,0.189,0.216,0.191,0.135,0.171,0.186
"P32","He limitado parcialmente",0.183,0.32,0.261,0.298,0.278,0.204,0.233,0.226,0.23
"P32","No, continúo operando igual que siempre",0.566,0.532,0.576,0.513,0.506,0.605,0.632,0.603,0.584
"P33","1",0.425,0.17,0.181,0.148,0.2,0.134,0.163,0.171,0.296
"P33","2",0.087,0.298,0.132,0.142,0.14,0.109,0.085,0.074,0.077
"P33","3",0.112,0.132,0.261,0.204,0.163,0.156,0.199,0.156,0.11
"P33","4",0.037,0.066,0.095,0.195,0.068,0.044,0.047,0.046,0.036
"P33","5",0.117,0.183,0.109,0.163,0.268,0.226,0.192,0.243,0.143
"P33","6",0.03,0.051,0.08,0.061,0.059,0.146,0.054,0.051,0.032
"P33","7",0.016,0.01,0.004,0.017,0.026,0.093,0.133,0.09,0.035
"P33","8",0.009,0.028,0.014,0.042,0.036,0.065,0.081,0.114,0.03
"P33","9",0.167,0.062,0.124,0.028,0.04,0.027,0.046,0.055,0.241
"P34","1",0.542,0.157,0.196,0.11,0.141,0.077,0.104,0.119,0.357
"P34","2",0.079,0.417,0.106,0.102,0.086,0.104,0.063,0.124,0.07
"P34","3",0.047,0.061,0.399,0.085,0.079,0.104,0.067,0.092,0.052
"P34","4",0.04,0.056,0.069,0.441,0.076,0.131,0.077,0.059,0.062
"P34","5",0.113,0.16,0.076,0.146,0.515,0.203,0.189,0.296,0.139
"P34","6",0.02,0.048,0.108,0.055,0.061,0.216,0.105,0.07,0.037
"P34","7",0.018,0.04,0.027,0.039,0.014,0.082,0.331,0.044,0.017
"P34","8",0.018,0.035,0.002,0.016,0.016,0.052,0.039,0.157,0.022
"P34","9",0.123,0.026,0.017,0.006,0.012,0.031,0.025,0.039,0.244
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.358,0.266,0.206,0.219,0.247,0.288,0.228,0.208,0.283
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.195,0.321,0.168,0.211,0.236,0.222,0.283,0.198,0.225
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.18,0.129,0.37,0.248,0.169,0.156,0.245,0.295,0.206
"P36","No sabe",0.267,0.284,0.256,0.322,0.348,0.334,0.244,0.299,0.286
"P37","Muy buena",0.089,0.116,0.062,0.112,0.066,0.122,0.099,0.05,0.103
"P37","Buena",0.092,0.081,0.113,0.094,0.096,0.111,0.074,0.125,0.153
"P37","Ni buena ni mala",0.153,0.179,0.114,0.185,0.154,0.124,0.215,0.181,0.173
"P37","Mala",0.133,0.187,0.226,0.144,0.21,0.164,0.227,0.189,0.197
"P37","Muy mala",0.509,0.431,0.485,0.421,0.467,0.471,0.322,0.433,0.36
"P37","No sabe",0.024,0.006,0,0.044,0.007,0.008,0.063,0.022,0.014
"P38","Gran excedente habitual",0.004,0.006,0,0.013,0.002,0.002,0,0.004,0.01
"P38","Gran excedente excepcional",0.005,0.027,0.008,0.039,0.011,0.017,0,0.005,0.011
"P38","Pequeño excedente habitual",0.063,0.074,0.055,0.043,0.067,0.073,0.06,0.06,0.043
"P38","Pequeño excedente excepcional",0.059,0.054,0.06,0.09,0.099,0.061,0.06,0.07,0.064
"P38","Alcanza gastos familia",0.099,0.122,0.135,0.127,0.166,0.139,0.147,0.168,0.135
"P38","No alcanza gastos familia",0.183,0.201,0.167,0.115,0.163,0.153,0.131,0.187,0.207
"P38","Solo NBFamiliares",0.232,0.239,0.276,0.207,0.281,0.332,0.207,0.281,0.253
"P38","No alcanza NBFamiliares",0.333,0.247,0.289,0.362,0.208,0.195,0.395,0.194,0.271
"P38","No sabe",0.022,0.03,0.01,0.004,0.003,0.028,0,0.031,0.006
"P39","Mejor",0.101,0.162,0.086,0.116,0.106,0.103,0.096,0.094,0.128
"P39","Igual",0.195,0.182,0.293,0.247,0.291,0.161,0.27,0.325,0.273
"P39","Peor",0.576,0.541,0.523,0.537,0.525,0.562,0.442,0.52,0.503
"P39","No sabe",0.128,0.115,0.098,0.1,0.078,0.174,0.192,0.061,0.096
