"var","categoria","Si","No"
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.077,0.125
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.197,0.21
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.07,0.089
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.095,0.103
"P27","A los candidatos de la izquierda",0.044,0.053
"P27","No sabe",0,0
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.255,0.201
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.067,0.047
"P28","A Martín Lousteau como Jefe de Gobierno",0.134,0.17
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.116,0.125
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.219,0.255
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.046,0.049
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.094,0.097
"P28","A los candidatos de izquierda",0.047,0.029
"P28","No sabe",0.022,0.027
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.231,0.213
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.088,0.088
"P29","A Martín Lousteau como Jefe de Gobierno",0.12,0.154
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.134,0.134
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.17,0.195
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.084,0.062
"P29","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.1,0.094
"P29","A los candidatos de izquierda",0.042,0.035
"P29","No sabe",0.031,0.025
"P30","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.117,0.101
"P30","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.318,0.256
"P30","A Martín Lousteau como Jefe de Gobierno",0.124,0.142
"P30","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.209,0.255
"P30","Sergio Massa presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.053,0.057
"P30","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.1,0.102
"P30","A los candidatos de la izquierda",0.045,0.043
"P30","No sabe",0.034,0.044
"P31","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.106,0.112
"P31","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.348,0.282
"P31","A Martín Lousteau como Jefe de Gobierno",0.107,0.12
"P31","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.217,0.221
"P31","Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.044,0.086
"P31","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.093,0.099
"P31","A los candidatos de la izquierda",0.048,0.049
"P31","No sabe",0.037,0.031
"P32","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.503,0.436
"P32","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.269,0.301
"P32","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.122,0.133
"P32","A los candidatos de la izquierda",0.047,0.041
"P32","No sabe",0.059,0.089
"P33","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.492,0.429
"P33","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.251,0.299
"P33","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.138,0.142
"P33","A los candidatos de la izquierda",0.054,0.041
"P33","No sabe",0.065,0.089
"P34","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.402,0.369
"P34","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.269,0.292
"P34","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.199,0.191
"P34","A los candidatos de la izquierda",0.042,0.034
"P34","No sabe",0.088,0.114
"P35","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.392,0.377
"P35","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.261,0.295
"P35","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.22,0.183
"P35","A los candidatos de la izquierda",0.054,0.041
"P35","No sabe",0.073,0.104
"P36","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.386,0.395
"P36","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.28,0.299
"P36","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.227,0.175
"P36","A los candidatos de la izquierda",0.039,0.044
"P36","No sabe",0.068,0.087
"P37","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.401,0.411
"P37","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.266,0.301
"P37","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.219,0.167
"P37","A los candidatos de la izquierda",0.042,0.036
"P37","No sabe",0.072,0.085
"P38","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.394,0.364
"P38","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.263,0.319
"P38","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.221,0.183
"P38","A los candidatos de la izquierda",0.049,0.041
"P38","No sabe",0.073,0.093
"P40","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.377,0.363
"P40","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.285,0.297
"P40","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.219,0.184
"P40","A los candidatos de la izquierda",0.047,0.045
"P40","No sabe",0.072,0.111
"P42","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.394,0.398
"P42","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.269,0.289
"P42","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.221,0.184
"P42","A los candidatos de la izquierda",0.043,0.03
"P42","No sabe",0.073,0.099
"P44","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.404,0.352
"P44","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.253,0.309
"P44","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.225,0.179
"P44","A los candidatos de la izquierda",0.047,0.047
"P44","No sabe",0.071,0.113
"P46","Jorge Macri por Juntos por el Cambio",0.573,0.489
"P46","Leandro Santoro por el Frente de Todos",0.295,0.345
"P46","No sabe",0.132,0.166
"P47","Soledad Acuña por Juntos por el Cambio",0.483,0.444
"P47","Leandro Santoro por el Frente de Todos",0.303,0.341
"P47","No sabe",0.214,0.215
"P48","Fernán Quirós por Juntos por el Cambio",0.539,0.498
"P48","Leandro Santoro por el Frente de Todos",0.291,0.327
"P48","No sabe",0.17,0.175
"P49","Martín Lousteau por Juntos por el Cambio",0.49,0.496
"P49","Leandro Santoro por el Frente de Todos",0.295,0.327
"P49","No sabe",0.215,0.177
"P50","María Eugenia Vidal por Juntos por el Cambio",0.51,0.445
"P50","Leandro Santoro por el Frente de Todos",0.303,0.347
"P50","No sabe",0.187,0.208
"P51","Muy buena",0.247,0.205
"P51","Buena",0.255,0.275
"P51","Ni buena ni mala",0.147,0.179
"P51","Mala",0.156,0.135
"P51","Muy mala",0.184,0.2
"P51","No sabe",0.011,0.006
"P52","Muy buena",0.264,0.183
"P52","Buena",0.214,0.19
"P52","Ni buena ni mala",0.194,0.223
"P52","Mala",0.11,0.162
"P52","Muy mala",0.194,0.219
"P52","No sabe",0.024,0.023
"P53","Muy buena",0.213,0.22
"P53","Buena",0.096,0.126
"P53","Ni buena ni mala",0.152,0.211
"P53","Mala",0.2,0.192
"P53","Muy mala",0.305,0.21
"P53","No sabe",0.034,0.041
"P54","Muy buena",0.223,0.193
"P54","Buena",0.207,0.187
"P54","Ni buena ni mala",0.127,0.17
"P54","Mala",0.127,0.125
"P54","Muy mala",0.313,0.314
"P54","No sabe",0.003,0.011
"P55","Muy buena",0.162,0.126
"P55","Buena",0.206,0.205
"P55","Ni buena ni mala",0.208,0.207
"P55","Mala",0.109,0.1
"P55","Muy mala",0.273,0.303
"P55","No sabe",0.042,0.059
"P56","Muy buena",0.164,0.185
"P56","Buena",0.173,0.191
"P56","Ni buena ni mala",0.199,0.217
"P56","Mala",0.223,0.173
"P56","Muy mala",0.237,0.204
"P56","No sabe",0.004,0.03
"P57","Muy buena",0.099,0.096
"P57","Buena",0.138,0.152
"P57","Ni buena ni mala",0.211,0.222
"P57","Mala",0.209,0.215
"P57","Muy mala",0.315,0.259
"P57","No sabe",0.028,0.056
"P58","Muy buena",0.299,0.276
"P58","Buena",0.186,0.156
"P58","Ni buena ni mala",0.18,0.156
"P58","Mala",0.065,0.097
"P58","Muy mala",0.264,0.286
"P58","No sabe",0.006,0.029
"P59","Muy buena",0.348,0.344
"P59","Buena",0.188,0.187
"P59","Ni buena ni mala",0.216,0.205
"P59","Mala",0.09,0.088
"P59","Muy mala",0.141,0.132
"P59","No sabe",0.017,0.044
"P60","Muy buena",0.129,0.141
"P60","Buena",0.112,0.137
"P60","Ni buena ni mala",0.156,0.156
"P60","Mala",0.151,0.216
"P60","Muy mala",0.387,0.28
"P60","No sabe",0.065,0.07
"P61","Muy buena",0.068,0.052
"P61","Buena",0.054,0.05
"P61","Ni buena ni mala",0.226,0.223
"P61","Mala",0.094,0.158
"P61","Muy mala",0.277,0.209
"P61","No sabe",0.281,0.308
"P62","Muy buena",0.052,0.052
"P62","Buena",0.14,0.144
"P62","Ni buena ni mala",0.092,0.141
"P62","Mala",0.104,0.151
"P62","Muy mala",0.596,0.484
"P62","No sabe",0.016,0.028
"P63","Muy buena",0.048,0.042
"P63","Buena",0.128,0.139
"P63","Ni buena ni mala",0.097,0.135
"P63","Mala",0.106,0.155
"P63","Muy mala",0.617,0.523
"P63","No sabe",0.004,0.006
"P64","Muy buena",0.216,0.24
"P64","Buena",0.054,0.072
"P64","Ni buena ni mala",0.024,0.042
"P64","Mala",0.053,0.09
"P64","Muy mala",0.648,0.551
"P64","No sabe",0.005,0.005
"P65","Muy buena",0.302,0.204
"P65","Buena",0.182,0.176
"P65","Ni buena ni mala",0.098,0.139
"P65","Mala",0.085,0.106
"P65","Muy mala",0.332,0.372
"P65","No sabe",0.001,0.003
"P66","Muy buena",0.159,0.154
"P66","Buena",0.217,0.221
"P66","Ni buena ni mala",0.137,0.182
"P66","Mala",0.163,0.116
"P66","Muy mala",0.322,0.324
"P66","No sabe",0.002,0.003
"P67","Muy buena",0.063,0.066
"P67","Buena",0.149,0.172
"P67","Ni buena ni mala",0.101,0.152
"P67","Mala",0.157,0.193
"P67","Muy mala",0.526,0.401
"P67","No sabe",0.004,0.016
"P68","Muy buena",0.394,0.329
"P68","Buena",0.159,0.165
"P68","Ni buena ni mala",0.059,0.11
"P68","Mala",0.066,0.048
"P68","Muy mala",0.318,0.336
"P68","No sabe",0.004,0.012
"P69","Muy buena",0.157,0.159
"P69","Buena",0.154,0.078
"P69","Ni buena ni mala",0.19,0.239
"P69","Mala",0.13,0.125
"P69","Muy mala",0.354,0.381
"P69","No sabe",0.015,0.018
"P70","Muy buena",0.066,0.079
"P70","Buena",0.126,0.148
"P70","Ni buena ni mala",0.349,0.362
"P70","Mala",0.193,0.162
"P70","Muy mala",0.23,0.204
"P70","No sabe",0.036,0.045
"P71","Siempre",0.411,0.186
"P71","Casi siempre",0.391,0.461
"P71","Casi nunca",0.139,0.231
"P71","Nunca, pero esta es una excepción",0.059,0.122
