"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P37","Ni buena ni mala",0.056,0,0.139,0.119,0.17,0.094
"P37","Mala",0.232,0,0.179,0.378,0.133,0.071
"P37","Muy mala",0.521,0,0.257,0.204,0.279,0.341
"P37","No sabe",0.005,0,0,0,0,0.173
"P38","Muy buena",0.141,0,0.049,0.1,0.07,0.14
"P38","Buena",0.224,0,0.126,0.083,0.016,0.025
"P38","Ni buena ni mala",0.228,0,0.118,0.124,0,0.106
"P38","Mala",0.136,0,0.217,0.184,0,0.191
"P38","Muy mala",0.269,0,0.49,0.509,0.914,0.365
"P38","No sabe",0.002,0,0,0,0,0.173
"P39","Muy buena",0.46,0,0.157,0.186,0.086,0.271
"P39","Buena",0.153,0,0.01,0.013,0,0
"P39","Ni buena ni mala",0.067,0,0.168,0.091,0.07,0
"P39","Mala",0.112,0,0.118,0.186,0.16,0.092
"P39","Muy mala",0.206,0,0.547,0.524,0.684,0.464
"P39","No sabe",0.002,0,0,0,0,0.173
"P40","Muy buena",0.201,0,0.366,0.302,0.467,0.162
"P40","Buena",0.092,0,0.197,0.172,0.085,0.167
"P40","Ni buena ni mala",0.048,0,0.092,0.043,0.193,0.157
"P40","Mala",0.172,0,0.108,0.256,0,0
"P40","Muy mala",0.487,0,0.237,0.227,0.255,0.341
"P40","No sabe",0,0,0,0,0,0.173
"P41","Muy buena",0.172,0,0.384,0.269,0.384,0.291
"P41","Buena",0.089,0,0.195,0.278,0.255,0.157
"P41","Ni buena ni mala",0.042,0,0.04,0.124,0,0.038
"P41","Mala",0.141,0,0.136,0.124,0.013,0
"P41","Muy mala",0.546,0,0.245,0.205,0.189,0.341
"P41","No sabe",0.01,0,0,0,0.159,0.173
"P42","Muy buena",0.196,0,0.351,0.445,0.458,0.234
"P42","Buena",0.114,0,0.211,0.049,0.294,0.152
"P42","Ni buena ni mala",0.072,0,0.155,0.167,0.059,0.099
"P42","Mala",0.099,0,0.062,0.134,0,0
"P42","Muy mala",0.519,0,0.221,0.205,0.189,0.342
"P42","No sabe",0,0,0,0,0,0.173
"P43","Muy buena",0.071,0,0.064,0.029,0.097,0.036
"P43","Buena",0.134,0,0.219,0.35,0.475,0.132
"P43","Ni buena ni mala",0.377,0,0.439,0.257,0.309,0.195
"P43","Mala",0.209,0,0.089,0.201,0.016,0.053
"P43","Muy mala",0.197,0,0.179,0.163,0.103,0.263
"P43","No sabe",0.012,0,0.01,0,0,0.321
