"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P14","Muy buena",0.189,0.118,0.124,0.124,0.113,0.035,0.035,0.081,0.032,0.071
"P14","Buena",0.175,0.236,0.114,0.227,0.128,0.303,0.196,0.045,0.077,0.205
"P14","Ni buena ni mala",0.257,0.305,0.415,0.4,0.463,0.332,0.364,0.347,0.298,0.344
"P14","Mala",0.236,0.204,0.286,0.236,0.173,0.255,0.236,0.366,0.217,0.228
"P14","Muy mala",0.14,0.132,0.048,0.012,0.109,0.068,0.144,0.161,0.37,0.141
"P14","No sabe",0.003,0.005,0.013,0.001,0.014,0.007,0.025,0,0.006,0.011
"P15","Muy buena",0.326,0.146,0.196,0.104,0.25,0.187,0.112,0.203,0.337,0.23
"P15","Buena",0.14,0.247,0.269,0.218,0.148,0.132,0.184,0.173,0.082,0.193
"P15","Ni buena ni mala",0.179,0.141,0.128,0.141,0.224,0.073,0.171,0.099,0.162,0.199
"P15","Mala",0.167,0.091,0.125,0.221,0.103,0.205,0.229,0.182,0.116,0.172
"P15","Muy mala",0.187,0.349,0.275,0.315,0.266,0.385,0.304,0.343,0.299,0.206
"P15","No sabe",0.001,0.026,0.007,0.001,0.009,0.018,0,0,0.004,0
"P20","Muy buena",0.203,0.095,0.117,0.127,0.098,0.054,0.09,0.041,0.073,0.105
"P20","Buena",0.132,0.305,0.141,0.297,0.223,0.288,0.195,0.167,0.106,0.205
"P20","Ni buena ni mala",0.25,0.294,0.357,0.37,0.416,0.307,0.386,0.347,0.278,0.334
"P20","Mala",0.283,0.18,0.31,0.152,0.158,0.302,0.253,0.307,0.278,0.219
"P20","Muy mala",0.128,0.119,0.051,0.045,0.09,0.021,0.076,0.127,0.253,0.105
"P20","No sabe",0.004,0.007,0.024,0.009,0.015,0.028,0,0.011,0.012,0.032
"P21","Gobierno nacional",0.393,0.35,0.31,0.373,0.311,0.577,0.383,0.3,0.232,0.259
"P21","Gobierno provincial",0.452,0.501,0.496,0.456,0.485,0.321,0.468,0.637,0.563,0.538
"P21","No sabe",0.155,0.149,0.194,0.171,0.204,0.102,0.149,0.063,0.205,0.203
"P22","El anterior gobierno de Anabela Carreras",0.395,0.331,0.456,0.421,0.36,0.477,0.377,0.518,0.282,0.293
"P22","El actual gobierno de Alberto Weretilneck",0.453,0.571,0.427,0.45,0.527,0.364,0.553,0.401,0.66,0.383
"P22","No sabe",0.152,0.098,0.117,0.129,0.113,0.159,0.07,0.081,0.058,0.324
"P23","El anterior gobierno de Alberto Fernández",0.291,0.269,0.346,0.277,0.284,0.439,0.111,0.27,0.35,0.077
"P23","El actual gobierno de Javier Milei",0.635,0.686,0.554,0.662,0.627,0.459,0.836,0.697,0.603,0.615
"P23","No sabe",0.074,0.045,0.1,0.061,0.089,0.102,0.053,0.033,0.047,0.308
"P24","Si",0.398,0.324,0.324,0.38,0.455,0.373,0.33,0.37,0.416,0.248
"P24","No",0.392,0.427,0.378,0.393,0.325,0.511,0.451,0.439,0.404,0.413
"P24","No sabe",0.21,0.249,0.298,0.227,0.22,0.116,0.219,0.191,0.18,0.339
"P25","Si",0.29,0.163,0.221,0.286,0.249,0.294,0.293,0.195,0.197,0.18
"P25","No",0.433,0.574,0.438,0.402,0.416,0.419,0.342,0.548,0.619,0.397
"P25","No sabe",0.277,0.263,0.341,0.312,0.335,0.287,0.365,0.257,0.184,0.423
"P26","Si",0.817,0.826,0.846,0.808,0.81,0.94,0.758,0.835,0.834,0.768
"P26","No",0.183,0.174,0.154,0.192,0.19,0.06,0.242,0.165,0.166,0.232
"P27","Estoy totalmente en desacuerdo, las universidades públicas son garantía de promoción social y contribuyen a igualar las oportunidades de todos los argentinos",0.477,0.531,0.509,0.531,0.445,0.662,0.436,0.442,0.469,0.491
"P27","Estoy en desacuerdo, sin universidades publicas no puede haber crecimiento sostenible ni mejora de la situación económica del país",0.153,0.2,0.095,0.192,0.15,0.04,0.138,0.13,0.11,0.212
"P27","Estoy parcialmente de acuerdo, es necesario una reforma profunda del sistema universitario público, incorporando exámenes de ingreso, arancelamiento para dar becas de estudio y racionalización de la oferta de carreras priorizando aquellas orientadas al desarrollo científico, tecnológico, la salud y el desarrollo económico",0.191,0.156,0.295,0.132,0.214,0.167,0.329,0.279,0.206,0.132
"P27","Estoy de acuerdo, las universidades publicas son muy ineficientes y costosas. La mayor parte de alumnos nunca terminan sus estudios, hay gran cantidad de carreras innecesarias y están muy politizadas",0.111,0.072,0.073,0.075,0.101,0.043,0.077,0.115,0.095,0.091
"P27","Estoy totalmente de acuerdo, las universidades publicas son centros de adoctrinamiento político y sirven a los intereses de los partidos políticos. Sería mejor utilizar esa plata para becar a los alumnos de escasos recursos para que pudieran elegir en que universidad privada estudiar",0.066,0.023,0.028,0.039,0.079,0.086,0.005,0.031,0.113,0.069
"P27","No sabe",0.002,0.018,0,0.031,0.011,0.002,0.015,0.003,0.007,0.005
"P28","1-Excelente",0.614,0.239,0.135,0.088,0.087,0.009,0.034,0.033,0.037,0.089
"P28","2",0.096,0.448,0.24,0.08,0.052,0.064,0.006,0.013,0.017,0.087
"P28","3",0.039,0.068,0.234,0.097,0.041,0.037,0.01,0.003,0.012,0.034
"P28","4",0.031,0.067,0.082,0.241,0.082,0.052,0.04,0.021,0.003,0.029
"P28","5",0.091,0.101,0.223,0.335,0.479,0.276,0.256,0.171,0.06,0.039
"P28","6",0.025,0.033,0.022,0.091,0.053,0.261,0.126,0.171,0.025,0.018
"P28","7",0.029,0.013,0.012,0.023,0.067,0.197,0.314,0.082,0.028,0.005
"P28","8",0.016,0,0.04,0.041,0.049,0.064,0.128,0.263,0.051,0.037
"P28","9-Pésimo",0.025,0.013,0.006,0.004,0.052,0.038,0.079,0.241,0.742,0.076
"P28","No sabe",0.034,0.018,0.006,0,0.038,0.002,0.007,0.002,0.025,0.586
"P29","1-Excelente",0.623,0.171,0.112,0.116,0.064,0.044,0.012,0.052,0.021,0.1
"P29","2",0.155,0.517,0.247,0.128,0.072,0.042,0,0.002,0.013,0.101
"P29","3",0.072,0.117,0.303,0.109,0.092,0.037,0.027,0.011,0.006,0.058
"P29","4",0.018,0.049,0.131,0.231,0.066,0.045,0.084,0.016,0.002,0.024
"P29","5",0.015,0.081,0.11,0.289,0.388,0.273,0.144,0.078,0.033,0.041
"P29","6",0.01,0.004,0.045,0.079,0.1,0.169,0.176,0.084,0.017,0.006
"P29","7",0.006,0.008,0.002,0.03,0.063,0.172,0.256,0.152,0.016,0.005
"P29","8",0.008,0.027,0.018,0.012,0.034,0.128,0.078,0.298,0.054,0.028
"P29","9-Pésimo",0.052,0.022,0.031,0.006,0.098,0.09,0.219,0.305,0.818,0.116
"P29","No sabe",0.041,0.004,0.001,0,0.023,0,0.004,0.002,0.02,0.521
"P30","1-Excelente",0.639,0.156,0.111,0.079,0.068,0.005,0.016,0.013,0.022,0.16
"P30","2",0.132,0.526,0.213,0.05,0.054,0.004,0,0,0.002,0.004
"P30","3",0.052,0.125,0.454,0.179,0.071,0.018,0.023,0.01,0.016,0.014
"P30","4",0.02,0.043,0.089,0.338,0.111,0.167,0.015,0.027,0.001,0.027
"P30","5",0.024,0.05,0.078,0.21,0.426,0.22,0.101,0.114,0.019,0.025
"P30","6",0.025,0.034,0.021,0.091,0.106,0.285,0.2,0.053,0.017,0.021
"P30","7",0.01,0,0.019,0.029,0.046,0.085,0.416,0.113,0.055,0.027
"P30","8",0.045,0.002,0.005,0.017,0.05,0.141,0.138,0.352,0.06,0.051
"P30","9-Pésimo",0.04,0.043,0.01,0.007,0.055,0.075,0.089,0.278,0.789,0.102
"P30","No sabe",0.013,0.021,0,0,0.013,0,0.002,0.04,0.019,0.569
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.52,0.525,0.446,0.563,0.454,0.595,0.472,0.398,0.36,0.432
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.135,0.2,0.218,0.136,0.157,0.136,0.122,0.186,0.168,0.121
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.124,0.111,0.113,0.151,0.156,0.134,0.199,0.195,0.205,0.17
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.178,0.082,0.179,0.115,0.223,0.12,0.148,0.182,0.225,0.149
"P32","No sabe",0.043,0.082,0.044,0.035,0.01,0.015,0.059,0.039,0.042,0.128
"P28","1-Excelente",0.614,0.239,0.135,0.088,0.087,0.009,0.034,0.033,0.037,0.089
"P28","2",0.096,0.448,0.24,0.08,0.052,0.064,0.006,0.013,0.017,0.087
"P28","3",0.039,0.068,0.234,0.097,0.041,0.037,0.01,0.003,0.012,0.034
"P28","4",0.031,0.067,0.082,0.241,0.082,0.052,0.04,0.021,0.003,0.029
"P28","5",0.091,0.101,0.223,0.335,0.479,0.276,0.256,0.171,0.06,0.039
"P28","6",0.025,0.033,0.022,0.091,0.053,0.261,0.126,0.171,0.025,0.018
"P28","7",0.029,0.013,0.012,0.023,0.067,0.197,0.314,0.082,0.028,0.005
"P28","8",0.016,0,0.04,0.041,0.049,0.064,0.128,0.263,0.051,0.037
"P28","9-Pésimo",0.025,0.013,0.006,0.004,0.052,0.038,0.079,0.241,0.742,0.076
"P28","No sabe",0.034,0.018,0.006,0,0.038,0.002,0.007,0.002,0.025,0.586
"P29","1-Excelente",0.623,0.171,0.112,0.116,0.064,0.044,0.012,0.052,0.021,0.1
"P29","2",0.155,0.517,0.247,0.128,0.072,0.042,0,0.002,0.013,0.101
"P29","3",0.072,0.117,0.303,0.109,0.092,0.037,0.027,0.011,0.006,0.058
"P29","4",0.018,0.049,0.131,0.231,0.066,0.045,0.084,0.016,0.002,0.024
"P29","5",0.015,0.081,0.11,0.289,0.388,0.273,0.144,0.078,0.033,0.041
"P29","6",0.01,0.004,0.045,0.079,0.1,0.169,0.176,0.084,0.017,0.006
"P29","7",0.006,0.008,0.002,0.03,0.063,0.172,0.256,0.152,0.016,0.005
"P29","8",0.008,0.027,0.018,0.012,0.034,0.128,0.078,0.298,0.054,0.028
"P29","9-Pésimo",0.052,0.022,0.031,0.006,0.098,0.09,0.219,0.305,0.818,0.116
"P29","No sabe",0.041,0.004,0.001,0,0.023,0,0.004,0.002,0.02,0.521
"P30","1-Excelente",0.639,0.156,0.111,0.079,0.068,0.005,0.016,0.013,0.022,0.16
"P30","2",0.132,0.526,0.213,0.05,0.054,0.004,0,0,0.002,0.004
"P30","3",0.052,0.125,0.454,0.179,0.071,0.018,0.023,0.01,0.016,0.014
"P30","4",0.02,0.043,0.089,0.338,0.111,0.167,0.015,0.027,0.001,0.027
"P30","5",0.024,0.05,0.078,0.21,0.426,0.22,0.101,0.114,0.019,0.025
"P30","6",0.025,0.034,0.021,0.091,0.106,0.285,0.2,0.053,0.017,0.021
"P30","7",0.01,0,0.019,0.029,0.046,0.085,0.416,0.113,0.055,0.027
"P30","8",0.045,0.002,0.005,0.017,0.05,0.141,0.138,0.352,0.06,0.051
"P30","9-Pésimo",0.04,0.043,0.01,0.007,0.055,0.075,0.089,0.278,0.789,0.102
"P30","No sabe",0.013,0.021,0,0,0.013,0,0.002,0.04,0.019,0.569
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.52,0.525,0.446,0.563,0.454,0.595,0.472,0.398,0.36,0.432
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.135,0.2,0.218,0.136,0.157,0.136,0.122,0.186,0.168,0.121
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.124,0.111,0.113,0.151,0.156,0.134,0.199,0.195,0.205,0.17
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.178,0.082,0.179,0.115,0.223,0.12,0.148,0.182,0.225,0.149
"P32","No sabe",0.043,0.082,0.044,0.035,0.01,0.015,0.059,0.039,0.042,0.128
"P33","Oponerse totalmente y no concurrir a la convocatoria",0.375,0.44,0.393,0.401,0.304,0.488,0.354,0.273,0.333,0.311
"P33","Oponerse parcialmente y concurrir a la convocatoria",0.17,0.204,0.21,0.263,0.235,0.201,0.167,0.179,0.129,0.214
"P33","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.228,0.175,0.244,0.237,0.271,0.214,0.34,0.368,0.25,0.259
"P33","Apoyar totalmente la iniciativa del gobierno nacional",0.191,0.101,0.112,0.075,0.169,0.061,0.113,0.136,0.253,0.155
"P33","No sabe",0.036,0.08,0.041,0.024,0.021,0.036,0.026,0.044,0.035,0.061
"P34","Oponerse totalmente",0.387,0.459,0.455,0.457,0.344,0.504,0.421,0.34,0.363,0.318
"P34","Oponerse parcialmente",0.124,0.186,0.096,0.097,0.162,0.152,0.106,0.142,0.059,0.157
"P34","Apoyar parcialmente",0.252,0.208,0.251,0.31,0.3,0.158,0.351,0.184,0.244,0.187
"P34","Apoyar totalmente",0.212,0.113,0.171,0.107,0.156,0.125,0.108,0.317,0.289,0.237
"P34","No sabe",0.025,0.034,0.027,0.029,0.038,0.061,0.014,0.017,0.045,0.101
"P35","Inseguridad y narcotráfico",0.382,0.341,0.341,0.399,0.297,0.298,0.298,0.414,0.373,0.376
"P35","Altos impuestos y tarifas",0.17,0.259,0.183,0.277,0.207,0.17,0.215,0.148,0.153,0.146
"P35","Educación y estado de las escuelas",0.188,0.215,0.167,0.141,0.185,0.173,0.187,0.075,0.135,0.178
"P35","Inflación",0.135,0.115,0.18,0.097,0.161,0.19,0.155,0.205,0.136,0.167
"P35","Estado de la salud",0.059,0.053,0.059,0.017,0.085,0.12,0.056,0.062,0.104,0.074
"P35","Corrupción",0.042,0,0.045,0.044,0.043,0.018,0.02,0.062,0.068,0.02
"P35","Pobreza",0.002,0.007,0.009,0.003,0.01,0.02,0.008,0.007,0.008,0.004
"P35","Medio ambiente, incendios y contaminación",0.002,0,0,0,0.003,0,0,0.02,0,0
"P35","Falta de trabajo",0.013,0.003,0.016,0.022,0.009,0.009,0.055,0.007,0.022,0.032
"P35","No sabe",0.007,0.007,0,0,0,0.002,0.006,0,0.001,0.003
"P39","Muy buena",0.15,0.017,0.028,0.112,0.059,0.019,0.004,0.007,0.034,0.055
"P39","Buena",0.153,0.218,0.11,0.148,0.138,0.1,0.077,0.036,0.055,0.093
"P39","Ni buena ni mala",0.256,0.386,0.355,0.383,0.338,0.344,0.329,0.297,0.19,0.307
"P39","Mala",0.25,0.259,0.428,0.331,0.29,0.44,0.473,0.489,0.339,0.329
"P39","Muy mala",0.17,0.111,0.038,0.013,0.116,0.071,0.107,0.114,0.327,0.152
"P39","No sabe",0.021,0.009,0.041,0.013,0.059,0.026,0.01,0.057,0.055,0.064
"P40","Peor",0.551,0.513,0.486,0.582,0.516,0.584,0.616,0.719,0.631,0.609
"P40","Igual",0.273,0.299,0.3,0.336,0.334,0.216,0.223,0.204,0.233,0.244
"P40","Mejor",0.114,0.146,0.104,0.037,0.107,0.103,0.063,0.041,0.059,0.051
"P40","No sabe",0.062,0.042,0.11,0.045,0.043,0.097,0.098,0.036,0.077,0.096
"P41","Peor",0.507,0.478,0.479,0.49,0.434,0.491,0.466,0.515,0.591,0.418
"P41","Igual",0.266,0.311,0.245,0.292,0.307,0.211,0.207,0.274,0.178,0.269
"P41","Mejor",0.14,0.136,0.223,0.16,0.173,0.16,0.175,0.209,0.18,0.15
"P41","No sabe",0.087,0.075,0.053,0.058,0.086,0.138,0.152,0.002,0.051,0.163
"P42","Javier Milei",0.481,0.35,0.404,0.279,0.35,0.287,0.352,0.415,0.508,0.394
"P42","Los gobernadores",0.412,0.538,0.468,0.648,0.486,0.668,0.476,0.464,0.414,0.385
"P42","No sabe",0.107,0.112,0.128,0.073,0.164,0.045,0.172,0.121,0.078,0.221
"P43","Muy buena",0.22,0.179,0.153,0.142,0.13,0.077,0.061,0.055,0.094,0.11
"P43","Buena",0.129,0.258,0.205,0.355,0.217,0.341,0.23,0.176,0.094,0.154
"P43","Ni buena ni mala",0.333,0.301,0.307,0.35,0.367,0.371,0.38,0.235,0.201,0.307
"P43","Mala",0.19,0.144,0.239,0.127,0.198,0.173,0.255,0.413,0.262,0.254
"P43","Muy mala",0.128,0.095,0.07,0.026,0.072,0.03,0.058,0.117,0.333,0.148
"P43","No sabe",0,0.023,0.026,0,0.016,0.008,0.016,0.004,0.016,0.027
"P45","Muy buena",0.141,0.204,0.154,0.217,0.131,0.129,0.107,0.104,0.09,0.083
"P45","Buena",0.139,0.265,0.197,0.179,0.183,0.242,0.15,0.122,0.122,0.069
"P45","Ni buena ni mala",0.262,0.284,0.254,0.32,0.305,0.373,0.372,0.295,0.192,0.306
"P45","Mala",0.211,0.107,0.232,0.171,0.181,0.169,0.249,0.345,0.232,0.242
"P45","Muy mala",0.192,0.097,0.124,0.087,0.174,0.077,0.103,0.12,0.29,0.265
"P45","No sabe",0.055,0.043,0.039,0.026,0.026,0.01,0.019,0.014,0.074,0.035
"P46","Muy buena",0.145,0.138,0.164,0.214,0.127,0.097,0.066,0.089,0.121,0.08
"P46","Buena",0.141,0.217,0.121,0.116,0.149,0.15,0.236,0.258,0.148,0.116
"P46","Ni buena ni mala",0.363,0.356,0.342,0.355,0.384,0.337,0.389,0.319,0.316,0.408
"P46","Mala",0.149,0.187,0.207,0.211,0.145,0.223,0.212,0.145,0.158,0.171
"P46","Muy mala",0.139,0.076,0.115,0.044,0.142,0.113,0.079,0.155,0.186,0.103
"P46","No sabe",0.063,0.026,0.051,0.06,0.053,0.08,0.018,0.034,0.071,0.122
"P49","Muy buena",0.268,0.362,0.276,0.321,0.206,0.283,0.261,0.144,0.224,0.178
"P49","Buena",0.07,0.121,0.12,0.197,0.15,0.115,0.112,0.102,0.113,0.129
"P49","Ni buena ni mala",0.188,0.098,0.168,0.089,0.127,0.1,0.096,0.21,0.044,0.094
"P49","Mala",0.167,0.21,0.139,0.139,0.205,0.288,0.273,0.268,0.15,0.189
"P49","Muy mala",0.301,0.207,0.297,0.227,0.306,0.214,0.258,0.276,0.446,0.392
"P49","No sabe",0.006,0.002,0,0.027,0.006,0,0,0,0.023,0.018
"P50","Muy buena",0.094,0.08,0.101,0.12,0.101,0.112,0.056,0.043,0.114,0.04
"P50","Buena",0.163,0.186,0.155,0.108,0.154,0.125,0.127,0.132,0.146,0.137
"P50","Ni buena ni mala",0.274,0.194,0.245,0.109,0.188,0.127,0.156,0.2,0.177,0.215
"P50","Mala",0.23,0.201,0.287,0.31,0.244,0.289,0.35,0.333,0.168,0.287
"P50","Muy mala",0.239,0.339,0.21,0.346,0.312,0.343,0.311,0.292,0.384,0.299
"P50","No sabe",0,0,0.002,0.007,0.001,0.004,0,0,0.011,0.022
"P51","Muy buena",0.182,0.173,0.09,0.147,0.096,0.073,0.073,0.025,0.138,0.074
"P51","Buena",0.13,0.198,0.137,0.165,0.165,0.186,0.129,0.202,0.086,0.079
"P51","Ni buena ni mala",0.237,0.181,0.2,0.213,0.176,0.221,0.226,0.201,0.15,0.206
"P51","Mala",0.149,0.211,0.282,0.216,0.265,0.269,0.248,0.245,0.16,0.247
"P51","Muy mala",0.295,0.237,0.291,0.259,0.298,0.246,0.316,0.327,0.464,0.372
"P51","No sabe",0.007,0,0,0,0,0.005,0.008,0,0.002,0.022
"P52","Muy buena",0.278,0.324,0.244,0.307,0.234,0.33,0.216,0.174,0.206,0.187
"P52","Buena",0.068,0.146,0.158,0.139,0.096,0.138,0.177,0.159,0.072,0.067
"P52","Ni buena ni mala",0.158,0.124,0.06,0.095,0.101,0.11,0.073,0.137,0.11,0.091
"P52","Mala",0.166,0.153,0.252,0.111,0.213,0.157,0.212,0.246,0.119,0.245
"P52","Muy mala",0.309,0.228,0.284,0.346,0.332,0.265,0.322,0.284,0.473,0.382
"P52","No sabe",0.021,0.025,0.002,0.002,0.024,0,0,0,0.02,0.028
"P53","Muy buena",0.324,0.279,0.217,0.157,0.274,0.135,0.213,0.268,0.379,0.249
"P53","Buena",0.124,0.123,0.19,0.192,0.156,0.192,0.189,0.169,0.109,0.197
"P53","Ni buena ni mala",0.129,0.107,0.092,0.104,0.102,0.087,0.035,0.067,0.091,0.099
"P53","Mala",0.138,0.093,0.178,0.136,0.152,0.145,0.221,0.204,0.099,0.164
"P53","Muy mala",0.263,0.376,0.303,0.411,0.315,0.393,0.336,0.292,0.318,0.272
"P53","No sabe",0.022,0.022,0.02,0,0.001,0.048,0.006,0,0.004,0.019
"P54","Muy buena",0.218,0.137,0.207,0.142,0.201,0.108,0.148,0.179,0.284,0.203
"P54","Buena",0.242,0.218,0.187,0.179,0.192,0.131,0.169,0.26,0.208,0.163
"P54","Ni buena ni mala",0.147,0.112,0.107,0.135,0.14,0.22,0.158,0.145,0.086,0.085
"P54","Mala",0.118,0.145,0.211,0.109,0.157,0.073,0.294,0.055,0.099,0.203
"P54","Muy mala",0.257,0.366,0.288,0.433,0.31,0.46,0.231,0.361,0.32,0.311
"P54","No sabe",0.018,0.022,0,0.002,0,0.008,0,0,0.003,0.035
"P55","Muy buena",0.293,0.184,0.273,0.155,0.242,0.136,0.216,0.261,0.398,0.242
"P55","Buena",0.146,0.147,0.119,0.238,0.192,0.133,0.104,0.182,0.096,0.137
"P55","Ni buena ni mala",0.189,0.213,0.194,0.102,0.16,0.16,0.215,0.188,0.121,0.22
"P55","Mala",0.138,0.11,0.113,0.17,0.124,0.116,0.133,0.046,0.098,0.149
"P55","Muy mala",0.207,0.344,0.273,0.301,0.271,0.421,0.288,0.323,0.279,0.227
"P55","No sabe",0.027,0.002,0.028,0.034,0.011,0.034,0.044,0,0.008,0.025
"P56","Muy buena",0.131,0.08,0.093,0.074,0.085,0.059,0.046,0.011,0.07,0.071
"P56","Buena",0.162,0.256,0.127,0.191,0.202,0.132,0.126,0.175,0.161,0.074
"P56","Ni buena ni mala",0.403,0.343,0.379,0.336,0.387,0.313,0.557,0.464,0.351,0.433
"P56","Mala",0.11,0.099,0.171,0.15,0.195,0.222,0.2,0.215,0.161,0.192
"P56","Muy mala",0.154,0.199,0.165,0.208,0.104,0.223,0.071,0.114,0.223,0.095
"P56","No sabe",0.04,0.023,0.065,0.041,0.027,0.051,0,0.021,0.034,0.135
