"var","categoria","Si","No","No sabe"
"P30","Si",0.819,0.469,0.562
"P30","No",0.145,0.386,0.264
"P30","No sabe",0.036,0.145,0.174
"P31","Adecuada",0.283,0.13,0.156
"P31","Insuficiente",0.082,0.136,0.099
"P31","Excesiva",0.244,0.215,0.315
"P31","Inaceptable",0.361,0.418,0.313
"P31","No sabe",0.03,0.101,0.117
"P33","Si",0.522,0.393,0.334
"P33","No",0.396,0.433,0.375
"P33","No sabe",0.082,0.174,0.291
"P34","Si",0.556,0.466,0.426
"P34","No",0.372,0.361,0.299
"P34","No sabe",0.072,0.173,0.275
"P35","Inseguridad y narcotráfico",0.59,0.351,0.323
"P35","Altos impuestos y tarifas",0.2,0.423,0.317
"P35","Educación y estado de las escuelas",0.098,0.121,0.272
"P35","Inflación",0.045,0.046,0.011
"P35","Estado de la salud",0.017,0.022,0.022
"P35","Corrupción",0.036,0.031,0.032
"P35","Pobreza",0.008,0.001,0
"P35","Medio ambiente, incendios y contaminación",0,0,0
"P35","Falta de trabajo",0.004,0,0
"P35","No sabe",0.002,0.005,0.023
"P39","Muy buena",0.096,0.063,0.075
"P39","Buena",0.294,0.311,0.196
"P39","Ni buena ni mala",0.327,0.392,0.465
"P39","Mala",0.196,0.173,0.248
"P39","Muy mala",0.063,0.046,0.005
"P39","No sabe",0.024,0.015,0.011
"P40","Peor",0.38,0.259,0.349
"P40","Igual",0.435,0.506,0.296
"P40","Mejor",0.133,0.115,0.199
"P40","No sabe",0.052,0.12,0.156
"P41","Peor",0.348,0.288,0.244
"P41","Igual",0.273,0.39,0.291
"P41","Mejor",0.27,0.184,0.35
"P41","No sabe",0.109,0.138,0.115
"P42","El gobierno de Javier Milei",0.348,0.317,0.273
"P42","El gobierno de Alberto Fernández",0.505,0.542,0.411
"P42","Ambos",0.134,0.109,0.277
"P42","No sabe",0.013,0.032,0.039
"P43","Javier Milei",0.467,0.417,0.371
"P43","Los gobernadores",0.474,0.479,0.325
"P43","No sabe",0.059,0.104,0.304
"P44","Muy buena",0.207,0.161,0.197
"P44","Buena",0.262,0.38,0.163
"P44","Ni buena ni mala",0.321,0.294,0.449
"P44","Mala",0.12,0.123,0.127
"P44","Muy mala",0.081,0.021,0.003
"P44","No sabe",0.009,0.021,0.061
"P45","Muy buena",0.113,0.119,0.114
"P45","Buena",0.216,0.254,0.099
"P45","Ni buena ni mala",0.351,0.336,0.353
"P45","Mala",0.166,0.184,0.211
"P45","Muy mala",0.122,0.068,0.138
"P45","No sabe",0.032,0.039,0.085
"P46","Muy buena",0.086,0.091,0.024
"P46","Buena",0.118,0.211,0.195
"P46","Ni buena ni mala",0.225,0.251,0.257
"P46","Mala",0.347,0.299,0.332
"P46","Muy mala",0.222,0.12,0.111
"P46","No sabe",0.002,0.028,0.081
"P47","Muy buena",0.075,0.086,0.043
"P47","Buena",0.137,0.148,0.082
"P47","Ni buena ni mala",0.409,0.428,0.427
"P47","Mala",0.189,0.173,0.197
"P47","Muy mala",0.158,0.1,0.115
"P47","No sabe",0.032,0.065,0.136
"P48","Muy buena",0.151,0.128,0.12
"P48","Buena",0.17,0.217,0.137
"P48","Ni buena ni mala",0.306,0.331,0.353
"P48","Mala",0.221,0.167,0.165
"P48","Muy mala",0.137,0.108,0.166
"P48","No sabe",0.015,0.049,0.059
"P49","Muy buena",0.264,0.199,0.141
"P49","Buena",0.104,0.173,0.053
"P49","Ni buena ni mala",0.08,0.107,0.275
"P49","Mala",0.228,0.22,0.224
"P49","Muy mala",0.315,0.294,0.298
"P49","No sabe",0.009,0.007,0.009
"P50","Muy buena",0.125,0.084,0.116
"P50","Buena",0.17,0.212,0.156
"P50","Ni buena ni mala",0.17,0.251,0.306
"P50","Mala",0.252,0.217,0.216
"P50","Muy mala",0.275,0.231,0.109
"P50","No sabe",0.008,0.005,0.097
"P51","Muy buena",0.143,0.1,0.08
"P51","Buena",0.154,0.19,0.206
"P51","Ni buena ni mala",0.124,0.185,0.224
"P51","Mala",0.224,0.219,0.199
"P51","Muy mala",0.352,0.299,0.266
"P51","No sabe",0.003,0.007,0.025
"P52","Muy buena",0.336,0.304,0.338
"P52","Buena",0.134,0.161,0.236
"P52","Ni buena ni mala",0.099,0.112,0.185
"P52","Mala",0.156,0.142,0.098
"P52","Muy mala",0.275,0.276,0.131
"P52","No sabe",0,0.005,0.012
"P53","Muy buena",0.286,0.245,0.292
"P53","Buena",0.181,0.224,0.13
"P53","Ni buena ni mala",0.093,0.159,0.282
"P53","Mala",0.161,0.146,0.1
"P53","Muy mala",0.277,0.221,0.181
"P53","No sabe",0.002,0.005,0.015
"P54","Muy buena",0.166,0.147,0.251
"P54","Buena",0.128,0.214,0.088
"P54","Ni buena ni mala",0.286,0.23,0.29
"P54","Mala",0.144,0.135,0.177
"P54","Muy mala",0.257,0.247,0.17
"P54","No sabe",0.019,0.027,0.024
"P55","Muy buena",0.345,0.305,0.299
"P55","Buena",0.155,0.149,0.168
"P55","Ni buena ni mala",0.124,0.192,0.255
"P55","Mala",0.12,0.106,0.096
"P55","Muy mala",0.245,0.225,0.117
"P55","No sabe",0.011,0.023,0.065
"P56","Muy buena",0.115,0.074,0.103
"P56","Buena",0.18,0.207,0.23
"P56","Ni buena ni mala",0.389,0.407,0.364
"P56","Mala",0.156,0.164,0.169
"P56","Muy mala",0.144,0.105,0.064
"P56","No sabe",0.016,0.043,0.07
"P57","Muy buena",0.138,0.139,0.152
"P57","Buena",0.191,0.21,0.216
"P57","Ni buena ni mala",0.208,0.245,0.32
"P57","Mala",0.152,0.126,0.088
"P57","Muy mala",0.288,0.247,0.159
"P57","No sabe",0.023,0.033,0.065
"P58","Muy buena",0.132,0.156,0.091
"P58","Buena",0.153,0.19,0.19
"P58","Ni buena ni mala",0.318,0.277,0.449
"P58","Mala",0.12,0.148,0.087
"P58","Muy mala",0.201,0.147,0.111
"P58","No sabe",0.076,0.082,0.072
