"var","categoria","Si","No","No sabe"
"P21","Ni de acuerdo ni en desacuerdo",0.214,0.272,0.33
"P21","En desacuerdo",0.114,0.102,0.046
"P21","Muy en desacuerdo",0.048,0.054,0.032
"P21","No sabe",0.012,0.01,0.083
"P22","El estado nacional",0.131,0.13,0.017
"P22","El estado provincial",0.525,0.499,0.549
"P22","Ambos de forma coordinada",0.285,0.304,0.275
"P22","No sabe",0.059,0.067,0.159
"P23","Si",0.653,0.315,0.213
"P23","No",0.248,0.558,0.562
"P23","No sabe",0.099,0.127,0.225
"P24","Excesiva",0.12,0.107,0.055
"P24","Adecuada",0.414,0.412,0.226
"P24","Insuficiente",0.294,0.285,0.37
"P24","Inaceptable",0.1,0.105,0.03
"P24","No sabe",0.072,0.091,0.319
"P26","Si",0.809,0.343,0.246
"P26","No",0.11,0.497,0.297
"P26","No sabe",0.081,0.16,0.457
"P27","Correcta",0.347,0.196,0.146
"P27","Incorrecta",0.526,0.585,0.246
"P27","No sabe",0.127,0.219,0.608
"P28","Si",0.726,0.261,0.198
"P28","No",0.222,0.641,0.301
"P28","No sabe",0.052,0.098,0.501
"P29","Correcta",0.531,0.399,0.171
"P29","Incorrecta",0.323,0.41,0.105
"P29","No sabe",0.146,0.191,0.724
"P31","Adecuada",0.26,0.136,0.098
"P31","Insuficiente",0.055,0.193,0.203
"P31","Excesiva",0.229,0.289,0.212
"P31","Inaceptable",0.409,0.321,0.276
"P31","No sabe",0.047,0.061,0.211
"P33","Si",0.513,0.341,0.333
"P33","No",0.382,0.551,0.189
"P33","No sabe",0.105,0.108,0.478
"P34","Si",0.553,0.457,0.331
"P34","No",0.358,0.422,0.195
"P34","No sabe",0.089,0.121,0.474
"P35","Inseguridad y narcotráfico",0.608,0.208,0.214
"P35","Altos impuestos y tarifas",0.18,0.619,0.228
"P35","Educación y estado de las escuelas",0.088,0.111,0.457
"P35","Inflación",0.041,0.032,0.076
"P35","Estado de la salud",0.025,0.008,0.003
"P35","Corrupción",0.043,0.017,0.015
"P35","Pobreza",0.006,0.003,0
"P35","Medio ambiente, incendios y contaminación",0,0,0
"P35","Falta de trabajo",0.002,0,0.007
"P35","No sabe",0.007,0.002,0
"P39","Muy buena",0.09,0.07,0.061
"P39","Buena",0.268,0.347,0.293
"P39","Ni buena ni mala",0.35,0.35,0.512
"P39","Mala",0.22,0.155,0.094
"P39","Muy mala",0.051,0.066,0.009
"P39","No sabe",0.021,0.012,0.031
"P40","Peor",0.351,0.338,0.216
"P40","Igual",0.444,0.426,0.488
"P40","Mejor",0.129,0.137,0.17
"P40","No sabe",0.076,0.099,0.126
"P41","Peor",0.336,0.291,0.236
"P41","Igual",0.298,0.388,0.237
"P41","Mejor",0.241,0.252,0.322
"P41","No sabe",0.125,0.069,0.205
"P42","El gobierno de Javier Milei",0.347,0.268,0.35
"P42","El gobierno de Alberto Fernández",0.5,0.585,0.353
"P42","Ambos",0.138,0.117,0.233
"P42","No sabe",0.015,0.03,0.064
"P43","Javier Milei",0.463,0.415,0.324
"P43","Los gobernadores",0.445,0.529,0.382
"P43","No sabe",0.092,0.056,0.294
"P44","Muy buena",0.195,0.217,0.081
"P44","Buena",0.271,0.33,0.328
"P44","Ni buena ni mala",0.333,0.276,0.415
"P44","Mala",0.136,0.124,0.005
"P44","Muy mala",0.058,0.053,0.007
"P44","No sabe",0.007,0,0.164
"P45","Muy buena",0.125,0.101,0.073
"P45","Buena",0.199,0.257,0.238
"P45","Ni buena ni mala",0.319,0.401,0.42
"P45","Mala",0.2,0.144,0.076
"P45","Muy mala",0.124,0.083,0.024
"P45","No sabe",0.033,0.014,0.169
"P46","Muy buena",0.072,0.098,0.1
"P46","Buena",0.119,0.253,0.202
"P46","Ni buena ni mala",0.232,0.225,0.313
"P46","Mala",0.365,0.302,0.117
"P46","Muy mala",0.202,0.122,0.125
"P46","No sabe",0.01,0,0.143
"P47","Muy buena",0.077,0.062,0.098
"P47","Buena",0.105,0.206,0.175
"P47","Ni buena ni mala",0.422,0.416,0.387
"P47","Mala",0.198,0.194,0.042
"P47","Muy mala",0.158,0.086,0.08
"P47","No sabe",0.04,0.036,0.218
"P48","Muy buena",0.155,0.105,0.115
"P48","Buena",0.162,0.263,0.124
"P48","Ni buena ni mala",0.314,0.297,0.429
"P48","Mala",0.198,0.215,0.135
"P48","Muy mala",0.157,0.084,0.042
"P48","No sabe",0.014,0.036,0.155
"P49","Muy buena",0.251,0.185,0.168
"P49","Buena",0.1,0.176,0.145
"P49","Ni buena ni mala",0.086,0.146,0.214
"P49","Mala",0.231,0.219,0.19
"P49","Muy mala",0.33,0.274,0.201
"P49","No sabe",0.002,0,0.082
"P50","Muy buena",0.126,0.095,0.033
"P50","Buena",0.17,0.242,0.123
"P50","Ni buena ni mala",0.185,0.268,0.269
"P50","Mala",0.248,0.199,0.242
"P50","Muy mala",0.265,0.196,0.187
"P50","No sabe",0.006,0,0.146
"P51","Muy buena",0.139,0.08,0.095
"P51","Buena",0.155,0.217,0.182
"P51","Ni buena ni mala",0.117,0.229,0.254
"P51","Mala",0.227,0.201,0.214
"P51","Muy mala",0.358,0.273,0.202
"P51","No sabe",0.004,0,0.053
"P52","Muy buena",0.343,0.323,0.182
"P52","Buena",0.135,0.21,0.158
"P52","Ni buena ni mala",0.098,0.11,0.243
"P52","Mala",0.152,0.14,0.101
"P52","Muy mala",0.272,0.217,0.281
"P52","No sabe",0,0,0.035
"P53","Muy buena",0.314,0.223,0.087
"P53","Buena",0.178,0.252,0.113
"P53","Ni buena ni mala",0.079,0.198,0.42
"P53","Mala",0.159,0.134,0.108
"P53","Muy mala",0.268,0.193,0.237
"P53","No sabe",0.002,0,0.035
"P54","Muy buena",0.185,0.178,0.004
"P54","Buena",0.13,0.222,0.141
"P54","Ni buena ni mala",0.263,0.245,0.371
"P54","Mala",0.148,0.128,0.167
"P54","Muy mala",0.259,0.201,0.248
"P54","No sabe",0.015,0.026,0.069
"P55","Muy buena",0.357,0.296,0.173
"P55","Buena",0.124,0.25,0.123
"P55","Ni buena ni mala",0.136,0.173,0.329
"P55","Mala",0.127,0.096,0.041
"P55","Muy mala",0.248,0.161,0.219
"P55","No sabe",0.008,0.024,0.115
"P56","Muy buena",0.087,0.144,0.083
"P56","Buena",0.18,0.262,0.116
"P56","Ni buena ni mala",0.402,0.34,0.458
"P56","Mala",0.17,0.141,0.137
"P56","Muy mala",0.143,0.086,0.058
"P56","No sabe",0.018,0.027,0.148
"P57","Muy buena",0.156,0.138,0.009
"P57","Buena",0.193,0.261,0.087
"P57","Ni buena ni mala",0.215,0.242,0.352
"P57","Mala",0.135,0.116,0.205
"P57","Muy mala",0.283,0.212,0.21
"P57","No sabe",0.018,0.031,0.137
"P58","Muy buena",0.143,0.153,0.026
"P58","Buena",0.144,0.276,0.069
"P58","Ni buena ni mala",0.33,0.271,0.362
"P58","Mala",0.128,0.111,0.148
"P58","Muy mala",0.192,0.132,0.142
"P58","No sabe",0.063,0.057,0.253
