"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P08","Muy mala",0.119,0.094,0.169,0.143,0.256,0.254
"P09","Muy buena",0.146,0.06,0.045,0.031,0.04,0.023
"P09","Buena",0.304,0.175,0.126,0.102,0.089,0.123
"P09","Ni buena ni mala",0.254,0.329,0.297,0.286,0.139,0.318
"P09","Mala",0.157,0.288,0.259,0.283,0.28,0.299
"P09","Muy mala",0.139,0.148,0.273,0.298,0.452,0.237
"P10","Muy buena",0.179,0.064,0.075,0.038,0.068,0.038
"P10","Buena",0.314,0.244,0.168,0.197,0.147,0.171
"P10","Ni buena ni mala",0.289,0.395,0.442,0.362,0.324,0.419
"P10","Mala",0.115,0.232,0.188,0.283,0.246,0.249
"P10","Muy mala",0.103,0.065,0.127,0.12,0.215,0.123
"P11","Ha aumentado significativamente",0.163,0.057,0.03,0.026,0.042,0.03
"P11","Ha aumentado ligeramente",0.249,0.19,0.149,0.128,0.094,0.068
"P11","Se mantiene igual",0.286,0.314,0.323,0.264,0.227,0.371
"P11","Ha disminuido ligeramente",0.153,0.252,0.222,0.284,0.236,0.284
"P11","Ha disminuido significativamente",0.149,0.187,0.276,0.298,0.401,0.247
"P12","Muy baja",0.091,0.044,0.063,0.019,0.05,0.142
"P12","Baja",0.058,0.05,0.049,0.017,0.03,0.146
"P12","Moderada",0.145,0.137,0.097,0.078,0.041,0.08
"P12","Alta",0.332,0.242,0.152,0.198,0.076,0.178
"P12","Muy alta",0.374,0.527,0.639,0.688,0.803,0.454
"P13","Muy bajas",0.06,0.042,0.059,0.069,0.084,0.07
"P13","Bajas",0.089,0.094,0.113,0.113,0.195,0.074
"P13","Adecuadas",0.346,0.343,0.218,0.269,0.18,0.183
"P13","Altas",0.288,0.28,0.293,0.306,0.198,0.325
"P13","Muy altas",0.217,0.241,0.317,0.243,0.343,0.348
"P14","No, ninguna dificultad",0.366,0.281,0.23,0.318,0.283,0.225
"P14","Alguna dificultad ocasional",0.293,0.365,0.383,0.305,0.24,0.279
"P14","Sí, dificultades frecuentes",0.341,0.354,0.387,0.377,0.477,0.496
"P15","Sí, absolutamente",0.621,0.449,0.35,0.22,0.233,0.457
"P15","Sí, en cierta medida",0.239,0.34,0.353,0.448,0.321,0.331
"P15","No, en absoluto",0.14,0.211,0.297,0.332,0.446,0.212
"P16","Reducir la inflación",0.478,0.401,0.373,0.303,0.317,0.425
"P16","Implementar reformas fiscales",0.098,0.128,0.062,0.125,0.088,0.088
"P16","Establecer políticas de control de precios",0.213,0.167,0.187,0.12,0.073,0.174
"P16","Reducir el gasto público",0.143,0.252,0.318,0.4,0.473,0.255
"P16","Estimular la inversión extranjera",0.047,0.044,0.04,0.029,0.038,0.041
"P16","Aumentar los subsidios a los servicios públicos",0.021,0.008,0.02,0.023,0.011,0.017
"P17","Fomentar la competencia entre proveedores",0.3,0.284,0.343,0.315,0.365,0.346
"P17","Incrementar la inversión en infraestructura",0.191,0.218,0.214,0.165,0.218,0.137
"P17","Implementar políticas de subsidios focalizados en grupos vulnerable",0.205,0.181,0.121,0.169,0.121,0.206
"P17","Realizar auditorías periódicas a las empresas de servicios públicos",0.304,0.317,0.322,0.351,0.296,0.311
"P18","Muy positiva",0.347,0.152,0.077,0.074,0.058,0.081
"P18","Positiva",0.241,0.282,0.177,0.151,0.086,0.061
"P18","Neutral",0.234,0.372,0.462,0.348,0.313,0.269
"P18","Algo negativa",0.07,0.087,0.092,0.209,0.16,0.059
"P18","Negativa",0.048,0.05,0.111,0.141,0.324,0.084
"P18","No sabe",0.06,0.057,0.081,0.077,0.059,0.446
"P19","Muy positivo",0.308,0.112,0.043,0.052,0.032,0.033
"P19","Positivo",0.268,0.262,0.117,0.114,0.02,0.044
"P19","Neutral",0.254,0.385,0.498,0.407,0.356,0.252
"P19","Algo negativo",0.049,0.112,0.126,0.169,0.106,0.095
"P19","Negativo",0.042,0.041,0.11,0.161,0.432,0.061
"P19","No sabe",0.079,0.088,0.106,0.097,0.054,0.515
"P20","Muy positivo",0.227,0.07,0.032,0.038,0.018,0.043
"P20","Positivo",0.236,0.22,0.089,0.091,0.02,0.016
"P20","Neutral",0.362,0.498,0.587,0.513,0.453,0.308
"P20","Algo negativo",0.051,0.087,0.102,0.135,0.093,0.06
"P20","Negativo",0.035,0.028,0.094,0.13,0.363,0.092
"P20","No sabe",0.089,0.097,0.096,0.093,0.053,0.481
"P21","Muy positiva",0.612,0.289,0.141,0.169,0.072,0.1
"P21","Positiva",0.176,0.31,0.233,0.205,0.078,0.164
"P21","Neutral",0.117,0.28,0.428,0.308,0.207,0.186
"P21","Algo negativa",0.031,0.051,0.073,0.2,0.136,0.125
"P21","Negativa",0.04,0.041,0.095,0.097,0.487,0.099
"P21","No sabe",0.024,0.029,0.03,0.021,0.02,0.326
"P22","Muy positivo",0.658,0.258,0.136,0.175,0.072,0.086
"P22","Positivo",0.172,0.373,0.23,0.227,0.061,0.199
"P22","Neutral",0.079,0.239,0.436,0.199,0.187,0.207
"P22","Algo negativo",0.036,0.05,0.104,0.251,0.112,0.073
"P22","Negativo",0.041,0.062,0.071,0.123,0.545,0.048
"P22","No sabe",0.014,0.018,0.023,0.025,0.023,0.387
"P23","Muy positivo",0.576,0.23,0.12,0.128,0.063,0.078
"P23","Positivo",0.2,0.397,0.23,0.222,0.074,0.279
"P23","Neutral",0.137,0.27,0.456,0.342,0.33,0.218
"P23","Algo negativo",0.027,0.038,0.097,0.13,0.093,0.042
"P23","Negativo",0.039,0.044,0.07,0.147,0.408,0.085
"P23","No sabe",0.021,0.021,0.027,0.031,0.032,0.298
"P24","Muy positiva",0.435,0.151,0.072,0.096,0.025,0.041
"P24","Positiva",0.237,0.36,0.188,0.156,0.093,0.211
"P24","Neutral",0.171,0.277,0.487,0.255,0.174,0.26
"P24","Algo negativa",0.046,0.079,0.113,0.242,0.167,0.057
"P24","Negativa",0.074,0.098,0.083,0.161,0.495,0.035
"P24","No sabe",0.037,0.035,0.057,0.09,0.046,0.396
"P25","Muy positivo",0.391,0.115,0.053,0.038,0.007,0.017
"P25","Positivo",0.27,0.319,0.154,0.151,0.067,0.073
"P25","Neutral",0.18,0.32,0.52,0.229,0.122,0.187
"P25","Algo negativo",0.046,0.106,0.118,0.325,0.131,0.113
"P25","Negativo",0.075,0.09,0.085,0.181,0.613,0.056
"P25","No sabe",0.038,0.05,0.07,0.076,0.06,0.554
"P26","Muy positivo",0.331,0.099,0.065,0.033,0.013,0.009
"P26","Positivo",0.265,0.28,0.133,0.155,0.067,0.069
"P26","Neutral",0.251,0.424,0.571,0.343,0.208,0.127
"P26","Algo negativo",0.038,0.085,0.096,0.271,0.14,0.041
"P26","Negativo",0.063,0.062,0.062,0.151,0.505,0.105
"P26","No sabe",0.052,0.05,0.073,0.047,0.067,0.649
"P27","Muy positiva",0.819,0.196,0.084,0.124,0.017,0.018
"P27","Positiva",0.075,0.636,0.16,0.115,0.041,0.148
"P27","Neutral",0.059,0.121,0.666,0.161,0.08,0.127
"P27","Algo negativa",0.015,0.014,0.053,0.485,0.088,0.027
"P27","Negativa",0.015,0.025,0.014,0.082,0.764,0.046
"P27","No sabe",0.017,0.008,0.023,0.033,0.01,0.634
"P29","Muy positivo",0.78,0.11,0.068,0.062,0.03,0.015
"P29","Positivo",0.073,0.627,0.07,0.087,0.036,0.071
"P29","Neutral",0.123,0.212,0.768,0.35,0.195,0.149
"P29","Algo negativo",0.006,0.018,0.037,0.421,0.043,0.022
"P29","Negativo",0.008,0.01,0.026,0.072,0.672,0.041
"P29","No sabe",0.01,0.023,0.031,0.008,0.024,0.702
