"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P17","Implementar políticas de subsidios focalizados en grupos vulnerable",0.165,0.157,0.221,0.085,0.07,0.133
"P17","Realizar auditorías periódicas a las empresas de servicios públicos",0.259,0.251,0.289,0.556,0.316,0.366
"P19","Muy positivo",0.567,0.072,0.031,0.065,0.025,0.019
"P19","Positivo",0.196,0.565,0.078,0.103,0.032,0.03
"P19","Neutral",0.122,0.238,0.746,0.242,0.078,0.071
"P19","Algo negativo",0.047,0.041,0.082,0.409,0.124,0.031
"P19","Negativo",0.025,0.034,0.021,0.088,0.701,0.052
"P19","No sabe",0.043,0.05,0.042,0.093,0.04,0.797
"P20","Muy positivo",0.353,0.066,0.033,0.059,0.033,0.032
"P20","Positivo",0.236,0.355,0.088,0.095,0.038,0.037
"P20","Neutral",0.269,0.437,0.692,0.442,0.237,0.187
"P20","Algo negativo",0.052,0.039,0.088,0.221,0.113,0.056
"P20","Negativo",0.041,0.04,0.029,0.11,0.508,0.065
"P20","No sabe",0.049,0.063,0.07,0.073,0.071,0.623
"P21","Muy positiva",0.652,0.425,0.219,0.19,0.093,0.201
"P21","Positiva",0.148,0.289,0.255,0.2,0.075,0.21
"P21","Neutral",0.114,0.173,0.372,0.268,0.255,0.196
"P21","Algo negativa",0.041,0.054,0.067,0.144,0.12,0.069
"P21","Negativa",0.027,0.04,0.066,0.155,0.428,0.081
"P21","No sabe",0.018,0.019,0.021,0.043,0.029,0.243
"P22","Muy positivo",0.658,0.407,0.235,0.231,0.089,0.193
"P22","Positivo",0.17,0.318,0.264,0.21,0.06,0.263
"P22","Neutral",0.077,0.155,0.317,0.212,0.23,0.233
"P22","Algo negativo",0.027,0.066,0.088,0.161,0.126,0.076
"P22","Negativo",0.04,0.039,0.07,0.157,0.433,0.065
"P22","No sabe",0.028,0.015,0.026,0.029,0.062,0.17
"P23","Muy positivo",0.561,0.386,0.21,0.194,0.103,0.156
"P23","Positivo",0.211,0.317,0.267,0.243,0.122,0.281
"P23","Neutral",0.144,0.208,0.363,0.266,0.294,0.253
"P23","Algo negativo",0.022,0.039,0.07,0.115,0.098,0.052
"P23","Negativo",0.03,0.038,0.058,0.139,0.317,0.101
"P23","No sabe",0.032,0.012,0.032,0.043,0.066,0.157
"P24","Muy positiva",0.479,0.258,0.117,0.116,0.034,0.095
"P24","Positiva",0.267,0.361,0.212,0.209,0.103,0.135
"P24","Neutral",0.142,0.208,0.418,0.301,0.243,0.184
"P24","Algo negativa",0.04,0.061,0.099,0.16,0.152,0.102
"P24","Negativa",0.037,0.069,0.104,0.153,0.441,0.097
"P24","No sabe",0.035,0.043,0.05,0.061,0.027,0.387
"P25","Muy positivo",0.441,0.213,0.102,0.107,0.006,0.059
"P25","Positivo",0.263,0.354,0.178,0.209,0.073,0.167
"P25","Neutral",0.156,0.246,0.419,0.236,0.234,0.219
"P25","Algo negativo",0.06,0.088,0.108,0.185,0.181,0.097
"P25","Negativo",0.038,0.063,0.129,0.171,0.457,0.072
"P25","No sabe",0.042,0.036,0.064,0.092,0.049,0.386
"P26","Muy positivo",0.392,0.171,0.085,0.111,0.02,0.051
"P26","Positivo",0.233,0.309,0.183,0.16,0.062,0.176
"P26","Neutral",0.239,0.342,0.477,0.37,0.287,0.243
"P26","Algo negativo",0.047,0.084,0.085,0.149,0.16,0.065
"P26","Negativo",0.045,0.048,0.095,0.149,0.395,0.072
"P26","No sabe",0.044,0.046,0.075,0.061,0.076,0.393
"P27","Muy positiva",0.639,0.455,0.261,0.231,0.173,0.194
"P27","Positiva",0.179,0.268,0.241,0.209,0.139,0.276
"P27","Neutral",0.11,0.164,0.306,0.252,0.216,0.165
"P27","Algo negativa",0.019,0.069,0.065,0.118,0.117,0.057
"P27","Negativa",0.028,0.031,0.087,0.146,0.317,0.07
"P27","No sabe",0.025,0.013,0.04,0.044,0.038,0.238
"P28","Muy positivo",0.638,0.394,0.24,0.243,0.172,0.246
"P28","Positivo",0.195,0.321,0.265,0.212,0.123,0.162
"P28","Neutral",0.085,0.175,0.287,0.195,0.238,0.2
"P28","Algo negativo",0.032,0.058,0.084,0.172,0.118,0.075
"P28","Negativo",0.029,0.038,0.086,0.15,0.308,0.064
"P28","No sabe",0.021,0.014,0.038,0.028,0.041,0.253
"P29","Muy positivo",0.529,0.385,0.25,0.208,0.161,0.218
"P29","Positivo",0.207,0.199,0.219,0.234,0.12,0.171
"P29","Neutral",0.194,0.311,0.365,0.312,0.281,0.299
"P29","Algo negativo",0.024,0.041,0.056,0.094,0.097,0.029
"P29","Negativo",0.028,0.046,0.064,0.101,0.305,0.054
"P29","No sabe",0.018,0.018,0.046,0.051,0.036,0.229
