"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P22","Algo negativo",0.015,0.016,0.089,0.255,0.114,0.062
"P22","Negativo",0.018,0.025,0.075,0.126,0.492,0.073
"P22","No sabe",0.013,0.008,0.024,0.042,0.058,0.161
"P23","Muy positivo",0.773,0.433,0.223,0.156,0.067,0.225
"P23","Positivo",0.138,0.37,0.268,0.229,0.099,0.255
"P23","Neutral",0.032,0.173,0.374,0.233,0.22,0.231
"P23","Algo negativo",0.039,0.01,0.049,0.235,0.107,0.035
"P23","Negativo",0.011,0.01,0.057,0.11,0.43,0.089
"P23","No sabe",0.007,0.004,0.029,0.037,0.077,0.165
"P24","Muy positiva",0.687,0.265,0.136,0.066,0.074,0.15
"P24","Positiva",0.166,0.437,0.234,0.196,0.087,0.162
"P24","Neutral",0.064,0.195,0.389,0.281,0.202,0.173
"P24","Algo negativa",0.029,0.033,0.093,0.251,0.14,0.077
"P24","Negativa",0.03,0.044,0.105,0.154,0.454,0.088
"P24","No sabe",0.024,0.026,0.043,0.052,0.043,0.35
"P25","Muy positivo",0.663,0.253,0.104,0.065,0.03,0.096
"P25","Positivo",0.178,0.414,0.222,0.18,0.043,0.163
"P25","Neutral",0.085,0.238,0.382,0.259,0.195,0.199
"P25","Algo negativo",0.047,0.052,0.112,0.278,0.14,0.083
"P25","Negativo",0.018,0.023,0.124,0.144,0.515,0.093
"P25","No sabe",0.009,0.02,0.056,0.074,0.077,0.366
"P26","Muy positivo",0.624,0.226,0.081,0.04,0.022,0.089
"P26","Positivo",0.203,0.395,0.185,0.181,0.04,0.154
"P26","Neutral",0.084,0.282,0.504,0.299,0.219,0.256
"P26","Algo negativo",0.036,0.055,0.081,0.288,0.145,0.036
"P26","Negativo",0.017,0.018,0.09,0.103,0.511,0.083
"P26","No sabe",0.036,0.024,0.059,0.089,0.063,0.382
"P27","Muy positiva",0.749,0.541,0.29,0.209,0.133,0.247
"P27","Positiva",0.132,0.261,0.245,0.243,0.089,0.275
"P27","Neutral",0.049,0.133,0.281,0.296,0.171,0.19
"P27","Algo negativa",0.024,0.048,0.065,0.107,0.172,0.032
"P27","Negativa",0.021,0.012,0.083,0.11,0.407,0.043
"P27","No sabe",0.025,0.005,0.036,0.035,0.028,0.213
"P28","Muy positivo",0.721,0.5,0.268,0.215,0.139,0.28
"P28","Positivo",0.154,0.324,0.257,0.254,0.077,0.213
"P28","Neutral",0.062,0.114,0.263,0.258,0.226,0.183
"P28","Algo negativo",0.028,0.046,0.09,0.134,0.122,0.069
"P28","Negativo",0.016,0.011,0.09,0.104,0.385,0.045
"P28","No sabe",0.019,0.005,0.032,0.035,0.051,0.21
"P29","Muy positivo",0.735,0.44,0.23,0.21,0.152,0.271
"P29","Positivo",0.112,0.288,0.215,0.221,0.063,0.195
"P29","Neutral",0.097,0.22,0.402,0.327,0.239,0.247
"P29","Algo negativo",0.024,0.026,0.055,0.095,0.099,0.043
"P29","Negativo",0.013,0.013,0.062,0.114,0.405,0.031
"P29","No sabe",0.019,0.013,0.036,0.033,0.042,0.213
