"var","categoria","Si","No"
"P47","No sabe",0.197,0.196
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.3,0.293
"P48","Javier Milei por los liberales libertarios",0.313,0.315
"P48","No sabe",0.387,0.392
"P49","Patricia Bullrich por Juntos por el Cambio",0.358,0.363
"P49","Javier Milei por los liberales libertarios",0.24,0.232
"P49","No sabe",0.402,0.405
"P50","Alberto Fernández por el Frente de Todos",0.318,0.311
"P50","Javier Milei por los liberales libertarios",0.409,0.377
"P50","No sabe",0.273,0.312
"P51","Sergio Massa por el Frente de Todos",0.332,0.288
"P51","Javier Milei por los liberales libertarios",0.432,0.42
"P51","No sabe",0.236,0.292
"P52","Muy buena",0.077,0.042
"P52","Buena",0.136,0.157
"P52","Ni buena ni mala",0.166,0.192
"P52","Mala",0.13,0.083
"P52","Muy mala",0.488,0.51
"P52","No sabe",0.003,0.016
"P53","Muy buena",0.25,0.205
"P53","Buena",0.06,0.068
"P53","Ni buena ni mala",0.069,0.065
"P53","Mala",0.077,0.047
"P53","Muy mala",0.543,0.609
"P53","No sabe",0.001,0.006
"P54","Muy buena",0.21,0.183
"P54","Buena",0.148,0.143
"P54","Ni buena ni mala",0.121,0.123
"P54","Mala",0.119,0.106
"P54","Muy mala",0.4,0.433
"P54","No sabe",0.002,0.012
"P55","Muy buena",0.106,0.121
"P55","Buena",0.19,0.165
"P55","Ni buena ni mala",0.198,0.207
"P55","Mala",0.163,0.149
"P55","Muy mala",0.337,0.344
"P55","No sabe",0.006,0.014
"P56","Muy buena",0.079,0.05
"P56","Buena",0.156,0.131
"P56","Ni buena ni mala",0.179,0.214
"P56","Mala",0.146,0.119
"P56","Muy mala",0.434,0.472
"P56","No sabe",0.006,0.014
"P57","Muy buena",0.287,0.248
"P57","Buena",0.15,0.146
"P57","Ni buena ni mala",0.122,0.129
"P57","Mala",0.1,0.096
"P57","Muy mala",0.334,0.369
"P57","No sabe",0.007,0.012
"P58","Muy buena",0.182,0.202
"P58","Buena",0.132,0.123
"P58","Ni buena ni mala",0.193,0.214
"P58","Mala",0.127,0.107
"P58","Muy mala",0.345,0.334
"P58","No sabe",0.021,0.02
"P59","Muy buena",0.146,0.118
"P59","Buena",0.118,0.14
"P59","Ni buena ni mala",0.172,0.136
"P59","Mala",0.122,0.131
"P59","Muy mala",0.399,0.406
"P59","No sabe",0.043,0.069
"P60","Muy buena",0.12,0.057
"P60","Buena",0.149,0.158
"P60","Ni buena ni mala",0.163,0.164
"P60","Mala",0.132,0.134
"P60","Muy mala",0.425,0.476
"P60","No sabe",0.011,0.011
"P61","Muy buena",0.132,0.131
"P61","Buena",0.186,0.161
"P61","Ni buena ni mala",0.183,0.173
"P61","Mala",0.12,0.113
"P61","Muy mala",0.374,0.409
"P61","No sabe",0.005,0.013
"P62","Muy buena",0.086,0.072
"P62","Buena",0.165,0.178
"P62","Ni buena ni mala",0.349,0.342
"P62","Mala",0.181,0.139
"P62","Muy mala",0.184,0.217
"P62","No sabe",0.035,0.052
"P63","Siempre",0.418,0.168
"P63","Casi siempre",0.377,0.434
"P63","Casi nunca",0.143,0.259
"P63","Nunca, pero esta es una excepción",0.062,0.139
