"var","categoria","Si","No"
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.022,0.026
"P37","Otro candidato",0.12,0.142
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.276,0.271
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.294,0.3
"P38","Javier Milei – José Luis Espert por los liberales",0.212,0.207
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.038,0.046
"P38","Otro candidato",0.18,0.176
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.375,0.341
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.436,0.389
"P39","No sabe",0.189,0.27
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.3,0.292
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.426,0.398
"P40","No sabe",0.274,0.31
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.296,0.296
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.458,0.426
"P41","No sabe",0.246,0.278
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.36,0.327
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.431,0.419
"P42","No sabe",0.209,0.254
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.293,0.303
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.436,0.396
"P43","No sabe",0.271,0.301
"P44","Mauricio Macri – María Eugenia Vidal",0.443,0.375
"P44","Sergio Massa – Wado de Pedro",0.319,0.331
"P44","No sabe",0.238,0.294
"P45","Sergio Massa – Wado de Pedro",0.337,0.315
"P45","Javier Milei – José Luis Espert",0.358,0.326
"P45","No sabe",0.305,0.359
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.318,0.289
"P46","Javier Milei – José Luis Espert",0.276,0.248
"P46","No sabe",0.406,0.463
"P47","Muy buena",0.094,0.095
"P47","Buena",0.169,0.143
"P47","Ni buena ni mala",0.151,0.196
"P47","Mala",0.11,0.089
"P47","Muy mala",0.469,0.469
"P47","No sabe",0.007,0.008
"P48","Muy buena",0.055,0.065
"P48","Buena",0.146,0.134
"P48","Ni buena ni mala",0.164,0.172
"P48","Mala",0.118,0.109
"P48","Muy mala",0.514,0.509
"P48","No sabe",0.003,0.011
"P49","Muy buena",0.256,0.255
"P49","Buena",0.075,0.051
"P49","Ni buena ni mala",0.075,0.078
"P49","Mala",0.043,0.062
"P49","Muy mala",0.548,0.548
"P49","No sabe",0.003,0.006
"P50","Muy buena",0.167,0.15
"P50","Buena",0.157,0.157
"P50","Ni buena ni mala",0.15,0.167
"P50","Mala",0.137,0.12
"P50","Muy mala",0.387,0.402
"P50","No sabe",0.002,0.004
"P51","Muy buena",0.138,0.129
"P51","Buena",0.201,0.211
"P51","Ni buena ni mala",0.202,0.217
"P51","Mala",0.142,0.128
"P51","Muy mala",0.309,0.301
"P51","No sabe",0.008,0.014
"P52","Muy buena",0.075,0.086
"P52","Buena",0.159,0.16
"P52","Ni buena ni mala",0.186,0.187
"P52","Mala",0.131,0.135
"P52","Muy mala",0.44,0.422
"P52","No sabe",0.009,0.01
"P53","Muy buena",0.26,0.207
"P53","Buena",0.152,0.182
"P53","Ni buena ni mala",0.127,0.149
"P53","Mala",0.112,0.099
"P53","Muy mala",0.34,0.357
"P53","No sabe",0.009,0.006
"P54","Muy buena",0.177,0.146
"P54","Buena",0.134,0.141
"P54","Ni buena ni mala",0.224,0.236
"P54","Mala",0.108,0.112
"P54","Muy mala",0.344,0.339
"P54","No sabe",0.013,0.026
"P55","Muy buena",0.174,0.157
"P55","Buena",0.168,0.195
"P55","Ni buena ni mala",0.168,0.156
"P55","Mala",0.129,0.107
"P55","Muy mala",0.351,0.376
"P55","No sabe",0.01,0.009
"P56","Muy buena",0.069,0.084
"P56","Buena",0.165,0.179
"P56","Ni buena ni mala",0.196,0.181
"P56","Mala",0.128,0.119
"P56","Muy mala",0.434,0.428
"P56","No sabe",0.008,0.009
"P57","Muy buena",0.1,0.068
"P57","Buena",0.122,0.183
"P57","Ni buena ni mala",0.352,0.378
"P57","Mala",0.165,0.127
"P57","Muy mala",0.21,0.201
"P57","No sabe",0.051,0.043
"P58","Muy buena",0.052,0.043
"P58","Buena",0.137,0.168
"P58","Ni buena ni mala",0.303,0.315
"P58","Mala",0.134,0.12
"P58","Muy mala",0.297,0.299
"P58","No sabe",0.077,0.055
"P59","Siempre",0.423,0.18
"P59","Casi siempre",0.355,0.421
"P59","Casi nunca",0.156,0.266
"P59","Nunca, pero esta es una excepción",0.066,0.133
