"var","categoria","Lo votaria","Puede que lo vote","Nunca lo votaría","No sabe"
"P22","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.026,0.013,0.354,0.139
"P22","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.013,0.026,0.032,0.063
"P22","No sabe",0.086,0.119,0.211,0.345
"P23","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.796,0.788,0.05,0.444
"P23","A Patricia Bullrich Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta",0.063,0.05,0.427,0.119
"P23","A Javier Milei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.026,0.022,0.33,0.079
"P23","Al los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0,0.014,0.033,0.063
"P23","No sabe",0.115,0.126,0.16,0.295
"P24","Muy buena",0.582,0.534,0.09,0.321
"P24","Buena",0.194,0.282,0.104,0.187
"P24","Ni buena ni mala",0.076,0.083,0.272,0.198
"P24","Mala",0.033,0.05,0.18,0.059
"P24","Muy mala",0.065,0.028,0.298,0.114
"P24","No sabe",0.013,0.005,0.021,0.008
"P24","No lo conozco",0.037,0.018,0.035,0.113
"P25","Muy buena",0.181,0.083,0.015,0.044
"P25","Buena",0.147,0.136,0.038,0.016
"P25","Ni buena ni mala",0.306,0.439,0.288,0.31
"P25","Mala",0.072,0.098,0.171,0.16
"P25","Muy mala",0.058,0.038,0.2,0.074
"P25","No sabe",0.136,0.097,0.146,0.2
"P25","No lo conozco",0.1,0.109,0.142,0.196
"P26","Muy buena",0.164,0.013,0.086,0.037
"P26","Buena",0.049,0.082,0.188,0.049
"P26","Ni buena ni mala",0.131,0.131,0.299,0.179
"P26","Mala",0.189,0.259,0.18,0.185
"P26","Muy mala",0.383,0.47,0.157,0.365
"P26","No sabe",0.037,0.015,0.031,0.054
"P26","No lo conozco",0.047,0.03,0.059,0.131
"P27","Muy buena",0.178,0.008,0.079,0.049
"P27","Buena",0.006,0.045,0.122,0.039
"P27","Ni buena ni mala",0.231,0.181,0.269,0.14
"P27","Mala",0.142,0.169,0.079,0.185
"P27","Muy mala",0.218,0.278,0.087,0.198
"P27","No sabe",0.118,0.095,0.16,0.147
"P27","No lo conozco",0.107,0.224,0.204,0.242
"P28","Muy buena",0.128,0,0.04,0.042
"P28","Buena",0.027,0.03,0.052,0
"P28","Ni buena ni mala",0.312,0.222,0.261,0.121
"P28","Mala",0.078,0.093,0.074,0.156
"P28","Muy mala",0.118,0.174,0.079,0.084
"P28","No sabe",0.146,0.173,0.214,0.164
"P28","No lo conozco",0.191,0.308,0.28,0.433
"P29","Muy buena",0.074,0.008,0.047,0.071
"P29","Buena",0.036,0.03,0.072,0
"P29","Ni buena ni mala",0.172,0.133,0.283,0.127
"P29","Mala",0.16,0.164,0.094,0.114
"P29","Muy mala",0.236,0.255,0.101,0.115
"P29","No sabe",0.132,0.136,0.166,0.141
"P29","No lo conozco",0.19,0.274,0.237,0.432
"P30","Muy buena",0.404,0.344,0.062,0.26
"P30","Buena",0.207,0.433,0.075,0.204
"P30","Ni buena ni mala",0.108,0.076,0.221,0.189
"P30","Mala",0.098,0.074,0.255,0.175
"P30","Muy mala",0.12,0.071,0.345,0.071
"P30","No sabe",0.063,0.002,0.042,0.101
"P31","Que continúe el intendente Lucas Gui",0.527,0.342,0.05,0.295
"P31","Que continúe Lucas Gui pero con mejoras",0.383,0.468,0.154,0.304
"P31","Que cambie Lucas Gui pero que se mantengan los avances",0.073,0.065,0.126,0.088
"P31","Que cambie el intendente Lucas Gui",0.017,0.125,0.67,0.313
"P32","La seguridad",0.292,0.112,0.033,0.078
"P32","El tránsito",0.073,0.073,0.046,0.063
"P32","El arreglo de las calles",0.174,0.121,0.118,0.123
"P32","Los parques y espacios públicos",0.151,0.17,0.144,0.136
"P32","El sistema de salud",0.087,0.146,0.035,0.049
"P32","La limpieza de las calles",0.059,0.073,0.083,0.019
"P32","El deporte y la cultura",0.054,0.158,0.066,0.242
"P32","La luminaria",0.06,0.035,0.077,0.047
"P32","No sabe",0.05,0.112,0.398,0.243
"P33","La seguridad",0.373,0.304,0.556,0.261
"P33","El tránsito",0.133,0.086,0.036,0.085
"P33","El arreglo de las calles",0.148,0.255,0.178,0.234
"P33","Los parques y espacios públicos",0.035,0.031,0.031,0.042
"P33","El sistema de salud",0.087,0.048,0.045,0.059
"P33","La limpieza de las calles",0.05,0.073,0.034,0
"P33","El deporte y la cultura",0,0.035,0.008,0.119
"P33","La luminaria",0.02,0.025,0.017,0.011
"P33","No sabe",0.154,0.143,0.095,0.189
"P34","Agua corriente y cloacas",0.326,0.201,0.274,0.209
"P34","Energía eléctrica",0.118,0.089,0.171,0.167
"P34","Red de gas natural",0.064,0.041,0.075,0.051
"P34","Recolección de residuos",0.133,0.247,0.24,0.258
"P34","Ninguno",0.359,0.422,0.24,0.315
"P35","Los robos",0.472,0.542,0.453,0.326
"P35","El narcotráfico",0.103,0.045,0.124,0.104
"P35","La ausencia de patrulleros y personal policial",0.145,0.19,0.262,0.229
"P35","Otro",0.105,0.127,0.116,0.206
"P35","Ninguno",0.175,0.096,0.045,0.135
"P36","Muy buena",0.245,0.181,0.096,0.106
"P36","Buena",0.302,0.233,0.067,0.081
"P36","Ni buena ni mala",0.25,0.249,0.302,0.279
"P36","Mala",0.033,0.093,0.214,0.205
"P36","Muy mala",0.029,0.049,0.152,0.045
"P36","No sabe",0.141,0.195,0.169,0.284
"P37","Lo votaria",0.456,0.166,0.016,0.099
"P37","Puede que lo vote",0.279,0.471,0.038,0.2
"P37","Nunca lo votaría",0.138,0.225,0.898,0.296
"P37","No sabe",0.127,0.138,0.048,0.405
"P38","Lo votaria",0.632,0.091,0.017,0.073
"P38","Puede que lo vote",0.235,0.673,0.045,0.13
"P38","Nunca lo votaría",0.066,0.153,0.892,0.2
"P38","No sabe",0.067,0.083,0.046,0.597
"P40","Lo votaria",0.304,0.016,0.118,0.089
"P40","Puede que lo vote",0.093,0.19,0.316,0.021
"P40","Nunca lo votaría",0.591,0.733,0.532,0.423
"P40","No sabe",0.012,0.061,0.034,0.467
"P41","Lo votaria",0.188,0.016,0.405,0.109
"P41","Puede que lo vote",0.075,0.063,0.241,0.074
"P41","Nunca lo votaría",0.734,0.844,0.327,0.547
"P41","No sabe",0.003,0.077,0.027,0.27
"P42","Lo votaria",0.186,0.006,0.113,0.035
"P42","Puede que lo vote",0.082,0.17,0.283,0.041
"P42","Nunca lo votaría",0.672,0.7,0.498,0.537
"P42","No sabe",0.06,0.124,0.106,0.387
"P43","Lo votaria",0.182,0.008,0.077,0.05
"P43","Puede que lo vote",0.054,0.083,0.242,0.023
"P43","Nunca lo votaría",0.695,0.802,0.549,0.611
"P43","No sabe",0.069,0.107,0.132,0.316
"P44","Lo votaria",0.189,0.026,0.358,0.074
"P44","Puede que lo vote",0.029,0.074,0.209,0.13
"P44","Nunca lo votaría",0.762,0.836,0.393,0.545
"P44","No sabe",0.02,0.064,0.04,0.251
"P45","Lo votaria",0.108,0.013,0.197,0.057
"P45","Puede que lo vote",0.049,0.052,0.302,0.178
"P45","Nunca lo votaría",0.824,0.85,0.423,0.543
"P45","No sabe",0.019,0.085,0.078,0.222
"P46","Muy buena",0.323,0.065,0.033,0.013
"P46","Buena",0.225,0.291,0.049,0.089
"P46","Ni buena ni mala",0.317,0.358,0.094,0.414
"P46","Mala",0.124,0.228,0.175,0.305
"P46","Muy mala",0.011,0.058,0.647,0.142
"P46","No sabe",0,0,0.002,0.037
"P47","Muy buena",0.173,0.017,0.222,0.044
"P47","Buena",0.022,0.069,0.226,0.07
"P47","Ni buena ni mala",0.049,0.1,0.159,0.116
"P47","Mala",0.215,0.214,0.17,0.22
"P47","Muy mala",0.541,0.598,0.218,0.477
"P47","No sabe",0,0.002,0.005,0.073
"P48","Muy buena",0.672,0.659,0.12,0.274
"P48","Buena",0.121,0.116,0.035,0.139
"P48","Ni buena ni mala",0.035,0.039,0.035,0.047
"P48","Mala",0,0.089,0.127,0.196
"P48","Muy mala",0.172,0.092,0.676,0.29
"P48","No sabe",0,0.005,0.007,0.054
"P49","Muy buena",0.217,0.107,0.121,0.067
"P49","Buena",0.04,0.077,0.212,0.07
"P49","Ni buena ni mala",0.072,0.161,0.263,0.133
"P49","Mala",0.191,0.236,0.142,0.263
"P49","Muy mala",0.456,0.417,0.247,0.389
"P49","No sabe",0.024,0.002,0.015,0.078
"P50","Muy buena",0.329,0.036,0.029,0.032
"P50","Buena",0.301,0.413,0.068,0.086
"P50","Ni buena ni mala",0.209,0.386,0.113,0.331
"P50","Mala",0.072,0.114,0.196,0.18
"P50","Muy mala",0.073,0.051,0.586,0.291
"P50","No sabe",0.016,0,0.008,0.08
"P51","Muy buena",0.164,0.014,0.347,0.095
"P51","Buena",0.047,0.086,0.202,0.078
"P51","Ni buena ni mala",0.019,0.122,0.152,0.067
"P51","Mala",0.177,0.17,0.079,0.187
"P51","Muy mala",0.581,0.608,0.213,0.475
"P51","No sabe",0.012,0,0.007,0.098
"P52","Muy buena",0.169,0.009,0.287,0.036
"P52","Buena",0.025,0.058,0.204,0.054
"P52","Ni buena ni mala",0.035,0.071,0.22,0.177
"P52","Mala",0.151,0.166,0.11,0.156
"P52","Muy mala",0.603,0.683,0.162,0.466
"P52","No sabe",0.017,0.013,0.017,0.111
