"var","categoria","Si","No"
"P45","Muy buena",0.049,0.089
"P45","Buena",0.057,0.082
"P45","Ni buena ni mala",0.149,0.142
"P45","Mala",0.259,0.289
"P45","Muy mala",0.483,0.398
"P45","No sabe",0.003,0
"P46","Muy buena",0.198,0.223
"P46","Buena",0.073,0.149
"P46","Ni buena ni mala",0.089,0.108
"P46","Mala",0.136,0.215
"P46","Muy mala",0.499,0.296
"P46","No sabe",0.005,0.009
"P47","Muy buena",0.196,0.192
"P47","Buena",0.177,0.182
"P47","Ni buena ni mala",0.174,0.194
"P47","Mala",0.183,0.221
"P47","Muy mala",0.266,0.207
"P47","No sabe",0.004,0.004
"P48","Muy buena",0.111,0.127
"P48","Buena",0.17,0.189
"P48","Ni buena ni mala",0.257,0.262
"P48","Mala",0.243,0.246
"P48","Muy mala",0.213,0.172
"P48","No sabe",0.006,0.004
"P49","Muy buena",0.15,0.101
"P49","Buena",0.133,0.129
"P49","Ni buena ni mala",0.113,0.248
"P49","Mala",0.164,0.215
"P49","Muy mala",0.435,0.283
"P49","No sabe",0.005,0.024
"P50","Muy buena",0.124,0.184
"P50","Buena",0.161,0.148
"P50","Ni buena ni mala",0.239,0.239
"P50","Mala",0.235,0.204
"P50","Muy mala",0.227,0.221
"P50","No sabe",0.014,0.004
"P51","Muy buena",0.221,0.187
"P51","Buena",0.078,0.14
"P51","Ni buena ni mala",0.1,0.114
"P51","Mala",0.144,0.215
"P51","Muy mala",0.442,0.344
"P51","No sabe",0.015,0
"P53","Muy buena",0.218,0.131
"P53","Buena",0.173,0.217
"P53","Ni buena ni mala",0.196,0.253
"P53","Mala",0.125,0.159
"P53","Muy mala",0.282,0.216
"P53","No sabe",0.006,0.024
"P54","Muy buena",0.238,0.248
"P54","Buena",0.223,0.18
"P54","Ni buena ni mala",0.151,0.16
"P54","Mala",0.143,0.185
"P54","Muy mala",0.24,0.217
"P54","No sabe",0.005,0.01
"P55","Muy buena",0.162,0.171
"P55","Buena",0.115,0.103
"P55","Ni buena ni mala",0.215,0.266
"P55","Mala",0.148,0.185
"P55","Muy mala",0.312,0.242
"P55","No sabe",0.048,0.033
"P56","Muy buena",0.06,0.063
"P56","Buena",0.109,0.11
"P56","Ni buena ni mala",0.25,0.227
"P56","Mala",0.155,0.23
"P56","Muy mala",0.38,0.295
"P56","No sabe",0.046,0.075
"P57","Muy buena",0.059,0.075
"P57","Buena",0.136,0.108
"P57","Ni buena ni mala",0.305,0.333
"P57","Mala",0.234,0.308
"P57","Muy mala",0.239,0.15
"P57","No sabe",0.027,0.026
"P58","Muy buena",0.192,0.097
"P58","Buena",0.147,0.212
"P58","Ni buena ni mala",0.244,0.273
"P58","Mala",0.146,0.205
"P58","Muy mala",0.243,0.174
"P58","No sabe",0.028,0.039
"P59","Radio",0.202,0.207
"P59","Televisión",0.349,0.275
"P59","Diario",0.06,0.052
"P59","Medio digital",0.175,0.265
"P59","Redes Sociales",0.14,0.12
"P59","Ninguno en particular",0.074,0.068
"P59","No sabe",0,0.013
"P60","Muy buena",0.08,0.035
"P60","Buena",0.151,0.182
"P60","Ni buena ni mala",0.244,0.193
"P60","Mala",0.281,0.425
"P60","Muy mala",0.225,0.153
"P60","No sabe",0.019,0.012
"P61","Muy buena",0.032,0.041
"P61","Buena",0.114,0.13
"P61","Ni buena ni mala",0.256,0.27
"P61","Mala",0.278,0.333
"P61","Muy mala",0.309,0.216
"P61","No sabe",0.011,0.01
