"var","categoria","Si","No"
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.2,0.204
"P36","No sabe",0.235,0.344
"P37","Muy buena",0.081,0.092
"P37","Buena",0.117,0.122
"P37","Ni buena ni mala",0.167,0.163
"P37","Mala",0.161,0.201
"P37","Muy mala",0.458,0.392
"P37","No sabe",0.016,0.03
"P38","Gran excedente habitual",0.009,0.004
"P38","Gran excedente excepcional",0.011,0.01
"P38","Pequeño excedente habitual",0.08,0.042
"P38","Pequeño excedente excepcional",0.071,0.038
"P38","Alcanza gastos familia",0.144,0.109
"P38","No alcanza gastos familia",0.177,0.177
"P38","Solo NBFamiliares",0.227,0.277
"P38","No alcanza NBFamiliares",0.27,0.326
"P38","No sabe",0.011,0.017
"P39","Mejor",0.11,0.096
"P39","Igual",0.247,0.246
"P39","Peor",0.544,0.537
"P39","No sabe",0.099,0.121
