"var","categoria","1","2","3","4","5","6","7","8","9"
"P26","No me interesa",0.131,0.141,0.144,0.105,0.148,0.136,0.098,0.123,0.174
"P27","Si",0.228,0.216,0.301,0.323,0.308,0.312,0.285,0.226,0.2
"P27","No",0.772,0.784,0.699,0.677,0.692,0.688,0.715,0.774,0.8
"P28","Muy seguro",0.241,0.186,0.235,0.112,0.256,0.106,0.204,0.178,0.205
"P28","Bastante seguro",0.277,0.36,0.28,0.307,0.256,0.341,0.359,0.303,0.219
"P28","Seguro",0.169,0.166,0.234,0.298,0.23,0.268,0.268,0.161,0.16
"P28","Poco seguro",0.086,0.086,0.097,0.097,0.107,0.104,0.068,0.142,0.071
"P28","Nada seguro",0.065,0.048,0.043,0.074,0.039,0.056,0.064,0.035,0.09
"P28","No hago operaciones online",0.162,0.154,0.111,0.112,0.112,0.125,0.037,0.181,0.255
"P29","Sí, he sido víctima",0.169,0.203,0.162,0.195,0.153,0.168,0.234,0.127,0.16
"P29","No, no he sido víctima",0.741,0.692,0.748,0.66,0.753,0.685,0.649,0.783,0.663
"P29","No sabe",0.09,0.105,0.09,0.145,0.094,0.147,0.117,0.09,0.177
"P30","Estafa por redes sociales",0.328,0.381,0.301,0.296,0.212,0.433,0.169,0.342,0.266
"P30","Estafa telefónica",0.186,0.152,0.145,0.151,0.136,0.072,0.247,0.115,0.255
"P30","Correos electrónicos falsos que dirigían a un sitio web fraudulento",0.117,0.204,0,0.085,0.227,0.02,0.018,0.143,0.139
"P30","Virus",0.03,0.025,0,0,0,0.022,0,0.032,0.022
"P30","Otros",0.339,0.238,0.554,0.468,0.425,0.453,0.566,0.368,0.318
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.221,0.178,0.263,0.124,0.18,0.175,0.217,0.171,0.183
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.295,0.359,0.234,0.282,0.286,0.224,0.324,0.269,0.249
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.281,0.261,0.261,0.325,0.322,0.372,0.214,0.321,0.226
"P31","No sabe",0.203,0.202,0.242,0.269,0.212,0.229,0.245,0.239,0.342
"P32","Si, he limitado las operaciones",0.225,0.233,0.154,0.156,0.139,0.204,0.158,0.2,0.208
"P32","He limitado parcialmente",0.22,0.243,0.197,0.244,0.294,0.215,0.404,0.239,0.194
"P32","No, continúo operando igual que siempre",0.555,0.524,0.649,0.6,0.567,0.581,0.438,0.561,0.598
"P33","1",0.304,0.293,0.13,0.061,0.177,0.158,0.121,0.257,0.356
"P33","2",0.121,0.172,0.093,0.124,0.116,0.114,0.103,0.097,0.068
"P33","3",0.139,0.173,0.153,0.245,0.161,0.11,0.183,0.059,0.101
"P33","4",0.047,0.034,0.105,0.159,0.057,0.029,0.086,0.075,0.045
"P33","5",0.154,0.153,0.212,0.15,0.271,0.284,0.189,0.176,0.128
"P33","6",0.037,0.027,0.127,0.057,0.075,0.158,0.096,0.072,0.033
"P33","7",0.022,0.035,0.076,0.113,0.048,0.028,0.118,0.094,0.018
"P33","8",0.031,0.034,0.04,0.05,0.035,0.037,0.059,0.048,0.033
"P33","9",0.145,0.079,0.064,0.041,0.06,0.082,0.045,0.122,0.218
"P34","1",0.35,0.302,0.229,0.126,0.197,0.255,0.126,0.238,0.369
"P34","2",0.1,0.133,0.138,0.159,0.132,0.054,0.111,0.158,0.085
"P34","3",0.081,0.057,0.123,0.097,0.13,0.075,0.09,0.063,0.048
"P34","4",0.068,0.043,0.112,0.278,0.099,0.09,0.1,0.049,0.056
"P34","5",0.187,0.23,0.187,0.14,0.239,0.259,0.276,0.208,0.182
"P34","6",0.039,0.051,0.056,0.072,0.056,0.187,0.077,0.095,0.046
"P34","7",0.023,0.065,0.072,0.103,0.052,0.031,0.141,0.045,0.028
"P34","8",0.03,0.041,0.036,0.004,0.045,0.009,0.049,0.111,0.012
"P34","9",0.122,0.078,0.047,0.021,0.05,0.04,0.03,0.033,0.174
"P35","1",0.269,0.27,0.203,0.094,0.216,0.25,0.126,0.264,0.348
"P35","2",0.065,0.115,0.131,0.074,0.109,0.058,0.023,0.062,0.052
"P35","3",0.039,0.044,0.064,0.045,0.052,0.089,0.024,0.079,0.027
"P35","4",0.043,0.028,0.064,0.103,0.032,0.072,0.047,0.017,0.025
"P35","5",0.146,0.158,0.112,0.16,0.174,0.227,0.331,0.137,0.118
"P35","6",0.042,0.055,0.052,0.164,0.062,0.022,0.054,0.043,0.039
"P35","7",0.03,0.081,0.082,0.163,0.06,0.064,0.112,0.029,0.031
"P35","8",0.071,0.066,0.066,0.111,0.057,0.082,0.136,0.219,0.038
"P35","9",0.295,0.183,0.226,0.086,0.238,0.136,0.147,0.15,0.322
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.306,0.311,0.253,0.29,0.27,0.216,0.434,0.3,0.232
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.219,0.271,0.159,0.324,0.236,0.201,0.119,0.231,0.204
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.206,0.191,0.237,0.17,0.19,0.295,0.112,0.245,0.196
"P36","No sabe",0.269,0.227,0.351,0.216,0.304,0.288,0.335,0.224,0.368
"P37","Muy buena",0.093,0.119,0.08,0.042,0.051,0.036,0.026,0.072,0.089
"P37","Buena",0.123,0.096,0.122,0.163,0.131,0.116,0.069,0.1,0.103
"P37","Ni buena ni mala",0.167,0.158,0.147,0.242,0.184,0.179,0.222,0.14,0.179
"P37","Mala",0.169,0.222,0.243,0.141,0.155,0.256,0.19,0.117,0.212
"P37","Muy mala",0.437,0.354,0.372,0.404,0.449,0.39,0.492,0.536,0.377
"P37","No sabe",0.011,0.051,0.036,0.008,0.03,0.023,0.001,0.035,0.04
"P38","Gran excedente habitual",0.006,0.004,0.005,0.013,0.014,0.004,0.003,0.016,0.005
"P38","Gran excedente excepcional",0.011,0.008,0.027,0.011,0.013,0,0.007,0.012,0.005
"P38","Pequeño excedente habitual",0.061,0.049,0.083,0.053,0.055,0.086,0.066,0.06,0.043
"P38","Pequeño excedente excepcional",0.053,0.03,0.086,0.097,0.061,0.093,0.083,0.08,0.041
"P38","Alcanza gastos familia",0.126,0.1,0.157,0.181,0.146,0.131,0.123,0.135,0.082
"P38","No alcanza gastos familia",0.169,0.211,0.152,0.159,0.18,0.171,0.126,0.152,0.233
"P38","Solo NBFamiliares",0.244,0.223,0.192,0.221,0.241,0.275,0.309,0.302,0.225
"P38","No alcanza NBFamiliares",0.315,0.356,0.275,0.257,0.261,0.23,0.243,0.22,0.346
"P38","No sabe",0.015,0.019,0.023,0.008,0.029,0.01,0.04,0.023,0.02
"P39","Mejor",0.104,0.092,0.095,0.107,0.116,0.115,0.037,0.086,0.1
"P39","Igual",0.234,0.201,0.354,0.321,0.242,0.281,0.343,0.289,0.216
"P39","Peor",0.561,0.546,0.443,0.459,0.526,0.428,0.518,0.54,0.547
"P39","No sabe",0.101,0.161,0.108,0.113,0.116,0.176,0.102,0.085,0.137
