"var","categoria","Si","No"
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.238,0.184
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.311,0.28
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.317,0.26
"P31","No sabe",0.134,0.276
"P32","Si, he limitado las operaciones",0.187,0.209
"P32","He limitado parcialmente",0.262,0.22
"P32","No, continúo operando igual que siempre",0.551,0.571
"P33","1",0.289,0.269
"P33","2",0.123,0.111
"P33","3",0.127,0.144
"P33","4",0.057,0.051
"P33","5",0.165,0.173
"P33","6",0.059,0.046
"P33","7",0.028,0.038
"P33","8",0.039,0.033
"P33","9",0.113,0.135
"P34","1",0.313,0.302
"P34","2",0.126,0.105
"P34","3",0.08,0.078
"P34","4",0.095,0.066
"P34","5",0.181,0.209
"P34","6",0.06,0.05
"P34","7",0.037,0.043
"P34","8",0.033,0.032
"P34","9",0.075,0.115
"P35","1",0.274,0.266
"P35","2",0.075,0.078
"P35","3",0.053,0.039
"P35","4",0.048,0.035
"P35","5",0.142,0.152
"P35","6",0.042,0.052
"P35","7",0.059,0.047
"P35","8",0.047,0.076
"P35","9",0.26,0.255
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.38,0.248
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.26,0.211
"P36","La ausencia de evaluaciones de impacto productivo de los programas a implementar",0.195,0.204
"P36","No sabe",0.165,0.337
"P37","Muy buena",0.068,0.1
"P37","Buena",0.084,0.134
"P37","Ni buena ni mala",0.13,0.172
"P37","Mala",0.174,0.187
"P37","Muy mala",0.537,0.379
"P37","No sabe",0.007,0.028
"P38","Gran excedente habitual",0.018,0.003
"P38","Gran excedente excepcional",0.014,0.011
"P38","Pequeño excedente habitual",0.114,0.038
"P38","Pequeño excedente excepcional",0.091,0.045
"P38","Alcanza gastos familia",0.147,0.118
"P38","No alcanza gastos familia",0.142,0.191
"P38","Solo NBFamiliares",0.234,0.262
"P38","No alcanza NBFamiliares",0.228,0.318
"P38","No sabe",0.012,0.014
"P39","Mejor",0.112,0.101
"P39","Igual",0.227,0.256
"P39","Peor",0.595,0.523
"P39","No sabe",0.066,0.12
