"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P18","Para nada seguro",0.049,0.018,0.079,0.267,0.104,0.016
"P22","Sí",0.219,0.277,0.605,0.732,0.693,0.621
"P22","No",0.781,0.723,0.395,0.268,0.307,0.379
"P23","Martín Soria a Diputado Nacional por Unión por la Patria",0.373,0.201,0.026,0.011,0.01,0.028
"P23","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.239,0.183,0.361,0.298,0.174,0.029
"P23","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.154,0.107,0.136,0.037,0.127,0.358
"P23","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.234,0.411,0.209,0.526,0.288,0.097
"P23","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0,0.011,0,0,0,0.039
"P23","En blanco",0,0.087,0.11,0.073,0.191,0.169
"P23","No sabe",0,0,0.158,0.055,0.21,0.28
"P27","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.865,0.775,0.39,0.244,0.199,0.466
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.084,0.158,0.387,0.429,0.322,0.164
"P27","En blanco",0.051,0.046,0.183,0.188,0.27,0.191
"P27","No sabe",0,0.021,0.04,0.139,0.209,0.179
"P28","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.261,0.19,0.267,0.252,0.233,0.197
"P28","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.169,0.144,0.512,0.492,0.561,0.174
"P28","En blanco",0.409,0.393,0.122,0.124,0,0.308
"P28","No sabe",0.161,0.273,0.099,0.132,0.206,0.321
"P29","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.845,0.727,0.359,0.162,0.282,0.497
"P29","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.132,0.197,0.471,0.653,0.628,0.324
"P29","En blanco",0.019,0.062,0.116,0.141,0.056,0.047
"P29","No sabe",0.004,0.014,0.054,0.044,0.034,0.132
"P30","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.22,0.183,0.313,0.629,0.669,0.351
"P30","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.146,0.099,0.186,0.045,0.092,0.056
"P30","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.478,0.637,0.336,0.081,0.029,0.393
"P30","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.109,0.045,0.061,0.103,0.102,0.169
"P30","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.028,0.028,0.026,0,0.094,0
"P30","No sabe",0.019,0.008,0.078,0.142,0.014,0.031
"P31","No estaba enterado del tema",0.088,0.046,0.086,0.22,0.278,0.062
"P31","Un tema de la vida privada de él",0.246,0.211,0.012,0.058,0.052,0.057
"P31","Un hecho vergonzoso de exclusiva responsabilidad de él",0.476,0.51,0.425,0.193,0.037,0.207
"P31","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.073,0.11,0.12,0.144,0.125,0.28
"P31","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.064,0.113,0.344,0.385,0.508,0.378
"P31","No sabe",0.053,0.01,0.013,0,0,0.016
"P32","Si",0.848,0.853,0.8,0.712,0.806,0.581
"P32","No",0.152,0.147,0.2,0.288,0.194,0.419
"P33","Sergio Massa",0.734,0.67,0.308,0.131,0.324,0.497
"P33","Patria Bullrich",0.071,0.077,0.155,0.187,0.162,0.011
"P33","Javier Milei",0.123,0.088,0.413,0.432,0.445,0.324
"P33","Myriam Bregman",0.072,0.116,0.087,0.024,0.004,0.168
"P33","Juan Schiaretti",0,0.049,0.037,0.226,0.065,0
"P34","Ha aumentado significativamente",0.257,0.142,0.095,0.006,0.109,0.056
"P34","Ha aumentado ligeramente",0.253,0.306,0.126,0.146,0.127,0.122
"P34","Se mantiene igual",0.349,0.234,0.326,0.351,0.188,0.41
"P34","Ha disminuido ligeramente",0.065,0.214,0.237,0.254,0.117,0.281
"P34","Ha disminuido significativamente",0.076,0.104,0.216,0.243,0.459,0.131
"P35","No, ninguna dificultad",0.613,0.486,0.306,0.257,0.205,0.117
"P35","Alguna dificultad ocasional",0.253,0.308,0.425,0.488,0.479,0.165
"P35","Sí, dificultades frecuentes",0.134,0.206,0.269,0.255,0.316,0.718
"P36","Sí, absolutamente",0.768,0.552,0.442,0.28,0.42,0.559
"P36","Sí, en cierta medida",0.186,0.4,0.395,0.342,0.312,0.262
"P36","No, en absoluto",0.046,0.048,0.163,0.378,0.268,0.179
"P37","Reducir la inflación",0.434,0.385,0.465,0.354,0.413,0.32
"P37","Implementar reformas fiscales",0.031,0.148,0.159,0.106,0.074,0.122
"P37","Establecer políticas de control de precios",0.28,0.314,0.133,0.194,0,0.156
"P37","Reducir el gasto público",0.148,0.128,0.209,0.334,0.513,0.311
"P37","Estimular la inversión extranjera",0.048,0.025,0.034,0.012,0,0.082
"P37","Aumentar los subsidios a los servicios públicos",0.059,0,0,0,0,0.009
"P38","Muy positiva",0.486,0.102,0.224,0.151,0.007,0.216
"P38","Positiva",0.225,0.499,0.213,0.144,0.088,0.064
"P38","Neutral",0.158,0.256,0.514,0.51,0.245,0.027
"P38","Algo negativa",0.014,0.018,0.003,0.093,0.12,0
"P38","Negativa",0.044,0,0.004,0.051,0.207,0
"P38","No sabe",0.073,0.125,0.042,0.051,0.333,0.693
"P39","Muy positiva",0.774,0.505,0.248,0.115,0.015,0.299
"P39","Positiva",0.114,0.341,0.201,0.313,0.158,0.262
"P39","Neutral",0.068,0.1,0.489,0.228,0.123,0.125
"P39","Algo negativa",0,0,0.013,0.331,0.105,0.118
"P39","Negativa",0.044,0.054,0.049,0.007,0.406,0.073
"P39","No sabe",0,0,0,0.006,0.193,0.123
"P41","Muy positiva",0.842,0.48,0.266,0.297,0.342,0.225
"P41","Positiva",0.075,0.454,0.255,0.3,0.14,0.124
"P41","Neutral",0.003,0.051,0.395,0.141,0.135,0.142
"P41","Algo negativa",0.029,0.013,0.056,0.168,0.08,0.116
"P41","Negativa",0.043,0.002,0.012,0.094,0.303,0.073
"P41","No sabe",0.008,0,0.016,0,0,0.32
"P42","Muy positiva",0.782,0.435,0.377,0.324,0.112,0.34
"P42","Positiva",0.143,0.38,0.241,0.061,0.314,0.031
"P42","Neutral",0,0.092,0.335,0.553,0.172,0.165
"P42","Algo negativa",0.066,0.023,0.011,0.026,0.045,0.12
"P42","Negativa",0.009,0.059,0.01,0.036,0.231,0.137
"P42","No sabe",0,0.011,0.026,0,0.126,0.207
"P43","Lo votaría",0.774,0.694,0.397,0.247,0.218,0.315
"P43","Puede que lo vote",0.121,0.108,0,0.139,0,0
"P43","Nunca lo votaría",0.049,0.198,0.591,0.61,0.682,0.519
"P43","No sabe",0.056,0,0.012,0.004,0.1,0.166
"P44","Lo votaría",0.146,0.059,0.185,0.114,0.105,0.064
"P44","Puede que lo vote",0.078,0.131,0.227,0.284,0.113,0.04
"P44","Nunca lo votaría",0.69,0.778,0.514,0.597,0.664,0.613
"P44","No sabe",0.086,0.032,0.074,0.005,0.118,0.283
"P45","Lo votaría",0.129,0.02,0.124,0.037,0.049,0
"P45","Puede que lo vote",0.213,0.135,0.21,0.33,0.076,0.02
"P45","Nunca lo votaría",0.494,0.671,0.539,0.459,0.752,0.512
"P45","No sabe",0.164,0.174,0.127,0.174,0.123,0.468
"P46","Lo votaría",0.155,0.13,0.319,0.573,0.536,0.339
"P46","Puede que lo vote",0.084,0.07,0.178,0.065,0.101,0.004
"P46","Nunca lo votaría",0.749,0.773,0.503,0.203,0.262,0.512
"P46","No sabe",0.012,0.027,0,0.159,0.101,0.145
"P47","Lo votaría",0.069,0.125,0.027,0.079,0.011,0
"P47","Puede que lo vote",0.215,0.248,0.091,0.214,0.034,0.059
"P47","Nunca lo votaría",0.501,0.542,0.832,0.508,0.721,0.475
"P47","No sabe",0.215,0.085,0.05,0.199,0.234,0.466
"P48","Si",0.391,0.465,0.404,0.573,0.422,0.252
"P48","No",0.609,0.535,0.596,0.427,0.578,0.748
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.748,0.727,0.356,0.17,0.283,0.58
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.12,0.042,0.172,0.102,0.154,0.066
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.112,0.207,0.438,0.525,0.479,0.334
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.018,0.004,0,0,0,0.004
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.016,0,0.074,0.038,0
"PRESIDENTE","En blanco",0.002,0.004,0.025,0,0.003,0
"PRESIDENTE","No sabe",0,0,0.009,0.129,0.043,0.016
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.737,0.671,0.297,0.104,0.271,0.262
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.089,0.077,0.249,0.206,0.135,0.07
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.049,0.087,0.136,0.112,0.086,0.28
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.11,0.118,0.142,0.437,0.223,0.083
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.015,0.006,0,0,0,0.021
"DIPUTADOS","En blanco",0,0.041,0.087,0.105,0.124,0.11
"DIPUTADOS","No sabe",0,0,0.089,0.036,0.161,0.174
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.723,0.693,0.29,0.171,0.295,0.551
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.12,0.032,0.172,0.23,0.123,0.066
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.031,0.054,0.097,0.049,0.05,0.045
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.108,0.207,0.438,0.525,0.491,0.334
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.018,0.004,0,0,0,0.004
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.01,0,0.025,0.038,0
"P14_imputada","En blanco",0,0,0.003,0,0.003,0
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.748,0.727,0.365,0.171,0.313,0.596
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.12,0.042,0.172,0.23,0.154,0.066
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.112,0.207,0.438,0.525,0.492,0.334
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.018,0.004,0,0,0,0.004
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0.016,0,0.074,0.038,0
"PRESIDENTE_imputada","En blanco",0.002,0.004,0.025,0,0.003,0
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.737,0.671,0.309,0.111,0.275,0.413
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.089,0.077,0.272,0.212,0.187,0.07
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.049,0.087,0.142,0.125,0.086,0.28
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.11,0.118,0.19,0.447,0.328,0.106
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.015,0.006,0,0,0,0.021
"DIPUTADOS_imputada","En blanco",0,0.041,0.087,0.105,0.124,0.11
